"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.498865833E0,9.472409636E-2,4.724712297E-2,-5.214319229E-1
1.518952833E0,2.140282542E-1,3.621991873E-1,-4.173294604E-1
1.539038833E0,5.592680722E-2,2.163049281E-1,-3.343687952E-1
1.559125833E0,-2.351849675E-1,-2.995558679E-1,-2.177409679E-1
1.579212833E0,-3.532620072E-1,-5.608564615E-1,4.306198098E-3
1.599299833E0,-3.620443344E-1,-1.509543043E-3,2.310266644E-1
1.619386833E0,-2.956862450E-1,2.320004106E-1,2.686619759E-1
1.639473833E0,-7.806492969E-3,-8.167993277E-3,1.449320316E-1
1.659560833E0,1.565300860E-2,-8.616504818E-2,-4.804433882E-2
1.679647833E0,1.813276112E-1,-1.483550519E-1,-1.827326715E-1
1.699734833E0,4.224026501E-1,-1.300489008E-1,-4.731506407E-1
1.719821833E0,5.002676249E-1,4.174825251E-1,-6.704319715E-1
1.739908833E0,4.621882141E-1,4.277667999E-1,-5.501165390E-1
1.759995833E0,9.591562301E-2,6.893201172E-2,-3.927341104E-1
1.780081833E0,-8.439861238E-2,2.193968594E-1,-3.440781236E-1
1.800168833E0,5.918397754E-2,4.252302051E-1,-5.187591910E-1
1.820255833E0,1.218385473E-1,6.695408374E-2,-6.528679729E-1
1.840342833E0,8.404304832E-2,-1.598131955E-1,-4.457869828E-1
1.860429833E0,3.253058195E-1,-1.519218236E-1,-1.902523637E-1
1.880516833E0,6.839091778E-1,-1.918098032E-1,-1.969180107E-1
1.900603833E0,7.390557528E-1,-1.613133550E-1,-3.690993488E-1
1.920690833E0,5.313710570E-1,-2.001529485E-1,-4.741488099E-1
1.940778083E0,3.071480393E-1,-9.004465491E-2,-5.233035684E-1
1.960865083E0,3.064949214E-1,1.177608669E-1,-3.093896806E-1
1.980951083E0,3.123039007E-1,2.113592923E-1,-1.508037746E-1
2.001038083E0,1.648619473E-1,2.034769580E-2,-1.506831199E-1
2.021125083E0,-3.257099539E-2,-9.290881455E-2,-5.299250409E-2
2.041212083E0,-1.228979528E-1,1.808439046E-1,1.526666284E-1
2.061299083E0,-8.676743507E-2,2.653048038E-1,2.179598808E-1
2.081386083E0,-6.869865954E-2,-1.441595852E-1,1.572462022E-1
2.101473083E0,-1.243455894E-2,-4.102303088E-1,9.713972360E-2
2.121560083E0,5.974207073E-2,-6.963581443E-1,1.542040557E-1
2.141647083E0,2.062888145E-1,-5.087491274E-1,7.950375229E-2
2.161734083E0,4.405316114E-1,1.211009249E-1,-1.155374125E-1
2.181820083E0,5.639833808E-1,4.112918079E-1,1.478679571E-2
2.201907083E0,4.252970219E-1,9.972251207E-2,1.144193783E-1
2.221994083E0,1.993222386E-1,-2.968066335E-1,1.083612218E-1
2.242081083E0,1.023080274E-1,-3.264126480E-1,7.774177939E-2
2.262168083E0,1.401928812E-1,-3.732790351E-1,3.118467145E-2
2.282255083E0,8.778043091E-2,-4.608230293E-1,5.424991250E-3
2.302342083E0,1.499169040E-3,-8.223716021E-1,-3.506491333E-2
2.322429083E0,1.208290011E-1,-1.242856383E0,-3.678418100E-1
2.342516083E0,3.921266198E-1,-1.630385756E0,-1.111704230E0
2.362603083E0,6.305077672E-1,-2.264476776E0,-1.834020853E0
2.382689083E0,6.693702340E-1,-3.093826532E0,-2.240053654E0
2.402776083E0,5.050448775E-1,-3.214304924E0,-2.064469814E0
2.422863083E0,1.759541333E-1,-2.212532759E0,-1.600657940E0
2.442950083E0,-3.884071708E-1,-1.908015370E0,-1.222219348E0
2.463037083E0,-6.202787757E-1,-2.301390648E0,-8.238030076E-1
2.483124083E0,-5.569888949E-1,-2.964868784E0,-6.192588806E-1
2.503211083E0,-5.355731249E-1,-3.539622784E0,-5.728902817E-1
2.523298083E0,-5.823984742E-1,-3.016878843E0,-3.650273979E-1
2.543385083E0,-4.833417535E-1,-2.212019205E0,-1.381327212E-1
2.563471083E0,-8.168476820E-1,-1.879721403E0,1.300686449E-1
2.583558083E0,-1.302741647E0,-2.566024303E0,3.110722303E-1
2.603645083E0,-1.422512412E0,-3.451367855E0,2.429064959E-1
2.623732083E0,-1.254491210E0,-3.302202940E0,-4.320652783E-1
2.643819083E0,-8.666757941E-1,-3.026109219E0,-1.411009789E0
2.663906083E0,-4.777884185E-1,-3.174504280E0,-1.923286080E0
2.683993083E0,-2.758656442E-1,-3.633831978E0,-1.958954096E0
2.704080083E0,-5.483363867E-1,-3.534142494E0,-1.977397561E0
2.724167083E0,-9.738498926E-1,-2.495935678E0,-2.210582018E0
2.744253083E0,-1.141190410E0,-1.906430840E0,-2.320528746E0
2.764340083E0,-1.259030819E0,-2.419246912E0,-1.910101295E0
2.784427083E0,-1.232881188E0,-3.026550293E0,-1.335675240E0
2.804514083E0,-9.936741590E-1,-2.846357107E0,-9.304113984E-1
2.824601083E0,-8.308784962E-1,-2.571116209E0,-8.185975552E-1
2.844688083E0,-1.140976071E0,-2.530066013E0,-7.359008193E-1
2.867943958E0,-1.790997572E-2,7.936778478E-3,2.261411585E-2
2.888030958E0,-1.423748136E-1,-4.424891174E-1,7.304852456E-2
2.908117958E0,-2.103287727E-1,-7.630536556E-1,4.393219575E-2
2.928204958E0,-2.317117751E-1,-8.139105439E-1,7.918792218E-2
2.948290958E0,-3.274374008E-1,-7.038904428E-1,8.612758666E-2
2.968377958E0,-3.683891892E-1,-9.055449367E-1,9.732856601E-2
2.988464958E0,-4.554818869E-1,-1.368335962E0,1.672232151E-1
3.008551958E0,-6.514244080E-1,-1.821710587E0,1.664810181E-1
3.028638958E0,-8.212753534E-1,-2.402922392E0,2.806455456E-2
3.048725958E0,-9.216508865E-1,-2.724901199E0,-8.876860142E-2
3.068812958E0,-1.013833284E0,-2.563434601E0,-1.324838698E-1
3.088899958E0,-9.780359268E-1,-1.984638095E0,-2.107512206E-1
3.108986958E0,-8.673165441E-1,-1.128844619E0,-2.837381065E-1
3.129073958E0,-7.853010297E-1,-8.742165565E-1,-2.786469460E-1
