"Time (s)","X (µT)","Y (µT)","Z (µT)"
5.095653133E2,2.499081421E1,-2.562023926E1,-3.345170593E1
5.095854003E2,2.495285034E1,-2.576577759E1,-3.363414001E1
5.096054883E2,2.477877808E1,-2.572229004E1,-3.342156982E1
5.096255763E2,2.471615601E1,-2.573963928E1,-3.359918213E1
5.096456633E2,2.471484375E1,-2.587539673E1,-3.321372986E1
5.096657513E2,2.474981689E1,-2.578671265E1,-3.314439392E1
5.096858393E2,2.462557983E1,-2.564511108E1,-3.334431458E1
5.097059269E2,2.460134888E1,-2.547953796E1,-3.319189453E1
5.097260149E2,2.443417358E1,-2.565478516E1,-3.309007263E1
5.097461029E2,2.441888428E1,-2.559773254E1,-3.310064697E1
5.097661899E2,2.440270996E1,-2.579617310E1,-3.301547241E1
5.097862779E2,2.449230957E1,-2.570269775E1,-3.330778503E1
5.098063659E2,2.455755615E1,-2.568611145E1,-3.310226440E1
5.098264529E2,2.435842896E1,-2.566355896E1,-3.305334473E1
5.098465409E2,2.427047729E1,-2.562351990E1,-3.291445923E1
5.098666289E2,2.429888916E1,-2.545275879E1,-3.298115540E1
5.098867159E2,2.420950317E1,-2.542056274E1,-3.326506042E1
5.099068039E2,2.412811279E1,-2.524617004E1,-3.298889160E1
5.099268909E2,2.398434448E1,-2.533049011E1,-3.306469727E1
5.099469789E2,2.388095093E1,-2.528202820E1,-3.320713806E1
5.099670669E2,2.403625488E1,-2.522746277E1,-3.343171692E1
5.099871539E2,2.399813843E1,-2.526303101E1,-3.323146057E1
5.100072419E2,2.386849976E1,-2.534608459E1,-3.326948547E1
5.100273299E2,2.380368042E1,-2.542181396E1,-3.336589050E1
5.100474169E2,2.344381714E1,-2.538146973E1,-3.335334778E1
5.100675049E2,2.354168701E1,-2.549516296E1,-3.359718323E1
5.100875929E2,2.342550659E1,-2.538740540E1,-3.370327759E1
5.101076799E2,2.322219849E1,-2.517141724E1,-3.373120117E1
5.101277679E2,2.325765991E1,-2.507481384E1,-3.349806213E1
5.101478559E2,2.308001709E1,-2.529928589E1,-3.377238464E1
5.101679429E2,2.289996338E1,-2.533697510E1,-3.393240356E1
5.101880309E2,2.284820557E1,-2.534582520E1,-3.393774414E1
5.102081189E2,2.271508789E1,-2.542610168E1,-3.383967590E1
5.102282059E2,2.270016479E1,-2.524221802E1,-3.411677551E1
5.102482939E2,2.280706787E1,-2.546972656E1,-3.418072510E1
5.102683819E2,2.270660400E1,-2.527229309E1,-3.417292786E1
5.102884689E2,2.254989624E1,-2.525656128E1,-3.405526733E1
5.103085569E2,2.250869751E1,-2.527482605E1,-3.407177734E1
5.103286439E2,2.244763184E1,-2.532543945E1,-3.429641724E1
5.103487319E2,2.233676147E1,-2.531689453E1,-3.440664673E1
5.103688199E2,2.227233887E1,-2.524021912E1,-3.435365295E1
5.103889069E2,2.209823608E1,-2.517463684E1,-3.437997437E1
5.104089949E2,2.205642700E1,-2.518251038E1,-3.426806641E1
5.104290829E2,2.193893433E1,-2.532962036E1,-3.421418762E1
5.104491699E2,2.193444824E1,-2.528396606E1,-3.443104553E1
5.104692579E2,2.190069580E1,-2.542315674E1,-3.428459167E1
5.104893459E2,2.169808960E1,-2.519567871E1,-3.450561523E1
5.105094329E2,2.168508911E1,-2.529736328E1,-3.465316772E1
5.105295209E2,2.162506104E1,-2.546260071E1,-3.473735046E1
5.105496089E2,2.149255371E1,-2.553865051E1,-3.470593262E1
5.105696959E2,2.149942017E1,-2.544459534E1,-3.471426392E1
5.105897839E2,2.150234985E1,-2.547381592E1,-3.461886597E1
5.106098719E2,2.152767944E1,-2.543988037E1,-3.465536499E1
5.106299589E2,2.148080444E1,-2.529936218E1,-3.471018982E1
5.106500469E2,2.152374268E1,-2.537838745E1,-3.452084351E1
5.106701349E2,2.161181641E1,-2.523051453E1,-3.443841553E1
5.106902219E2,2.141476440E1,-2.527320862E1,-3.454901123E1
5.107103093E2,2.138690186E1,-2.534820557E1,-3.486003113E1
5.107303973E2,2.135067749E1,-2.523034668E1,-3.462118530E1
5.107504843E2,2.138201904E1,-2.503422546E1,-3.463989258E1
5.107705723E2,2.140747070E1,-2.504046631E1,-3.445190430E1
5.107906603E2,2.143438721E1,-2.502589417E1,-3.446495056E1
5.108107473E2,2.141574097E1,-2.511543274E1,-3.456739807E1
5.108308353E2,2.145391846E1,-2.506852722E1,-3.478787231E1
5.108509223E2,2.150906372E1,-2.505494690E1,-3.466316223E1
5.108710103E2,2.138818359E1,-2.507420349E1,-3.449375916E1
5.108910983E2,2.137817383E1,-2.496086121E1,-3.467169189E1
5.109111853E2,2.139422607E1,-2.490667725E1,-3.479119873E1
5.109312733E2,2.130184937E1,-2.488923645E1,-3.484927368E1
5.109513613E2,2.130114746E1,-2.485279846E1,-3.484860229E1
5.109714483E2,2.126333618E1,-2.482633972E1,-3.490716553E1
5.109915363E2,2.127023315E1,-2.487556458E1,-3.494834900E1
5.110116243E2,2.130239868E1,-2.478225708E1,-3.484428406E1
5.110317113E2,2.129061890E1,-2.466728210E1,-3.486642456E1
5.110517993E2,2.116796875E1,-2.465116882E1,-3.466468811E1
5.110718873E2,2.131359863E1,-2.490113831E1,-3.489765930E1
5.110919743E2,2.124993896E1,-2.481370544E1,-3.482011414E1
5.111120623E2,2.119030762E1,-2.474882507E1,-3.470968628E1
5.111321503E2,2.123809814E1,-2.471478271E1,-3.476626587E1
5.111522373E2,2.117486572E1,-2.472642517E1,-3.475119019E1
5.111723253E2,2.122451782E1,-2.479736328E1,-3.484976196E1
5.111924133E2,2.110037231E1,-2.468955994E1,-3.492218018E1
5.112125003E2,2.118237305E1,-2.458480835E1,-3.478794861E1
5.112325883E2,2.116186523E1,-2.459205627E1,-3.468647766E1
5.112526763E2,2.127529907E1,-2.449879456E1,-3.482864380E1
5.112727633E2,2.109597778E1,-2.459643555E1,-3.485289001E1
5.112928513E2,2.100936890E1,-2.469793701E1,-3.500024414E1
5.113129393E2,2.105377197E1,-2.454698181E1,-3.496908569E1
5.113330263E2,2.091711426E1,-2.442605591E1,-3.504414368E1
5.113531143E2,2.099566650E1,-2.452819824E1,-3.494912720E1
5.113732023E2,2.070870972E1,-2.443534851E1,-3.493280029E1
5.113932893E2,2.097061157E1,-2.463160706E1,-3.485441589E1
5.114133773E2,2.091439819E1,-2.443125916E1,-3.494680786E1
5.114334643E2,2.087396240E1,-2.446833801E1,-3.494113159E1
5.114535523E2,2.100341797E1,-2.457511902E1,-3.479660034E1
5.114736403E2,2.101989746E1,-2.459677124E1,-3.495031738E1
5.114937273E2,2.117773438E1,-2.445359802E1,-3.505421448E1
5.115138153E2,2.106680298E1,-2.453144836E1,-3.491484070E1
5.115339033E2,2.114450073E1,-2.457432556E1,-3.486634827E1
5.115539903E2,2.103985596E1,-2.445742798E1,-3.494795227E1
5.115740783E2,2.110391235E1,-2.460993958E1,-3.492218018E1
5.115941663E2,2.110000610E1,-2.463290405E1,-3.495977783E1
5.116142533E2,2.118792725E1,-2.472038269E1,-3.485208130E1
5.116343413E2,2.113916016E1,-2.462290955E1,-3.494267273E1
5.116544293E2,2.114541626E1,-2.462351990E1,-3.484378052E1
5.116745163E2,2.117080688E1,-2.477450562E1,-3.484165955E1
5.116946043E2,2.119821167E1,-2.456375122E1,-3.471171570E1
5.117146924E2,2.117480469E1,-2.462026978E1,-3.448233032E1
5.117347794E2,2.120526123E1,-2.466873169E1,-3.468159485E1
5.117548674E2,2.121722412E1,-2.469856262E1,-3.466960144E1
5.117749554E2,2.121627808E1,-2.475932312E1,-3.466882324E1
5.117950424E2,2.143957520E1,-2.456527710E1,-3.467619324E1
5.118151304E2,2.152346802E1,-2.462373352E1,-3.420547485E1
5.118352184E2,2.148089600E1,-2.471118164E1,-3.422120667E1
5.118553054E2,2.161999512E1,-2.471603394E1,-3.423933411E1
5.118753934E2,2.167373657E1,-2.469940186E1,-3.441288757E1
5.118954814E2,2.167651367E1,-2.474172974E1,-3.432061768E1
5.119155684E2,2.161886597E1,-2.467489624E1,-3.435308838E1
5.119356564E2,2.162216187E1,-2.459274292E1,-3.442179871E1
5.119557444E2,2.163894653E1,-2.466929626E1,-3.430105591E1
5.119758314E2,2.175247192E1,-2.466720581E1,-3.427569580E1
5.119959194E2,2.155700684E1,-2.463258362E1,-3.439364624E1
