"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.5890508000E+00,-1.035461873E-1,5.617406368E-1,-2.733570933E-1
2.6090058000E+00,-5.495766178E-2,5.995424986E-1,2.016957849E-2
2.6289618000E+00,5.057443678E-2,6.092287302E-1,1.831724942E-1
2.6489168000E+00,2.018409669E-1,3.510879576E-1,1.670864671E-1
2.6688728000E+00,1.648339480E-1,2.879299596E-2,1.387248635E-1
2.6888278000E+00,1.425077319E-1,-1.905897260E-1,2.019353211E-1
2.7087838000E+00,1.782104373E-1,-2.634095252E-1,1.657363027E-1
2.7287388000E+00,1.480480731E-1,-2.671207190E-1,1.369144954E-2
2.7486948000E+00,1.203014515E-2,-3.240921199E-1,-1.356855929E-1
2.7686498000E+00,-2.475043088E-1,-4.769610465E-1,-3.424980342E-1
2.7886058000E+00,-4.139173776E-2,3.620297089E-2,-4.643707871E-1
2.8085608000E+00,3.218409121E-1,6.586819291E-1,-3.186579943E-1
2.8285168000E+00,1.979826540E-1,2.748087943E-1,-3.469398990E-2
2.8484718000E+00,-1.148656830E-1,2.314306498E-1,2.889552414E-1
2.8684278000E+00,-4.017001987E-1,3.820078969E-1,5.075185895E-1
2.8883828000E+00,-6.813116670E-1,2.416727096E-1,6.032690406E-1
2.9083388000E+00,-1.035497189E0,-1.492584050E-1,6.129257083E-1
2.9282938000E+00,4.705791920E-2,-2.876683772E-1,-1.558943987E-1
2.9482498000E+00,2.085801810E-1,2.460767329E-1,-1.776171565E0
2.9682048000E+00,-9.768210351E-2,9.650437832E-1,-1.004404902E0
2.9881608000E+00,2.927120030E-1,7.702381611E-1,8.792662024E-1
3.0081158000E+00,2.760499418E-1,9.155754447E-1,9.727404714E-1
3.0280718000E+00,-9.224599600E-2,7.508348823E-1,6.053999066E-1
3.0480268000E+00,-4.078466892E-1,-2.085721642E-1,-2.362162620E-2
3.0679828000E+00,-2.505570650E-1,-1.366961718E0,-1.241237521E-1
3.0879378000E+00,-1.420307904E-1,-1.327367306E0,1.494465582E-2
3.1078938000E+00,-1.674697846E-1,-5.791346431E-1,3.856675923E-1
3.1278488000E+00,-7.331472356E-3,2.280718386E-1,4.485117495E-1
3.1478048000E+00,1.999688894E-2,7.208697200E-1,3.476523161E-1
3.1677598000E+00,4.742211103E-2,5.419513583E-1,2.715076804E-1
3.1877158000E+00,-6.755588949E-2,1.604180224E-2,3.889921606E-1
3.2076708000E+00,-8.231231570E-2,-8.548179269E-1,5.967447758E-1
3.2276268000E+00,-1.788641214E-1,-1.205254912E0,6.386852264E-1
3.2475822000E+00,-3.999544382E-1,-8.954147696E-1,6.694955230E-1
3.2675382000E+00,-5.024884343E-1,-6.021558642E-1,7.189121842E-1
3.2874932000E+00,-3.954540193E-1,-6.214203238E-1,8.347027302E-1
3.3074492000E+00,-3.763512969E-1,-1.018328905E0,8.804914951E-1
3.3274042000E+00,-6.551529169E-1,-1.080528378E0,9.236364961E-1
3.3473602000E+00,-6.555021405E-1,-8.526927829E-1,9.909648299E-1
3.3673152000E+00,-7.560667396E-1,-6.838778257E-1,9.705516100E-1
3.3872712000E+00,-1.054549336E0,-8.174734116E-1,1.063130617E0
3.4072262000E+00,-9.452846646E-1,-9.001308084E-1,1.170341730E0
3.4271822000E+00,-7.831521630E-1,-4.531303048E-1,1.181274772E0
3.4471372000E+00,-7.357802391E-1,-8.943515271E-2,1.183926702E0
3.4670932000E+00,-7.488191128E-1,7.278091460E-2,1.189814806E0
3.4870482000E+00,-7.405157089E-1,9.312357754E-2,1.297952056E0
3.5070042000E+00,-6.561411619E-1,-3.526796997E-1,1.250952244E0
3.5269592000E+00,-5.783756971E-1,-8.728927374E-1,1.022054315E0
3.5469152000E+00,-5.622806549E-1,-1.044095159E0,8.173423409E-1
3.5668702000E+00,-5.760645866E-1,-6.024290919E-1,7.573310137E-1
3.5868262000E+00,-5.789357424E-1,-3.252428025E-2,7.604431510E-1
3.6067822000E+00,-5.691585541E-1,1.751043946E-1,7.577242255E-1
3.6267372000E+00,-5.081933737E-1,6.848346442E-2,7.103461027E-1
3.6466932000E+00,-4.790808260E-1,-1.146056224E-3,6.696017385E-1
3.6666482000E+00,-6.184085011E-1,-3.055282868E-2,6.088166237E-1
3.6866042000E+00,-5.779755116E-1,-1.550447941E-1,5.717902184E-1
3.7065592000E+00,-4.818024039E-1,-2.676710486E-1,5.269254446E-1
3.7265152000E+00,-3.965521157E-1,-8.420656621E-2,4.951707125E-1
3.7464702000E+00,-4.992772341E-1,2.629641294E-1,4.315675795E-1
3.7664262000E+00,-4.452669621E-1,5.392844677E-1,4.095939100E-1
3.7863812000E+00,-2.557958663E-1,7.411586642E-1,3.752416074E-1
3.8063372000E+00,-2.335256934E-1,1.075480580E0,3.059646487E-1
3.8262922000E+00,-3.146431744E-1,1.547114491E0,2.725028992E-1
3.8462482000E+00,-3.048768044E-1,1.861811161E0,3.144665956E-1
3.8662032000E+00,-3.200001121E-1,1.809689045E0,2.900812924E-1
3.8861592000E+00,-3.552676141E-1,1.574079514E0,2.581917942E-1
3.9061142000E+00,-3.778846264E-1,1.273477554E0,2.525199950E-1
3.9260702000E+00,-4.170481265E-1,8.602641821E-1,1.416578591E-1
3.9460252000E+00,-3.971744180E-1,1.024264544E-1,-4.183134437E-2
3.9659812000E+00,-3.311216533E-1,-7.532973886E-1,-1.155170649E-1
3.9859362000E+00,-2.833322287E-1,-8.861225843E-1,-1.775248721E-2
4.0058922000E+00,-2.192003727E-1,-2.313142121E-1,9.073285013E-2
4.0258472000E+00,-1.843558550E-1,2.691024542E-1,1.539548784E-1
4.0458032000E+00,-1.714983881E-1,1.765804142E-1,3.269414604E-1
4.0657582000E+00,-1.586831957E-1,6.609371398E-3,3.721659780E-1
4.0857142000E+00,-1.507187486E-1,-1.142567024E-2,2.794397771E-1
4.1056692000E+00,-2.115345448E-1,-3.212732077E-2,1.574880183E-1
4.1256252000E+00,-2.790060639E-1,-5.898490921E-2,1.324997097E-1
4.1455802000E+00,-1.976816952E-1,-2.143771201E-1,1.198253185E-1
4.1655362000E+00,-1.590823755E-2,-4.324308932E-1,8.510290831E-2
4.1854912000E+00,7.943959534E-2,-4.507316351E-1,8.682550490E-2
4.2054472000E+00,5.741343647E-2,-3.186112046E-1,1.814736575E-1
4.2254022000E+00,2.046491764E-2,-2.043831795E-1,2.844464481E-1
4.2453576000E+00,5.936780572E-2,-2.418528795E-1,3.411015868E-1
4.2653126000E+00,8.550322801E-2,-3.046315014E-1,2.948105931E-1
4.2852686000E+00,-5.292363465E-3,-1.900508851E-1,2.090439051E-1
4.3052236000E+00,-1.977770329E-1,-8.488819934E-3,5.215947330E-2
4.3251796000E+00,-4.494053423E-1,-1.059381664E-1,-5.850746855E-2
4.3451346000E+00,-5.820393562E-1,-4.557203948E-1,4.224052280E-2
4.3650906000E+00,-5.932998657E-1,-5.244306326E-1,1.607086509E-1
4.3850456000E+00,-4.652404189E-1,-3.663775623E-1,3.181145787E-1
4.4050016000E+00,-2.431011349E-1,-1.780115962E-1,3.967911601E-1
4.4249566000E+00,-1.767441034E-1,-3.302276134E-2,3.802303672E-1
4.4449126000E+00,-2.295593917E-1,1.053500473E-1,3.467895091E-1
4.4648676000E+00,-2.367096096E-1,1.485760510E-1,3.878597915E-1
4.4848236000E+00,-1.529507339E-1,1.379097104E-1,3.989468515E-1
4.5047786000E+00,-1.032767519E-1,1.472719610E-1,3.187721074E-1
4.5247346000E+00,-1.206437722E-1,4.233529419E-2,1.592372656E-1
4.5446896000E+00,-1.675890386E-1,-7.516957819E-2,3.660048917E-2
4.5646456000E+00,-1.909836084E-1,-1.307414025E-1,1.401662827E-1
4.5846006000E+00,-2.167415619E-1,1.589484960E-1,3.709696233E-1
4.6045566000E+00,-2.904166877E-1,5.660657287E-1,5.946344137E-1
4.6245126000E+00,-3.104168177E-1,7.207208276E-1,6.314880252E-1
4.6444676000E+00,-1.836561263E-1,5.998919010E-1,4.794088602E-1
4.6644236000E+00,-2.441895194E-3,4.395387769E-1,2.345704883E-1
4.6843786000E+00,7.461734116E-2,4.953255355E-1,6.980064511E-2
4.7043346000E+00,5.720975995E-2,5.746965408E-1,2.212021872E-2
4.7242896000E+00,-1.495815963E-1,3.621580601E-1,1.399912536E-1
4.7442456000E+00,-3.262687027E-1,6.258657575E-1,3.428149521E-1
4.7642006000E+00,-2.341179252E-1,1.139865637E0,4.247464836E-1
4.7841566000E+00,2.844752073E-1,1.081547022E0,3.304520845E-1
4.8041116000E+00,1.059362173E0,7.108141780E-1,1.789070964E-1
4.8240676000E+00,1.719326496E0,5.491608977E-1,-2.253565490E-1
4.8440226000E+00,2.062774897E0,2.054243684E-1,-4.690276086E-1
4.8639786000E+00,2.283617973E0,-6.034588814E-1,-8.219735026E-1
4.8839336000E+00,2.472193956E0,-1.868108630E0,-1.378080249E0
4.9038896000E+00,2.575301409E0,-2.139304876E0,-1.631786823E0
4.9238446000E+00,2.590876341E0,-1.428670526E0,-1.773618102E0
4.9438006000E+00,2.329841614E0,-7.757251859E-1,-1.936203837E0
4.9637556000E+00,1.830770373E0,-1.193704724E0,-1.849292040E0
4.9837116000E+00,8.218469024E-1,-1.606419921E0,-1.554707646E0
5.0036666000E+00,-1.227047741E-1,-1.070210695E0,-1.306113482E0
5.0236226000E+00,1.481033921E0,-2.196009457E-1,-1.670643687E0
5.0435776000E+00,1.674067974E0,1.302772611E-1,-1.886161447E0
5.0635336000E+00,9.985402822E-1,4.092830420E-1,-1.393590808E0
5.0834886000E+00,7.286550403E-1,4.008468688E-1,-1.042566657E0
5.1034446000E+00,1.386748791E0,-1.627481356E-2,-1.726771832E0
5.1233996000E+00,1.455817819E0,2.698943317E-1,-1.897716403E0
5.1433556000E+00,1.163398862E0,6.486590505E-1,-1.658116102E0
5.1633106000E+00,1.103865147E0,4.089143574E-1,-1.444521904E0
5.1832666000E+00,1.014278769E0,1.071216688E-1,-1.397195101E0
5.2032216000E+00,8.687860370E-1,-2.787832618E-1,-1.345831752E0
5.2231776000E+00,7.588784099E-1,-5.030972362E-1,-1.208221555E0
5.2431325000E+00,7.086926699E-1,-8.179789186E-1,-1.110280991E0
5.2630885000E+00,6.175957322E-1,-1.038037777E0,-1.017386198E0
5.2830435000E+00,4.571034014E-1,-8.862489462E-1,-8.475691676E-1
5.3029995000E+00,2.667731345E-1,-5.464341640E-1,-6.753255129E-1
5.3229545000E+00,6.603164971E-2,-2.935857698E-2,-4.999234974E-1
5.3429105000E+00,-5.238757282E-2,2.610754967E-1,-2.539491951E-1
5.3628655000E+00,-1.564018279E-1,3.908069730E-1,-3.921918571E-2
5.3828215000E+00,-2.828594744E-1,1.688161641E-1,7.451632619E-2
5.4027775000E+00,-3.687402308E-1,-9.121862799E-2,5.297064781E-4
5.4227325000E+00,-4.876429737E-1,1.672000885E-1,1.038973872E-2
5.4426885000E+00,-6.248954535E-1,2.800551653E-1,8.946697414E-2
5.4626435000E+00,-7.855575681E-1,2.682285309E-1,1.016282216E-1
5.4825995000E+00,-9.502882957E-1,2.078704238E-1,6.910867989E-2
5.5025545000E+00,-9.612041712E-1,6.566035002E-2,4.733828455E-2
5.5225105000E+00,-4.542910457E-1,4.603338540E-1,-9.330904484E-2
5.5424655000E+00,2.436318547E-1,1.143327951E0,-4.543388784E-1
5.5624215000E+00,1.589400321E-1,1.430881381E0,-4.237703085E-1
5.5823765000E+00,1.022754088E-1,1.106588840E0,3.550361097E-1
5.6023325000E+00,1.612834632E-1,7.705301642E-1,7.269469500E-1
5.6222875000E+00,1.320233941E-1,2.810489237E-1,6.680771708E-1
5.6422435000E+00,-8.602154255E-2,-3.181629181E-1,2.425654829E-1
5.6621985000E+00,-3.680070341E-1,-8.437699676E-1,8.435629308E-2
5.6821545000E+00,-3.069986999E-1,-1.172228813E0,2.123480737E-1
5.7021095000E+00,-1.562575102E-1,-8.915219903E-1,3.308237195E-1
5.7220655000E+00,4.203531891E-2,-1.556441933E-1,5.360431671E-1
5.7420205000E+00,8.298105747E-2,2.797903493E-2,5.878704786E-1
5.7619765000E+00,-7.693286985E-2,-3.232000470E-1,5.280930996E-1
5.7819315000E+00,-2.223994583E-1,-2.981192768E-1,5.452583432E-1
5.8018875000E+00,-2.257637531E-1,-3.338240385E-1,5.890111923E-1
5.8218425000E+00,-5.050958991E-1,-7.384893298E-1,7.076708674E-1
5.8417985000E+00,-5.932222009E-1,-8.515627384E-1,7.541089654E-1
5.8617535000E+00,-6.745353937E-1,-6.887449622E-1,7.533198595E-1
5.8817095000E+00,-8.027199507E-1,-8.401632905E-1,7.745473385E-1
5.9016645000E+00,-8.428608179E-1,-8.136662841E-1,8.736733794E-1
5.9216205000E+00,-9.076788425E-1,-6.039716005E-1,8.920950294E-1
5.9415755000E+00,-9.664915800E-1,-2.127239406E-1,9.672004580E-1
5.9615315000E+00,-9.304614067E-1,-1.642847210E-1,1.035896301E0
5.9814865000E+00,-8.259983063E-1,-2.230439335E-1,9.740310311E-1
6.0014425000E+00,-7.138987184E-1,-9.269155562E-2,9.016355872E-1
6.0213975000E+00,-7.173526883E-1,-1.948094815E-1,8.611807823E-1
6.0413535000E+00,-6.594222188E-1,-3.966507316E-1,8.522667289E-1
6.0613085000E+00,-5.722913146E-1,-3.800971508E-1,9.646774530E-1
6.0812645000E+00,-6.122552752E-1,-4.298492670E-1,1.061053753E0
6.1012195000E+00,-7.219024897E-1,-4.381849766E-1,1.044766188E0
6.1211755000E+00,-7.335854173E-1,-3.918672800E-1,8.282204270E-1
6.1411305000E+00,-6.135575175E-1,-3.350521326E-1,6.307216287E-1
6.1610865000E+00,-3.995428681E-1,-1.681816876E-1,5.886799693E-1
6.1810425000E+00,-3.963224590E-1,1.632934436E-2,6.225773692E-1
6.2009975000E+00,-5.122353435E-1,4.242273867E-1,6.028198600E-1
6.2209535000E+00,-4.872016907E-1,6.276782155E-1,5.848232508E-1
6.2409094000E+00,-3.647740781E-1,4.755948782E-1,5.922916532E-1
6.2608654000E+00,-3.248576522E-1,1.994528025E-1,5.949342251E-1
6.2808204000E+00,-3.347621262E-1,7.221787423E-2,6.299798489E-1
6.3007764000E+00,-4.601492584E-1,-6.267988682E-2,7.053905129E-1
6.3207314000E+00,-5.161094069E-1,-3.388573825E-1,7.147173285E-1
6.3406874000E+00,-3.385652006E-1,-4.566437006E-1,6.416190267E-1
6.3606424000E+00,-2.374409139E-1,-3.792616725E-1,5.309883356E-1
6.3805984000E+00,-2.530518472E-1,1.867241412E-2,4.477932751E-1
6.4005534000E+00,-3.295599520E-1,5.298441052E-1,3.531109691E-1
6.4205094000E+00,-2.998497188E-1,9.182272553E-1,2.951703668E-1
6.4404644000E+00,-2.590846121E-1,1.291340947E0,3.066416979E-1
6.4604204000E+00,-2.220523208E-1,1.424433470E0,3.104922473E-1
6.4803754000E+00,-2.671173811E-1,1.380021572E0,2.569102943E-1
6.5003314000E+00,-3.080820143E-1,1.165460110E0,2.914998829E-1
