"Time (s)","X (µT)","Y (µT)","Z (µT)"
6.9536884500E+02,2.396447754E1,3.279193115E1,1.822439575E1
6.9538880200E+02,2.243597412E1,3.507269287E1,1.741760254E1
6.9540875800E+02,2.078811646E1,3.720883179E1,1.612417603E1
6.9542871500E+02,1.971360779E1,3.888409424E1,1.419303894E1
6.9544867200E+02,1.914831543E1,4.013406372E1,1.229199219E1
6.9546862900E+02,1.817398071E1,4.104241943E1,1.183767700E1
6.9548858600E+02,1.609567261E1,4.152841187E1,1.323063660E1
6.9550854300E+02,1.383694458E1,4.229141235E1,1.333554077E1
6.9552850000E+02,1.313793945E1,4.319921875E1,1.162940979E1
6.9554845700E+02,1.312861633E1,4.349041748E1,1.013403320E1
6.9556841300E+02,1.285748291E1,4.367230225E1,9.074020386E0
6.9558837000E+02,1.185134888E1,4.402026367E1,7.831573486E0
6.9560832700E+02,1.033943176E1,4.452075195E1,5.839553833E0
6.9562828400E+02,8.921630859E0,4.502667236E1,4.257522583E0
6.9564824100E+02,7.687988281E0,4.490014648E1,2.723526001E0
6.9566819800E+02,6.841384888E0,4.467578125E1,1.765991211E0
6.9568815500E+02,6.169036865E0,4.467330933E1,5.856323242E-1
6.9570811200E+02,5.680664062E0,4.461178589E1,-5.640258789E-1
6.9572806800E+02,5.499877930E0,4.429992676E1,-1.421615601E0
6.9574802500E+02,5.531646729E0,4.411358643E1,-2.453628540E0
6.9576798200E+02,5.801620483E0,4.385287476E1,-2.564559937E0
6.9578793900E+02,6.099945068E0,4.401831055E1,-2.479476929E0
6.9580789600E+02,6.049255371E0,4.389144897E1,-2.523880005E0
6.9582785300E+02,6.157714844E0,4.411566162E1,-2.612899780E0
6.9584781000E+02,5.802947998E0,4.383786011E1,-2.622177124E0
6.9586776700E+02,6.046691895E0,4.416180420E1,-2.580352783E0
6.9588772300E+02,6.985565186E0,4.396450806E1,-2.235717773E0
6.9590768000E+02,8.387771606E0,4.404309082E1,-2.112655640E0
6.9592763700E+02,9.244155884E0,4.404302979E1,-1.434570312E0
6.9594759400E+02,9.216278076E0,4.454415894E1,-1.150009155E0
6.9596755100E+02,7.513641357E0,4.512899780E1,-1.623123169E0
6.9598750800E+02,6.031356812E0,4.527178955E1,-1.001861572E0
6.9600746500E+02,6.527664185E0,4.527981567E1,-4.799804688E-1
6.9602742200E+02,7.298248291E0,4.521725464E1,-6.073608398E-1
6.9604737800E+02,8.241088867E0,4.519601440E1,-3.518524170E-1
6.9606733500E+02,8.545059204E0,4.520101929E1,-1.571502686E-1
6.9608729200E+02,8.837493896E0,4.520669556E1,-2.545166016E-2
6.9610724900E+02,9.129013062E0,4.557858276E1,-1.869659424E-1
6.9612720600E+02,9.303466797E0,4.566796875E1,-1.144866943E-1
6.9614716300E+02,9.790832520E0,4.562542725E1,8.287048340E-2
6.9616712000E+02,1.030229187E1,4.543081665E1,1.478576660E-2
6.9618707700E+02,1.086605835E1,4.536077881E1,4.855041504E-1
6.9620703300E+02,1.138299561E1,4.530639648E1,1.052993774E0
6.9622699000E+02,1.183226013E1,4.528207397E1,1.267089844E0
6.9624694700E+02,1.253053284E1,4.525686646E1,1.572601318E0
6.9626690400E+02,1.342301941E1,4.494168091E1,1.701873779E0
6.9628686100E+02,1.437127686E1,4.490460205E1,1.810455322E0
6.9630681800E+02,1.518270874E1,4.439093018E1,2.357620239E0
