"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.5351504000E+00,-1.227746887E0,-1.331585953E1,1.592687988E-1
1.5551054000E+00,2.610571289E-1,-1.200743042E1,7.051835632E-1
1.5750614000E+00,1.642234955E0,-1.119072876E1,1.593286743E0
1.5950164000E+00,2.981350250E0,-1.060454773E1,2.752176819E0
1.6149724000E+00,3.569926300E0,-1.021386017E1,3.226839752E0
1.6349274000E+00,2.879861298E0,-9.944121094E0,1.773511963E0
1.6548834000E+00,3.294499054E0,-9.768985291E0,6.560856628E-1
1.6748384000E+00,3.929029541E0,-9.907147980E0,2.137554932E-1
1.6947944000E+00,3.896247711E0,-1.017209702E1,-1.330732727E-1
1.7147494000E+00,3.417543182E0,-1.048749115E1,-6.192622375E-1
1.7347054000E+00,2.633024597E0,-1.096095657E1,-1.573228455E0
1.7546604000E+00,1.374292145E0,-1.082204544E1,-2.270029449E0
1.7746164000E+00,1.609153748E-1,-1.069630692E1,-2.733316040E0
1.7945714000E+00,-5.441184998E-1,-1.001193008E1,-2.464325409E0
1.8145274000E+00,-1.025517426E0,-9.489965515E0,-1.333427124E0
1.8344824000E+00,7.708969116E-1,-9.142388306E0,5.963299255E0
1.8544384000E+00,2.455194397E0,-8.733289032E0,3.793860626E0
1.8743934000E+00,3.675157471E0,-9.253008270E0,9.144483948E-1
1.8943494000E+00,4.146976318E0,-9.179660797E0,-5.179229736E-2
1.9143044000E+00,4.295018463E0,-8.892707520E0,5.475613403E-1
1.9342604000E+00,3.293451233E0,-8.839568024E0,1.777703247E0
1.9542154000E+00,2.783312073E0,-9.261091461E0,1.619033203E0
1.9741714000E+00,2.390678558E0,-9.291777649E0,1.529219971E0
1.9941264000E+00,2.658471680E0,-9.025331726E0,2.341880035E0
2.0140824000E+00,2.984344025E0,-8.473279724E0,2.435734863E0
2.0340374000E+00,4.247118073E0,-8.353379059E0,1.094972992E0
2.0539934000E+00,4.930147705E0,-8.322543182E0,1.276844788E0
2.0739484000E+00,5.563929749E0,-8.348738708E0,1.997595978E0
2.0939044000E+00,5.857619019E0,-8.321046295E0,2.211052094E0
2.1138594000E+00,5.641318817E0,-8.267607422E0,2.023043060E0
2.1338154000E+00,5.037923584E0,-7.958799591E0,2.270927582E0
2.1537704000E+00,4.315974884E0,-7.604636078E0,2.365680542E0
2.1737264000E+00,4.013753357E0,-6.980134735E0,2.240989838E0
2.1936814000E+00,3.594475250E0,-6.538253632E0,2.292782135E0
2.2136374000E+00,3.356769562E0,-6.054309998E0,2.051034851E0
2.2335928000E+00,3.452720032E0,-5.880072327E0,1.786534882E0
2.2535488000E+00,3.774251404E0,-5.494324493E0,1.515298920E0
2.2735038000E+00,4.391417999E0,-5.488935699E0,1.586850128E0
2.2934598000E+00,4.996759186E0,-5.514083405E0,1.406624908E0
2.3134148000E+00,6.032305756E0,-5.116809540E0,1.704505463E0
2.3333708000E+00,6.599476318E0,-5.148842926E0,1.485361176E0
