"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.941523368E2,-1.691015005E0,-7.693527341E-1,9.183171272E0
2.941723399E2,-1.683822870E0,-7.744571567E-1,9.203924179E0
2.941923384E2,-1.672435999E0,-7.828177214E-1,9.216336250E0
2.942123384E2,-1.688381433E0,-7.729057670E-1,9.202075958E0
2.942323368E2,-1.684541106E0,-7.728769779E-1,9.207438469E0
2.942523384E2,-1.668691516E0,-7.750222087E-1,9.203703880E0
2.942723384E2,-1.695295811E0,-7.770141959E-1,9.199501038E0
2.942923384E2,-1.683765411E0,-7.743709683E-1,9.198541641E0
2.943123368E2,-1.650993586E0,-8.090677857E-1,9.190947533E0
2.943323384E2,-1.665387511E0,-8.216133714E-1,9.211212158E0
2.943523368E2,-1.682750225E0,-8.190851212E-1,9.218796730E0
2.943723368E2,-1.678220391E0,-7.723407149E-1,9.212073326E0
2.943923384E2,-1.665014029E0,-7.562133670E-1,9.203656197E0
2.944123368E2,-1.659325361E0,-7.363127470E-1,9.208597183E0
2.944323368E2,-1.658903956E0,-7.541639209E-1,9.195611000E0
2.944523368E2,-1.669811964E0,-7.617391944E-1,9.188869476E0
2.944723384E2,-1.696540833E0,-7.831816673E-1,9.186388969E0
2.944923384E2,-1.687500358E0,-7.720821500E-1,9.212102890E0
2.945123384E2,-1.706117630E0,-7.998165488E-1,9.199278831E0
2.945323384E2,-1.681840420E0,-7.936682701E-1,9.218174934E0
2.945523384E2,-1.667657137E0,-7.904217243E-1,9.206730843E0
2.945723384E2,-1.653464317E0,-7.994717956E-1,9.198465347E0
2.945923368E2,-1.653828263E0,-7.776079774E-1,9.196511269E0
2.946123384E2,-1.651587248E0,-7.656273842E-1,9.205331802E0
2.946323384E2,-1.644203544E0,-7.636641264E-1,9.213203430E0
2.946523384E2,-1.667073011E0,-7.859110236E-1,9.218690872E0
2.946723384E2,-1.676046491E0,-7.891862988E-1,9.214027405E0
2.946923384E2,-1.679465413E0,-7.724939585E-1,9.204939842E0
2.947123368E2,-1.709344983E0,-7.530434132E-1,9.200820923E0
2.947323368E2,-1.680154920E0,-7.704157829E-1,9.194931984E0
2.947523384E2,-1.684598565E0,-7.775600553E-1,9.207553864E0
2.947723384E2,-1.661872745E0,-7.867155075E-1,9.206384659E0
2.947923384E2,-1.670453668E0,-7.799063921E-1,9.208741188E0
2.948123368E2,-1.673498988E0,-7.830571532E-1,9.204086304E0
2.948323384E2,-1.683784485E0,-7.848767638E-1,9.217390060E0
2.948523368E2,-1.663414717E0,-7.815822959E-1,9.205379486E0
2.948723384E2,-1.667475224E0,-7.713447213E-1,9.185545921E0
2.948923384E2,-1.670817494E0,-7.656943798E-1,9.191828728E0
2.949123368E2,-1.663203955E0,-7.890713811E-1,9.208741188E0
2.949323368E2,-1.674092770E0,-7.756925821E-1,9.195545197E0
2.949523368E2,-1.677981019E0,-7.855088115E-1,9.201119423E0
2.949723384E2,-1.675318599E0,-7.809023857E-1,9.200667381E0
2.949923384E2,-1.692001462E0,-7.643153667E-1,9.201213837E0
2.950123368E2,-1.692231297E0,-7.800596356E-1,9.200849533E0
2.950323384E2,-1.685546637E0,-7.811992764E-1,9.204355240E0
2.950523368E2,-1.691915274E0,-7.836413383E-1,9.191952705E0
2.950723368E2,-1.682079911E0,-7.805863619E-1,9.200676918E0
2.950923368E2,-1.669285297E0,-7.711723447E-1,9.202276230E0
2.951123384E2,-1.679800630E0,-7.809598446E-1,9.196291924E0
2.951323384E2,-1.677166939E0,-7.846181989E-1,9.196234703E0
2.951523368E2,-1.680930614E0,-7.907568812E-1,9.205879211E0
2.951723384E2,-1.675165415E0,-7.922700644E-1,9.193255424E0
2.951923384E2,-1.687059760E0,-7.695443034E-1,9.190834045E0
2.952123368E2,-1.696540833E0,-7.596610188E-1,9.189943314E0
2.952323368E2,-1.716096640E0,-7.909484506E-1,9.194710732E0
2.952523384E2,-1.701013207E0,-8.091539741E-1,9.187854767E0
2.952723368E2,-1.730241656E0,-8.290737271E-1,9.222197533E0
2.952923384E2,-1.736945391E0,-7.899141312E-1,9.203665733E0
2.953123368E2,-1.692882538E0,-7.472207546E-1,9.177607536E0
2.953323384E2,-1.665301323E0,-7.451234460E-1,9.184512138E0
2.953523384E2,-1.683803678E0,-7.753478289E-1,9.181591034E0
2.953723368E2,-1.696560025E0,-7.895310521E-1,9.177683830E0
2.953923384E2,-1.703033924E0,-8.043847084E-1,9.192087173E0
2.954123368E2,-1.735393882E0,-7.897417545E-1,9.182195663E0
2.954323384E2,-1.728153825E0,-7.895023227E-1,9.182672501E0
2.954523368E2,-1.729006171E0,-7.934192419E-1,9.189683914E0
2.954723384E2,-1.731151462E0,-8.141913414E-1,9.182242393E0
2.954923384E2,-1.745813489E0,-8.040974140E-1,9.198944092E0
2.955123368E2,-1.740469694E0,-7.669872642E-1,9.176294327E0
2.955323384E2,-1.730346918E0,-7.755967975E-1,9.178956985E0
2.955523384E2,-1.748025775E0,-7.866197228E-1,9.183276176E0
2.955723384E2,-1.757525921E0,-8.086272478E-1,9.193006516E0
2.955923368E2,-1.757880330E0,-8.033887148E-1,9.205111504E0
2.956123384E2,-1.745937943E0,-8.144403696E-1,9.187834740E0
2.956323384E2,-1.737338066E0,-7.982363701E-1,9.185153008E0
2.956523368E2,-1.765273571E0,-7.958039045E-1,9.196377754E0
2.956723384E2,-1.733555198E0,-8.009179235E-1,9.197603226E0
2.956923384E2,-1.747135043E0,-7.895215154E-1,9.182941437E0
2.957123368E2,-1.739081025E0,-7.980735898E-1,9.188639641E0
2.957323368E2,-1.764248848E0,-7.904217243E-1,9.169887543E0
2.957523384E2,-1.752239585E0,-7.999985218E-1,9.187816620E0
2.957723368E2,-1.758818746E0,-8.084644079E-1,9.188390732E0
2.957923399E2,-1.775654793E0,-7.991845012E-1,9.180068016E0
2.958123368E2,-1.757889867E0,-7.906036973E-1,9.183563232E0
2.958323384E2,-1.783364177E0,-7.908622622E-1,9.176669121E0
2.958523368E2,-1.787309766E0,-8.057350516E-1,9.188140869E0
2.958723368E2,-1.771862388E0,-8.048827052E-1,9.180958748E0
2.958923384E2,-1.778575778E0,-8.247162700E-1,9.174025536E0
2.959123384E2,-1.797930479E0,-7.992706895E-1,9.176028252E0
2.959323368E2,-1.794281721E0,-7.907856107E-1,9.168097496E0
2.959523368E2,-1.795124531E0,-8.025650978E-1,9.170577049E0
2.959723384E2,-1.831161976E0,-8.207418919E-1,9.181523323E0
2.959923384E2,-1.802469850E0,-8.020479679E-1,9.176035881E0
2.960123368E2,-1.797556996E0,-8.106958270E-1,9.171172142E0
2.960323384E2,-1.798648715E0,-7.925668955E-1,9.190554619E0
2.960523368E2,-1.806367636E0,-8.202247620E-1,9.166095734E0
2.960723368E2,-1.825942636E0,-8.379992843E-1,9.158127785E0
2.960923368E2,-1.821422338E0,-8.670457602E-1,9.190899849E0
2.961123384E2,-1.831066251E0,-8.154554963E-1,9.182452202E0
2.961323384E2,-1.821633101E0,-7.917528749E-1,9.181773186E0
2.961523368E2,-1.810121775E0,-7.580329776E-1,9.172272682E0
2.961723384E2,-1.805563211E0,-7.928925157E-1,9.148283005E0
2.961923384E2,-1.801636696E0,-8.190563917E-1,9.157496452E0
2.962123384E2,-1.818511009E0,-8.188264966E-1,9.157390594E0
2.962323368E2,-1.841811419E0,-8.169686198E-1,9.165225029E0
2.962523384E2,-1.833623290E0,-8.307592273E-1,9.159775734E0
2.962723384E2,-1.834935308E0,-8.188169599E-1,9.170548439E0
2.962923399E2,-1.840250373E0,-8.542798758E-1,9.171056747E0
2.963123368E2,-1.801052570E0,-8.203779459E-1,9.173555374E0
2.963323384E2,-1.802316666E0,-7.967998981E-1,9.163404465E0
2.963523384E2,-1.794061422E0,-7.945876122E-1,9.156021118E0
2.963723368E2,-1.809604645E0,-7.939651608E-1,9.174044609E0
2.963923384E2,-1.810227156E0,-7.920401692E-1,9.182722092E0
2.964123384E2,-1.809144974E0,-8.140476942E-1,9.180795670E0
2.964323368E2,-1.812937379E0,-8.052083254E-1,9.175107002E0
2.964523368E2,-1.828959346E0,-8.080909252E-1,9.176984787E0
2.964723384E2,-1.822724819E0,-7.995292544E-1,9.176084518E0
2.964923384E2,-1.817773581E0,-8.080238700E-1,9.180289268E0
2.965123368E2,-1.793659210E0,-8.081196547E-1,9.184598923E0
2.965323384E2,-1.809633374E0,-8.008891940E-1,9.195908546E0
2.965523368E2,-1.774994016E0,-7.972021103E-1,9.176840782E0
2.965723368E2,-1.763530612E0,-7.945301533E-1,9.183266640E0
2.965923368E2,-1.784532547E0,-8.009466529E-1,9.192029953E0
2.966123384E2,-1.742069006E0,-7.891958952E-1,9.188026428E0
2.966323368E2,-1.764516950E0,-7.878646851E-1,9.182098389E0
2.966523384E2,-1.765857816E0,-8.009753823E-1,9.176342964E0
2.966723384E2,-1.769994974E0,-8.121227622E-1,9.166814804E0
2.966923384E2,-1.786275506E0,-8.044996262E-1,9.182060242E0
2.967123384E2,-1.775415421E0,-8.003337383E-1,9.190180779E0
2.967323368E2,-1.784063220E0,-7.905653715E-1,9.194596291E0
2.967523384E2,-1.784752846E0,-7.861313224E-1,9.196138382E0
2.967723368E2,-1.798064590E0,-8.018563986E-1,9.182778358E0
2.967923384E2,-1.792605758E0,-7.937161326E-1,9.183113098E0
2.968123368E2,-1.766508937E0,-8.032737970E-1,9.188898087E0
2.968323384E2,-1.770387530E0,-8.179262877E-1,9.182912827E0
2.968523368E2,-1.761356711E0,-8.131953478E-1,9.182337761E0
2.968723368E2,-1.750448704E0,-7.917241454E-1,9.202794075E0
2.968923384E2,-1.753915429E0,-8.076599836E-1,9.180460930E0
2.969123384E2,-1.753044009E0,-8.218432069E-1,9.189060211E0
2.969323368E2,-1.747144699E0,-8.309220076E-1,9.227655411E0
2.969523368E2,-1.771690011E0,-8.077269793E-1,9.189406395E0
2.969723384E2,-1.742164731E0,-7.612411976E-1,9.184455872E0
2.969923384E2,-1.743744969E0,-7.428154349E-1,9.200313568E0
2.970123368E2,-1.727378130E0,-7.685674429E-1,9.196762085E0
2.970323384E2,-1.729820251E0,-7.819845676E-1,9.190324783E0
2.970523384E2,-1.737261415E0,-8.097956181E-1,9.192902565E0
2.970723368E2,-1.731352568E0,-8.020479679E-1,9.190785408E0
2.970923368E2,-1.740412235E0,-7.927106023E-1,9.209554672E0
2.971123384E2,-1.726803541E0,-7.855758667E-1,9.185929298E0
2.971323384E2,-1.733909488E0,-7.949036360E-1,9.200169563E0
2.971523368E2,-1.712045670E0,-7.964838147E-1,9.201156616E0
2.971723384E2,-1.712581992E0,-7.797818780E-1,9.188983917E0
2.971923384E2,-1.715502858E0,-7.688260078E-1,9.187068939E0
2.972123368E2,-1.706021905E0,-7.861313224E-1,9.192259789E0
2.972323368E2,-1.715847731E0,-7.784602642E-1,9.216392517E0
2.972523384E2,-1.735719562E0,-7.989354730E-1,9.214056969E0
2.972723384E2,-1.742021084E0,-7.865813971E-1,9.202363014E0
2.972923384E2,-1.728776336E0,-7.778090835E-1,9.211777687E0
2.973123368E2,-1.710599542E0,-7.862462401E-1,9.196368217E0
2.973323384E2,-1.719113350E0,-7.778760791E-1,9.201807022E0
2.973523368E2,-1.703474402E0,-7.943577766E-1,9.190554619E0
2.973723368E2,-1.715914726E0,-7.799925804E-1,9.204010963E0
2.973923384E2,-1.723691106E0,-7.730781436E-1,9.207850456E0
2.974123384E2,-1.703704238E0,-7.938789725E-1,9.204201698E0
2.974323384E2,-1.701980472E0,-7.895023227E-1,9.207918167E0
2.974523368E2,-1.681304097E0,-7.989737988E-1,9.204939842E0
2.974723384E2,-1.703608513E0,-8.010903001E-1,9.203339577E0
2.974923384E2,-1.681371212E0,-7.811992764E-1,9.203176498E0
2.975123368E2,-1.670836687E0,-7.872135043E-1,9.209343910E0
2.975323384E2,-1.709421635E0,-7.833827734E-1,9.207553864E0
2.975523368E2,-1.699739456E0,-7.733654380E-1,9.213672638E0
2.975723368E2,-1.714497328E0,-7.644398212E-1,9.206701279E0
2.975923368E2,-1.713214040E0,-7.983704805E-1,9.200630188E0
2.976123384E2,-1.706510305E0,-8.013967276E-1,9.202631950E0
2.976323384E2,-1.710360169E0,-7.947599888E-1,9.205743790E0
2.976523368E2,-1.718222737E0,-7.795807719E-1,9.214802742E0
2.976723399E2,-1.718299389E0,-7.873284221E-1,9.217781067E0
2.976923384E2,-1.690909624E0,-7.912836075E-1,9.206806183E0
2.977123368E2,-1.679082274E0,-7.887074947E-1,9.207275391E0
2.977323368E2,-1.682692766E0,-7.626106739E-1,9.209727287E0
2.977523384E2,-1.688381433E0,-7.947695851E-1,9.222799301E0
2.977723368E2,-1.697728395E0,-7.903642654E-1,9.209997177E0
2.977923384E2,-1.703455329E0,-8.059552908E-1,9.221679688E0
2.978123368E2,-1.694165826E0,-7.777228951E-1,9.215167046E0
2.978323384E2,-1.716096640E0,-7.870889902E-1,9.197306633E0
2.978523384E2,-1.702698708E0,-8.033216596E-1,9.215167046E0
2.978723368E2,-1.723729372E0,-8.151394725E-1,9.241283417E0
2.978923384E2,-1.711107135E0,-7.948461771E-1,9.215656281E0
2.979123384E2,-1.680346489E0,-7.688452005E-1,9.198197365E0
2.979323368E2,-1.663443446E0,-7.423748970E-1,9.210933685E0
2.979523368E2,-1.661365271E0,-7.533499002E-1,9.213176727E0
2.979723384E2,-1.670769691E0,-7.803947926E-1,9.184598923E0
2.979923384E2,-1.693744421E0,-7.884010077E-1,9.214812279E0
2.980123368E2,-1.702143312E0,-7.965795994E-1,9.201339722E0
2.980323384E2,-1.716087103E0,-8.081675172E-1,9.194068909E0
2.980523384E2,-1.694041252E0,-7.920497656E-1,9.209134102E0
2.980723368E2,-1.699864030E0,-7.915326357E-1,9.209373474E0
2.980923368E2,-1.683142900E0,-7.938693762E-1,9.196798325E0
2.981123384E2,-1.663807273E0,-7.567592263E-1,9.210839272E0
2.981323368E2,-1.692968726E0,-7.546715140E-1,9.199996948E0
2.981523384E2,-1.666938901E0,-7.746678591E-1,9.202479362E0
2.981723384E2,-1.667609334E0,-7.882382274E-1,9.211193085E0
2.981923384E2,-1.684560299E0,-7.988972068E-1,9.207744598E0
2.982123384E2,-1.695583105E0,-7.846660614E-1,9.197440147E0
2.982323368E2,-1.698312521E0,-7.800021768E-1,9.193236351E0
2.982523384E2,-1.685613751E0,-7.666712403E-1,9.203732491E0
2.982723384E2,-1.689070940E0,-7.744667530E-1,9.208128929E0
2.982923399E2,-1.677827716E0,-7.755202055E-1,9.200945854E0
2.983123368E2,-1.675644279E0,-7.786135077E-1,9.198781013E0
2.983323384E2,-1.679139733E0,-7.621701360E-1,9.210493088E0
2.983523368E2,-1.663031578E0,-7.818696499E-1,9.212736130E0
2.983723368E2,-1.684474111E0,-7.795041800E-1,9.207793236E0
2.983923384E2,-1.681399941E0,-7.889373302E-1,9.211231232E0
2.984123368E2,-1.675682545E0,-8.004869223E-1,9.214161873E0
2.984323368E2,-1.649221778E0,-7.821473479E-1,9.196186066E0
2.984523368E2,-1.673068047E0,-7.900961041E-1,9.200217247E0
2.984723384E2,-1.676113486E0,-7.753956914E-1,9.201826096E0
2.984923384E2,-1.693600774E0,-7.771482468E-1,9.200926781E0
2.985123368E2,-1.704451323E0,-7.730589509E-1,9.220990181E0
2.985323384E2,-1.695793867E0,-7.617391944E-1,9.205561638E0
2.985523384E2,-1.706088901E0,-7.812662721E-1,9.206251144E0
2.985723368E2,-1.693351746E0,-7.755106091E-1,9.207514763E0
2.985923368E2,-1.700448155E0,-7.790923715E-1,9.216939926E0
2.986123384E2,-1.696588755E0,-7.763725519E-1,9.210006714E0
2.986323384E2,-1.699155331E0,-7.685770392E-1,9.205609322E0
2.986523368E2,-1.667063475E0,-7.979395390E-1,9.220137596E0
2.986723399E2,-1.673594832E0,-8.108203411E-1,9.189519882E0
2.986923384E2,-1.672177434E0,-7.700135708E-1,9.217953682E0
2.987123368E2,-1.686351061E0,-7.608772516E-1,9.218690872E0
2.987323368E2,-1.683085442E0,-7.833444476E-1,9.212312698E0
2.987523384E2,-1.688927293E0,-8.194586039E-1,9.197928429E0
2.987723368E2,-1.686648011E0,-8.249557018E-1,9.233564377E0
2.987923384E2,-1.696808934E0,-7.869070172E-1,9.228747368E0
2.988123368E2,-1.688371778E0,-7.467418909E-1,9.205638885E0
2.988323384E2,-1.656299114E0,-7.538670301E-1,9.197872162E0
2.988523384E2,-1.647105336E0,-7.661349177E-1,9.200381279E0
2.988723384E2,-1.647584200E0,-7.626298070E-1,9.205351830E0
2.988923384E2,-1.683746219E0,-7.894065976E-1,9.214036942E0
2.989123384E2,-1.690890551E0,-7.736718655E-1,9.217761993E0
2.989323384E2,-1.701817632E0,-7.985141277E-1,9.217984200E0
2.989523368E2,-1.703215837E0,-7.838807702E-1,9.205235481E0
2.989723399E2,-1.699423432E0,-7.874433398E-1,9.220147133E0
2.989923384E2,-1.689530611E0,-7.821856737E-1,9.200207710E0
2.990123368E2,-1.673556447E0,-7.797531486E-1,9.217341423E0
2.990323384E2,-1.667159200E0,-7.530817389E-1,9.197631836E0
2.990523384E2,-1.652611971E0,-7.723503113E-1,9.199815750E0
2.990723368E2,-1.658406019E0,-7.801936865E-1,9.233612061E0
2.990923368E2,-1.667159200E0,-8.055626750E-1,9.211163521E0
2.991123384E2,-1.690009475E0,-7.812950015E-1,9.198877335E0
2.991323368E2,-1.698982954E0,-7.903642654E-1,9.216363907E0
2.991523368E2,-1.686169147E0,-7.777037024E-1,9.209153175E0
2.991723384E2,-1.679111004E0,-7.875965834E-1,9.224983215E0
2.991923384E2,-1.701597333E0,-7.861217260E-1,9.220376968E0
2.992123384E2,-1.703934073E0,-7.726854682E-1,9.231131554E0
2.992323368E2,-1.715253949E0,-7.840627432E-1,9.213845253E0
2.992523384E2,-1.704202294E0,-7.781059146E-1,9.205810547E0
2.992723384E2,-1.691752434E0,-7.952771783E-1,9.215780258E0
2.992923384E2,-1.698369980E0,-8.020479679E-1,9.202535629E0
2.993123368E2,-1.704278946E0,-8.001996279E-1,9.205121040E0
2.993323384E2,-1.671727300E0,-7.826453447E-1,9.206365585E0
2.993523384E2,-1.686906576E0,-7.921455503E-1,9.194501877E0
2.993723368E2,-1.695046902E0,-7.938885093E-1,9.201500893E0
2.993923384E2,-1.710829377E0,-7.743039727E-1,9.223355293E0
2.994123368E2,-1.711001754E0,-7.885829806E-1,9.206348419E0
2.994323384E2,-1.719190001E0,-7.957847118E-1,9.223929405E0
2.994523368E2,-1.734388351E0,-7.825782895E-1,9.213146210E0
2.994723384E2,-1.719879508E0,-7.808449268E-1,9.207601547E0
2.994923384E2,-1.721162796E0,-8.045187593E-1,9.195658684E0
2.995123368E2,-1.720224261E0,-7.975085378E-1,9.194528580E0
2.995323384E2,-1.712141395E0,-8.060510755E-1,9.195774078E0
2.995523384E2,-1.713424683E0,-7.764204144E-1,9.205561638E0
2.995723368E2,-1.734733105E0,-7.803277373E-1,9.194088936E0
2.995923368E2,-1.744204640E0,-7.906611562E-1,9.213261604E0
2.996123384E2,-1.733392358E0,-7.819845676E-1,9.218538284E0
2.996323384E2,-1.746522188E0,-8.056296706E-1,9.186360359E0
2.996523368E2,-1.744099259E0,-8.416576385E-1,9.189625740E0
2.996723384E2,-1.774496078E0,-8.369937539E-1,9.226305962E0
2.996923384E2,-1.755811691E0,-8.010519743E-1,9.200486183E0
2.997123368E2,-1.735920668E0,-7.746678591E-1,9.189616203E0
2.997323368E2,-1.718127012E0,-7.746870518E-1,9.198972702E0
2.997523384E2,-1.726181030E0,-7.858248353E-1,9.197947502E0
2.997723368E2,-1.752009749E0,-8.035419583E-1,9.188879013E0
2.997923384E2,-1.776401877E0,-8.075641990E-1,9.182251930E0
2.998123368E2,-1.775501609E0,-8.209908605E-1,9.191751480E0
2.998323384E2,-1.764478683E0,-8.028811216E-1,9.199241638E0
2.998523384E2,-1.774007678E0,-8.105904460E-1,9.206251144E0
2.998723368E2,-1.757133245E0,-7.990695834E-1,9.200056076E0
2.998923384E2,-1.770444989E0,-7.957559824E-1,9.204059601E0
2.999123368E2,-1.756510735E0,-7.646313906E-1,9.174455643E0
2.999323384E2,-1.763262391E0,-7.946450710E-1,9.196321487E0
2.999523368E2,-1.771019697E0,-8.098818064E-1,9.192728996E0
2.999723384E2,-1.794636011E0,-8.192000389E-1,9.204325676E0
2.999923384E2,-1.794387102E0,-8.264304996E-1,9.202841759E0
3.000123368E2,-1.818788767E0,-8.151490092E-1,9.178612709E0
3.000323384E2,-1.812870264E0,-8.142679930E-1,9.194088936E0
3.000523384E2,-1.802259207E0,-8.171122670E-1,9.184895515E0
3.000723384E2,-1.805496216E0,-8.093167543E-1,9.196454048E0
3.000923368E2,-1.798361421E0,-8.151202798E-1,9.190056801E0
3.001123384E2,-1.781238079E0,-7.906515598E-1,9.182922363E0
3.001323384E2,-1.791715145E0,-8.058691025E-1,9.184512138E0
3.001523368E2,-1.781017900E0,-7.999219298E-1,9.191427231E0
3.001723368E2,-1.786639452E0,-7.942428589E-1,9.184876442E0
3.001923384E2,-1.793391109E0,-8.129751086E-1,9.197451591E0
3.002123368E2,-1.802584767E0,-8.124291897E-1,9.174054146E0
3.002323368E2,-1.804739594E0,-8.301367164E-1,9.189730644E0
3.002523384E2,-1.812468052E0,-8.365914822E-1,9.208635330E0
3.002723368E2,-1.817792773E0,-8.092209697E-1,9.199441910E0
3.002923384E2,-1.815590143E0,-7.935054302E-1,9.179590225E0
3.003123368E2,-1.805754781E0,-8.038196564E-1,9.190708160E0
3.003323384E2,-1.795507550E0,-8.117780089E-1,9.183975220E0
3.003523384E2,-1.808072329E0,-8.296961784E-1,9.183899879E0
3.003723368E2,-1.801081300E0,-8.000176549E-1,9.178987503E0
3.003923384E2,-1.815226197E0,-7.961294651E-1,9.193878174E0
3.004123368E2,-1.798849821E0,-8.034174442E-1,9.209526062E0
3.004323384E2,-1.800362945E0,-8.281064630E-1,9.186656952E0
3.004523368E2,-1.783871770E0,-8.538489342E-1,9.189280510E0
3.004723384E2,-1.789397597E0,-8.600259423E-1,9.211892128E0
3.004923384E2,-1.808091521E0,-8.092976213E-1,9.201980591E0
3.005123368E2,-1.781362653E0,-7.595939636E-1,9.198081970E0
3.005323384E2,-1.776842356E0,-7.523060441E-1,9.190324783E0
3.005523384E2,-1.769602299E0,-7.878838778E-1,9.194032669E0
3.005723368E2,-1.772350788E0,-7.930648923E-1,9.187213898E0
3.005923368E2,-1.772992492E0,-8.044517636E-1,9.181773186E0
3.006123384E2,-1.777292490E0,-7.994430661E-1,9.189033508E0
3.006323368E2,-1.800669432E0,-8.165760040E-1,9.183477402E0
3.006523368E2,-1.786581993E0,-8.101020455E-1,9.196387291E0
3.006723368E2,-1.770598292E0,-8.023352623E-1,9.200514793E0
3.006923384E2,-1.754059076E0,-8.072194457E-1,9.196990013E0
3.007123368E2,-1.756223440E0,-7.960432768E-1,9.194672585E0
3.007323368E2,-1.737673163E0,-7.735856771E-1,9.181276321E0
3.007523384E2,-1.745478272E0,-7.874433398E-1,9.190689087E0
3.007723368E2,-1.749941111E0,-8.049210310E-1,9.201156616E0
3.007923384E2,-1.758119702E0,-8.117205501E-1,9.207859993E0
3.008123368E2,-1.768874407E0,-8.212398887E-1,9.198953629E0
3.008323384E2,-1.757037520E0,-8.014541864E-1,9.189779282E0
3.008523384E2,-1.765924811E0,-7.948270440E-1,9.187671661E0
3.008723368E2,-1.760954380E0,-7.975947261E-1,9.197880745E0
3.008923384E2,-1.757085443E0,-8.062713146E-1,9.182328224E0
3.009123368E2,-1.744817495E0,-7.909580469E-1,9.195678711E0
3.009323368E2,-1.743237376E0,-7.861121297E-1,9.203435898E0
3.009523368E2,-1.749443054E0,-7.917720675E-1,9.199787140E0
3.009723384E2,-1.746847749E0,-7.905845046E-1,9.199116707E0
3.009923384E2,-1.739952445E0,-7.969435453E-1,9.208434105E0
3.010123368E2,-1.740680337E0,-7.826070189E-1,9.182931900E0
3.010323384E2,-1.722896218E0,-7.892724872E-1,9.194443703E0
3.010523384E2,-1.741005898E0,-7.943673730E-1,9.188409805E0
3.010723368E2,-1.727675080E0,-8.069129586E-1,9.216067314E0
3.010923384E2,-1.750534892E0,-7.942715883E-1,9.204220772E0
3.011123384E2,-1.725060582E0,-7.853555679E-1,9.200964928E0
3.011323368E2,-1.723585725E0,-8.079472780E-1,9.197593689E0
3.011523368E2,-1.721555471E0,-7.879700661E-1,9.198111534E0
3.011723368E2,-1.722407818E0,-7.890426517E-1,9.191167831E0
3.011923384E2,-1.724715829E0,-7.971350551E-1,9.188591003E0
3.012123368E2,-1.718615413E0,-7.916475534E-1,9.192440987E0
3.012323368E2,-1.748380065E0,-8.093742132E-1,9.210828781E0
3.012523384E2,-1.730251193E0,-8.014637828E-1,9.200782776E0
3.012723384E2,-1.718921781E0,-7.870028019E-1,9.192269325E0
3.012923399E2,-1.731898427E0,-7.895981073E-1,9.192795753E0
3.013123368E2,-1.731275916E0,-7.776845694E-1,9.215425491E0
3.013323384E2,-1.703579783E0,-8.069608808E-1,9.192259789E0
3.013523384E2,-1.735566258E0,-8.184147477E-1,9.208530426E0
3.013723368E2,-1.721172333E0,-8.074109554E-1,9.223881721E0
3.013923384E2,-1.709708929E0,-8.079472780E-1,9.210790634E0
3.014123368E2,-1.701434612E0,-7.702625394E-1,9.191559792E0
3.014323368E2,-1.687653542E0,-7.360254526E-1,9.188898087E0
3.014523368E2,-1.684684753E0,-7.463971376E-1,9.199834824E0
3.014723384E2,-1.688486695E0,-7.862845659E-1,9.192078590E0
3.014923384E2,-1.699672461E0,-8.083878160E-1,9.189663887E0
3.015123368E2,-1.714449406E0,-8.021150231E-1,9.196674347E0
3.015323384E2,-1.713884473E0,-7.953824997E-1,9.202851295E0
3.015523384E2,-1.713367224E0,-7.812567353E-1,9.206251144E0
3.015723368E2,-1.693179369E0,-7.769758701E-1,9.214285851E0
3.015923368E2,-1.689195395E0,-8.108586073E-1,9.207583427E0
3.016123384E2,-1.689166665E0,-7.798106074E-1,9.215540886E0
3.016323384E2,-1.688314319E0,-7.570848465E-1,9.199221611E0
3.016523368E2,-1.672646642E0,-7.625148892E-1,9.217370033E0
3.016723368E2,-1.668279648E0,-8.068554997E-1,9.211538315E0
3.016923384E2,-1.682798147E0,-8.024885058E-1,9.223518372E0
3.017123368E2,-1.695975780E0,-7.967807055E-1,9.211355209E0
3.017323368E2,-1.706424117E0,-7.804235220E-1,9.218911171E0
3.017523384E2,-1.688946366E0,-7.665371895E-1,9.208798409E0
3.017723384E2,-1.678153396E0,-7.728578448E-1,9.205810547E0
3.017923384E2,-1.658913612E0,-7.827315331E-1,9.216929436E0
3.018123368E2,-1.678162932E0,-7.829709649E-1,9.205580711E0
3.018323384E2,-1.673518181E0,-7.616050839E-1,9.199307442E0
3.018523384E2,-1.683688760E0,-7.775409222E-1,9.213356972E0
3.018723368E2,-1.667475224E0,-7.939268351E-1,9.211422920E0
3.018923384E2,-1.675232410E0,-8.000943065E-1,9.217417717E0
3.019123368E2,-1.671909332E0,-7.808640599E-1,9.204049110E0
3.019323368E2,-1.670424938E0,-7.687685490E-1,9.203406334E0
3.019523368E2,-1.659124255E0,-7.820132971E-1,9.216612816E0
3.019723384E2,-1.679666519E0,-7.897608876E-1,9.218834877E0
3.019923384E2,-1.673910856E0,-7.781825662E-1,9.220454216E0
3.020123368E2,-1.682386279E0,-7.788912654E-1,9.214142799E0
3.020323384E2,-1.681170106E0,-7.716607451E-1,9.211173058E0
3.020523384E2,-1.671602845E0,-7.732887864E-1,9.210924149E0
3.020723368E2,-1.690373421E0,-7.839765549E-1,9.207094193E0
3.020923368E2,-1.667877436E0,-7.738538384E-1,9.217360497E0
