"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.877349125E0,2.254819870E-1,3.548091054E-1,2.577074468E-1
2.897436125E0,1.352325678E-1,7.788424194E-2,3.348925412E-1
2.917523125E0,-8.678795397E-2,2.574953437E-2,2.216851413E-1
2.937610125E0,-1.351452768E-1,-1.782502979E-1,1.008155048E-1
2.957697125E0,-1.076185107E-1,-7.284126431E-2,5.936876684E-2
2.977784125E0,5.239336938E-2,-2.435488105E-1,9.055259079E-2
2.997871125E0,2.401424497E-1,-4.812388122E-1,-3.905949369E-2
3.017959125E0,2.999161780E-1,-7.353093028E-1,-3.361855447E-1
3.038046125E0,2.433179617E-1,-5.709825158E-1,-6.484194398E-1
3.058133125E0,1.677991450E-1,-2.696193457E-1,-7.887186408E-1
3.078220125E0,1.359211504E-1,-1.778290421E-1,-8.685364723E-1
3.098307125E0,7.907431573E-2,-5.890990049E-2,-8.715171218E-1
3.118394125E0,-2.147983573E-2,1.183234304E-1,-7.417643666E-1
3.138481125E0,2.592858300E-2,2.035162412E-3,-5.763432980E-1
3.158568125E0,-4.534621909E-2,-3.104526103E-1,-5.351537466E-1
3.178656125E0,-1.433539391E-1,-2.215546072E-1,-6.843026876E-1
3.198743125E0,-2.369560599E-1,-3.236662596E-2,-9.155150652E-1
3.218830125E0,-1.641876400E-1,-2.019636631E-1,-9.430399537E-1
3.238917125E0,1.460828353E-2,-1.829804927E-1,-6.150879860E-1
3.259004125E0,1.656697989E-1,-1.697382629E-1,-1.714757830E-1
3.279091125E0,7.788696885E-2,1.732181162E-1,2.057534456E-1
3.299178125E0,9.096572548E-2,-1.523819417E-1,1.689078063E-1
3.319266125E0,-1.609177142E-2,-1.967322081E-1,7.963810116E-2
3.339353125E0,-1.233410388E-1,-1.344594657E-1,7.591789961E-2
3.359440125E0,-1.883892864E-1,-9.662232548E-2,7.760581374E-2
3.379527125E0,-1.986953616E-1,-2.842878997E-1,-1.860227436E-1
3.399614125E0,-4.062212110E-1,-2.495958358E-1,-6.111418009E-1
3.419701125E0,-5.405099988E-1,-2.363876253E-1,-1.121753812E0
3.439788125E0,-5.430228710E-1,-5.423756838E-1,-1.587739944E0
3.459876125E0,-4.046559930E-1,-1.014460325E0,-1.825015903E0
3.479963125E0,-4.828386903E-1,-1.523341775E0,-2.245383024E0
3.500050125E0,-8.868970871E-1,-1.374894261E0,-2.640575171E0
3.520137125E0,-1.645632625E0,-2.050821066E0,-2.835443020E0
3.540224125E0,-1.839264750E0,-4.289153099E0,-2.726189137E0
3.560311125E0,-1.217297554E0,-6.221116066E0,-2.345609903E0
3.580398125E0,-7.377854735E-2,-5.673648834E0,-2.659799337E0
3.600486125E0,8.563935757E-2,-5.337063313E0,-1.028242588E0
3.620573125E0,9.149314165E-1,-1.285523295E0,2.821089268E0
3.640660125E0,-1.895146370E0,1.696326971E0,9.012268782E-1
3.660747125E0,-1.885630131E0,1.281707883E-1,-5.201173574E-2
3.680834125E0,-1.375778198E0,-9.836059213E-1,1.138889864E-1
3.700921958E0,-1.528040171E0,-5.443457961E-1,3.704425395E-1
3.721008958E0,-1.492515802E0,-1.537105143E-1,3.622552156E-1
3.741096958E0,-1.294995904E0,-1.378818750E-1,3.115153313E-1
3.761183958E0,-1.038909793E0,-1.118424609E-1,2.509384155E-1
3.781270958E0,-7.011453509E-1,1.589171588E-1,2.472050190E-1
3.801357958E0,-3.151183426E-1,4.699342251E-1,2.330638617E-1
3.821444958E0,-1.001995057E-1,3.492191136E-1,2.120213360E-1
3.841531958E0,-1.360448748E-1,4.450277984E-2,1.816644818E-1
3.861618958E0,-1.583243310E-1,1.020454429E-2,1.138134524E-1
3.881706958E0,-1.152297556E-1,1.096924692E-1,3.882361576E-2
3.901793958E0,-4.339254647E-2,3.047169745E-1,-3.636264801E-2
3.921880958E0,-2.199502289E-2,3.970015943E-1,-1.116313189E-1
3.941967958E0,-2.197584882E-2,4.327750206E-1,-1.357580572E-1
3.962054958E0,-3.551329672E-2,5.412033796E-1,-1.316958070E-1
3.982141958E0,-8.114869148E-2,5.907389522E-1,-9.995120019E-2
4.002228958E0,-1.429120004E-1,5.857818723E-1,-6.240520999E-2
4.022316958E0,-1.572074592E-1,5.284603834E-1,-3.263807669E-2
4.042403958E0,-1.516777277E-1,4.814071655E-1,-2.428556606E-2
4.062490958E0,-7.608917356E-2,3.511290252E-1,-3.461121395E-2
4.082577958E0,1.173453555E-1,3.466993272E-1,-4.561560601E-2
4.102664958E0,3.000801206E-1,3.692930937E-1,-4.105424136E-2
4.122751958E0,4.133299291E-1,4.630945623E-1,-6.024352089E-2
4.142838958E0,4.702628255E-1,6.453092694E-1,-3.640258312E-2
4.162926958E0,4.460292161E-1,7.035322189E-1,-2.537621371E-2
4.183013958E0,3.357970715E-1,5.960307717E-1,-2.362040430E-2
4.203100958E0,2.956179380E-1,5.315042138E-1,9.959637374E-2
4.223187958E0,1.986816823E-1,4.380570054E-1,1.919076890E-1
4.243274958E0,2.469547279E-2,5.296072960E-1,2.304128855E-1
4.263361958E0,-3.065524623E-2,6.487677693E-1,2.834954560E-1
4.283448958E0,-2.313929610E-2,7.732818723E-1,3.653448820E-1
4.303536958E0,4.315128922E-2,7.759407163E-1,3.368593156E-1
4.323623958E0,1.428953111E-1,6.226651669E-1,1.601599902E-1
4.343710958E0,2.277293205E-1,4.285871983E-1,-2.113773488E-2
