"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.276954650E2,-1.361867981E0,5.397924957E0,-3.683240662E0
1.277155520E2,-1.685045929E0,7.133715363E0,-4.446054382E0
1.277356390E2,-2.052831116E0,8.782985687E0,-3.863316193E0
1.277557260E2,-1.404978333E0,1.023796005E1,-2.612217865E0
1.277758130E2,-1.983375549E0,1.092098969E1,-5.716612244E-1
1.277959000E2,-2.090253296E0,1.047431854E1,4.887336731E-1
1.278159866E2,-1.367406464E0,9.764943695E0,1.947899323E0
1.278360726E2,3.906875610E-2,9.461524658E0,5.822891235E-2
1.278561596E2,4.396357727E-1,9.269474030E0,-1.407073975E0
1.278762466E2,1.396595764E0,9.599986725E0,9.882449341E-1
1.278963336E2,1.627415771E0,1.017598892E1,2.241438904E0
1.279164206E2,3.254232788E-1,9.974507904E0,7.379653931E-2
1.279365076E2,-1.417552185E-1,9.562564545E0,-1.588197327E-1
1.279565936E2,-4.311035156E-2,9.454788666E0,2.131567383E-1
1.279766806E2,1.380130005E-1,9.249415741E0,7.496411133E-1
1.279967676E2,2.987786865E-1,9.127569122E0,1.471440125E-1
1.280168546E2,9.713301086E-1,9.350006561E0,7.604187012E-1
1.280369416E2,1.684147797E0,9.373807068E0,3.192860413E-1
1.280570286E2,1.737886047E0,8.914711761E0,-5.078938293E-1
1.280771156E2,1.934127960E0,9.536219330E0,1.643582153E-1
1.280972016E2,2.984344025E0,1.085692291E1,1.499880981E0
1.281172886E2,4.354893951E0,1.148651367E1,8.484356689E-1
1.281373756E2,1.638792114E0,1.138547379E1,-7.622149658E-1
1.281574626E2,5.566923523E-1,1.390668091E1,4.022285614E0
1.281775496E2,3.146456909E-1,1.934562057E1,5.792953491E-2
1.281976366E2,-3.155138855E0,1.834345459E1,-5.572761383E0
1.282177226E2,-1.162063477E1,1.342468323E1,-7.797285461E-1
1.282378096E2,-8.931476898E0,9.864037628E0,1.353021378E1
1.282578966E2,-2.224374390E-1,1.024245071E1,4.092339935E0
1.282779836E2,8.071215820E-1,9.228758698E0,1.207987976E0
1.282980706E2,3.216810608E0,9.426497498E0,-1.913321228E0
