"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.011140292E0,2.281854858E0,-8.825347595E0,2.148033142E0
7.031097292E0,9.759704590E-1,-9.721084900E0,2.041005707E0
7.051053292E0,1.021475830E0,-9.009015656E0,1.856888580E0
7.071010292E0,1.254092102E0,-9.489516449E0,1.581311646E0
7.090967292E0,1.102756805E0,-1.057760376E1,1.968706055E0
7.110923292E0,1.082848206E0,-9.869875488E0,2.199076996E0
7.130880292E0,1.040785675E0,-8.931177521E0,1.857786713E0
7.150837291E0,6.753955078E-1,-9.563163300E0,1.272354126E0
7.170793292E0,1.975442047E0,-9.021140442E0,1.438209229E0
7.190750292E0,2.379601593E0,-9.203311615E0,1.392554169E0
7.210707291E0,3.246898041E0,-8.691525879E0,1.917961578E0
7.230663292E0,2.635269928E0,-1.030666718E1,1.072519684E0
7.250620292E0,4.242178345E0,-1.083716400E1,1.721120911E0
7.270577375E0,2.067650299E0,-1.131676666E1,1.283281403E0
7.290533375E0,3.968247986E-1,-1.058074722E1,1.162482605E0
7.310490375E0,9.695338440E-1,-9.455088043E0,2.109114075E-1
7.330447375E0,9.343569946E-1,-9.751920776E0,6.080355835E-1
7.350403375E0,3.787124634E0,-9.859996033E0,3.538641357E-1
7.370360375E0,2.862647095E0,-9.877210236E0,6.945556641E-1
7.390317375E0,2.347268829E0,-9.052275696E0,5.528004456E-1
7.410273375E0,2.249522095E0,-8.441246338E0,4.061054993E-1
7.430230375E0,2.363884277E0,-8.785380707E0,4.778063965E-1
7.450187375E0,2.493514709E0,-9.356293488E0,1.168619843E0
7.470143375E0,3.030597839E0,-8.936716003E0,2.073188782E0
7.490100375E0,3.032543793E0,-8.347241821E0,1.629661102E0
7.510057375E0,2.441423035E0,-8.479566650E0,1.087638245E0
7.530013375E0,1.593137054E0,-9.657018127E0,8.524772644E-1
7.549970375E0,1.503024445E0,-9.787097626E0,9.385482788E-1
7.569927375E0,1.664538574E0,-9.276060333E0,1.162931671E0
7.589883375E0,2.161954193E0,-9.307195587E0,1.069525909E0
7.609840375E0,2.073637848E0,-8.899593201E0,1.081201630E0
7.629797375E0,1.714983673E0,-9.328601074E0,1.212927704E0
7.649753375E0,1.617087250E0,-9.630972290E0,1.252894592E0
7.669710375E0,1.548978882E0,-9.876611481E0,1.121318207E0
7.689666375E0,1.970652008E0,-9.352700958E0,1.310674438E0
7.709623375E0,1.625469818E0,-9.984986115E0,1.230890350E0
7.729580375E0,1.286873932E0,-1.033331177E1,1.117426300E0
7.749536375E0,1.481618958E0,-1.053105057E1,1.132694550E0
7.769493375E0,1.798959045E0,-1.057326279E1,1.090182953E0
7.789450375E0,1.587748260E0,-1.078956299E1,1.652713165E0
7.809406375E0,1.736538849E0,-1.024694138E1,1.025068359E0
7.829363375E0,1.777852936E0,-1.096664474E1,9.493258667E-1
7.849320375E0,1.584904175E0,-1.141975250E1,9.927355957E-1
7.869276375E0,1.606758728E0,-1.052581146E1,1.313219147E0
7.889233375E0,1.676813049E0,-8.695417786E0,1.010249176E0
7.909190375E0,1.561403046E0,-9.224118347E0,8.517288208E-1
7.929146375E0,1.795516205E0,-7.883805542E0,8.187973022E-1
7.949103375E0,1.262474670E0,-7.729027405E0,9.770182800E-1
7.969060375E0,2.673440552E-1,-8.651109924E0,7.987390137E-1
7.989016375E0,3.278182983E-2,-8.802445221E0,8.208929443E-1
8.008973375E0,4.346960449E-1,-7.637567596E0,1.172661438E0
8.028929375E0,3.552113342E-1,-8.006550293E0,1.072968750E0
8.048886375E0,9.855505371E-1,-8.936266937E0,8.542735291E-1
8.068843375E0,1.433269501E0,-9.184600525E0,1.146316223E0
8.088799375E0,1.183439026E0,-9.993967438E0,1.437760162E0
8.108756375E0,1.038540344E0,-1.069795349E1,1.321901093E0
8.128713375E0,1.283431091E0,-1.050290909E1,8.767268372E-1
8.148669375E0,1.485510864E0,-9.297016754E0,9.502239990E-1
8.168626375E0,1.186283112E0,-9.341773682E0,1.560205536E0
8.188583375E0,1.398541718E0,-9.177864532E0,1.113235016E0
