"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.197116052E2,9.264190674E0,4.235058594E1,8.986413574E1
1.197315612E2,6.745239258E0,4.264468384E1,7.856269836E1
1.197515172E2,5.364517212E0,4.326626587E1,7.274586487E1
1.197714732E2,4.516998291E0,4.351986694E1,7.246412659E1
1.197914292E2,3.345626831E0,4.343704224E1,6.894758606E1
1.198113862E2,3.237747192E0,4.368243408E1,6.913618469E1
1.198313422E2,2.363769531E0,4.364746094E1,5.854176331E1
1.198512982E2,2.580032349E0,4.386581421E1,5.349996948E1
1.198712542E2,3.343139648E0,4.403799438E1,4.844808960E1
1.198912102E2,4.365676880E0,4.394219971E1,4.352853394E1
1.199111662E2,4.364532471E0,4.404785156E1,4.365068054E1
1.199311222E2,2.505523682E0,4.333224487E1,4.326206970E1
1.199510782E2,-3.988037109E-1,4.317608643E1,4.436080933E1
1.199710342E2,-2.758331299E0,4.309561157E1,4.584378052E1
1.199909902E2,-4.657791138E0,4.500195312E1,4.540699768E1
1.200109462E2,-5.776000977E0,4.521710205E1,4.641249084E1
1.200309022E2,-6.255401611E0,4.532614136E1,4.697096252E1
1.200508582E2,-6.249298096E0,4.487594604E1,4.851036072E1
1.200708142E2,-6.496459961E0,4.419897461E1,4.851110840E1
1.200907702E2,-6.605072021E0,4.441061401E1,4.573783875E1
1.201107262E2,-6.031982422E0,4.383331299E1,4.651774597E1
1.201306822E2,-6.449600220E0,4.341024780E1,4.514134216E1
1.201506382E2,-6.657287598E0,4.317236328E1,4.504429626E1
1.201705942E2,-6.711532593E0,4.301434326E1,4.532766724E1
1.201905502E2,-6.509872437E0,4.311483765E1,4.518310547E1
1.202105062E2,-5.777511597E0,4.251431274E1,4.339744568E1
1.202304622E2,-5.883728027E0,4.204553223E1,4.353323364E1
1.202504182E2,-7.392333984E0,4.009753418E1,4.141712952E1
1.202703742E2,-7.363891602E0,3.929156494E1,4.233947754E1
1.202903302E2,-6.989944458E0,3.867492676E1,4.243862915E1
1.203102862E2,-7.038818359E0,3.855331421E1,4.280264282E1
1.203302432E2,-7.282669067E0,3.821313477E1,4.268266296E1
1.203501992E2,-7.296234131E0,3.817550659E1,4.309291077E1
1.203701552E2,-6.924026489E0,3.801489258E1,4.163906860E1
1.203901117E2,-6.879379272E0,3.766918945E1,4.186758423E1
1.204100677E2,-6.637374878E0,3.747595215E1,4.229226685E1
1.204300237E2,-6.521636963E0,3.672979736E1,4.167710876E1
1.204499797E2,-6.472122192E0,3.644320679E1,4.208543396E1
1.204699357E2,-6.417678833E0,3.587707520E1,4.244042969E1
1.204898917E2,-6.863861084E0,3.527011108E1,4.295152283E1
1.205098477E2,-6.682952881E0,3.475000000E1,4.334158325E1
1.205298037E2,-6.868545532E0,3.429086304E1,4.305087280E1
1.205497597E2,-7.213912964E0,3.436773682E1,4.291331482E1
1.205697157E2,-7.391677856E0,3.454629517E1,4.295484924E1
1.205896717E2,-7.916870117E0,3.452932739E1,4.303982544E1
1.206096277E2,-8.106002808E0,3.449557495E1,4.304269409E1
1.206295837E2,-8.060440063E0,3.464318848E1,4.337025452E1
1.206495397E2,-7.574844360E0,3.478460693E1,4.348251343E1
1.206694957E2,-7.471008301E0,3.513925171E1,4.366430664E1
1.206894517E2,-7.703811646E0,3.540469360E1,4.132739258E1
1.207094077E2,-8.158660889E0,3.636215210E1,4.013276672E1
1.207293637E2,-8.733901978E0,3.699087524E1,3.713183594E1
1.207493197E2,-8.688110352E0,3.761135864E1,3.539326477E1
1.207692757E2,-7.548110962E0,3.886355591E1,3.440051270E1
1.207892317E2,-6.963516235E0,3.907693481E1,3.390174866E1
1.208091877E2,-6.236633301E0,3.980215454E1,3.291903687E1
1.208291437E2,-5.812301636E0,4.030807495E1,3.287081909E1
1.208490997E2,-5.366790771E0,4.103308105E1,3.200131226E1
1.208690557E2,-5.237289429E0,4.125195312E1,3.148858643E1
1.208890117E2,-4.369247437E0,4.189672852E1,3.078771973E1
1.209089687E2,-3.864501953E0,4.224984741E1,3.015072632E1
1.209289247E2,-3.906753540E0,4.239691162E1,2.960932922E1
1.209488807E2,-4.103439331E0,4.228109741E1,2.967787170E1
1.209688367E2,-4.476776123E0,4.213464355E1,2.947618103E1
1.209887927E2,-4.930343628E0,4.213964844E1,2.932931519E1
1.210087487E2,-6.370880127E0,4.243637085E1,2.803617859E1
1.210287047E2,-7.118560791E0,4.247677612E1,2.654629517E1
1.210486607E2,-7.694854736E0,4.247009277E1,2.578056335E1
1.210686167E2,-8.135345459E0,4.215649414E1,2.579292297E1
1.210885727E2,-8.178878784E0,4.138418579E1,2.746966553E1
1.211085287E2,-7.532699585E0,4.043417358E1,2.945111084E1
1.211284847E2,-7.294647217E0,3.910324097E1,3.079983521E1
1.211484407E2,-7.520828247E0,3.831973267E1,3.149148560E1
1.211683967E2,-7.505172729E0,3.785394287E1,3.199104309E1
1.211883527E2,-7.275070190E0,3.786648560E1,3.202066040E1
1.212083087E2,-7.465042114E0,3.817596436E1,3.174397278E1
1.212282647E2,-7.482116699E0,3.804907227E1,3.170062256E1
1.212482207E2,-7.769348145E0,3.828009033E1,3.128703308E1
1.212681767E2,-8.042694092E0,3.841372681E1,3.128904724E1
1.212881327E2,-7.961608887E0,3.842550659E1,3.150627136E1
1.213080887E2,-7.263946533E0,3.848861694E1,3.184638977E1
1.213280447E2,-6.352081299E0,3.853634644E1,3.243141174E1
1.213480007E2,-5.053604126E0,3.836907959E1,3.322383118E1
1.213679567E2,-5.040100098E0,3.770300293E1,3.370269775E1
1.213879124E2,-5.223190308E0,3.712802124E1,3.422557068E1
1.214078684E2,-6.456085205E0,3.671209717E1,3.314903259E1
1.214278244E2,-5.991012573E0,3.717248535E1,3.260067749E1
1.214477804E2,-5.696029663E0,3.730828857E1,3.240551758E1
1.214677364E2,-5.360580444E0,3.695440674E1,3.252337646E1
1.214876924E2,-5.756149292E0,3.552398682E1,3.334471130E1
1.215076484E2,-5.694702148E0,3.473104858E1,3.417167664E1
1.215276054E2,-5.247360229E0,3.440228271E1,3.483662415E1
1.215475614E2,-4.885055542E0,3.421185303E1,3.520074463E1
1.215675174E2,-5.132751465E0,3.367849731E1,3.577552795E1
1.215874734E2,-5.270782471E0,3.312075806E1,3.620783997E1
1.216074294E2,-5.194076538E0,3.285791016E1,3.671417236E1
1.216273854E2,-4.932540894E0,3.239703369E1,3.717109680E1
1.216473414E2,-4.556106567E0,3.200692749E1,3.744750977E1
1.216672974E2,-4.058502197E0,3.138333130E1,3.790284729E1
1.216872534E2,-3.586166382E0,3.094265747E1,3.848608398E1
1.217072094E2,-3.030715942E0,3.081604004E1,3.882754517E1
1.217271654E2,-2.810363770E0,3.010104370E1,3.928619385E1
1.217471214E2,-2.565750122E0,2.958532715E1,3.972026062E1
1.217670774E2,-2.436752319E0,2.901013184E1,3.993307495E1
1.217870334E2,-2.224426270E0,2.876162720E1,4.015673828E1
1.218069894E2,-2.299606323E0,2.906832886E1,3.986076355E1
1.218269454E2,-2.641174316E0,2.919750977E1,3.971646118E1
1.218469014E2,-3.266098022E0,2.934204102E1,3.942723083E1
1.218668574E2,-3.573928833E0,2.934411621E1,3.919869995E1
1.218868134E2,-3.166213989E0,2.931243896E1,3.913064575E1
1.219067694E2,-3.231872559E0,2.970913696E1,3.891502380E1
1.219267254E2,-4.004821777E0,3.093670654E1,3.779510498E1
1.219466814E2,-5.665756226E0,3.247103882E1,3.580419922E1
1.219666374E2,-7.603637695E0,3.386129761E1,3.396801758E1
1.219865934E2,-8.485977173E0,3.512942505E1,3.233505249E1
1.220065494E2,-8.388763428E0,3.591073608E1,3.176377869E1
1.220265054E2,-8.200729370E0,3.702758789E1,3.035873413E1
1.220464614E2,-7.550277710E0,3.805563354E1,2.959387207E1
1.220664174E2,-6.513366699E0,3.891207886E1,2.912564087E1
1.220863734E2,-5.449218750E0,3.972814941E1,2.828799438E1
1.221063294E2,-4.950119019E0,4.065713501E1,2.777624512E1
1.221262854E2,-4.735687256E0,4.120663452E1,2.723722839E1
1.221462424E2,-5.168792725E0,4.164099121E1,2.632086182E1
1.221661984E2,-5.644088745E0,4.202615356E1,2.581106567E1
1.221861544E2,-6.379821777E0,4.196972656E1,2.570193481E1
1.222061104E2,-7.901275635E0,4.159741211E1,2.550363159E1
1.222260664E2,-9.565292358E0,4.117907715E1,2.513902283E1
1.222460224E2,-1.157226562E1,4.125567627E1,2.368933105E1
1.222659784E2,-1.341012573E1,4.156033325E1,2.163186646E1
1.222859344E2,-1.502066040E1,4.144708252E1,1.975598145E1
1.223058904E2,-1.617263794E1,4.092208862E1,1.928108215E1
1.223258464E2,-1.673297119E1,4.048764038E1,1.953352356E1
1.223458024E2,-1.706985474E1,4.005868530E1,2.020436096E1
1.223657584E2,-1.687789917E1,3.971463013E1,2.136131287E1
1.223857140E2,-1.620733643E1,3.935317993E1,2.281796265E1
1.224056700E2,-1.561824036E1,3.887802124E1,2.442744446E1
1.224256260E2,-1.528181458E1,3.842431641E1,2.542817688E1
1.224455820E2,-1.571456909E1,3.825329590E1,2.516571045E1
1.224655380E2,-1.633923340E1,3.784295654E1,2.479025269E1
1.224854940E2,-1.667974854E1,3.768927002E1,2.455778503E1
1.225054500E2,-1.730702209E1,3.729928589E1,2.485647583E1
1.225254060E2,-1.757905579E1,3.651480103E1,2.594033813E1
1.225453620E2,-1.745640564E1,3.617080688E1,2.697854614E1
1.225653180E2,-1.740397644E1,3.598385620E1,2.740768433E1
1.225852740E2,-1.743460083E1,3.522283936E1,2.815040588E1
1.226052300E2,-1.724821472E1,3.483673096E1,2.822080994E1
1.226251860E2,-1.628553772E1,3.486004639E1,2.877674866E1
1.226451420E2,-1.570336914E1,3.493969727E1,2.923568726E1
1.226650980E2,-1.517976379E1,3.486056519E1,2.937152100E1
1.226850540E2,-1.440147400E1,3.489489746E1,3.015362549E1
1.227050100E2,-1.370458984E1,3.513925171E1,3.028109741E1
1.227249660E2,-1.304948425E1,3.493521118E1,3.045202637E1
1.227449220E2,-1.274237061E1,3.449829102E1,3.062947083E1
1.227648780E2,-1.312338257E1,3.313693237E1,3.106471252E1
1.227848340E2,-1.354785156E1,3.218258667E1,3.165167236E1
1.228047900E2,-1.332965088E1,3.163873291E1,3.215620422E1
1.228247460E2,-1.287249756E1,3.155838013E1,3.273387146E1
1.228447020E2,-1.306158447E1,3.114825439E1,3.276994324E1
1.228646590E2,-1.301957703E1,3.103823853E1,3.292289734E1
1.228846150E2,-1.270567322E1,3.086068726E1,3.362750244E1
1.229045710E2,-1.264837646E1,3.079074097E1,3.388420105E1
1.229245270E2,-1.232966614E1,3.043029785E1,3.435188293E1
1.229444830E2,-1.206954956E1,2.999368286E1,3.468804932E1
1.229644390E2,-1.199632263E1,2.929614258E1,3.489070129E1
1.229843950E2,-1.203776550E1,2.868441772E1,3.582492065E1
1.230043510E2,-1.202734375E1,2.787652588E1,3.615313721E1
1.230243070E2,-1.184303284E1,2.732714844E1,3.654957581E1
1.230442630E2,-1.147088623E1,2.690365601E1,3.687358093E1
1.230642190E2,-1.155107117E1,2.679757690E1,3.686491394E1
1.230841750E2,-1.187611389E1,2.660137939E1,3.677580261E1
1.231041310E2,-1.159696960E1,2.707153320E1,3.670928955E1
1.231240870E2,-1.150044250E1,2.723101807E1,3.673681641E1
1.231440430E2,-1.135435486E1,2.746990967E1,3.659388733E1
1.231639990E2,-1.132292175E1,2.756896973E1,3.651406860E1
1.231839550E2,-1.129554749E1,2.779852295E1,3.597691345E1
1.232039110E2,-1.109642029E1,2.872280884E1,3.536398315E1
1.232238670E2,-1.151400757E1,2.971289062E1,3.440270996E1
1.232438230E2,-1.272596741E1,3.067813110E1,3.318223572E1
1.232637790E2,-1.412759399E1,3.135745239E1,3.161581421E1
1.232837350E2,-1.482699585E1,3.233886719E1,3.025895691E1
1.233036910E2,-1.440208435E1,3.410531616E1,2.896522522E1
1.233236470E2,-1.342901611E1,3.517687988E1,2.815081787E1
1.233436030E2,-1.209957886E1,3.606167603E1,2.808668518E1
1.233635590E2,-1.032487488E1,3.654135132E1,2.879940796E1
1.233835152E2,-8.695510864E0,3.722473145E1,2.878793335E1
1.234034712E2,-8.044158936E0,3.801138306E1,2.829450989E1
1.234234272E2,-8.479751587E0,3.905831909E1,2.689732361E1
1.234433832E2,-9.328125000E0,3.989276123E1,2.495622253E1
1.234633392E2,-1.022422791E1,4.022521973E1,2.389189148E1
1.234832952E2,-1.096592712E1,4.022668457E1,2.376823425E1
1.235032512E2,-1.167236328E1,3.994238281E1,2.404669189E1
1.235232072E2,-1.247865295E1,3.983636475E1,2.384017944E1
1.235431632E2,-1.341076660E1,3.970983887E1,2.293009949E1
1.235631192E2,-1.456044006E1,3.999340820E1,2.194642639E1
1.235830752E2,-1.491514587E1,3.982736206E1,2.147560120E1
1.236030312E2,-1.544638062E1,3.961099243E1,2.180661011E1
1.236229872E2,-1.541960144E1,3.902474976E1,2.257203674E1
1.236429433E2,-1.488873291E1,3.869314575E1,2.402302551E1
1.236628992E2,-1.437185669E1,3.816076660E1,2.521873474E1
1.236828562E2,-1.380294800E1,3.744021606E1,2.694006348E1
1.237028122E2,-1.358023071E1,3.724411011E1,2.759826660E1
1.237227682E2,-1.331327820E1,3.679864502E1,2.808081055E1
1.237427242E2,-1.396525574E1,3.646182251E1,2.805589294E1
1.237626802E2,-1.484284973E1,3.610897827E1,2.826402283E1
1.237826362E2,-1.534403992E1,3.579638672E1,2.808169556E1
1.238025922E2,-1.575158691E1,3.587881470E1,2.774650574E1
1.238225482E2,-1.635948181E1,3.580941772E1,2.792697144E1
1.238425042E2,-1.682411194E1,3.544116211E1,2.801022339E1
1.238624602E2,-1.707908630E1,3.490112305E1,2.836738586E1
1.238824162E2,-1.729878235E1,3.463690186E1,2.828959656E1
1.239023722E2,-1.718832397E1,3.435604858E1,2.879191589E1
1.239223283E2,-1.687562561E1,3.420587158E1,2.911741638E1
1.239422842E2,-1.688433838E1,3.403515625E1,2.970549011E1
1.239622402E2,-1.675717163E1,3.372521973E1,3.001823425E1
1.239821962E2,-1.634706116E1,3.343658447E1,3.078656006E1
1.240021522E2,-1.532061768E1,3.361428833E1,3.130255127E1
1.240221082E2,-1.424491882E1,3.358050537E1,3.153991699E1
1.240420642E2,-1.349275208E1,3.353768921E1,3.173472595E1
1.240620202E2,-1.309254456E1,3.298907471E1,3.171325684E1
1.240819762E2,-1.343751526E1,3.242114258E1,3.210067749E1
1.241019322E2,-1.364346313E1,3.152572632E1,3.248242188E1
1.241218882E2,-1.309884644E1,3.110351562E1,3.329898071E1
1.241418442E2,-1.225082397E1,3.081347656E1,3.403927612E1
1.241618002E2,-1.181623840E1,3.060223389E1,3.411645508E1
1.241817562E2,-1.144978333E1,3.061666870E1,3.417004395E1
1.242017122E2,-1.125944519E1,3.042791748E1,3.422541809E1
1.242216682E2,-1.111250305E1,3.044357300E1,3.476144409E1
1.242416242E2,-1.091162109E1,3.034585571E1,3.481523132E1
1.242615802E2,-1.097471619E1,3.031314087E1,3.475254822E1
1.242815362E2,-1.081506348E1,3.022729492E1,3.485221863E1
1.243014922E2,-1.123411560E1,2.984399414E1,3.499713135E1
1.243214482E2,-1.120405579E1,2.933987427E1,3.527525330E1
1.243414042E2,-1.120962524E1,2.870544434E1,3.604753113E1
1.243613602E2,-1.116511536E1,2.772116089E1,3.647946167E1
