"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.685126458E0,-2.286813927E1,-1.556287384E1,-3.118151093E1
3.705289458E0,-2.274695206E1,-1.501950836E1,-3.171445465E1
3.725452333E0,-2.287023163E1,-1.501020622E1,-3.138539886E1
3.745615333E0,-2.309838486E1,-1.503639793E1,-3.129927826E1
3.765779333E0,-2.340213013E1,-1.537058449E1,-3.066886139E1
3.785942333E0,-2.365136909E1,-1.630033493E1,-3.015334320E1
3.806105333E0,-2.388262367E1,-1.719863510E1,-2.957369232E1
3.826268333E0,-2.406305885E1,-1.820714760E1,-2.840789032E1
3.846431333E0,-2.471978378E1,-1.930008507E1,-2.742085266E1
3.866595333E0,-2.552542877E1,-2.014631844E1,-2.617851257E1
3.886758333E0,-2.651290321E1,-2.078614998E1,-2.520982361E1
3.906921333E0,-2.692031670E1,-2.109223747E1,-2.456895447E1
3.927084333E0,-2.730494881E1,-2.093132591E1,-2.473947144E1
3.947247333E0,-2.760311508E1,-2.118539238E1,-2.441046143E1
3.967411333E0,-2.848612595E1,-2.221626663E1,-2.253084564E1
3.987574333E0,-2.916326904E1,-2.369560623E1,-2.011676788E1
4.007737333E0,-2.937082481E1,-2.527418137E1,-1.779167175E1
4.027900333E0,-2.901004028E1,-2.684088516E1,-1.557159424E1
4.048063333E0,-2.838681793E1,-2.816275978E1,-1.392471313E1
4.068227333E0,-2.723278236E1,-2.981061935E1,-1.152343750E1
4.088390333E0,-2.675573349E1,-3.035127449E1,-1.042591095E1
4.108553333E0,-2.672137070E1,-3.049334145E1,-9.958923340E0
4.128716333E0,-2.658423233E1,-3.072710228E1,-9.674774170E0
4.148879333E0,-2.680582047E1,-3.063229179E1,-9.849227905E0
4.169042333E0,-2.670951080E1,-3.066296959E1,-9.903594971E0
4.189206333E0,-2.697048759E1,-3.047983742E1,-1.024824524E1
4.209369333E0,-2.705113602E1,-3.024996376E1,-1.032826996E1
4.229532333E0,-2.702213669E1,-2.999193001E1,-1.126891327E1
4.249695333E0,-2.714992523E1,-2.970850754E1,-1.197232056E1
4.269858333E0,-2.719109726E1,-2.947673416E1,-1.316563416E1
4.290022333E0,-2.697836685E1,-2.935118103E1,-1.416662598E1
4.310185333E0,-2.656129456E1,-2.930637360E1,-1.509300232E1
4.330348333E0,-2.624882889E1,-2.889587975E1,-1.616663361E1
4.350511333E0,-2.619013596E1,-2.777436256E1,-1.783983612E1
4.370674333E0,-2.569984055E1,-2.582982635E1,-2.123471069E1
4.390838333E0,-2.435337067E1,-2.363530159E1,-2.446038055E1
4.411001333E0,-2.195611572E1,-2.158464622E1,-2.774035645E1
4.431164333E0,-2.073040962E1,-1.921566582E1,-3.036717987E1
4.451327333E0,-2.044299316E1,-1.700481224E1,-3.182889557E1
4.471490333E0,-2.090390587E1,-1.502655792E1,-3.262446594E1
4.491654333E0,-2.137458801E1,-1.346232033E1,-3.314093018E1
4.511817333E0,-2.150085068E1,-1.212278366E1,-3.318440247E1
4.531980333E0,-2.172987747E1,-1.118588257E1,-3.346585083E1
4.552143333E0,-2.213845634E1,-1.102361298E1,-3.341544342E1
4.572306333E0,-2.263623810E1,-1.125246048E1,-3.330796051E1
4.592470333E0,-2.290036201E1,-1.198529434E1,-3.262928009E1
4.612633333E0,-2.253133774E1,-1.315899086E1,-3.228607941E1
4.632796333E0,-2.244097900E1,-1.438519478E1,-3.208922577E1
4.652959333E0,-2.265929794E1,-1.545135498E1,-3.153646851E1
4.673122333E0,-2.295006943E1,-1.678417778E1,-3.062794495E1
4.693286333E0,-2.378759003E1,-1.824780464E1,-2.930097961E1
4.713449333E0,-2.514031029E1,-1.964919472E1,-2.755411530E1
4.733613000E0,-2.657113647E1,-2.121260834E1,-2.489511108E1
4.753776000E0,-2.795292664E1,-2.311504936E1,-2.185958099E1
4.773939000E0,-2.927667046E1,-2.473260117E1,-1.815096283E1
4.794103000E0,-3.016144943E1,-2.610382271E1,-1.475955963E1
4.814266000E0,-3.063531876E1,-2.709617233E1,-1.114987946E1
4.834429000E0,-3.060744858E1,-2.771184158E1,-8.473197937E0
4.854592000E0,-3.075554657E1,-2.836993027E1,-4.592933655E0
4.874756000E0,-3.041633224E1,-2.894077873E1,-2.020088196E0
4.894919000E0,-3.012702751E1,-2.951974678E1,-2.705841064E-1
4.915082000E0,-2.994539642E1,-2.974673271E1,8.843231201E-2
4.935245000E0,-3.011374664E1,-2.966948509E1,-9.189529419E-1
4.955408000E0,-3.050856400E1,-2.912071419E1,-3.679733276E0
4.975572000E0,-3.068672943E1,-2.829593468E1,-7.190231323E0
4.995735000E0,-3.044384384E1,-2.773999023E1,-1.031423950E1
5.015898000E0,-2.983179855E1,-2.753271675E1,-1.327832031E1
5.036061000E0,-2.896372223E1,-2.712903214E1,-1.656559753E1
5.056224000E0,-2.783736229E1,-2.630343246E1,-1.980276489E1
5.076388000E0,-2.659862137E1,-2.481097031E1,-2.286033630E1
5.096551000E0,-2.543201828E1,-2.294552040E1,-2.492431641E1
5.116714000E0,-2.470952988E1,-2.111092377E1,-2.734296417E1
5.136877000E0,-2.380646896E1,-1.889515686E1,-2.918985748E1
5.157041000E0,-2.339608765E1,-1.645307541E1,-3.111058044E1
5.177204000E0,-2.310377502E1,-1.426772499E1,-3.223965454E1
5.197367000E0,-2.360946655E1,-1.223274040E1,-3.262020111E1
5.217530000E0,-2.412008667E1,-1.120585823E1,-3.266015625E1
5.237693000E0,-2.458016396E1,-1.030315971E1,-3.255751038E1
5.257857000E0,-2.478589630E1,-9.705411911E0,-3.272333527E1
5.278020000E0,-2.468017960E1,-9.351652145E0,-3.277472687E1
5.298183000E0,-2.436374092E1,-9.554019928E0,-3.258907318E1
5.318346000E0,-2.431401825E1,-1.024400139E1,-3.254528046E1
5.338509000E0,-2.425752258E1,-1.134014320E1,-3.231276703E1
5.358673000E0,-2.441392899E1,-1.254980278E1,-3.170110321E1
5.378836000E0,-2.485922432E1,-1.413960457E1,-3.082585144E1
5.398999000E0,-2.557581139E1,-1.563853645E1,-2.930952454E1
5.419162000E0,-2.637908936E1,-1.738363647E1,-2.778996277E1
5.439326000E0,-2.659310913E1,-1.878820992E1,-2.656549072E1
5.459489000E0,-2.693888474E1,-2.036075211E1,-2.549720001E1
5.479652000E0,-2.729692650E1,-2.167104721E1,-2.397109985E1
5.499815000E0,-2.783254623E1,-2.323514366E1,-2.228826904E1
5.519978000E0,-2.894570160E1,-2.449596596E1,-2.015251160E1
5.540142000E0,-2.963702011E1,-2.591931725E1,-1.742606354E1
5.560305000E0,-3.034424973E1,-2.678962135E1,-1.447688293E1
5.580468000E0,-3.040444565E1,-2.731192970E1,-1.237355042E1
5.600631000E0,-3.056774521E1,-2.765567589E1,-1.127013397E1
5.620795000E0,-3.046979141E1,-2.797984314E1,-1.017016602E1
5.640958000E0,-3.022546005E1,-2.853995514E1,-8.967964172E0
5.661121000E0,-2.997959137E1,-2.886395645E1,-8.085639954E0
5.681284000E0,-2.988053894E1,-2.933034515E1,-7.838684082E0
5.701447000E0,-2.964116287E1,-2.946398163E1,-7.731170654E0
5.721610375E0,-2.939613342E1,-2.957466125E1,-8.127426147E0
5.741773375E0,-2.925235558E1,-2.958296967E1,-8.818008423E0
5.761936375E0,-2.955722809E1,-2.929135132E1,-1.001876831E1
5.782099375E0,-2.967005348E1,-2.910626221E1,-1.136187744E1
5.802263375E0,-2.966073990E1,-2.878029251E1,-1.286075592E1
5.822426375E0,-2.973204041E1,-2.820407486E1,-1.434506989E1
5.842589375E0,-2.973728561E1,-2.740804863E1,-1.592708588E1
5.862752375E0,-2.962871361E1,-2.643996048E1,-1.741922760E1
5.882915375E0,-2.941242409E1,-2.600530624E1,-1.880275726E1
5.903079375E0,-2.936004257E1,-2.501923180E1,-1.987635040E1
5.923242375E0,-2.931890106E1,-2.312032509E1,-2.204811859E1
5.943405375E0,-2.936171722E1,-2.070388412E1,-2.430059052E1
5.963568375E0,-2.924959373E1,-1.803720284E1,-2.592566681E1
5.983732375E0,-2.968654633E1,-1.592434311E1,-2.712171936E1
6.003895375E0,-2.995253944E1,-1.370135117E1,-2.771259308E1
6.024058375E0,-3.038715935E1,-1.210514450E1,-2.820325470E1
6.044221375E0,-3.054312515E1,-1.116620255E1,-2.834486389E1
6.064384375E0,-3.028990936E1,-1.107332230E1,-2.862850952E1
6.084548375E0,-2.999619293E1,-1.146076202E1,-2.889099121E1
6.104711375E0,-2.998151588E1,-1.211210251E1,-2.889942932E1
6.124874375E0,-2.995312119E1,-1.276191330E1,-2.868708801E1
6.145037375E0,-3.045886040E1,-1.351038742E1,-2.840689087E1
6.165201375E0,-3.088322067E1,-1.439622879E1,-2.740402222E1
6.185364375E0,-3.131629944E1,-1.573211098E1,-2.622454071E1
6.205527375E0,-3.211135864E1,-1.698235321E1,-2.466625977E1
6.225690375E0,-3.294198608E1,-1.829559708E1,-2.263359070E1
6.245854375E0,-3.365895081E1,-1.970363045E1,-2.050691223E1
6.266017375E0,-3.391573334E1,-2.078114128E1,-1.866278076E1
