"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.661647375E2,1.451712489E0,-1.769851089E0,4.538903236E-1
3.661847375E2,1.280600429E0,-7.062300444E-1,2.192482650E-1
3.662047375E2,1.289676189E0,-1.290496439E-1,5.829399824E-2
3.662247375E2,1.351408482E0,-6.135879755E-1,-1.867502346E-3
3.662447375E2,1.128494978E0,-1.125370860E0,-6.632251199E-3
3.662647375E2,9.177115560E-1,-9.509251714E-1,-6.661921740E-2
3.662847375E2,8.337786794E-1,-8.994903564E-1,-2.132268697E-1
3.663047375E2,7.011162043E-1,-7.685382962E-1,-3.946363926E-1
3.663247375E2,5.364792943E-1,-4.693015814E-1,-5.748416185E-1
3.663447375E2,4.734380245E-1,-4.116184413E-1,-4.900011718E-1
3.663647375E2,3.495545387E-1,-2.543817461E-1,-2.831971347E-1
3.663847375E2,2.748893574E-2,1.281769872E-1,2.145009674E-2
3.664047375E2,2.018298805E-1,4.192455411E-1,1.492780149E-1
3.664247375E2,1.144586951E-1,4.517086744E-1,1.779188663E-1
3.664447375E2,-1.373399645E-1,1.398008764E-1,3.692592978E-1
3.664647375E2,-3.856828511E-1,-1.232202426E-1,7.006100416E-1
3.664847375E2,-7.307693362E-1,2.538755834E-1,9.046739340E-1
3.665047375E2,-1.115317702E0,6.467317343E-1,8.755095005E-1
3.665247375E2,-1.395373225E0,2.500707805E-1,1.086938739E0
3.665447375E2,-1.621567965E0,-1.217436910E0,1.244524479E0
3.665647375E2,-1.588528872E0,-2.049993992E0,1.038435936E0
3.665847375E2,-1.743688583E0,-1.099801779E0,7.012733072E-2
3.666047375E2,-1.631917715E0,6.246882677E-1,-7.231248021E-1
3.666247375E2,-1.177433968E0,1.610397816E0,-8.999964595E-1
3.666447375E2,-7.343123555E-1,2.554603577E0,-5.953317881E-1
3.666647375E2,-1.204748392E0,2.956954241E0,-3.154508173E-1
3.666847375E2,-9.482548237E-1,3.049002886E0,-3.214023709E-1
3.667047375E2,-3.950727284E-1,2.802859068E0,-1.903456002E-1
3.667247375E2,-2.785719931E-1,1.544965506E0,2.030690610E-1
3.667447375E2,-6.075491011E-2,1.433316708E0,1.428202987E-1
3.667647375E2,-3.235840425E-2,1.486828566E0,1.358564347E-1
3.667847375E2,-1.229235381E-1,1.549660325E0,-7.038912922E-2
3.668047375E2,-6.565928459E-2,1.100814104E0,-1.634151787E-1
3.668247375E2,2.487443238E-1,7.412413359E-1,4.558800161E-2
3.668447375E2,5.034402013E-1,6.166946292E-1,3.167947233E-1
3.668647375E2,5.418898463E-1,2.254441828E-1,4.575031698E-1
3.668847375E2,3.724183440E-1,-3.722263575E-1,4.959178567E-1
3.669047375E2,3.621558249E-1,-4.453556538E-1,2.149896622E-1
3.669247375E2,6.754598618E-1,-8.354542255E-1,-4.189837277E-1
3.669447375E2,7.096159458E-1,-7.252890468E-1,-3.994709551E-1
3.669647375E2,-5.554161072E-1,1.301875949E0,-2.472258806E-1
3.669847375E2,-1.415112972E0,1.969115376E0,1.546536237E-1
3.670047375E2,-1.535784960E0,9.660746455E-1,3.140719831E-1
3.670247375E2,-9.768258929E-1,-1.368460298E0,-4.372922480E-1
3.670447375E2,4.047069550E-1,-1.200175643E0,-1.101616859E0
3.670647375E2,3.998025656E-1,1.224034309E0,-1.088526964E0
3.670847375E2,-3.897669315E-1,2.185082436E0,-9.108873606E-1
3.671047375E2,-3.415085673E-1,3.371976018E-1,-4.892855883E-1
3.671247375E2,6.640977859E-1,-2.157610893E0,8.485791087E-2
3.671447375E2,1.072801471E0,-3.665174007E0,7.394959778E-2
3.671647375E2,6.735574603E-1,-3.532371759E0,3.897320107E-2
3.671847375E2,3.516838551E-1,-2.032313824E0,1.170941368E-1
3.672047375E2,-5.136504024E-2,-3.221877813E-1,3.090279996E-1
3.672247375E2,2.501231432E-1,-5.173156038E-2,3.968006074E-1
3.672447375E2,1.000492573E0,-8.908160329E-1,3.435156941E-1
3.672647375E2,1.221137047E0,-1.544162631E0,2.920633852E-1
3.672847375E2,1.183944106E0,-1.667435169E0,2.745577395E-1
3.673047375E2,1.304197311E0,-1.132718682E0,1.739395112E-1
3.673247375E2,1.463406205E0,-2.060884833E-1,-9.065239877E-2
3.673447375E2,1.478049517E0,1.287878454E-1,-2.786592543E-1
3.673647375E2,1.285138249E0,-3.225542903E-1,-2.922204733E-1
3.673847375E2,1.070707083E0,-8.312305212E-1,-2.008350343E-1
3.674047375E2,9.132958651E-1,-7.918733358E-1,-1.586678773E-1
3.674247375E2,7.524114251E-1,-5.919284225E-1,-2.248856723E-1
3.674447375E2,6.162233949E-1,-4.120722413E-1,-4.088608325E-1
3.674647375E2,4.551120400E-1,-6.029239893E-1,-3.068288863E-1
3.674847375E2,1.836086363E-1,-5.012236238E-1,-1.252622753E-1
3.675047375E2,-2.759365551E-2,1.526115835E-1,-2.799508162E-2
3.675247375E2,1.712516993E-1,7.306646109E-1,2.373647876E-3
3.675447375E2,1.310218722E-1,4.228583574E-1,6.749188155E-2
3.675647375E2,-7.309439033E-2,2.966187000E-1,2.961125672E-1
3.675847375E2,-2.407507151E-1,2.057219595E-1,6.377258301E-1
3.676047375E2,-5.622228980E-1,5.046968460E-1,8.093091846E-1
3.676247375E2,-9.037314653E-1,1.249079823E0,8.244586587E-1
3.676447375E2,-1.196039200E0,1.090830803E0,8.371821046E-1
3.676647375E2,-1.500075579E0,-4.350582063E-1,1.359733701E0
3.676847375E2,-1.729743481E0,-1.570168018E0,1.385424852E0
3.677047375E2,-2.097274780E0,-1.960528374E0,8.475144506E-1
3.677247375E2,-1.939828753E0,-6.756343842E-1,-2.800729871E-1
3.677447375E2,-8.653691411E-1,1.796257973E0,-7.602654099E-1
3.677647375E2,-3.104242682E-1,3.376932859E0,-8.243190050E-1
3.677847375E2,-9.574876428E-1,3.896325350E0,-5.740911365E-1
3.678047375E2,-9.609782696E-1,3.649692774E0,-5.540024042E-1
3.678247375E2,-3.439520299E-1,3.214128494E0,-6.063972116E-1
3.678447375E2,-3.629412055E-1,2.440563679E0,-4.248131514E-1
3.678647375E2,-3.238109350E-1,2.184192181E0,-1.976410896E-1
3.678847375E2,-2.162288427E-1,1.614377141E0,-9.475392103E-2
3.679047375E2,3.965387866E-2,7.581360936E-1,2.967059845E-4
3.679247375E2,2.615899444E-1,2.948384583E-1,1.102524474E-1
3.679447375E2,3.314380348E-1,-4.036946595E-2,2.501580417E-1
3.679647375E2,3.346494436E-1,-1.244768798E-1,4.082150459E-1
3.679647375E2,3.346494436E-1,-1.244768798E-1,4.082150459E-1
3.680047375E2,3.929783404E-1,-9.146746993E-1,5.299692154E-1
3.680247375E2,7.245385051E-1,-1.225570202E0,4.373271465E-1
3.680447375E2,7.052177191E-1,-1.433875203E0,-6.792821735E-2
3.680647375E2,6.270967722E-1,-1.625023723E0,-6.037966609E-1
3.680847375E2,4.876450077E-2,2.711369097E-1,-2.382548898E-1
3.681047375E2,-8.687027097E-1,1.570010900E0,-1.314058453E-1
3.681247375E2,-1.220089912E0,1.387187719E0,2.920633852E-1
3.681447375E2,-1.332192302E0,3.087487444E-2,1.086292937E-1
3.681647375E2,-3.497814238E-1,-1.841322303E0,-8.194320798E-1
3.681847375E2,1.324355900E-1,-2.309070528E-2,-9.739635587E-1
3.682047375E2,-2.371029854E-1,2.293292761E0,-9.188286066E-1
3.682247375E2,-5.142437816E-1,1.963216186E0,-9.064890742E-1
3.682447375E2,-4.982915148E-2,-6.224367619E-1,-4.579394758E-1
3.682647375E2,9.955532551E-1,-3.029716969E0,-8.937831223E-2
3.682847375E2,1.513654232E0,-4.483000278E0,1.512851417E-1
3.683047375E2,9.322152734E-1,-3.265563488E0,4.658807218E-1
3.683247375E2,-1.555088349E-2,-3.809181154E-1,5.116781592E-1
3.683447375E2,1.235693097E-1,9.603674412E-1,5.296550393E-1
3.683647375E2,6.520724893E-1,-2.031563222E-1,5.871462226E-1
3.683847375E2,1.056622267E0,-1.233005285E0,5.538628101E-1
3.684047375E2,1.018574119E0,-1.047407031E0,3.638487756E-1
3.684247375E2,1.142544866E0,-6.299940348E-1,7.562511414E-2
3.684447375E2,1.382876754E0,-3.572688997E-2,-7.524114102E-2
3.684647375E2,1.428953409E0,2.951700687E-1,-1.432740837E-1
3.684847375E2,1.140066504E0,-2.017251551E-1,-8.168140799E-2
3.685047375E2,8.904669881E-1,-7.492175102E-1,-4.869468510E-3
3.685247375E2,7.528477907E-1,-8.663640022E-1,-7.358308136E-2
3.685447375E2,8.683362007E-1,-5.936911702E-1,-2.703863978E-1
3.685647375E2,8.734151125E-1,-1.352455616E-1,-4.372573495E-1
3.685847375E2,5.689947605E-1,-2.311863154E-1,-4.887096286E-1
3.686047375E2,2.641381323E-1,-7.610158920E-1,-3.338291347E-1
3.686247375E2,8.836601675E-2,-4.575380683E-1,-6.447245926E-2
3.686447375E2,7.564257085E-2,2.388657629E-1,5.780530348E-2
3.686647375E2,2.125810981E-1,2.928662598E-1,1.495223492E-1
3.686647375E2,2.125810981E-1,2.928662598E-1,1.495223492E-1
3.687047375E2,-1.491907388E-1,3.214896470E-2,5.354844928E-1
3.687247375E2,-3.808482885E-1,-7.936012000E-2,8.356985450E-1
3.687447375E2,-3.808482885E-1,-7.936012000E-2,8.356985450E-1
3.687647375E2,-1.250929832E0,2.728996873E-1,1.028103590E0
3.687847375E2,-1.318858027E0,-3.617892861E-1,1.329487085E0
3.688047375E2,-1.468345523E0,-1.681729436E0,1.253896832E0
3.688247375E2,-1.607849717E0,-1.766936421E0,6.825982928E-1
3.688447375E2,-1.751036525E0,-3.732561171E-1,-2.573313415E-1
3.688647375E2,-1.571616650E0,8.850041032E-1,-7.703010440E-1
3.688847375E2,-8.543386459E-1,2.274146557E0,-9.399296045E-1
3.689047375E2,-8.099026084E-1,3.204267502E0,-5.854706764E-1
3.689247375E2,-9.705775976E-1,3.827384949E0,-3.910235763E-1
3.689447375E2,-6.937683821E-1,3.808116436E0,-4.791975915E-1
3.689647375E2,-4.140793681E-1,2.858639956E0,-2.756049335E-1
3.689847375E2,-4.613254368E-1,1.644012928E0,-7.419394702E-2
3.690047375E2,-2.618517578E-1,1.389666080E0,-8.220500313E-3
3.690247375E2,-6.581636518E-2,1.051264167E0,-1.745329246E-5
3.690447375E2,3.333578818E-3,7.550992370E-1,-5.733406544E-2
3.690647375E2,8.683013171E-2,5.088856220E-1,-1.329940930E-2
3.690847375E2,2.146056890E-1,2.516241074E-1,1.696634591E-1
3.691047375E2,3.990695179E-1,1.215970889E-1,3.331659138E-1
3.691247375E2,5.111196637E-1,-2.090380788E-1,4.477816820E-1
3.691447375E2,4.989896417E-1,-8.108974099E-1,5.527632236E-1
3.691647375E2,5.710368156E-1,-1.220683217E0,3.347017765E-1
3.691847375E2,3.239854574E-1,-7.637037039E-1,-1.698379815E-1
3.692047375E2,4.473802447E-1,-7.357784510E-1,-4.731587470E-1
3.692247375E2,8.014551550E-2,2.131745070E-1,-8.480554819E-2
3.692447375E2,-7.455697656E-1,1.182181358E0,7.030186057E-2
3.692647375E2,-8.549844623E-1,1.286185503E0,4.029441774E-1
3.692847375E2,-1.115928650E0,4.218286276E-1,3.337244093E-1
3.693047375E2,-7.353595495E-1,-1.325455427E0,-3.508286178E-1
3.693247375E2,3.964515328E-1,-1.490546107E0,-1.006147385E0
3.693447375E2,3.551745117E-1,8.195891380E-1,-1.142405272E0
3.693647375E2,-9.159488231E-2,1.902792811E0,-8.930151463E-1
3.693847375E2,-4.558799863E-1,2.593210340E-1,-3.037047386E-1
3.694047375E2,4.845033884E-1,-2.278876305E0,7.068583369E-2
3.694247375E2,1.196877003E0,-3.117332458E0,1.158549562E-1
3.694447375E2,9.494067430E-1,-3.270467758E0,8.637634665E-2
3.694647375E2,4.669977427E-1,-2.592093229E0,2.717477642E-2
3.694847375E2,2.586403489E-1,-1.069694877E0,2.477145791E-1
3.695047375E2,6.397329569E-1,-7.193199992E-1,3.909362853E-1
3.695247375E2,1.266218901E0,-1.706076741E0,4.211479425E-1
3.695447375E2,1.471225262E0,-1.641080737E0,2.522175312E-1
3.695647375E2,1.481295824E0,-1.129838943E0,1.226791963E-1
3.695847375E2,1.671885848E0,-9.497557878E-1,-1.499237865E-2
3.696047375E2,1.823519945E0,-7.586946487E-1,-4.649557173E-2
3.696247375E2,1.353572607E0,-5.260946155E-1,-7.836528122E-3
3.696447375E2,7.513991594E-1,-6.267826557E-1,2.158972248E-2
3.696647375E2,3.391174674E-1,-9.364040494E-1,-1.382126212E-1
3.696847375E2,3.510555327E-1,-5.949827433E-1,-2.196671367E-1
3.697047375E2,4.671373665E-1,-1.119454205E-1,-3.404439092E-1
3.697247375E2,4.598244429E-1,1.182111502E-1,-4.640306830E-1
3.697447375E2,2.435607016E-1,1.730493903E-1,-4.784820080E-1
3.697647375E2,-7.579965144E-2,-1.113345549E-1,-3.246661425E-1
3.697847375E2,-2.219884247E-1,3.052580915E-2,-1.240405515E-1
3.698047375E2,-2.991494350E-2,3.353824615E-1,-3.351032268E-3
3.698247375E2,2.146056890E-1,9.452702850E-2,8.929104358E-2
3.698447375E2,6.131341681E-2,-7.675957680E-2,2.781880200E-1
3.698647375E2,-6.981316954E-2,-2.336297780E-1,5.403539538E-1
3.698847375E2,-3.903079927E-1,-3.152413666E-1,6.204820275E-1
3.699047375E2,-7.915416956E-1,7.466518879E-2,7.161609530E-1
3.699247375E2,-1.182268620E0,5.304579139E-1,7.526034117E-1
3.699447375E2,-1.211991549E0,1.002359986E0,8.708843589E-1
3.699647375E2,-1.503129959E0,-5.288347602E-1,1.219618678E0
3.699847375E2,-1.813815951E0,-1.963827014E0,1.095996976E0
3.700047375E2,-2.128830433E0,-1.801424146E0,3.340211213E-1
3.700247375E2,-1.689356565E0,9.371894598E-1,-7.477339506E-1
3.700447375E2,-7.301759720E-1,3.120491505E0,-9.837373495E-1
3.700647375E2,-7.812268138E-1,3.066019773E0,-7.785913944E-1
3.700847375E2,-9.610131979E-1,2.902168274E0,-3.954741657E-1
3.701047375E2,-7.933743000E-1,2.581272125E0,-3.893829584E-1
3.701247375E2,-5.095837712E-1,1.893263340E0,4.497713596E-2
3.701447375E2,-3.363074958E-1,2.489485264E0,3.885103017E-2
3.701647375E2,-3.040887117E-1,2.383334398E0,-7.773696631E-2
3.701847375E2,-8.042477071E-2,1.660453916E0,-7.473500073E-2
3.702047375E2,9.272934496E-2,9.398598075E-1,-1.939060725E-2
3.702247375E2,2.052681744E-1,6.949900985E-1,4.316199198E-2
3.702447375E2,3.006853163E-1,5.137376785E-1,1.303411871E-1
3.702647375E2,3.686659038E-1,2.817136049E-1,2.863212526E-1
3.702847375E2,4.335223436E-1,-6.333799660E-2,4.338190258E-1
3.703047375E2,4.930729568E-1,-7.702312469E-1,5.114338398E-1
3.703247375E2,5.040685534E-1,-1.077095032E0,2.874208093E-1
3.703447375E2,5.172981620E-1,-1.061579108E0,-8.744099736E-2
3.703647375E2,6.859143972E-1,-7.084814906E-1,-1.862964481E-1
3.703847375E2,-2.423564196E-1,1.109278917E0,1.438151300E-1
3.704047375E2,-9.344318509E-1,1.866420150E0,3.200410306E-1
3.704247375E2,-1.029080987E0,1.098388076E0,4.908738434E-1
3.704447375E2,-1.205045104E0,5.166174378E-3,2.295282483E-1
3.704647375E2,-3.668856621E-1,-1.574932694E0,-5.142263770E-1
3.704847375E2,6.734876633E-1,-2.386737764E-1,-9.791995287E-1
3.705047375E2,2.341010123E-1,1.664311051E0,-9.505411983E-1
3.705247375E2,-4.273613095E-1,1.544913054E0,-7.125481367E-1
3.705447375E2,-2.452013046E-1,-1.550882101E0,-2.594431937E-1
3.705647375E2,8.279492855E-1,-2.891835928E0,-1.262571216E-1
3.705847375E2,1.351740003E0,-3.682400465E0,-2.582389116E-1
3.706047375E2,9.691115022E-1,-2.841710091E0,3.218387067E-2
3.706247375E2,8.829795122E-1,-1.811459780E0,4.745724797E-1
3.706447375E2,1.388357043E0,-5.049760938E-1,7.077659369E-1
3.706647375E2,1.703999877E0,-9.021607041E-2,3.950727284E-1
3.706847375E2,1.261681080E0,-6.732432842E-1,1.368338168E-1
3.707047375E2,7.156373262E-1,-5.482079387E-1,1.140049100E-1
3.707247375E2,3.699923456E-1,-7.171906829E-1,9.955357760E-2
3.707447375E2,1.894205809E-1,-1.206284285E0,-5.604252219E-2
3.707647375E2,3.432713449E-1,-8.633794785E-1,-1.213003844E-1
3.707847375E2,5.354495645E-1,-7.777187228E-2,-1.236565784E-1
3.708047375E2,7.106806040E-1,-7.072073966E-2,-1.783028394E-1
3.708247375E2,7.533713579E-1,-4.982216954E-1,-1.097637564E-1
3.708447375E2,6.158044934E-1,-3.195174336E-1,-1.008625776E-1
3.708647375E2,5.226388574E-1,-1.081929579E-1,-2.942276001E-1
3.708847375E2,5.316796303E-1,-1.868025959E-1,-5.131093264E-1
3.709047375E2,3.513522446E-1,-3.094643354E-1,-4.365243018E-1
3.709247375E2,8.967501670E-2,-1.950929016E-1,-2.712416053E-1
3.709447375E2,-1.977458037E-2,3.529928327E-1,-1.555262953E-1
3.709647375E2,2.506816387E-1,2.754304111E-1,3.651228920E-2
3.709847375E2,1.037249193E-1,1.859997362E-1,3.034080267E-1
3.710047375E2,-1.490511149E-1,-7.023204863E-2,6.587744951E-1
3.710247375E2,-2.712939680E-1,-1.584933549E-1,8.039335608E-1
3.710447375E2,-5.446125269E-1,2.244668007E-1,8.086982965E-1
3.710647375E2,-8.296597004E-1,7.080102563E-1,8.562236428E-1
3.710847375E2,-1.097724795E0,5.517858267E-1,9.230348468E-1
3.711047375E2,-1.272502065E0,-7.913323045E-1,1.593904495E0
3.711247375E2,-1.803501010E0,-2.415186644E0,1.463022232E0
3.711447375E2,-2.305928946E0,-2.794586182E0,5.343849063E-1
3.711647375E2,-2.152985811E0,2.824117243E-1,-8.418421149E-1
3.711847375E2,-6.332228780E-1,4.627077103E0,-1.140642524E0
3.712047375E2,-6.683214903E-1,4.633447647E0,-1.052887321E0
3.712247375E2,-8.445822597E-1,2.537953138E0,-3.888942599E-1
3.712447375E2,-5.585576892E-1,1.642930746E0,-2.730393112E-1
3.712647375E2,-1.678832173E-1,2.003446102E0,-5.034576654E-1
3.712847375E2,-4.363497794E-1,1.605039716E0,1.364323944E-1
3.713047375E2,-4.813967049E-1,2.711281776E0,-1.741838641E-2
3.713247375E2,-4.915894270E-1,2.450808764E0,-1.375842988E-1
3.713447375E2,-2.585530877E-1,1.545174837E0,-1.734682769E-1
3.713647375E2,-2.457423508E-2,8.346513510E-1,-4.494222626E-2
3.713847375E2,1.796816438E-1,4.865454435E-1,1.025555432E-1
3.714047375E2,2.759191096E-1,3.035127521E-1,2.503500283E-1
3.714247375E2,3.786491752E-1,1.348441392E-1,3.914598823E-1
3.714447375E2,4.621108174E-1,-4.727573395E-1,5.479810238E-1
3.714647375E2,6.015102863E-1,-1.099522471E0,4.799830019E-1
3.714847375E2,8.698546290E-1,-1.248905301E0,8.021533489E-2
3.715047375E2,8.308814168E-1,-1.695884109E0,-3.774448931E-1
3.715247375E2,3.866253197E-1,4.452335089E-2,-5.095663071E-1
3.715447375E2,-6.903475523E-1,2.701403141E0,-9.220574051E-2
3.715647375E2,-6.561740041E-1,2.325843096E0,4.439070523E-1
3.715847375E2,-6.167818904E-1,5.427799225E-1,4.251447618E-1
3.716047375E2,-6.047914624E-1,-1.093466282E0,-5.080653355E-2
3.716247375E2,1.837831736E-2,-1.708555102E0,-6.644992232E-1
3.716447375E2,4.531572759E-1,-1.199076056E0,-1.061387062E0
3.716647375E2,2.031039596E-1,1.050915122E0,-9.728290439E-1
3.716847375E2,-3.912155628E-1,1.801808119E0,-7.389025688E-1
3.717047375E2,-4.951499104E-1,1.307077110E-1,-2.125811018E-2
3.717247375E2,3.891560733E-1,-1.581966400E0,2.928662598E-1
3.717447375E2,1.175479293E0,-2.598847628E0,2.232799679E-1
3.717647375E2,6.841167212E-1,-2.810084820E0,1.075471863E-1
3.717847375E2,2.083923072E-1,-1.975695252E0,8.335692436E-2
3.718047375E2,3.260798752E-1,-7.789229751E-1,3.118903339E-1
3.718247375E2,6.686705351E-1,-4.409050643E-1,3.715631366E-1
3.718447375E2,1.131863475E0,-9.035394788E-1,3.655766547E-1
3.718647375E2,1.376820445E0,-6.189810038E-1,2.429847419E-1
3.718847375E2,1.332262158E0,4.803146049E-2,1.676737815E-1
3.719047375E2,1.277912617E0,-3.920009360E-2,9.250245243E-2
3.719247375E2,1.207994699E0,-4.775395393E-1,7.655014098E-2
3.719447375E2,8.976402879E-1,-8.377056718E-1,8.796459064E-3
3.719647375E2,7.304028273E-1,-6.450911164E-1,-9.107127786E-2
3.719847375E2,7.730935812E-1,-3.522947133E-1,-1.260302216E-1
3.720047375E2,8.603600264E-1,-1.663996875E-1,-1.784075499E-1
3.720247375E2,8.031656146E-1,-1.069188714E-1,-3.742160499E-1
3.720447375E2,6.295925975E-1,-2.696010172E-1,-5.941798687E-1
3.720647375E2,4.558101892E-1,-5.551543236E-1,-5.377534032E-1
3.720847375E2,2.626197040E-1,-4.093669653E-1,-2.870543003E-1
3.721047375E2,6.138322875E-2,-6.740461290E-2,2.597049996E-2
3.721247375E2,1.736079007E-1,4.663519561E-2,1.407433450E-1
3.721447375E2,6.389650702E-2,-1.848303676E-1,2.695835531E-1
3.721647375E2,-2.099107504E-1,-4.710992575E-1,5.152037144E-1
3.721847375E2,-4.175351262E-1,-5.316970944E-1,7.207337022E-1
3.722047375E2,-7.067885399E-1,-2.661452591E-1,8.984780312E-1
3.722247375E2,-9.599310756E-1,2.457772642E-1,1.000283122E0
3.722447375E2,-1.034264684E0,1.181762442E-1,1.293760180E0
3.722647375E2,-1.295331001E0,-9.400343299E-1,1.439931512E0
3.722847375E2,-1.715239763E0,-1.986045003E0,1.255642176E0
3.723047375E2,-2.436025858E0,-1.863505483E0,1.911135465E-1
3.723247375E2,-2.178746939E0,6.930179000E-1,-8.587194681E-1
3.723447375E2,-7.016921639E-1,3.385903835E0,-1.098911643E0
3.723647375E2,-6.877295375E-1,2.724493742E0,-8.174598813E-1
3.723847375E2,-8.356462121E-1,1.899319649E0,-3.474077880E-1
3.724047375E2,-5.442460179E-1,2.261894226E0,-4.793546796E-1
3.724247375E2,-4.341157377E-1,2.061233759E0,-1.154535264E-1
3.724447375E2,-5.202128291E-1,2.483795404E0,-1.822821796E-1
3.724647375E2,-5.273163319E-1,2.267077923E0,-2.902308106E-1
3.724847375E2,-2.447300702E-1,1.540375233E0,-2.050412744E-1
3.725047375E2,-1.549852360E-2,8.465545177E-1,-7.822565734E-2
3.725247375E2,1.028522551E-1,5.231275558E-1,3.014183603E-2
3.725447375E2,1.479515582E-1,4.512025118E-1,1.160294861E-1
3.725647375E2,2.195973247E-1,3.777590692E-1,2.653947771E-1
3.725847375E2,4.036597610E-1,1.840798706E-1,4.446749985E-1
3.726047375E2,5.558000803E-1,-3.281567991E-1,5.703386664E-1
3.726247375E2,5.977054238E-1,-9.706473947E-1,5.550147295E-1
3.726447375E2,7.430040836E-1,-7.389549613E-1,2.603332996E-1
3.726647375E2,9.189682007E-1,-1.012901783E0,-4.009893835E-1
3.726847375E2,3.891386092E-1,-3.979525268E-1,-1.847780049E-1
3.727047375E2,-8.158192635E-1,1.693702459E0,8.656833321E-2
3.727247375E2,-1.059222817E0,1.859630823E0,3.735528290E-1
3.727447375E2,-1.198639750E0,8.183848858E-1,3.369881809E-1
3.727647375E2,-6.374815106E-1,-1.432234645E0,-4.341332018E-1
3.727847375E2,4.324576855E-1,-1.807707310E0,-9.797056913E-1
3.728047375E2,5.159542561E-1,9.389696717E-1,-1.162703395E0
3.728247375E2,-3.584208190E-1,2.111918211E0,-9.343794584E-1
3.728447375E2,-4.301363826E-1,2.339788377E-1,-2.460216135E-1
3.728647375E2,4.433834553E-1,-2.019450665E0,3.157649636E-1
3.728847375E2,1.213056207E0,-3.554886580E0,1.580046564E-1
3.729047375E2,1.167590380E0,-3.512003899E0,-3.771656379E-2
3.729247375E2,7.018666863E-1,-2.580224991E0,-1.031140536E-1
3.729447375E2,1.921432912E-1,-4.284608662E-1,5.042256042E-2
3.729647375E2,5.947383642E-1,-8.313003182E-2,2.382025421E-1
3.729847375E2,1.162232161E0,-1.407119393E0,3.898890913E-1
3.730047375E2,1.260424376E0,-1.832246661E0,4.186870456E-1
3.730247375E2,1.075873256E0,-1.297442913E0,3.634648025E-1
3.730447375E2,1.239532828E0,-8.999266624E-1,1.798387319E-1
3.730647375E2,1.410784483E0,-5.736024380E-1,1.278977245E-1
3.730847375E2,1.183158636E0,-2.133490443E-1,1.693492979E-1
3.731047375E2,6.412165165E-1,-7.015001774E-1,6.373942643E-2
3.731247375E2,4.570493698E-1,-1.128337860E0,-1.249655709E-1
3.731447375E2,5.513669848E-1,-8.440935612E-1,-2.616423070E-1
3.731647375E2,6.837676167E-1,-3.268827200E-1,-3.123790324E-1
3.731847375E2,5.820323825E-1,-1.641831249E-1,-3.402868509E-1
3.732047375E2,4.211130440E-1,-3.011216521E-1,-3.206518888E-1
3.732247375E2,1.769763827E-1,-5.285205841E-1,-2.244144380E-1
3.732447375E2,3.296926990E-2,-1.604481190E-1,-4.372049868E-2
3.732647375E2,1.921607554E-1,4.563861489E-1,-2.586578019E-2
3.732847375E2,2.612234354E-1,3.492054641E-1,2.757620253E-2
3.733047375E2,3.436553106E-2,2.101376466E-2,2.247984111E-1
3.733247375E2,-2.018124163E-1,-2.049889266E-1,5.875999928E-1
3.733447375E2,-4.028045237E-1,1.073726565E-1,8.422435522E-1
3.733647375E2,-7.759210467E-1,5.493074656E-1,8.347386122E-1
3.733847375E2,-1.213248134E0,4.148996770E-1,7.379252315E-1
3.734047375E2,-1.396804452E0,-7.197563052E-1,1.029883862E0
3.734247375E2,-1.485310078E0,-1.909494877E0,1.147972822E0
3.734447375E2,-1.695796847E0,-2.495716095E0,7.305424809E-1
3.734647375E2,-1.940544367E0,-1.164832711E0,-2.720968425E-1
3.734847375E2,-1.683387518E0,8.941845298E-1,-8.288917542E-1
3.735047375E2,-1.144901037E0,2.419829130E0,-9.535431862E-1
3.735247375E2,-8.324522376E-1,3.417808533E0,-7.515911460E-1
3.735447375E2,-1.153767347E0,2.726274014E0,-4.682718217E-1
3.735647375E2,-7.983659506E-1,2.315458536E0,-4.435579777E-1
3.735847375E2,-4.300491214E-1,1.494246125E0,-1.954943240E-1
3.736047375E2,-4.418300986E-1,4.092797041E-1,-9.815731645E-2
3.736247375E2,-2.535963356E-1,1.083919287E0,-7.691665739E-2
3.736447375E2,-7.824310660E-2,1.549101830E0,-8.227481693E-2
3.736647375E2,-4.886921961E-4,1.069991589E0,-1.681973785E-1
3.736847375E2,1.799259931E-1,4.979249835E-1,-1.107411385E-1
3.737047375E2,3.956661522E-1,2.107659578E-1,8.684758097E-2
3.737247375E2,5.978625417E-1,6.222098693E-2,2.876302600E-1
3.737447375E2,7.299490571E-1,-1.477421224E-1,5.028293729E-1
3.737647375E2,6.242868304E-1,-6.176022291E-1,6.172007918E-1
3.737847375E2,6.394886374E-1,-8.910254836E-1,5.555557609E-1
3.738047375E2,4.025951028E-1,-6.577622294E-1,8.943066746E-2
3.738247375E2,4.753404260E-1,-5.291140079E-1,-3.973067403E-1
3.738447375E2,1.763655245E-1,2.390403003E-1,-1.096415818E-1
3.738647375E2,-5.896420479E-1,1.094810128E0,5.445427075E-2
3.738847375E2,-9.277821183E-1,1.013425469E0,3.696956336E-1
3.739047375E2,-1.137658000E0,1.531351954E-1,2.616248429E-1
3.739247375E2,-8.676380515E-1,-9.314647913E-1,-3.651403189E-1
3.739447375E2,1.289972812E-1,-1.265032053E0,-9.669647813E-1
