"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.366192559E2,-2.865284681E-1,5.520138264E0,3.316160738E-1
3.366392559E2,-1.333598971E0,3.809835434E0,-1.560157537E-1
3.366592559E2,-1.690315962E0,2.585565329E0,6.186138391E-1
3.366792559E2,-2.060785055E0,3.513280153E0,2.283742666E0
3.366992559E2,-1.792232275E0,4.858495712E0,2.699615479E0
3.367192559E2,-2.092206478E0,6.035398960E0,2.334969044E0
3.367392559E2,-2.343894720E0,6.864243031E0,1.405022860E0
3.367592559E2,-2.546147108E0,8.405735016E0,1.045011520E0
3.367792559E2,-2.022228956E0,1.147158813E1,2.975667000E0
3.367992559E2,-3.947770357E0,1.665478516E1,4.571660995E0
3.368192559E2,-5.136069775E0,1.640291595E1,-4.540268183E-1
3.368392559E2,-6.386456013E0,1.728874969E1,-4.143979847E-1
3.368592559E2,-2.111570835E0,1.418604660E1,8.753211021E0
3.368792559E2,2.267280102E0,1.028273201E1,5.458061218E0
3.368992559E2,1.240502834E0,9.429553032E0,2.043920279E0
3.369192559E2,-1.045471191E0,7.731259823E0,-4.606099129E0
3.369392559E2,-1.749625087E0,9.410486221E0,-9.822345734E0
3.369592559E2,-2.234345436E0,1.079068661E1,-7.009992599E0
3.369792559E2,-7.088752091E-2,1.023258781E1,1.579560161E0
3.369992559E2,2.291509390E0,8.094930649E0,4.037437916E0
3.370192559E2,-3.835319281E-1,6.476947308E0,7.466173768E-1
3.370392559E2,-3.835319281E-1,6.476947308E0,7.466173768E-1
3.370592559E2,-3.286702394E0,1.016314602E1,-3.590076685E0
3.370792559E2,-4.117490292E0,1.314227104E1,-4.670254230E0
3.370992559E2,-3.097033739E0,1.119938564E1,1.449018717E0
3.371192559E2,-1.183999777E0,8.758506775E0,2.847730398E0
3.371392559E2,-3.022248447E-1,7.419745922E0,-1.364599109E0
3.371592559E2,4.277480543E-1,6.332031250E0,-2.603320837E0
3.371792559E2,9.063202143E-1,7.659711838E0,-5.048317909E-1
3.371992559E2,9.946470857E-1,9.020375252E0,2.009242773E0
3.372192559E2,5.872689486E-1,9.330769539E0,1.358699799E0
3.372392559E2,5.476784110E-1,8.881635666E0,3.363757432E-1
3.372592559E2,5.001295805E-1,7.910902977E0,7.272243500E-1
3.372792559E2,1.482393891E-1,8.190908432E0,5.281417370E-1
3.372992559E2,-2.869594395E-1,9.499867439E0,5.911092162E-1
3.373192559E2,1.828020811E-1,1.096455288E1,1.203459859E0
3.373392559E2,6.694283485E-1,1.262853336E1,3.964893520E-1
3.373592559E2,1.921950102E0,1.373194408E1,-1.345158219E-1
3.373792559E2,3.315490484E0,1.237645245E1,8.211153746E-2
3.373992559E2,3.235380411E0,1.158894157E1,1.426522732E0
3.374192559E2,1.720664859E0,1.243058014E1,-5.824038982E-1
3.374392559E2,1.427614540E-1,1.065477276E1,-3.447468281E0
3.374592559E2,-2.337162256E0,8.387826920E0,-5.761473656E0
3.374792559E2,-5.025553703E0,9.382205963E0,-3.350905418E0
3.374992559E2,-4.915449142E0,1.112051201E1,-2.242667675E0
3.375192559E2,-5.060777187E0,1.306573296E1,-2.280141830E0
3.375392559E2,-4.293703556E0,1.356947231E1,-8.337854743E-1
3.375592559E2,-2.447898865E0,1.221874046E1,-1.661451459E0
3.375792559E2,-8.510620594E-1,1.032271671E1,-1.515644550E0
3.375992559E2,2.774496675E-1,1.004969978E1,-1.730634212E0
3.376192559E2,1.568594694E0,1.015481567E1,-3.540755987E0
3.376392559E2,2.129421949E0,1.016729355E1,-1.401172996E0
3.376592559E2,1.525757670E0,8.232490540E0,3.597182512E0
3.376792559E2,3.016693890E-1,7.151556969E0,4.340332985E0
3.376992559E2,-6.000539660E-1,6.732820511E0,9.882977009E-1
3.377192559E2,-1.274969816E0,6.210884571E0,-1.224624515E0
3.377392559E2,-2.002893209E0,5.164867401E0,-1.292399645E0
3.377592559E2,-2.126424551E0,3.520366907E0,9.182529449E-1
3.377792559E2,-2.223466396E0,4.091920376E0,2.611441851E0
3.377992559E2,-2.480766296E0,5.740337849E0,3.222719908E0
3.378192559E2,-2.665608406E0,6.760564327E0,2.643284798E0
3.378392559E2,-2.309810877E0,7.664107323E0,1.798064590E0
3.378592559E2,-2.371609926E0,9.993340492E0,2.396433115E0
3.378792559E2,-1.894455075E0,1.342421150E1,4.537462234E0
3.378992559E2,-4.001036644E0,1.534927559E1,6.201556921E-1
3.379192559E2,-5.967490196E0,1.524334526E1,-1.584367752E0
3.379392559E2,-5.723942280E0,1.672042465E1,3.004723072E0
3.379592559E2,-5.528690293E-2,1.393969250E1,7.804465294E0
3.379792559E2,2.430478573E0,1.085773373E1,4.864146233E0
3.379992559E2,-2.309542596E-1,9.994230270E0,-7.813907862E-1
3.380192559E2,-1.846226335E0,8.751086235E0,-8.834403038E0
3.380392559E2,-7.723023891E-1,8.896768570E0,-7.258357525E0
3.380592559E2,3.090722859E-1,8.561233521E0,-1.753819704E0
3.380792559E2,2.077716827E0,8.052658081E0,3.281780005E0
3.380992559E2,2.190771103E0,7.022719860E0,2.122229815E0
3.381192559E2,-3.387699425E-1,7.179760456E0,1.972534806E-1
3.381392559E2,-2.792376518E0,9.622555733E0,-3.638707638E0
3.381592559E2,-4.557765007E0,1.206011105E1,-5.181368351E0
3.381792559E2,-5.448570728E0,1.040363121E1,-1.703704238E0
3.381992559E2,-2.598388672E0,8.941549301E0,2.204035044E0
3.382192559E2,-7.331523895E-1,7.665496349E0,5.869624764E-2
3.382392559E2,-4.645708799E-1,6.452497959E0,-2.127362967E0
3.382592559E2,5.918466486E-3,7.675235748E0,-1.121693015E0
3.382792559E2,3.087083399E-1,9.796067238E0,-8.134539425E-2
3.382992559E2,5.274904966E-1,1.100910473E1,7.153587341E-1
3.383192559E2,1.287237644E0,1.064171886E1,5.566806197E-1
3.383392559E2,1.234728098E0,8.825956345E0,6.689878106E-1
3.383592559E2,9.189615846E-1,7.653908253E0,2.070888579E-1
3.383792559E2,1.847940534E-1,7.877938271E0,6.711330414E-1
3.383992559E2,-9.730226994E-1,9.541650772E0,1.970447063E0
3.384192559E2,-1.097693563E0,1.138250351E1,1.282056689E0
3.384392559E2,9.137231112E-2,1.319071960E1,-3.982706368E-1
3.384592559E2,2.028128147E0,1.259852028E1,-8.048539758E-1
3.384792559E2,3.618165255E0,1.180006218E1,8.272253871E-1
3.384992559E2,2.588333130E0,1.145616055E1,1.059778929E0
3.385192559E2,-6.160759553E-2,1.338858700E1,-1.228321195E-1
3.385392559E2,-1.303968430E0,1.265896702E1,-2.909941435E0
3.385592559E2,-2.829955816E0,1.071472263E1,-6.104332924E0
3.385792559E2,-3.996123552E0,9.995820045E0,-6.314812183E0
3.385992559E2,-5.301289082E0,9.739468575E0,-3.079173088E0
3.386192559E2,-4.276503563E0,1.061441517E1,-3.908869326E-1
3.386392559E2,-4.578872204E0,1.026543617E1,4.772409797E-1
3.386592559E2,-4.496435165E0,9.763718605E0,-1.494259477E0
3.386792559E2,-2.943125010E0,8.611034393E0,-3.172681093E0
3.386992559E2,1.611010432E-1,9.349950790E0,-2.330477476E0
3.387192559E2,1.285082936E0,1.042236137E1,-4.308461666E0
3.387392559E2,2.461421251E0,1.207382488E1,-1.725615978E0
3.387592559E2,2.567857742E0,1.031081200E1,5.263661861E0
3.387792559E2,2.381014347E0,7.559327602E0,6.136836529E0
3.387992559E2,1.179431558E0,6.682762623E0,2.482279539E0
3.388192559E2,-9.715670347E-1,6.279818535E0,6.728664041E-1
3.388392559E2,-2.911186457E0,5.500956059E0,-4.204888344E-1
3.388592559E2,-3.532337904E0,4.630998611E0,1.136288047E0
3.388792559E2,-3.527233601E0,5.133120537E0,2.718548775E0
3.388992559E2,-2.731774569E0,6.334032536E0,2.998488426E0
3.389192559E2,-2.119960070E0,6.406835556E0,2.010143042E0
3.389392559E2,-1.981719017E0,6.816856861E0,2.179317236E0
3.389592559E2,-1.641885996E0,8.016725540E0,3.425738573E0
3.389792559E2,-2.018972635E0,9.810337067E0,3.827351570E0
3.389992559E2,-3.615445614E0,1.569962311E1,7.857386470E-1
3.390192559E2,-7.077241898E0,2.066387749E1,-1.303977966E0
3.390392559E2,-4.927917957E0,1.732494164E1,4.052300930E0
3.390592559E2,-1.065687895E0,1.395714283E1,5.061275005E0
3.390792559E2,-2.381272912E-1,1.207076168E1,1.561795115E0
3.390992559E2,-1.037781000E0,7.868792534E0,-5.120162964E0
3.391192559E2,-5.508770347E-1,8.363693237E0,-7.545948982E0
3.391392559E2,1.106877685E0,6.725733757E0,-5.624324322E0
3.391592559E2,2.253173590E0,7.016294003E0,1.845450640E0
3.391792559E2,2.588160753E0,7.459364891E0,3.288886070E0
3.391992559E2,6.245514154E-1,7.745309353E0,9.483240843E-1
3.392192559E2,-2.592805386E0,1.018855381E1,-2.797480822E0
3.392392559E2,-3.623557091E0,1.153522587E1,-4.453780174E0
3.392592559E2,-5.212818623E0,9.258137703E0,-2.356526375E0
3.392792559E2,-4.791716576E0,7.256873131E0,-3.174519837E-1
3.392992559E2,-2.464112282E0,7.837332726E0,-1.079315662E0
3.393192559E2,-1.277919412E0,8.760902405E0,-1.666258931E0
3.393392559E2,-2.048957795E-1,1.042049599E1,-1.432077289E0
3.393592559E2,1.628162384E0,1.092624569E1,1.314761400E0
3.393792559E2,3.143529177E0,1.044071102E1,1.350760698E0
3.393992559E2,3.546885252E0,9.082308769E0,-2.220095247E-1
3.394192559E2,2.609545708E0,7.951383114E0,-1.200548485E-1
3.394392559E2,1.345359325E0,7.250609875E0,8.775323629E-1
3.394592559E2,-1.291528046E-1,7.852607727E0,1.344325066E0
3.394792559E2,-1.439556837E0,9.227148056E0,1.193499923E0
3.394992559E2,-8.778962493E-1,1.101374912E1,6.974788010E-2
3.395192559E2,1.559487134E-1,1.313941669E1,-4.119942188E-1
3.395392559E2,1.477222443E0,1.346049786E1,3.284844458E-1
3.395592559E2,2.628153324E0,1.228547287E1,1.132179618E0
3.395792559E2,2.317108393E0,1.180895901E1,-3.805439770E-1
3.395992559E2,8.396752477E-1,1.302438927E1,-1.880204797E0
3.396192559E2,-3.775081336E-1,1.145498180E1,-3.889466763E0
3.396392559E2,-2.199332714E0,7.400678158E0,-7.334062099E0
3.396592559E2,-3.697308064E0,9.327033997E0,-3.883960009E0
3.396792559E2,-6.909819126E0,1.315200138E1,-2.853792608E-1
3.396992559E2,-5.708379745E0,1.380314732E1,-4.210059941E-1
3.397192559E2,-4.268440247E0,1.324267483E1,-7.888511419E-1
3.397392559E2,-2.196574688E0,1.027883530E1,-2.145951509E0
3.397592559E2,5.692741275E-1,8.487292290E0,-3.117164373E0
3.397792559E2,1.652841806E0,8.099277496E0,-2.239488363E0
3.397992559E2,1.966999412E0,7.404002666E0,-1.292141080E0
3.398192559E2,1.905142784E0,6.746026993E0,-1.647306532E-1
3.398392559E2,1.879630208E0,5.597988129E0,4.001955986E-1
3.398592559E2,1.792126894E0,6.061964989E0,1.647536278E0
3.398792559E2,9.558227658E-1,8.252563477E0,3.677915096E0
3.398992559E2,-4.159350872E0,1.109695244E1,3.812181950E0
3.399192559E2,-5.607584000E0,1.006161308E1,3.351882333E-4
3.399392559E2,-4.829411030E0,6.894122601E0,-4.937992990E-1
3.399592559E2,-3.544347286E0,5.011571407E0,3.434146941E-1
3.399792559E2,-2.530498743E0,4.601607800E0,7.803564668E-1
3.399992559E2,-1.644213200E0,5.564478874E0,3.229260921E0
3.400192559E2,-9.391686916E-1,7.087459087E0,4.590038776E0
3.400392559E2,-1.441184878E0,1.039573860E1,2.552602053E0
3.400592559E2,-1.553856015E0,1.466941643E1,-6.626479626E-1
3.400792559E2,-1.027993560E0,1.285632706E1,7.070651650E-1
3.400992559E2,-6.065565944E-1,1.117497444E1,3.549624205E0
3.401192559E2,-1.934399962E0,1.346858215E1,5.902616978E0
3.401392559E2,-3.897003651E0,1.866084671E1,2.718568087E0
3.401592559E2,-6.029960632E0,1.963765335E1,-7.148425102E0
3.401792559E2,-1.636513352E0,1.116186523E1,-9.980104446E0
3.401992559E2,1.640631437E0,4.287746906E0,-4.755123615E0
3.402192559E2,2.775645733E0,3.679485559E0,3.807834089E-1
3.402392559E2,1.585200906E0,3.227297544E0,2.824516296E0
3.402592559E2,-3.324751139E0,4.530385017E0,2.720234394E0
3.402792559E2,-7.630981445E0,8.730207443E0,-1.356832385E0
3.402992559E2,-1.273079395E1,1.249930382E1,-3.887704611E0
3.403192559E2,-1.089949703E1,1.356830597E1,-1.872015762E1
3.403392559E2,-1.615722179E0,1.119803619E1,-1.975790858E-1
3.403592559E2,1.355022341E-1,1.096746445E1,2.522013664E0
3.403792559E2,1.683832407E0,8.455132484E0,-1.707918048E0
3.403992559E2,2.564381361E0,7.449337959E0,-4.451079369E0
3.404192559E2,9.841317534E-1,8.189242363E0,-2.283934355E0
3.404392559E2,-1.830520391E0,8.907991409E0,-3.505015373E-1
3.404592559E2,-3.431925297E0,9.891423225E0,-2.656548738E0
3.404792559E2,-5.092553139E0,1.041732597E1,-3.840126991E0
3.404992559E2,-4.063572884E0,8.551255226E0,-2.481542110E0
3.405192559E2,-4.019098282E0,7.311192513E0,-2.441300392E0
3.405392559E2,-3.732598543E0,8.316106796E0,-4.018849373E0
3.405592559E2,-2.344660759E0,8.896480560E0,-5.489138126E0
3.405792559E2,6.178955361E-2,8.795894623E0,-5.745298386E0
3.405992559E2,2.631399870E0,8.492751122E0,-4.924939632E0
3.406192559E2,4.740633965E0,1.089761162E1,-4.147101879E0
3.406392559E2,2.324961185E0,1.854587936E1,-3.552679062E0
3.406592559E2,-2.379903316E0,1.792209435E1,-6.588383198E0
3.406792559E2,-9.537387848E0,1.196842384E1,-4.727379799E0
3.406992559E2,-6.269475460E0,7.324983120E0,-4.892483711E0
3.407192559E2,-4.834496498E0,5.388103008E0,-2.994571686E0
3.407392559E2,-2.681639910E0,3.911799908E0,-6.318968534E-1
3.407592559E2,-3.392009139E-1,4.377577305E0,1.279767752E0
3.407792559E2,-3.947272301E-1,8.318557739E0,4.433486760E-1
3.407992559E2,-1.554919004E0,1.192267513E1,-1.233109593E0
3.408192559E2,-3.097024202E0,1.286713886E1,-2.427069187E0
3.408392559E2,-2.419896126E0,1.118950272E1,-1.582375765E0
3.408592559E2,-2.679494619E0,9.474057198E0,2.231204361E-1
3.408792559E2,-3.569649220E0,7.881406307E0,1.141804338E0
3.408992559E2,-3.649759293E0,7.543449402E0,6.310636401E-1
3.409192559E2,-3.435631514E0,8.551264763E0,-6.180679202E-1
3.409392559E2,-2.784284115E0,9.551686287E0,-1.180245638E0
3.409592559E2,-1.792950511E0,1.084925747E1,-4.763503373E-1
3.409792559E2,-6.612401605E-1,1.191949558E1,1.126337767E0
3.409992559E2,-6.083187461E-2,1.081757832E1,2.804931641E0
3.410192559E2,3.045424353E-3,8.485865593E0,3.153584957E0
3.410392559E2,-6.109906435E-1,7.507431030E0,2.756635904E0
3.410592559E2,-1.198776722E0,7.108528137E0,3.031585932E0
3.410792559E2,-1.207731009E0,7.385144711E0,3.221465349E0
3.410992559E2,-9.602088928E-1,7.628318787E0,2.899655819E0
3.411192559E2,-1.008112073E0,7.189346790E0,2.850632191E0
3.411392559E2,-1.411937356E0,6.633395195E0,2.815092564E0
3.411592559E2,-1.457915545E0,7.228726864E0,2.253681183E0
3.411792559E2,-1.770483375E0,8.371528625E0,3.277106524E0
3.411992559E2,-2.751358986E0,9.006938934E0,4.092715263E0
3.412192559E2,-3.352226973E0,9.560248375E0,4.297333241E0
3.412392559E2,-4.861407280E0,1.127526283E1,3.533439398E0
3.412592559E2,-7.149679661E0,1.596894264E1,8.132336736E-1
3.412792559E2,-7.122088909E0,1.814526176E1,1.949177027E0
3.412992559E2,-4.078110695E0,1.084983253E1,2.433638811E0
3.413192559E2,-2.649174452E0,5.717967510E0,-3.244526386E-1
3.413392559E2,-2.269684076E0,4.273611546E0,-1.631092906E0
3.413592559E2,-1.839043736E0,5.120153427E0,-2.965965748E0
3.413792559E2,-2.226712942E0,7.744906902E0,-3.461124897E0
3.413992559E2,-2.954013824E0,1.111264801E1,-3.809605598E0
3.414192559E2,-3.921424389E0,1.324149609E1,-3.141326666E0
3.414392559E2,-2.941937447E0,1.318982029E1,-1.126328230E0
3.414592559E2,-5.744743347E-1,1.305428886E1,-5.647634268E-1
3.414792559E2,1.116109729E0,1.174042797E1,-4.009521604E-1
3.414992559E2,1.013044119E0,9.513255119E0,-1.023109436E0
3.415192559E2,6.113737226E-1,8.063748360E0,-1.211284041E0
3.415392559E2,1.719228327E-1,7.719873428E0,-1.148910284E0
3.415592559E2,-8.710201383E-1,8.365675926E0,-1.119049788E0
3.415792559E2,-1.139908075E0,8.909543991E0,-1.683966517E0
3.415992559E2,-1.049052954E0,9.152563095E0,-3.202780962E0
3.416192559E2,-5.118228197E-1,9.269737244E0,-2.526390314E0
3.416392559E2,5.864644647E-1,9.074560165E0,4.351892471E-1
3.416592559E2,1.705820799E0,8.693624496E0,1.579684615E0
3.416792559E2,1.958466530E0,8.565085411E0,9.783282280E-1
3.416992559E2,1.540352702E0,8.644112587E0,5.412332416E-1
3.417192559E2,7.489253879E-1,8.905789375E0,4.921808243E-1
3.417392559E2,3.876787126E-1,8.758890152E0,-7.625053078E-2
3.417592559E2,6.973734498E-1,8.736173630E0,-2.377250642E-1
3.417792559E2,1.469953537E0,9.844058037E0,1.002624631E0
3.417992559E2,2.117748022E0,1.145602512E1,1.374281287E0
3.418192559E2,2.182994604E0,1.225985432E1,8.615295291E-1
3.418392559E2,1.843448997E0,1.245383263E1,2.223447114E-1
3.418592559E2,7.600153685E-1,1.219208813E1,1.414934874E0
3.418792559E2,1.346537232E0,1.232544518E1,2.708914518E0
3.418992559E2,2.815207481E0,1.251018238E1,4.645996094E-1
3.419192559E2,2.913379431E0,1.281810570E1,-4.228677273E0
3.419392559E2,1.813693881E0,1.270752144E1,-5.444548607E0
3.419592559E2,-1.636187792E0,1.186749363E1,-2.710446835E0
3.419792559E2,-3.392229319E0,9.954323769E0,-2.299161434E0
3.419992559E2,-1.385901833E1,1.020455647E1,-1.498827696E0
3.420192559E2,-6.127805710E0,1.029711723E1,-2.658895016E0
3.420392559E2,-3.049484968E0,1.010300446E1,-3.093844652E0
3.420592559E2,-1.305289984E0,1.017395878E1,-2.299333811E0
3.420792559E2,-7.311221361E-1,1.086332607E1,-1.220717192E0
3.420992559E2,-2.862220109E-1,1.144035721E1,-2.327077866E0
3.421192559E2,-1.852068186E0,1.159757042E1,-3.366688013E0
3.421392559E2,-3.872601986E0,1.153349113E1,-1.888843060E0
3.421592559E2,-3.631419659E0,9.877470970E0,-1.410280466E0
3.421792559E2,-3.624936104E0,7.177050114E0,2.074527740E-1
3.421992559E2,-2.573010206E0,4.267798424E0,-2.700276375E-1
3.422192559E2,-7.080611587E-1,2.481877327E0,-1.716738343E-1
3.422392559E2,1.411918163E0,2.139353275E0,1.889187813E0
3.422592559E2,2.003602028E0,3.519418955E0,1.984036565E0
3.422792559E2,-1.586915135E0,5.538084984E0,1.218131423E0
3.422992559E2,-3.714881420E0,6.529131413E0,8.793902397E-1
3.423192559E2,-2.975992680E0,7.157436848E0,1.772753000E0
3.423392559E2,-2.023943186E0,9.604435921E0,3.726057529E0
3.423592559E2,-2.729763269E0,1.257137966E1,6.896737099E0
3.423792559E2,-3.511508465E0,1.374513054E1,6.208547592E0
3.423992559E2,-6.178878784E0,1.555119133E1,-7.757212967E-2
3.424192559E2,-4.327758789E0,1.261630440E1,2.710293770E0
3.424392559E2,-4.428918839E0,1.367684746E1,3.325699329E0
3.424592559E2,-3.742031813E0,1.899980164E1,3.935109824E-2
3.424792559E2,-3.606721163E-1,8.896555901E0,-2.838938951E0
3.424992559E2,7.059255242E-1,5.825868130E0,-3.737358332E0
3.425192559E2,2.344651222E0,6.747741222E0,-4.120325148E-1
3.425392559E2,1.702526331E0,5.289691448E0,2.820225716E0
3.425592559E2,1.141248822E0,8.922825813E0,1.935223579E0
3.425792559E2,2.151534796E0,1.095466900E1,-1.635977149E0
3.425992559E2,-2.072296381E0,1.594395733E1,-3.916750908E0
3.426192559E2,-1.157519817E0,1.532303429E1,-4.857681751E0
3.426392559E2,-1.860677719E0,1.198147583E1,-2.415663242E0
3.426592559E2,-1.527912378E0,8.840858459E0,1.680078268E0
3.426792559E2,-1.163936377E0,7.555697918E0,2.440783262E0
3.426992559E2,-1.217892051E0,4.439338207E0,5.853344202E-1
3.427192559E2,-3.915917873E0,3.214110374E0,-5.472924709E0
3.427392559E2,-2.871308565E0,4.404670238E0,-5.832524300E0
3.427592559E2,-1.755533934E0,6.843834877E0,-1.475086808E0
3.427792559E2,-2.400809526E-1,8.176783562E0,1.045385003E0
3.427992559E2,1.291049242E0,7.850108147E0,1.229767323E0
3.428192559E2,1.742624402E0,7.887965202E0,3.416247845E0
3.428392559E2,-6.023811176E-2,9.475053787E0,8.844659328E-1
3.428592559E2,-2.797768116E-1,1.129859161E1,-1.191153646E0
3.428792559E2,1.701061130E0,1.339023304E1,-9.350123405E-1
3.428992559E2,3.143969774E0,1.479790878E1,8.376736641E-1
3.429192559E2,3.323237896E0,1.345269299E1,2.526572227E0
3.429392559E2,2.699203730E0,1.170898819E1,2.660072803E0
3.429592559E2,1.828930616E0,1.207552910E1,-2.951916456E0
3.429792559E2,-4.875648022E-1,1.164307022E1,-4.047761917E0
3.429992559E2,-2.904827356E0,1.056857109E1,-4.737349033E0
3.430192559E2,-4.476735592E0,9.308656693E0,-5.207943916E0
3.430392559E2,-9.184358597E0,1.313715744E1,-4.527923584E0
3.430592559E2,-4.930743217E0,1.402351952E1,-4.062117577E0
3.430792559E2,-1.638792634E0,1.205658722E1,-1.702229500E0
3.430992559E2,-4.400734007E-1,1.053504276E1,-4.876126647E-1
3.431192559E2,1.792682409E-1,9.997908592E0,-3.936067596E-2
3.431392559E2,-6.223008782E-2,1.051186752E1,-1.978300095E0
3.431592559E2,9.693930745E-1,1.072051620E1,-3.854750872E0
3.431792559E2,9.897916913E-1,1.085276222E1,-2.163103580E0
3.431992559E2,-4.298357964E-1,1.016508102E1,8.035802245E-1
3.432192559E2,-7.135965824E-1,8.161670685E0,1.499421477E0
3.432392559E2,-9.238745272E-2,5.648266315E0,5.062395930E-1
3.432592559E2,-1.019087076E0,4.687626362E0,-1.058246732E0
3.432792559E2,-1.005267739E0,3.553215504E0,-1.461842060E0
3.432992559E2,-5.203557611E-1,1.891572475E0,8.289970756E-1
3.433192559E2,-1.490878940E0,2.959922791E0,2.232133389E0
3.433392559E2,-1.800094843E0,4.511614323E0,2.194103718E0
3.433592559E2,-2.982801676E0,6.402162075E0,2.487537146E0
3.433792559E2,-3.350053072E0,8.464998245E0,2.987800837E0
3.433992559E2,-4.420395374E0,1.256992245E1,4.246614456E0
3.434192559E2,-4.575999260E0,1.621252823E1,2.602889776E0
3.434392559E2,-5.597892284E0,1.575600243E1,-1.581264853E0
3.434592559E2,-5.597892284E0,1.575600243E1,-1.581264853E0
3.434792559E2,-4.650947094E0,1.324179268E1,8.141559601E0
3.434992559E2,-1.160201311E0,1.205059147E1,5.659231663E0
3.435192559E2,1.446212649E0,1.003310394E1,1.923760176E0
3.435392559E2,1.632989168E0,1.027329922E1,-5.065670967E0
3.435592559E2,8.178880215E-1,1.107086563E1,-9.698058128E0
3.435792559E2,9.041558504E-1,1.341793919E1,-3.291893244E0
3.435992559E2,1.968876481E0,1.256906986E1,2.649069071E0
3.436192559E2,3.055144787E0,8.705040932E0,2.525221825E0
3.436392559E2,1.541099697E-1,5.232833862E0,1.292993307E0
3.436592559E2,-2.698102474E0,5.444108009E0,-2.499182463E0
3.436792559E2,-3.348329306E0,7.926703453E0,-5.478728294E0
3.436992559E2,-4.617380619E0,1.139285660E1,-2.395274162E0
3.437192559E2,-1.743639588E0,1.128854561E1,4.714843750E0
3.437392559E2,-8.392538428E-1,8.185909271E0,3.263488412E-1
3.437592559E2,-1.180609584E0,4.462791920E0,-3.949082375E0
3.437792559E2,-2.711366177E0,4.347908497E0,-4.033549786E0
3.437992559E2,-1.338598132E0,8.433670998E0,-2.830616713E0
3.438192559E2,1.218935922E-1,1.145577621E1,-5.967020988E-1
3.438392559E2,2.524963379E0,1.144550991E1,2.649777889E0
3.438592559E2,2.122019291E0,9.104995728E0,1.898994565E0
3.438792559E2,1.173474789E0,7.664720535E0,1.895824522E-1
3.438992559E2,-1.695381999E-1,7.679200649E0,-3.953305632E-2
3.439192559E2,-1.372825623E0,1.055779743E1,7.492702007E-1
3.439392559E2,-1.486052155E0,1.340844917E1,2.195358276E0
3.439592559E2,5.897876024E-1,1.443647194E1,-3.192907199E-2
3.439792559E2,2.992196560E0,1.292452431E1,-1.638285160E0
3.439992559E2,5.534388542E0,1.199126339E1,8.255015612E-1
3.440192559E2,4.379033089E0,1.227077293E1,6.281619072E-1
3.440392559E2,2.251603007E-1,1.314892673E1,-8.501043916E-1
3.440592559E2,-1.696282268E0,1.123675442E1,-3.662783623E0
3.440792559E2,-3.781018972E0,1.002758694E1,-5.935905933E0
3.440992559E2,-4.627187252E0,8.989145279E0,-5.543400288E0
3.441192559E2,-7.444645405E0,9.529076576E0,-2.807297230E0
3.441392559E2,-4.137448311E0,1.056959534E1,-1.028692603E0
3.441592559E2,-2.520902634E0,9.174035072E0,-1.066856265E0
3.441792559E2,-2.342678308E-1,7.757395267E0,-2.693898201E0
3.441992559E2,8.886606097E-1,8.616501808E0,-4.954359531E0
3.442192559E2,1.609056711E0,1.202344131E1,-5.448637962E0
3.442392559E2,1.912421227E0,1.448890400E1,-1.400033355E0
3.442592559E2,1.989868879E0,1.131311035E1,4.347410202E0
3.442792559E2,-1.085033059E0,9.212467194E0,4.796840191E0
3.442992559E2,-9.798030853E-1,8.429430008E0,8.413511515E-1
3.443192559E2,-5.119760707E-2,7.735291958E0,-1.444393039E0
3.443392559E2,-4.130189419E-1,6.037506104E0,-6.951995492E-1
3.443592559E2,-1.573794961E0,5.223831654E0,1.610761404E0
3.443792559E2,-2.596406221E0,4.233695507E0,1.964825511E0
3.443992559E2,-2.738286734E0,4.969002724E0,1.463479638E0
3.444192559E2,-1.925665975E0,5.345361710E0,1.664946914E0
3.444392559E2,-8.777238727E-1,5.441407204E0,3.150376558E0
3.444592559E2,-6.957358122E-1,5.798230648E0,4.362034321E0
3.444792559E2,-7.423844337E-1,7.866762161E0,3.519945621E0
3.444992559E2,-1.903390288E0,1.210115719E1,4.304247856E0
3.445192559E2,-3.740834713E0,1.864754677E1,7.974319458E-1
3.445392559E2,-7.310953140E0,1.804231071E1,-3.308786631E0
3.445592559E2,-6.775025368E0,1.659149170E1,3.914596319E0
3.445792559E2,-2.229499578E0,1.342393494E1,7.952570438E0
3.445992559E2,1.241345644E0,1.093999767E1,3.387019634E0
3.446192559E2,-1.019843698E0,9.118010521E0,-3.595056534E0
3.446392559E2,1.221330091E-1,9.829069138E0,-9.068986893E0
3.446592559E2,1.389374375E0,7.660707474E0,-9.351111412E0
3.446792559E2,1.313497305E0,7.236838341E0,6.231053472E-1
3.446992559E2,1.696856856E0,7.704435349E0,5.844945431E0
3.447192559E2,-5.744456053E-1,7.933043480E0,2.825732470E0
3.447392559E2,-2.828136206E0,8.515016556E0,-2.388024569E0
3.447592559E2,-4.494807243E0,1.049342155E1,-6.063267708E0
3.447792559E2,-6.451291084E0,1.176058674E1,-6.933176994E0
3.447992559E2,-2.520845175E0,9.721530914E0,3.961484194E0
3.448192559E2,-5.377951264E-1,9.870536804E0,4.737789631E0
3.448392559E2,9.332597852E-1,7.546686172E0,1.126328185E-1
3.448592559E2,1.080311656E0,5.885818958E0,-2.793946981E0
3.448792559E2,8.861418962E-1,7.460514069E0,-2.053257704E0
