"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.103445597E2,-4.012705536E0,1.552721100E1,7.725883942E0
4.103646467E2,-4.051175537E0,1.919862625E1,2.268382874E0
4.103847327E2,-3.992347870E0,1.728111374E1,-2.604883118E0
4.104048197E2,1.012045441E0,1.069840256E1,-6.205345917E0
4.104249057E2,-4.101470947E-1,1.236129456E1,-1.581461334E0
4.104449927E2,8.032296753E-1,2.018178177E1,7.651189270E0
4.104650787E2,-4.394860840E-1,1.377974487E1,2.029779053E-1
4.104851657E2,-4.799020386E-1,9.878258057E0,-2.364333344E0
4.105052527E2,-1.295855255E0,8.701255646E0,1.395098877E-1
4.105253387E2,-1.763033752E0,7.624245300E0,6.237528992E-1
4.105454257E2,-2.481090546E0,7.728428650E0,-1.237925720E0
4.105655117E2,-2.558629303E0,9.220974884E0,-1.898202667E0
4.105855987E2,-3.550466766E0,1.027014313E1,-1.560504913E0
4.106056857E2,-2.576142883E0,9.642797699E0,-1.595681763E-1
4.106257717E2,-1.371897125E0,9.280700684E0,3.673361206E-1
4.106458587E2,-1.070573730E0,8.948840790E0,3.891906738E-3
4.106659447E2,-3.086581421E-1,8.671617279E0,-9.385482788E-2
4.106860317E2,-6.346801758E-2,9.148375854E0,3.850742340E0
4.107061187E2,-2.344125366E-1,9.809251556E0,3.423081665E0
4.107262047E2,4.584965515E-1,1.015682877E1,1.466949463E-2
4.107462917E2,1.303788757E0,1.012434631E1,-1.047222290E0
4.107663787E2,5.551954651E-1,1.095092743E1,2.837798767E0
4.107864647E2,1.219963074E-1,1.159279266E1,3.556604004E0
4.108065517E2,5.628295898E-1,1.008183472E1,-7.708969116E-1
4.108266377E2,3.879931641E-1,9.572294312E0,-1.544637909E0
4.108467247E2,7.484436035E-2,9.457782440E0,-3.632945251E-1
4.108668121E2,-6.466552734E-2,9.524543610E0,-2.338137817E-1
4.108868981E2,-2.499801636E-1,1.001507355E1,-7.893086243E-1
4.109069851E2,-1.064137115E0,1.068508026E1,-5.926176453E-1
4.109270711E2,-2.103874969E0,1.033346146E1,6.607260132E-1
4.109471581E2,-2.205214233E0,9.464219055E0,-6.483018494E-1
4.109672451E2,-2.478096771E0,8.636889496E0,-7.502398682E-1
4.109873311E2,-2.463127899E0,7.936196594E0,4.433779907E-1
4.110074181E2,-3.105591888E0,7.246730347E0,1.594184875E0
4.110275041E2,-2.993924103E0,7.679031372E0,1.704655151E0
4.110475911E2,-1.985620880E0,8.692124634E0,1.362915802E0
4.110676781E2,-4.104464722E-1,9.339827728E0,-2.020797729E-2
4.110877641E2,1.065933380E0,9.175020447E0,6.897207184E0
4.111078511E2,6.137237549E-3,9.097930756E0,2.193089447E0
4.111279371E2,8.328680420E-1,9.467512207E0,-1.097817078E0
4.111480241E2,7.821235657E-1,9.254056091E0,6.038442993E-1
4.111681111E2,1.318009186E0,8.879085846E0,1.422342224E0
4.111881971E2,1.256936188E0,7.660769348E0,2.314786377E0
4.112082841E2,1.300794983E-1,6.868616638E0,2.468217316E0
4.112283701E2,-4.053570557E-1,7.561076660E0,1.675615540E0
4.112484571E2,-3.288661194E-1,9.222471771E0,1.233734436E0
4.112685441E2,-2.918930054E-1,9.474397888E0,1.123264160E0
4.112886301E2,2.656974792E-1,7.901169434E0,2.254611511E0
4.113087171E2,9.909393311E-2,7.598498840E0,3.597469025E0
4.113288041E2,-1.788780212E-1,7.776478729E0,3.041525116E0
4.113488901E2,-3.242257690E-1,7.682174835E0,2.151925049E0
4.113689771E2,-6.361770630E-2,7.708070984E0,1.513352966E0
4.113890631E2,5.183720398E-1,8.206384735E0,1.331331482E0
4.114091501E2,8.259823608E-1,8.238867188E0,7.722441101E-1
4.114292371E2,6.587800598E-1,1.087563400E1,2.170486450E-2
4.114493231E2,-1.982926483E0,1.380384476E1,5.228627014E-1
4.114694101E2,-5.312153320E0,1.434017944E1,4.077820129E0
4.114894961E2,-6.568490753E0,1.466964432E1,3.609743500E0
4.115095831E2,-9.295819244E0,1.355131989E1,1.871408386E0
4.115296701E2,-7.365583191E0,1.346150665E1,4.487069092E0
4.115497561E2,-3.353027344E0,1.559067902E1,5.510790253E0
4.115698431E2,-1.144519958E0,1.485480927E1,4.275109863E0
4.115899301E2,-2.152523804E-1,1.335043762E1,5.382357330E0
4.116100161E2,1.069525909E0,1.156884247E1,4.238286438E0
4.116301031E2,3.620970154E-1,9.909542999E0,2.061213684E0
4.116501891E2,-1.211879883E0,8.919501801E0,6.216572571E-1
4.116702761E2,-2.467468872E0,7.901319122E0,-5.478607178E-2
4.116903631E2,-3.526666260E0,7.144642639E0,1.450483704E0
4.117104491E2,-3.794010315E0,6.527925110E0,2.676883392E0
4.117305361E2,-3.107687531E0,6.280789032E0,2.264490967E0
4.117506221E2,-2.292782135E0,6.493047638E0,1.559307404E0
4.117707091E2,-1.842368774E0,6.002218323E0,1.733395386E0
4.117907961E2,-2.023791504E0,5.714815979E0,2.229164429E0
4.118108821E2,-2.474803619E0,5.725294189E0,1.962868195E0
4.118309691E2,-2.808459778E0,6.113287354E0,1.473835144E0
4.118510561E2,-3.038381653E0,6.448590088E0,9.481283569E-1
4.118711420E2,-2.349214783E0,7.286996613E0,9.530680847E-1
4.118912290E2,-1.954335938E0,9.472451935E0,4.180805969E-1
4.119113150E2,-3.005899200E0,1.321137680E1,-1.891616364E0
4.119314020E2,-2.676284637E0,1.465033447E1,2.371069336E-1
4.119514890E2,-5.118755493E0,1.802252197E1,-1.742227020E0
4.119715750E2,1.478176117E0,1.718561234E1,1.987132736E1
4.119916620E2,-3.869902496E0,7.419471130E0,1.484418137E1
4.120117490E2,-5.983058167E-1,5.451812897E0,7.082222443E0
4.120318350E2,-7.813751221E-1,6.820416870E0,-1.753303986E0
4.120519220E2,1.168769531E0,8.940757599E0,-3.635340271E0
4.120720080E2,2.563119965E0,9.846673737E0,1.220561829E0
4.120920950E2,2.984194336E0,1.010758118E1,2.631976776E0
4.121121820E2,1.868115234E0,8.379424896E0,1.998344421E-1
4.121322680E2,1.052311707E-1,7.035818939E0,-5.902226257E-1
4.121523550E2,-2.772384796E0,6.499933319E0,-2.302661591E0
4.121724420E2,-2.677332458E0,7.708520050E0,4.370910645E-1
4.121925280E2,-3.756139069E0,8.706644440E0,5.018913116E0
4.122126150E2,-4.099225616E0,7.932454376E0,5.882916412E0
4.122327010E2,-2.258653107E0,6.616540833E0,2.630030823E0
4.122527880E2,-2.856060791E0,6.384223938E0,2.074985046E0
4.122728750E2,-2.174378357E0,7.253166962E0,6.703060913E-1
4.122929610E2,-1.861828308E0,7.506739655E0,-4.954696655E-1
4.123130480E2,-1.304537201E0,7.082521820E0,-1.468446350E-1
4.123331350E2,-9.780661011E-1,6.027066650E0,1.238823853E0
4.123532210E2,-9.834548950E-1,5.766907654E0,2.132914581E0
4.123733080E2,-1.171164551E0,7.535330200E0,2.469714203E0
4.123933940E2,-1.640438690E0,9.272318115E0,2.354004822E0
4.124134810E2,-1.506467285E0,9.333540802E0,2.919079742E0
4.124335680E2,-1.291963348E0,8.510851593E0,3.112477570E0
4.124536540E2,-1.444047089E0,7.686066742E0,2.651735687E0
4.124737410E2,-1.421593781E0,7.226222992E0,2.666105804E0
4.124938280E2,-9.593550110E-1,7.210056610E0,3.225642242E0
4.125139140E2,-2.569406891E0,1.151660110E1,5.050647125E0
4.125340010E2,-2.859054565E0,1.741478577E1,3.162772980E0
4.125540880E2,-1.526226196E0,1.844943420E1,6.728507996E-1
4.125741740E2,-2.223625946E0,1.325942688E1,-2.931503906E0
4.125942610E2,9.448352051E-1,9.783954163E0,-5.555098114E0
4.126143470E2,-1.589843903E0,1.587164474E1,-2.578537903E0
4.126344340E2,-2.146386566E0,2.241828094E1,3.929029541E0
4.126545210E2,-2.431244202E0,1.152752838E1,2.903811493E0
4.126746070E2,-1.554517365E0,8.800050201E0,-4.315525818E-1
4.126946940E2,-9.472302246E-1,7.981851654E0,-5.777984619E-2
4.127147810E2,-2.959944763E0,7.838300171E0,-1.554816742E0
4.127348670E2,-1.939516754E0,7.658673706E0,-2.363584900E0
4.127549540E2,-1.801503754E0,9.144483948E0,-3.272943878E0
4.127750410E2,-1.916913757E0,1.041174866E1,-3.064128113E0
4.127951270E2,-8.893006897E-1,9.856104126E0,-1.026116180E0
4.128152140E2,-2.177970886E-1,9.098978577E0,-7.304809570E-2
4.128353000E2,3.287164307E-1,9.632319489E0,3.818559265E-1
4.128553870E2,-1.219963074E-1,9.190737762E0,1.305285645E-1
4.128754742E2,-1.552272034E0,8.900940399E0,5.035678253E0
4.128955602E2,-1.802401886E0,9.675429840E0,3.585793304E0
4.129156472E2,-1.360670471E-1,1.014859589E1,-3.660038910E0
4.129357342E2,3.641926575E-1,1.027268784E1,2.417472839E-1
4.129558202E2,2.658471680E-1,1.086740112E1,2.638114014E0
4.129759072E2,3.094065857E-1,9.448202362E0,2.132016449E0
4.129959942E2,-4.089495850E-1,9.743987274E0,4.047583008E-1
4.130160802E2,-7.533833313E-1,1.110360992E1,-1.260379028E-1
4.130361672E2,-1.098715210E0,1.075797867E1,-4.176315308E-2
4.130562532E2,-1.405128021E0,9.910890198E0,2.978805542E-1
4.130763402E2,-1.166823578E0,8.963210907E0,1.155447235E0
4.130964272E2,-1.091979218E0,9.091943207E0,1.541494446E0
4.131165132E2,-7.716453552E-1,9.723928986E0,7.849676514E-1
4.131366002E2,-8.919950867E-1,1.019245468E1,-6.017486572E-2
4.131566872E2,-1.226848755E0,1.026071274E1,2.113604736E-1
4.131767732E2,-6.700067139E-1,9.578880615E0,1.490899658E0
4.131968602E2,-6.580316162E-1,9.173523560E0,2.024539948E0
4.132169472E2,-9.939331055E-1,9.256900177E0,1.331780548E0
4.132370332E2,-1.306333466E0,9.255552979E0,8.158035278E-2
4.132571202E2,-1.917512512E0,8.782985687E0,-3.020718384E-1
4.132772072E2,-3.244353333E0,9.254505157E0,-6.731501770E-1
4.132972932E2,-3.348087616E0,9.096433868E0,-1.878593445E-1
4.133173802E2,-2.279160461E0,8.902586975E0,6.759942627E-1
4.133374662E2,-6.890171814E-1,8.541687469E0,1.279688873E0
4.133575532E2,3.351530457E-1,9.870623932E0,1.622775421E0
4.133776402E2,-4.282594299E-1,1.187046524E1,7.054829407E-1
4.133977262E2,-1.803000641E0,1.115240845E1,-9.190887451E-1
4.134178132E2,-2.147434387E0,9.699080658E0,-1.665736084E0
4.134379002E2,-1.340163116E0,8.621321869E0,-6.747967529E-1
4.134579862E2,-7.577243042E-1,9.360634460E0,1.787283325E-1
4.134780732E2,-5.794450378E-1,1.006970993E1,1.426533508E-1
4.134981602E2,-6.906637573E-1,9.986183624E0,-8.144563293E-1
4.135182462E2,-9.976753235E-1,9.755064240E0,-1.602567444E0
4.135383332E2,-1.364263000E0,9.537865906E0,-9.530680847E-1
4.135584202E2,-1.548529816E0,9.850865021E0,7.921527100E-1
4.135785062E2,-1.225800934E0,1.002360580E1,7.250921631E-1
4.135985932E2,-8.652008057E-1,9.692494354E0,-5.300477600E-1
4.136186802E2,-1.218915253E0,9.354796600E0,-8.128097534E-1
4.136387662E2,-1.472937012E0,9.796078949E0,-5.725593567E-1
4.136588532E2,-1.050665131E0,9.721084900E0,2.173480225E-1
4.136789392E2,-4.370910645E-1,9.651928711E0,6.348298645E-1
4.136990262E2,-3.712280273E-1,9.701176300E0,-3.278182983E-2
4.137191132E2,-6.731501770E-1,9.535021820E0,-2.255809021E-1
4.137391992E2,-9.657916260E-1,9.490115204E0,3.107537842E-1
4.137592862E2,-9.511221313E-1,9.569899292E0,7.622149658E-1
4.137793732E2,-9.821076965E-1,9.502689056E0,9.108558655E-1
4.137994592E2,-1.114582214E0,9.461225281E0,8.674461365E-1
4.138195462E2,-1.240919495E0,9.223968658E0,6.262976074E-1
4.138396332E2,-1.518592072E0,8.968300323E0,5.007087708E-1
4.138597192E2,-1.863474884E0,9.161249084E0,8.613088989E-1
4.138798060E2,-2.017205200E0,9.518556061E0,1.247954865E0
4.138998930E2,-1.801653442E0,9.605974274E0,9.084608459E-1
4.139199790E2,-1.545536041E0,9.471404114E0,4.956193542E-1
4.139400660E2,-1.183588715E0,8.810827789E0,6.108796692E-1
4.139601530E2,-7.677534485E-1,8.496182098E0,9.572593689E-1
4.139802390E2,-3.881428528E-1,8.906179504E0,2.282902679E0
4.140003260E2,5.957611084E-2,9.489815826E0,4.056264954E0
4.140204130E2,4.132905579E-1,8.661737823E0,3.688479767E0
4.140404990E2,-3.577560425E-2,7.151378632E0,3.266656952E0
4.140605860E2,-8.711883545E-1,4.875361633E0,-6.167175293E-1
4.140806730E2,-6.430627441E-1,5.302872620E0,-2.344574432E0
4.141007590E2,-6.580316162E-1,7.851921844E0,8.915460205E-1
4.141208460E2,-2.392025757E-1,9.226663055E0,4.535418549E0
4.141409320E2,9.156459045E-1,6.498885498E0,1.653910675E0
4.141610190E2,1.383572845E0,5.552403717E0,-8.553213501E-1
4.141811060E2,2.678230591E0,6.437064056E0,5.239105225E-2
4.142011920E2,1.395547943E0,1.192585007E1,5.485492859E0
4.142212790E2,4.522096252E-1,9.350755005E0,2.647394714E0
4.142413660E2,6.712042236E-1,8.393795013E0,1.047821045E-2
4.142614520E2,7.920030212E-1,9.745184784E0,3.289709015E0
4.142815390E2,7.167095947E-1,1.386476807E1,4.263733521E0
4.143016260E2,1.721420288E-1,1.665736084E1,1.256487122E0
4.143217120E2,-3.288810883E0,2.000305344E1,4.322710876E0
4.143417990E2,-6.607260132E0,1.943992447E1,6.857090607E0
4.143618860E2,-8.631500702E0,1.367586090E1,5.908662872E0
4.143819720E2,-8.263416138E0,1.049587372E1,3.865860901E0
4.144020590E2,-4.605622559E0,9.260642395E0,2.363135834E0
4.144221460E2,-2.701282654E0,8.977431335E0,2.055675201E0
4.144422320E2,-1.315913544E0,1.010398865E1,3.931574249E0
4.144623190E2,-4.126918030E-1,9.668993225E0,4.774321747E0
4.144824060E2,-5.535488892E-1,8.429720306E0,3.743565216E0
4.145024920E2,-1.720073090E0,7.841892700E0,1.993554382E0
4.145225790E2,-2.571652222E0,7.022496643E0,1.008602600E0
4.145426660E2,-2.947819977E0,6.075865173E0,1.092577972E0
4.145627520E2,-3.300785980E0,4.801714783E0,1.434916077E0
4.145828390E2,-3.192411346E0,4.042643280E0,1.710193634E0
4.146029260E2,-2.528691559E0,4.138893127E0,3.172053680E0
4.146230120E2,-2.033820648E0,4.936434631E0,3.850293274E0
4.146430990E2,-2.108066254E0,6.001020813E0,3.723506927E0
4.146631860E2,-1.656455383E0,6.817722473E0,1.457818451E0
4.146832720E2,-1.078656921E0,7.525001678E0,-1.509910126E0
4.147033590E2,-8.518785095E-1,8.251291351E0,-2.481988678E0
4.147234460E2,-1.340911560E0,7.100035400E0,2.692900085E-1
4.147435320E2,-2.687960358E0,6.988966370E0,5.129982147E0
4.147636190E2,-5.320535889E0,8.598120117E0,6.155200195E0
4.147837060E2,-2.446811829E0,8.393645325E0,7.657925262E0
4.148037920E2,-8.419990540E-1,8.465795288E0,2.514471130E0
4.148238790E2,-2.164498901E-1,7.212451630E0,3.391946411E-1
4.148439660E2,1.340163116E0,6.538403320E0,3.112028503E-1
4.148640520E2,3.022215271E-1,6.772067413E0,8.270301819E-1
4.148841392E2,-1.334325256E0,1.129625931E1,1.072220306E0
4.149042262E2,-3.671115875E0,1.861319366E1,1.021281235E1
4.149243122E2,-2.760858765E0,1.879356857E1,-2.346969452E0
4.149443992E2,-2.597997437E0,1.500943771E1,-7.553891602E0
4.149644862E2,-6.870712280E-2,1.496004044E1,1.257684631E0
4.149845722E2,3.810476074E0,1.940325073E1,8.443192291E0
4.150046592E2,2.065704346E-2,1.167227737E1,3.307671661E0
4.150247462E2,-6.253994751E-1,1.224483673E1,1.256636810E0
4.150448322E2,-1.412313080E0,1.192240723E1,-1.383123779E-1
4.150649192E2,-1.426982574E0,9.967622223E0,-1.551224213E0
4.150850062E2,-8.800199890E-1,9.691895599E0,-2.597548370E0
4.151050922E2,-9.354048157E-1,7.694149933E0,-3.391946411E0
4.151251792E2,-1.133442993E0,6.150110779E0,-1.977687378E0
4.151452662E2,-1.207987976E0,5.926475830E0,-1.067280579E-1
4.151653522E2,-1.114582214E0,6.919510803E0,1.431024170E0
4.151854392E2,-3.594175873E0,8.099956055E0,6.157744904E0
4.152055262E2,-3.225342865E0,9.233099670E0,1.643582153E0
4.152256132E2,-3.285368042E0,8.707841949E0,-5.638774109E-1
4.152456992E2,1.809736633E0,1.034274216E1,4.258045349E0
4.152657862E2,4.228706360E-1,1.014664993E1,3.497027893E0
4.152858732E2,1.418600006E0,9.141490173E0,-3.971241760E-1
4.153059592E2,1.135239258E0,7.536827087E0,2.029629364E0
4.153260462E2,2.623294830E0,5.206772461E0,1.581760712E0
4.153461332E2,2.058070221E0,5.159470825E0,2.477797394E0
4.153662192E2,2.336042175E0,6.895410919E0,7.539820862E-1
4.153863062E2,3.020269318E0,8.927734680E0,-1.389859772E0
4.154063932E2,3.020419006E0,1.044587769E1,-1.307680664E0
4.154264792E2,2.809806976E0,1.101888611E1,1.437011719E-1
4.154465662E2,1.297651520E0,9.940678253E0,2.712359619E0
4.154666532E2,-7.265890503E-1,8.757987671E0,3.034489746E0
4.154867402E2,-2.242337036E0,7.577542419E0,1.555415497E0
4.155068262E2,-3.970792694E0,6.868017883E0,2.033820648E0
4.155269132E2,-5.751040649E0,5.962251434E0,4.957540741E0
4.155470002E2,-3.408861237E0,7.476203156E0,2.245031433E0
4.155670862E2,-2.595452728E0,1.027134064E1,-8.783734131E-1
4.155871732E2,-1.026565247E0,1.621054001E1,2.241588593E0
4.156072602E2,-1.351539459E0,2.316013824E1,5.502108307E0
4.156273462E2,-4.888534241E0,2.218521561E1,7.344626770E0
4.156474332E2,-6.489305420E0,1.612686401E1,5.423821106E0
4.156675202E2,-8.106542358E0,1.399080597E1,5.143454132E0
4.156876072E2,-6.579867096E0,1.163904648E1,3.640429688E0
4.157076932E2,-1.331331482E0,1.044378204E1,1.124162292E0
4.157277802E2,-5.876779175E-1,7.739056549E0,3.086581421E0
4.157478672E2,1.431622925E0,6.440057831E0,3.583098907E0
4.157679532E2,1.408570862E0,7.437882843E0,2.730621643E0
4.157880402E2,5.165757751E-1,8.020171967E0,8.906478882E-1
4.158081272E2,-8.436456299E-1,6.747518463E0,1.302291870E-2
4.158282132E2,-1.542093201E0,4.923860779E0,1.053509216E0
4.158483002E2,-1.084943848E0,3.711980896E0,1.504820709E0
4.158683864E2,-1.098116455E0,2.812351685E0,2.189796295E0
4.158884734E2,-1.089434509E0,3.511847076E0,3.602259064E0
4.159085594E2,-1.620679779E0,4.198319550E0,4.555327148E0
4.159286464E2,-2.152074738E0,4.870421906E0,4.217629395E0
4.159487334E2,-2.931204529E0,5.927972717E0,3.390150146E0
4.159688194E2,-3.843706970E0,6.856940918E0,1.770218811E0
4.159889064E2,-4.014202423E0,7.820187836E0,-5.137316895E-1
4.160089934E2,-3.439996490E0,8.771908722E0,-2.348915405E0
4.160290804E2,-3.441044312E0,7.646848297E0,-9.942324829E-1
4.160491664E2,-3.522325287E0,9.804910583E0,3.650758209E0
4.160692534E2,-1.273102570E0,1.126512405E1,6.454877014E0
4.160893404E2,-1.592987366E0,9.469308472E0,6.658753052E0
4.161094264E2,4.767585754E-1,8.257578278E0,5.664670258E0
4.161295134E2,-4.320016479E-1,6.896159363E0,3.082090759E-1
4.161496004E2,-3.766168213E-1,6.113586731E0,-1.077160034E0
4.161696874E2,-1.834884338E0,9.009165344E0,8.972341919E-1
4.161897734E2,-2.917133789E0,1.417252808E1,2.874023438E0
4.162098604E2,-4.617897034E0,1.955608292E1,4.433929596E0
4.162299474E2,-5.830375671E-1,1.280557068E1,-7.316634979E0
4.162500334E2,2.290836182E0,1.180654816E1,-2.847678223E0
4.162701204E2,3.830384674E0,1.933648956E1,2.611469421E0
4.162902074E2,2.696043549E0,2.260838562E1,2.204914856E0
4.163102944E2,-2.417472839E0,1.133742371E1,4.426894226E0
4.163303804E2,-2.087259521E0,1.135134476E1,1.534608765E0
4.163504674E2,-2.415526886E0,8.446485443E0,-2.312541046E0
4.163705544E2,-1.642684021E0,7.061864777E0,-9.475296021E-1
4.163906414E2,-2.130818939E0,7.261998596E0,-9.861492920E-1
4.164107274E2,-2.482437744E0,7.577093353E0,-1.306333466E0
4.164308144E2,-2.294129333E0,8.637937317E0,-1.470092926E0
4.164509014E2,-1.501078491E0,8.330027618E0,-5.216651917E-1
4.164709874E2,2.224374390E-1,8.402177582E0,4.813989258E-1
4.164910744E2,3.866459656E-1,8.220006409E0,3.727249146E-1
4.165111614E2,-1.401086426E-1,7.863597565E0,8.165519714E-1
4.165312484E2,-8.192463684E-1,9.604327698E0,9.114845581E0
4.165513344E2,-2.412982178E-1,1.060469742E1,6.250252533E0
4.165714214E2,2.122586060E0,7.937244415E0,5.049599304E0
4.165915084E2,-6.200106812E-1,6.525081024E0,-2.696941681E0
4.166115954E2,8.613088989E-1,4.706063690E0,9.728269958E-1
4.166316814E2,5.766009521E-1,4.696483612E0,4.369413757E0
4.166517684E2,1.491049347E0,5.770649872E0,2.132465515E0
4.166718554E2,2.097887421E0,7.143894196E0,6.384223938E-1
4.166919424E2,2.107018433E0,9.827064514E0,2.221829681E0
