"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.487541666E-1,1.023760885E-1,-2.756803274E0,-2.418716431E0
7.688421666E-1,-1.460469663E-1,-2.915189743E0,-2.066156626E0
7.889295000E-1,-8.756269217E-1,-3.439114809E0,-1.736974716E0
8.090165000E-1,-1.604105592E0,-3.457507372E0,-1.840365648E0
8.291035000E-1,-1.854004383E0,-3.125260115E0,-2.168281317E0
8.491905000E-1,-1.642401814E0,-2.914999723E0,-2.149500370E0
8.692775000E-1,-1.413053036E0,-2.845378160E0,-1.797574759E0
8.893645000E-1,-1.316106558E0,-2.868975639E0,-1.430060625E0
9.094515000E-1,-1.221243143E0,-2.766470909E0,-1.354601026E0
9.295385000E-1,-1.028110504E0,-2.285712242E0,-1.875388622E0
9.496255000E-1,-8.961958289E-1,-2.072448969E0,-2.265706062E0
9.697125000E-1,-8.647705317E-1,-2.244898319E0,-2.022268772E0
9.897995000E-1,-7.003309727E-1,-2.267397165E0,-1.486207485E0
1.009886500E0,-3.299078345E-1,-2.128797293E0,-1.100449681E0
1.029973500E0,-8.470092900E-3,-1.859068513E0,-9.967755079E-1
1.050060500E0,-1.225020587E-1,-1.785454035E0,-1.039418340E0
1.070147500E0,-5.315083861E-1,-1.792582989E0,-1.126644254E0
1.090234500E0,-8.567141294E-1,-1.788007736E0,-1.088720560E0
1.110321500E0,-8.387881517E-1,-1.758780956E0,-9.958623052E-1
1.130408500E0,-5.332414508E-1,-1.580086708E0,-9.604853988E-1
1.150496500E0,-3.384324312E-1,-1.358258486E0,-7.576367259E-1
1.170583500E0,-4.112914205E-1,-1.337455750E0,-4.726004004E-1
1.190670500E0,-6.847872138E-1,-1.376322985E0,-1.562384367E-1
1.210757500E0,-8.016166687E-1,-1.070735812E0,7.966436446E-2
1.230844500E0,-7.673714161E-1,-9.794878364E-1,4.208675027E-1
1.250931500E0,-7.028814554E-1,-1.032331705E0,7.770788670E-1
1.271018500E0,-5.816695690E-1,-9.254294038E-1,1.028790474E0
1.291105500E0,-4.245804548E-1,-8.669715524E-1,1.236135602E0
1.311192500E0,-2.895057499E-1,-9.309915304E-1,1.418324351E0
1.331279500E0,-2.041954249E-1,-1.129602909E0,1.408388615E0
1.351366500E0,1.146337576E-2,-1.022926450E0,1.319098949E0
1.371453500E0,1.861620694E-1,-7.894690037E-1,1.176175594E0
1.391540500E0,5.942709744E-2,-7.172930837E-1,1.004953861E0
1.411627500E0,-3.492880464E-1,-1.047617912E0,9.138148427E-1
1.431714500E0,-6.836134195E-1,-1.319831371E0,8.333021402E-1
1.451801500E0,-7.215924263E-1,-1.106642365E0,8.192105889E-1
1.471888500E0,-7.000698447E-1,-7.178573608E-1,8.255981803E-1
1.491975500E0,-7.089745402E-1,-5.563551188E-1,6.065316200E-1
1.512063500E0,-7.317059636E-1,-4.115215540E-1,1.119232327E-1
1.532150500E0,-6.317536831E-1,-1.646104157E-1,-3.408876359E-1
1.552237500E0,-4.551473558E-1,-1.251410395E-1,-6.022300720E-1
1.572324500E0,-2.286035419E-1,2.896020561E-2,-8.296853304E-1
1.592411500E0,-7.666109502E-2,1.170376837E-1,-9.658556581E-1
1.612498500E0,-2.314178050E-1,-1.984193474E-1,-1.061592579E0
1.632585500E0,-9.950662255E-1,-3.909411728E-1,-1.064769745E0
1.652672500E0,-1.271269798E0,-5.749092102E-1,-7.659676075E-1
1.672759500E0,-1.483744621E0,-1.013669491E0,-5.670659542E-1
1.692846500E0,-1.131929159E0,-1.108063340E0,-3.995054066E-1
1.712933500E0,-6.896756887E-1,-1.090286016E0,-3.210375011E-1
1.733020500E0,-4.108831584E-1,-8.608810902E-1,-3.733313382E-1
1.753107500E0,-4.736665487E-1,-5.923868418E-1,-4.578717947E-1
1.773194500E0,-6.143828630E-1,-5.499400496E-1,-5.620131493E-1
1.793280750E0,-6.761164069E-1,-5.819704533E-1,-5.051628947E-1
1.813367750E0,-5.283997655E-1,-6.040259600E-1,-3.810670376E-1
1.833454750E0,-2.557184100E-1,-6.528179049E-1,-2.292194515E-1
1.853541750E0,-3.494471610E-1,-7.048950791E-1,-2.461250871E-2
1.873629750E0,-6.572196484E-1,-8.788778782E-1,1.526213884E-1
1.893716750E0,-6.101447940E-1,-8.454744816E-1,2.294322848E-1
1.913803750E0,-5.871585608E-1,-1.051007152E0,1.406161189E-1
1.933890750E0,-4.764921069E-1,-1.020555615E0,-2.355391383E-1
1.953977750E0,-7.564979792E-1,-8.292043209E-1,-7.026983500E-1
1.974064750E0,-1.530574203E0,-8.370146155E-1,-8.102823496E-1
1.994151750E0,-2.052443266E0,-3.703556955E-1,-8.173146844E-1
2.014238750E0,-1.804370522E0,8.988554031E-2,-4.845252335E-1
2.034325750E0,-8.806012869E-1,-9.154684842E-2,-1.218759492E-1
2.054412750E0,1.379334182E-1,-4.429348409E-1,-3.861107826E-1
2.074499750E0,5.790180564E-1,-5.800544620E-1,-1.702983499E0
2.094586750E0,1.206027344E-1,3.347012699E-1,-2.640387058E0
2.114673750E0,-4.653401673E-1,1.578761578E0,-2.892995119E0
2.134760750E0,-4.156346247E-2,6.953909993E-3,-3.025671721E0
2.154847750E0,-2.654670179E-1,-1.100625634E0,-3.390772820E0
2.174934750E0,-1.197139978E0,-1.034949303E0,-3.354811668E0
2.195021750E0,-1.596471667E0,8.080418408E-2,-3.716137171E0
2.215108750E0,-3.691605330E-1,2.017565966E-1,-4.172021866E0
2.235196750E0,8.296801150E-2,3.351192474E-1,-4.332635880E0
2.255283750E0,4.383845925E-1,3.365761340E-1,-4.293254375E0
2.275370750E0,6.149972677E-1,8.015637100E-2,-4.007411003E0
2.295457750E0,6.683915257E-1,8.350102603E-2,-7.609880924E0
2.315544750E0,-1.577054739E0,1.299466491E0,-8.244031906E0
2.335631750E0,-1.886379242E0,1.962541819E0,-2.092925787E0
2.355718750E0,-5.235635489E-2,2.898412645E-1,1.033137798E0
2.375805750E0,6.293658018E-1,-9.669539928E-1,4.173302948E-1
2.395892750E0,1.202401072E-1,-1.052583456E0,6.242943406E-1
2.415979750E0,-3.467968702E-1,-1.019842505E0,8.951714039E-1
2.436066750E0,-4.003796577E-1,-1.024564505E0,7.952194810E-1
2.456153750E0,-2.503324151E-1,-1.280599594E0,6.955791712E-1
2.476240750E0,-2.333855331E-1,-9.219431281E-1,3.693760931E-1
2.496327750E0,-1.599995345E-1,-5.955032110E-1,1.093519405E-1
2.516414750E0,1.249557361E-2,-5.728384852E-1,-1.543729156E-1
2.536501750E0,1.520634592E-1,-5.149976015E-1,-3.544559181E-1
2.556588750E0,2.781509459E-1,-3.124167323E-1,-5.050784945E-1
2.576675750E0,4.672885537E-1,-7.858092338E-2,-5.363831520E-1
2.596763750E0,6.023100019E-1,1.196709648E-1,-5.591126680E-1
2.616850750E0,6.737435460E-1,2.430707812E-1,-5.886474252E-1
2.636937750E0,6.693575978E-1,3.233165145E-1,-6.373563409E-1
2.657024750E0,6.363708377E-1,4.301887453E-1,-6.492177844E-1
2.677111750E0,7.029435039E-1,7.842050791E-1,-5.630355477E-1
2.697198750E0,7.212384939E-1,1.124256611E0,-4.173217118E-1
2.717285750E0,6.338002682E-1,1.054895759E0,-2.659249902E-1
2.737372750E0,7.221184373E-1,1.808483005E-1,-1.120278463E-1
2.757459750E0,9.087002873E-1,2.762063742E-1,-1.100224853E-1
2.777546750E0,8.457438946E-1,7.269847393E-1,-1.027845442E-1
2.797633625E0,3.450312018E-1,5.499439240E-1,-8.448915929E-2
2.817720625E0,-2.667552531E-1,5.138429999E-1,-1.062407941E-1
2.837807625E0,-2.136761844E-1,1.390209913E0,-2.454114705E-1
2.857894625E0,-9.964998066E-2,1.600710034E0,-1.763650328E-1
2.877981625E0,-9.951524436E-2,1.023159623E0,-1.710501462E-1
2.898068625E0,-9.376701713E-2,5.701795220E-1,-5.244547874E-2
2.918155625E0,-9.781928360E-2,8.711226583E-1,-5.337358266E-2
2.938242625E0,-2.884587646E-1,1.531881690E0,-1.087002233E-1
2.958330625E0,-5.321114063E-1,1.838077426E0,-5.319942161E-2
2.978417625E0,-5.468035340E-1,1.723243475E0,1.930487901E-2
2.998504625E0,-3.575865030E-1,1.505542874E0,1.754486710E-1
3.018591625E0,-1.279582679E-1,1.293866158E0,2.878809571E-1
3.038678625E0,3.866802156E-2,1.064427733E0,2.384188473E-1
3.058765625E0,1.086434424E-1,8.309849501E-1,1.823853999E-1
3.078852625E0,1.411709636E-1,6.686694622E-1,1.587269455E-1
3.098939625E0,1.946921200E-1,4.450821280E-1,9.784816206E-2
3.119026625E0,7.684294134E-2,2.048663944E-1,6.804232299E-2
3.139113625E0,-1.681868732E-1,1.822098345E-1,-2.661400475E-3
3.159200625E0,-3.105894625E-1,3.508533537E-1,-8.815438487E-3
3.179287625E0,-2.830811739E-1,6.190038323E-1,1.957545802E-2
3.199374625E0,-2.009081841E-1,8.920017481E-1,2.543814294E-2
3.219461625E0,-1.546603888E-1,9.326099753E-1,4.077874497E-2
3.239548625E0,-7.651306689E-2,7.889655232E-1,1.313248873E-1
3.259635625E0,4.621016234E-2,5.456143022E-1,2.228047550E-1
3.279722625E0,1.655117273E-1,3.632874787E-1,2.633599043E-1
3.299809625E0,3.183414638E-1,3.189913034E-1,2.765529454E-1
3.319896625E0,4.656181335E-1,2.926031053E-1,2.546218038E-1
3.339984625E0,4.343982637E-1,2.307945043E-1,1.912555993E-1
3.360071625E0,2.712657154E-1,1.354221553E-1,7.830028981E-2
3.380158625E0,1.947182789E-2,1.942670904E-2,-3.923406079E-2
3.400245625E0,-2.863876820E-1,5.004235357E-2,-6.971980631E-2
3.420332625E0,-4.798369110E-1,2.052275240E-1,-5.731026828E-2
3.440419625E0,-5.768908858E-1,1.429449618E-1,-4.453875590E-4
3.460506625E0,-5.653998256E-1,-4.126512110E-1,9.220811725E-2
3.480593625E0,-5.903599262E-1,-1.926477432E0,2.096194029E-1
3.500680625E0,-7.484787703E-1,-2.089569330E0,1.629022509E-1
3.520767625E0,-9.369886518E-1,-5.528355837E-1,9.871128201E-2
3.540854625E0,-9.675776958E-1,2.448950559E-1,-5.485155620E-3
3.560941625E0,-9.176896811E-1,-3.505419195E-1,-7.499419153E-2
3.581028625E0,-5.989281535E-1,-6.937343478E-1,-1.003850950E-3
3.601115625E0,-4.171716571E-1,-7.694255710E-1,3.497464955E-2
3.621202625E0,-6.281120777E-1,-5.575042367E-1,1.270505190E-1
3.641289625E0,-8.444511294E-1,-1.928212643E-1,1.879026890E-1
3.661376625E0,-7.493182421E-1,2.262471616E-1,1.451703906E-1
3.681463625E0,-4.911746681E-1,5.894594193E-1,6.687241048E-2
3.701551625E0,-4.507069886E-1,5.021402836E-1,3.857151419E-2
3.721638625E0,-4.320737123E-1,2.951433957E-1,2.744934522E-2
3.741725625E0,-3.758836985E-1,1.417574733E-1,3.107604384E-2
3.761812625E0,-5.037514567E-1,5.872124434E-2,9.319640696E-2
3.781900250E0,-6.030383110E-1,9.028813243E-2,1.736830026E-1
3.801987250E0,-5.195465684E-1,-1.710100919E-1,4.282559156E-1
3.822074250E0,-5.319428444E-1,-7.814692259E-1,6.222991347E-1
3.842161250E0,-3.886135519E-1,-1.389412165E0,7.026506662E-1
3.862248250E0,-3.229029179E-1,-1.962143660E0,6.103931665E-1
3.882335250E0,-3.466393352E-1,-1.606862187E0,2.151318938E-1
3.902422250E0,-3.189065754E-1,-1.544960499E0,3.144280985E-3
3.922509250E0,-2.204970121E-1,-1.446269870E0,-2.883717120E-1
3.942596250E0,-3.301924765E-1,-1.247985959E0,-2.936162651E-1
3.962683250E0,-5.019547343E-1,-9.865570068E-1,-1.954263300E-1
3.982770250E0,-5.530856848E-1,-6.123127937E-1,-2.191627631E-3
4.002857250E0,-4.903621078E-1,-4.199331105E-1,7.942600548E-2
4.022944250E0,-4.097999632E-1,-3.238954544E-1,-2.918942459E-2
4.043031250E0,-2.823554873E-1,-4.516614377E-1,-1.158731803E-1
4.063118250E0,-1.361622363E-1,-6.927884817E-1,-1.721854657E-1
4.083205250E0,2.249877304E-1,-8.801711798E-1,-2.458442152E-1
4.103293250E0,4.536727369E-1,-6.395317912E-1,-3.164046705E-1
4.123380250E0,5.279282331E-1,-3.583882451E-1,-2.609504759E-1
4.143467250E0,5.177708864E-1,-2.180180401E-1,-8.118257672E-2
4.163554250E0,4.845493138E-1,-1.560024619E-1,-8.457011729E-2
4.183641250E0,5.055724382E-1,-1.067561060E-1,-2.336759865E-1
4.203728250E0,5.461949110E-1,-1.984446682E-2,-3.790219724E-1
4.223815250E0,6.285369396E-1,1.882272214E-2,-4.872243404E-1
4.243902250E0,7.388085127E-1,7.423920929E-2,-5.852428079E-1
4.263989250E0,8.237931132E-1,2.360204905E-1,-7.098366618E-1
4.284076250E0,9.141274691E-1,3.767470717E-1,-8.092841506E-1
4.304163250E0,8.429354429E-1,3.711616993E-1,-8.029636741E-1
4.324250250E0,6.386439800E-1,5.687718987E-1,-7.401104569E-1
4.344337250E0,3.858468831E-1,9.736539721E-1,-6.177858710E-1
4.364424250E0,3.498294652E-1,1.346002579E0,-4.904316068E-1
4.384511250E0,4.304951727E-1,1.429303169E0,-3.918847740E-1
4.404598250E0,3.246742487E-1,7.437835932E-1,-4.441370666E-1
4.424685250E0,1.963297278E-1,3.640475571E-1,-4.510402381E-1
4.444772250E0,-1.546205487E-3,1.358782500E-1,-4.310412407E-1
4.464859250E0,-1.641769558E-1,-5.106230453E-2,-2.842858732E-1
4.484946250E0,3.797264025E-2,-3.197484314E-1,-3.430428356E-2
4.505034250E0,3.243773580E-1,-4.031656384E-1,1.261972338E-1
4.525121250E0,5.079358816E-1,-3.918822706E-1,1.305746883E-1
4.545208250E0,5.950632691E-1,-2.604978979E-1,1.304324567E-1
4.565295250E0,5.562700629E-1,-1.740175188E-1,5.567513779E-2
4.585382250E0,4.180291891E-1,-3.042567670E-1,-2.919260971E-2
4.605469250E0,3.212848604E-1,-6.160107255E-1,-7.126656175E-2
4.625556250E0,4.249517918E-1,-7.239907384E-1,-1.631782763E-2
4.645643250E0,6.124171615E-1,-3.640543222E-1,-5.658259150E-3
4.665730250E0,6.849278212E-1,-6.251559407E-2,-2.014665492E-2
4.685817250E0,5.266115665E-1,-3.226844370E-1,-1.595989801E-2
4.705904250E0,4.505751431E-1,-6.240238547E-1,-4.910977092E-3
4.725991250E0,6.051354408E-1,-5.662955642E-1,5.330093205E-2
4.746078250E0,6.163320541E-1,-2.406568080E-1,1.367473602E-1
4.766165250E0,3.841238022E-1,-1.176946610E-1,3.559353650E-1
4.786252417E0,9.814200550E-2,5.511949062E-1,3.622609079E-1
4.806339417E0,-4.933630526E-1,5.894312859E-1,2.404726893E-1
4.826426417E0,-6.194180250E-1,-1.421289742E-1,1.799065322E-1
4.846513417E0,-8.068952560E-1,-1.039251804E0,1.089394242E-1
4.866600417E0,-1.513816237E0,-3.662653267E-1,1.209934279E-1
4.886687417E0,-2.039688826E0,1.791780710E0,2.974861860E-1
4.906774417E0,-1.672229409E0,3.277089596E0,4.911017120E-1
4.926862417E0,-6.198177934E-1,3.618237734E0,4.756852090E-1
4.946949417E0,4.198150337E-1,1.703698277E0,9.715414047E-2
4.967036417E0,1.204811335E0,-2.732155919E-1,-2.800248265E-1
4.987123417E0,1.266275883E0,-1.420757890E0,-6.197425723E-2
5.007210417E0,1.234301567E0,-1.579635143E0,5.623489618E-1
5.027297417E0,1.526747823E0,-9.544929862E-1,3.828724325E-1
5.047384417E0,2.325167656E0,1.337083876E-1,8.384791762E-2
5.067471417E0,1.841836691E0,-9.605178237E-1,1.799262613E-1
5.087558417E0,5.073405504E-1,-1.816233873E0,1.343888640E-1
5.107645417E0,8.810605109E-2,-8.148735166E-1,-1.424419284E-1
5.127732417E0,1.975039393E-2,7.166816592E-1,-3.829498887E-1
5.147819417E0,-1.521748304E-1,1.334976912E0,-3.943186402E-1
5.167906417E0,3.183651716E-2,5.648261309E-1,-3.921889067E-1
5.187993417E0,-2.412221953E-2,-3.943205774E-1,-2.232294530E-1
5.208080417E0,-2.839024365E-1,-3.433518708E-1,-1.937962025E-1
5.228167417E0,-5.123911500E-1,7.251504660E-1,-2.154146731E-1
5.248254417E0,-7.556163669E-1,1.753096938E0,-2.031332403E-1
5.268341417E0,-8.740558028E-1,2.072117090E0,-1.753719151E-1
5.288428417E0,-7.530329823E-1,1.739402890E0,-3.993021324E-2
5.308515417E0,-4.635871351E-1,1.182684898E0,4.504433647E-2
5.328602417E0,-3.465148211E-1,8.749466538E-1,5.360240489E-2
5.348689417E0,-2.362699509E-1,7.163038254E-1,1.000372842E-1
5.368776417E0,5.387261137E-2,5.504938364E-1,1.563548893E-1
5.388863417E0,3.579970002E-1,1.951777488E-1,1.383556277E-1
5.408950417E0,5.142514706E-1,-2.382481098E-1,7.582488656E-2
5.429037417E0,5.070483685E-1,-4.633100033E-1,3.416730789E-3
5.449125417E0,2.427764535E-1,-6.876350641E-1,-1.244994253E-1
5.469212417E0,-1.732065380E-1,-5.781365633E-1,-2.412409484E-1
5.489299417E0,-3.823905587E-1,-6.673309207E-2,-3.230074346E-1
5.509386417E0,-4.372159839E-1,2.926674187E-1,-3.403499424E-1
5.529473417E0,-5.653935671E-1,9.788431227E-3,-3.129518926E-1
5.549560417E0,-7.461343408E-1,2.578041553E-1,-2.947047055E-1
5.569647417E0,-7.353313565E-1,9.856404066E-1,-1.525560915E-1
5.589734417E0,-6.576604843E-1,7.920044065E-1,-1.100613549E-1
5.609821417E0,-7.249296904E-1,-3.110570610E-1,-1.604671404E-2
5.629908417E0,-9.071668983E-1,-1.370399833E0,1.710058562E-2
5.649995417E0,-7.467790246E-1,-8.987065554E-1,3.862585127E-2
5.670082417E0,-4.587830007E-1,-2.224947885E-2,-4.115313292E-2
5.690169417E0,-4.866866171E-1,5.565878376E-2,-1.448014975E-1
5.710256417E0,-6.212916970E-1,-9.605618715E-1,-1.321275085E-1
5.730343417E0,-3.435870707E-1,-1.421281338E0,-6.916600280E-3
5.750430417E0,-1.739942431E-1,-9.221759439E-1,5.046520010E-2
5.770517417E0,-5.101329088E-1,-3.062934577E-1,-5.602342635E-2
5.790604750E0,-6.386086345E-1,2.607765608E-2,-2.113494836E-2
5.810691750E0,-8.620371222E-1,1.671911776E-1,-7.523760200E-2
5.830778750E0,-9.182925820E-1,6.783629656E-1,-2.169235237E-2
5.850865750E0,-9.404415488E-1,1.117953300E0,1.438043267E-2
5.870952750E0,-1.006367564E0,1.344033241E0,1.817433387E-1
5.891039750E0,-1.082240582E0,1.638842106E0,4.838984013E-1
5.911126750E0,-1.045915246E0,1.613865495E0,9.283897877E-1
5.931213750E0,-7.430671453E-1,1.923963279E-1,1.409554839E0
5.951300750E0,-4.550275803E-1,-1.557745457E0,1.394270658E0
5.971387750E0,-1.181010082E-1,-2.677130938E0,1.418624997E0
5.991474750E0,1.513328254E-1,-2.705537081E0,1.619767189E0
6.011561750E0,-1.514626201E-2,-2.209300041E0,1.442428350E0
6.031648750E0,-7.800139487E-2,-1.352166414E0,1.177881598E0
6.051735750E0,-1.513517797E-1,-4.350469112E-1,7.339183092E-1
6.071822750E0,-5.710977316E-1,7.735658288E-1,2.660627365E-1
6.091910750E0,-7.970621586E-1,1.492764950E0,1.835414916E-1
6.111997750E0,-5.708268881E-1,1.362126827E0,2.338265032E-1
6.132084750E0,-3.643213809E-1,1.418131232E0,6.023181602E-2
6.152171750E0,-1.099970788E-1,1.479415298E0,-1.658029109E-1
6.172258750E0,2.121972144E-1,1.511636257E0,-3.488456905E-1
6.192345750E0,5.435094833E-1,1.437012196E0,-6.165264249E-1
6.212432750E0,8.734335303E-1,1.184620142E0,-8.174880743E-1
6.232519750E0,1.195845127E0,8.260846138E-1,-8.330238461E-1
6.252606750E0,1.470375776E0,4.326526523E-1,-7.391743064E-1
6.272693750E0,1.618756771E0,2.425965220E-1,-6.573015451E-1
6.292780750E0,1.632479906E0,5.734454989E-1,-7.082632780E-1
6.312867750E0,1.614247084E0,9.328580499E-1,-9.005288482E-1
6.332954750E0,1.318400741E0,4.101530612E-1,-1.146279216E0
6.353041750E0,9.182325006E-1,-1.488534927E0,-9.046948552E-1
6.373128750E0,1.235424995E0,-2.455858231E0,-5.221996903E-1
6.393215750E0,8.945854306E-1,-2.254030943E0,-5.851640552E-2
6.413302750E0,1.515957862E-1,-1.786806107E0,2.883754969E-1
6.433389750E0,1.706105471E-1,-1.558609843E0,5.697767735E-1
6.453476750E0,7.080468535E-1,-1.252031326E0,7.003579736E-1
6.473563750E0,8.847937584E-1,-1.150493383E0,6.688442230E-1
6.493650750E0,5.238186717E-1,-9.745830297E-1,2.183841616E-1
6.513737750E0,1.144228727E-1,-5.693987012E-1,-1.567835808E-1
6.533824750E0,-1.428822577E-1,-5.731030926E-2,-3.299002349E-1
6.553911750E0,-2.738156319E-1,7.826389074E-1,-3.995696008E-1
6.573998750E0,-3.425086141E-1,9.720762372E-1,-4.649305046E-1
6.594085750E0,-2.485263497E-1,4.790595770E-1,-4.227676094E-1
6.614172750E0,-1.605138034E-1,7.138509303E-2,-3.524811864E-1
6.634259750E0,-1.168787777E-1,-4.766355827E-2,-3.262096345E-1
6.654346750E0,-1.501820683E-1,5.906331912E-2,-3.379336596E-1
6.674433750E0,-2.199533731E-1,1.736037731E-1,-3.138224781E-1
6.694520750E0,9.371390194E-2,-7.150968909E-2,-2.413171083E-1
6.714607750E0,5.743611455E-1,-5.785656571E-1,-1.348125041E-1
6.734694750E0,9.525499344E-1,-1.019474387E0,5.680991709E-2
6.754781750E0,1.138389230E0,-1.322198868E0,4.364937544E-2
6.774868750E0,9.345824122E-1,-1.577934504E0,3.661676496E-2
6.794955542E0,7.540983558E-1,-1.555960774E0,-5.081055313E-2
6.815042542E0,9.200291634E-1,-1.036962271E0,-1.757375747E-1
6.835129542E0,6.293485165E-1,-1.799857378E0,-2.045545727E-1
6.855216542E0,7.021680474E-1,-1.981504202E0,-1.183768138E-1
6.875303542E0,1.743225753E-2,-3.048403859E-1,1.231053174E-1
6.895390542E0,-6.631228328E-1,9.810897112E-1,2.621857226E-1
6.915477542E0,-4.279536307E-1,1.608687043E0,-6.354685128E-2
6.935564542E0,8.452079296E-1,1.208845615E0,-2.535969615E-1
6.955651542E0,2.998797297E-1,-1.907495856E-1,1.795052141E-1
6.975738542E0,-1.098718047E0,4.694794714E-1,5.062445998E-2
6.995825542E0,-1.843926072E0,2.261505127E0,8.213498443E-2
7.015912542E0,-1.671238065E0,3.176629066E0,1.822200418E-1
7.035999542E0,-6.244093180E-1,1.883534431E0,5.442867056E-3
7.056086542E0,7.058052421E-1,-4.480974674E-1,1.312103868E-1
7.076174542E0,1.595742941E0,-2.155743837E0,3.182330132E-1
7.096261542E0,1.866623163E0,-2.420750618E0,2.078841180E-1
7.116348542E0,1.570986152E0,-1.602682948E0,-2.051615119E-1
7.136435542E0,1.110818624E0,-4.520146549E-1,-3.984073997E-1
7.156522542E0,1.189936996E0,1.200605512E0,-6.609021425E-1
7.176609542E0,2.035812378E0,2.248040438E0,-6.107330322E-1
7.196696542E0,1.350839853E0,-4.344379008E-1,-1.826234460E-1
7.216783542E0,-2.155945748E-1,-1.943586230E0,3.341245279E-2
7.236870542E0,-6.137362123E-1,8.767766505E-2,-5.678828061E-2
7.256957542E0,-8.321855664E-1,2.028488159E0,-2.515074313E-1
7.277044542E0,-1.037915468E0,1.852563381E0,-2.357058376E-1
7.297131542E0,-1.058981895E0,8.897877336E-1,-4.682193324E-2
7.317218542E0,-1.122820139E0,2.415549457E-1,3.951188922E-2
7.337305542E0,-1.127236485E0,3.601572216E-1,7.553646713E-2
7.357392542E0,-1.065999627E0,1.099724770E0,-5.423191190E-2
7.377479542E0,-1.190040708E0,1.667929530E0,-1.223574355E-1
7.397566542E0,-1.367091894E0,1.580808401E0,-6.521825492E-2
7.417653542E0,-1.413947463E0,-4.944420457E-1,-2.443551086E-3
7.437740542E0,-1.509236693E0,-2.369130373E0,9.903780371E-2
7.457827542E0,-1.001102686E0,5.720676184E-1,7.349302620E-2
7.477914542E0,-6.912389994E-1,1.321107388E0,2.280854061E-2
7.498001542E0,-4.339202344E-1,-2.311346121E-2,-1.011730582E-1
7.518088542E0,-2.623117566E-1,-1.782176375E0,-4.629036784E-2
7.538175542E0,8.637834340E-2,-2.249075651E0,6.062276661E-2
7.558262542E0,3.159622550E-1,-8.452162743E-1,-9.553194791E-2
7.578349542E0,-6.521575153E-2,3.470576406E-1,-1.376362592E-1
7.598436542E0,-6.182773113E-1,7.564111352E-1,-6.533463299E-2
7.618523542E0,-6.765742302E-1,1.344143897E-1,1.401524842E-1
7.638610542E0,-5.508772135E-1,-5.357867479E-1,5.002030134E-1
7.658697542E0,-7.112624645E-1,6.452599168E-1,6.561353803E-1
7.678784542E0,-8.840689659E-1,7.681484818E-1,9.906651378E-1
7.698871542E0,-1.208804369E0,8.949542642E-1,1.199276209E0
7.718958542E0,-1.404784560E0,6.608241200E-1,1.259193301E0
