"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.710872708E0,-1.677263975E0,1.813338161E0,1.010050923E-1
2.730830709E0,-2.237913609E0,1.822751522E0,1.185187936E0
2.750787708E0,-2.854208946E0,1.746189952E0,1.895369530E0
2.770745709E0,-3.549983501E0,1.395548224E0,2.044518232E0
2.790702709E0,-4.136947632E0,1.387672782E0,1.942597151E0
2.810660709E0,-3.755380630E0,-1.898666620E-1,2.226721048E0
2.830618708E0,-3.829100609E0,-1.950186342E-1,2.202555656E0
2.850575708E0,-3.611872911E0,2.949191928E-1,2.150640249E0
2.870533708E0,-2.699113369E0,5.681245327E-1,2.335773706E0
2.890490708E0,9.414325655E-2,-8.452014923E-1,3.759462595E0
2.910448709E0,2.850281954E0,-8.229377270E-1,4.297856331E0
2.930406708E0,3.372355700E0,8.560423851E-1,2.864304304E0
2.950363709E0,2.952651024E0,9.802225232E-1,1.823801517E0
2.970321708E0,8.193085790E-1,-3.130781174E0,1.516480684E0
2.990278708E0,-2.224938720E-1,-4.294755936E0,1.019577146E0
3.010236708E0,-5.901741982E-1,-3.477515936E0,2.108039111E-1
3.030194709E0,-8.169124126E-1,-1.625773668E0,-6.260563731E-1
3.050151709E0,-7.997131348E-1,3.506439626E-1,-1.227096796E0
3.070109709E0,-5.387756824E-1,1.632316351E0,-1.469848514E0
3.090066709E0,-5.085877180E-1,9.345096350E-1,-1.578630447E0
3.110024708E0,-6.355751157E-1,-6.078535318E-1,-1.619168997E0
3.129982708E0,-4.697687924E-1,-1.165179491E0,-1.438254356E0
3.149939708E0,-2.129378915E-2,-8.863790631E-1,-1.044672489E0
3.169897709E0,2.250124663E-1,-6.354024410E-1,-5.465353131E-1
3.189854709E0,7.017034292E-2,-6.375585198E-1,-2.869202495E-1
3.209812709E0,-1.860514879E-1,-2.264625132E-1,-2.681346536E-1
3.229770708E0,-2.091188282E-1,5.287281275E-1,-1.916333586E-1
3.249727708E0,-4.197188094E-2,1.044289112E0,-7.178655267E-2
3.269685708E0,1.538161188E-1,1.196440935E0,7.839896716E-4
3.289643709E0,2.417536080E-1,9.203819633E-1,3.998414613E-4
3.309600709E0,2.016410083E-1,2.572072446E-1,-5.333074927E-2
3.329558709E0,1.383983642E-1,-3.285381198E-1,-1.158361360E-1
3.349515709E0,1.275266260E-1,-5.669315457E-1,-6.234290823E-2
3.369473708E0,1.629368961E-1,-5.374912024E-1,3.640954569E-2
3.389431708E0,1.995838583E-1,-4.108493030E-1,1.172219589E-1
3.409388708E0,1.894423664E-1,-2.929756641E-1,1.911106259E-1
3.429346709E0,1.043654010E-1,-2.087067664E-1,2.148384303E-1
3.449304333E0,4.271847196E-3,-1.438671649E-1,1.497804224E-1
3.469261333E0,2.712122397E-3,-7.140425593E-2,4.655447975E-2
3.489219334E0,9.086033702E-2,1.139850542E-2,-5.600725859E-2
3.509176333E0,2.407578081E-1,1.443539858E-1,-1.826880425E-1
3.529134334E0,3.409236372E-1,1.560076624E-1,-2.912897170E-1
3.549092333E0,4.936288893E-1,-3.273551166E-1,-3.248599172E-1
3.569049334E0,9.117001891E-1,-8.805810213E-1,-3.895595074E-1
3.589007333E0,1.235594988E0,-9.537631869E-1,-5.028271675E-1
3.608965334E0,1.349501610E0,-9.479953647E-1,-5.654112101E-1
3.628922333E0,1.323004246E0,-9.206973314E-1,-4.105001390E-1
3.648880334E0,1.262553215E0,-7.344022393E-1,-1.060673222E-1
3.668837334E0,1.218916297E0,1.967778951E-1,2.544197738E-1
3.688795333E0,1.152806997E0,1.153868318E0,4.801587462E-1
3.708753333E0,8.980989456E-1,3.247430325E-1,4.354664683E-1
3.728710333E0,1.274683356E0,-3.430759192E0,-1.920285076E-1
3.748668334E0,1.465432048E0,-3.549697161E0,-8.337081075E-1
3.768626334E0,1.767355561E0,-2.569473028E0,-1.327672601E0
3.788583334E0,2.098166704E0,-4.860565066E-1,-1.554690719E0
3.808541333E0,1.856256604E0,1.869147301E0,-1.627078652E0
3.828498334E0,1.564252138E0,2.184855461E0,-1.649710298E0
3.848456333E0,1.122177005E0,1.388930827E-1,-1.477750182E0
3.868414334E0,2.285329551E-1,-2.314162731E0,-1.060582638E0
3.888371333E0,-6.758682132E-1,-2.892067671E0,-7.280028462E-1
3.908329334E0,-8.828905821E-1,-1.936792135E0,-8.097031713E-1
3.928287333E0,-3.686184883E-1,1.064759046E-1,-9.355007410E-1
3.948244333E0,-2.489195615E-1,1.579864144E0,-3.456318676E-1
3.968202333E0,-4.889454842E-1,1.276080728E0,3.355347514E-1
3.988160334E0,-8.191632032E-1,6.806962490E-1,5.449522734E-1
4.008117334E0,-1.051859498E0,5.940816998E-1,4.649364352E-1
4.028075334E0,-1.057971239E0,7.330803871E-1,3.983053565E-1
4.048033333E0,-1.002818465E0,6.996068954E-1,5.134766698E-1
4.067990333E0,-1.020059705E0,5.948129296E-1,8.925856352E-1
4.087948333E0,-1.036382198E0,5.111633539E-1,1.380673885E0
4.107905333E0,-9.916398525E-1,4.487763941E-1,1.603121877E0
4.127863334E0,-8.928017020E-1,2.645360827E-1,1.558987617E0
4.147821334E0,-7.977897525E-1,2.741726674E-2,1.357317924E0
4.167778334E0,-8.787965775E-1,1.044866163E-2,1.137698174E0
4.187736333E0,-1.177050114E0,-1.566141993E-1,8.767084479E-1
4.207694334E0,-1.373533487E0,-6.192264557E-1,4.775413275E-1
4.227651333E0,-1.257718205E0,-5.921799541E-1,1.068897322E-1
4.247609334E0,-9.850050807E-1,8.364089299E-4,-5.397366732E-2
4.267567333E0,-7.155987620E-1,6.452331543E-1,-6.963984668E-2
4.287524334E0,-5.142863989E-1,7.527965307E-1,5.785167683E-3
4.307482333E0,-5.321642756E-1,6.201823428E-2,1.133358777E-1
4.327440334E0,-6.405541897E-1,-5.704532862E-1,1.599376351E-1
4.347397333E0,-5.857611299E-1,-5.329211950E-1,1.924285889E-1
4.367355334E0,-3.200746179E-1,-1.339253038E-1,2.850275040E-1
4.387313333E0,1.333223190E-2,3.090457320E-1,2.837073505E-1
4.407270333E0,1.960956156E-1,6.151813269E-1,1.433431655E-1
4.427228333E0,8.879160881E-2,8.121243119E-1,-6.067171320E-2
4.447186667E0,-2.370463163E-1,6.208551526E-1,-2.161110640E-1
4.467143667E0,-4.077166319E-1,9.479500353E-3,-2.368605733E-1
4.487101667E0,-2.314397544E-1,2.920998335E-1,-2.805700302E-1
4.507058667E0,3.059781194E-1,1.319476247E0,-4.202445745E-1
4.527016667E0,1.000966787E0,2.301025152E0,-5.814452767E-1
4.546974667E0,1.604440689E0,2.424826622E0,-6.854644418E-1
4.566931667E0,1.606531382E0,9.734520912E-1,-5.375920534E-1
4.586889667E0,-1.126976907E-1,-1.734521389E0,-1.447833180E-1
4.606847667E0,-1.710887909E0,-2.816470146E0,-1.385893077E-1
4.626804667E0,-2.055169344E0,-1.929110289E0,-3.010467291E-1
4.646762667E0,-2.299749613E0,-2.750370204E-1,-1.918977350E-1
4.666720667E0,-2.838492870E0,1.361774802E0,-4.304515198E-2
4.686677667E0,-1.104961276E0,1.560292959E0,5.515189767E-1
4.706635667E0,1.398112297E0,1.455607414E0,9.077923298E-1
4.726593667E0,1.937846899E0,1.172621369E0,8.047304153E-1
4.746550667E0,1.531480312E0,5.102429390E-1,5.752574801E-1
4.766508667E0,9.700531363E-1,-5.043520331E-1,4.383934438E-1
4.786466667E0,7.347086668E-1,-1.156321406E0,2.810605764E-1
4.806423667E0,8.166240454E-1,-1.217782736E0,1.406749710E-2
4.826381667E0,9.504807591E-1,-9.882757068E-1,-9.586966038E-2
4.846339667E0,1.072173953E0,-8.559251428E-1,4.003673047E-2
4.866296667E0,8.305423856E-1,-1.268028498E0,2.324787080E-1
4.886254667E0,3.328606784E-1,-3.406054258E0,3.712771535E-1
4.906212667E0,8.814247847E-1,-3.176756144E0,4.424434304E-1
