"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.795692708E0,6.509962463E-1,-1.809736633E0,-2.811154175E-1
2.815649708E0,-1.525328064E-1,-2.218985596E0,-6.304888916E-1
2.835607708E0,2.170486450E-1,-1.445693665E0,-3.760180664E-1
2.855565709E0,4.215234375E-1,-5.171146545E0,5.254074097E-2
2.875522709E0,-2.664758606E0,-1.851769226E1,-1.048120422E0
2.895480709E0,-8.302484894E0,-4.126977905E1,-4.346062317E0
2.915437709E0,-8.123008118E0,-4.211058060E1,-4.409829712E0
2.935395708E0,-2.533631287E0,-2.338976074E1,-3.203638000E0
2.955353708E0,-2.335144043E-1,-1.124042542E1,-1.761536865E0
2.975310708E0,9.292675781E-1,-3.687581635E0,-1.421743469E0
2.995268709E0,2.196831665E0,-2.858306122E0,-4.478686523E-1
3.015225708E0,2.631078644E0,-2.864892426E0,-4.201762390E-1
3.035183709E0,2.331102448E0,-4.120032349E0,-3.369493103E-1
3.055141708E0,9.812095642E-1,-6.070326691E0,2.457888794E-1
3.075098708E0,2.532733154E-1,-7.892337799E0,5.388793945E-1
3.095056708E0,8.270301819E-1,-9.115594025E0,-7.484436035E-4
3.115013708E0,8.626560974E-1,-1.053374496E1,-4.020639038E-1
3.134971709E0,4.733157349E-1,-1.175924652E1,-4.448748779E-1
3.154929709E0,-6.750961304E-2,-1.272863068E1,-9.684860229E-2
3.174886709E0,-9.297166443E-1,-1.273791138E1,-7.559280396E-2
3.194844708E0,-1.168769531E0,-1.125734024E1,4.894821167E-2
3.214802708E0,-1.156944122E0,-1.027897476E1,4.890330505E-1
3.234759708E0,-1.035845947E0,-9.810598755E0,6.724017334E-1
3.254717709E0,-7.502398682E-1,-9.567653961E0,3.170407104E-1
3.274674708E0,-4.481680298E-1,-9.571695557E0,-8.726852417E-2
3.294632709E0,-2.392025757E-1,-9.414223022E0,-3.442840576E-1
3.314590708E0,-4.790039062E-3,-9.263935547E0,-4.278103638E-1
3.334547708E0,2.329156494E-1,-9.374256134E0,-3.492237854E-1
3.354505708E0,3.849993896E-1,-9.540709991E0,-1.468446350E-1
3.374462708E0,6.453080750E-1,-9.563462677E0,1.437011719E-2
3.394420709E0,9.081614685E-1,-9.473799133E0,1.314266968E-1
3.414378709E0,1.137933655E0,-9.378447418E0,3.149450684E-1
3.434335709E0,1.476978607E0,-9.364077301E0,4.517605591E-1
3.454293333E0,1.844464417E0,-9.450148315E0,6.474037170E-1
3.474251334E0,1.882635040E0,-9.389225006E0,8.431965637E-1
3.494208334E0,1.725910950E0,-9.104816437E0,9.199868774E-1
3.514166334E0,1.476828918E0,-8.566835175E0,1.000968475E0
3.534123334E0,1.072968750E0,-7.785160675E0,1.087937622E0
3.554081333E0,7.060816956E-1,-6.920259247E0,1.946252747E0
3.574039333E0,2.920426941E-1,-6.769822083E0,2.398612061E0
3.593996333E0,-3.282673645E-1,-7.725584564E0,1.923200684E0
3.613954334E0,-8.789721680E-1,-8.617429962E0,1.824705505E0
3.633912333E0,-1.046623535E0,-9.043893127E0,1.460063782E0
3.653869334E0,-8.738827515E-1,-9.032367096E0,5.987548828E-1
3.673827333E0,-3.197351074E-1,-8.701405334E0,-5.758525085E-1
3.693784333E0,4.769082642E-1,-9.200617218E0,-8.560697937E-1
3.713742333E0,2.912343750E0,-1.018781433E1,1.442101135E0
3.733700334E0,5.161267090E0,-1.013766861E1,3.550766144E0
3.753657334E0,4.834646301E0,-9.409432983E0,2.776276703E0
3.773615334E0,4.394561462E0,-9.807904358E0,6.572232971E0
3.793573333E0,1.755998383E0,-1.020442978E1,6.006110229E0
3.813530333E0,-1.163081360E-1,-1.006357269E1,3.399879913E0
3.833488334E0,-1.231189728E0,-1.020802231E1,2.303110657E0
3.853446334E0,-1.859732666E0,-1.232596802E1,-6.271957397E-2
3.873403334E0,-1.460961914E0,-1.455243805E1,-1.348695374E0
3.893361333E0,1.157243500E0,-1.578392715E1,6.716532898E-1
3.913318334E0,4.762196960E0,-1.582119965E1,5.763614502E0
3.933276333E0,5.012626190E0,-1.392449387E1,6.943460999E0
3.953234334E0,2.090103607E0,-1.066352509E1,3.329526215E0
3.973191333E0,9.111552429E-1,-7.324718170E0,1.487756195E0
3.993149334E0,6.123765564E-1,-5.338498535E0,1.227297821E0
4.013107333E0,3.367996216E-1,-3.851341095E0,2.265239410E0
4.033064334E0,-6.349795532E-1,-3.389102325E0,2.772534485E0
4.053022333E0,-1.575623474E0,-3.827091522E0,2.219883728E0
4.072980334E0,-2.320474548E0,-5.616769867E0,1.916913757E0
4.092937334E0,-1.700014801E0,-7.419920197E0,2.107317810E0
4.112895334E0,-1.649569702E-1,-8.649613037E0,2.181862793E0
4.132853333E0,1.231788483E0,-9.927505646E0,1.951641541E0
4.152810333E0,2.562670898E0,-1.109417953E1,1.671124878E0
4.172768333E0,3.698209534E0,-1.138517441E1,1.673070831E0
4.192725333E0,4.517904968E0,-1.050201096E1,2.432591400E0
4.212683334E0,4.323908386E0,-9.841883698E0,3.352428589E0
4.232641334E0,2.999612274E0,-9.137897644E0,3.943699036E0
4.252598334E0,1.590592346E0,-8.416398010E0,3.272943878E0
4.272556333E0,9.888436890E-1,-7.801027679E0,2.583028564E0
4.292514334E0,2.716850281E-1,-7.382498016E0,2.642005920E0
4.312471333E0,-2.225871277E-1,-7.755222931E0,2.708018646E0
4.332429334E0,2.933898926E-2,-9.031618652E0,2.574945374E0
4.352387333E0,2.806663513E-1,-9.747879181E0,2.684068451E0
4.372344334E0,2.848576355E-1,-1.007764343E1,3.359763336E0
4.392302333E0,7.650590515E-1,-1.012210098E1,3.391946411E0
4.412260334E0,1.569635925E0,-9.684860229E0,2.509381714E0
4.432217333E0,1.898801422E0,-8.725804596E0,9.708810425E-1
4.452175667E0,1.437460785E0,-7.038064270E0,1.025517426E0
4.472133667E0,1.182391205E0,-5.840255127E0,1.524280243E0
4.492090667E0,1.565744019E0,-6.209387512E0,2.489323425E-1
4.512048667E0,1.409918060E0,-6.222709808E0,1.071771240E-1
4.532006667E0,1.355431366E0,-8.907526703E0,-2.966830444E-1
4.551963667E0,9.422904968E-1,-1.522424103E1,-2.193837891E0
4.571921667E0,3.466790771E-1,-2.201786362E1,-4.729115753E0
4.591879667E0,1.221310272E0,-2.230047592E1,-5.947731628E0
4.611836667E0,2.558778992E0,-2.075389206E1,-2.229463806E0
4.631794667E0,1.993105316E0,-1.825184509E1,-4.809498596E-1
4.651752667E0,8.042774963E-1,-1.464344879E1,3.055146790E-1
4.671709667E0,-1.742376709E-1,-1.123129440E1,1.590292969E0
4.691667667E0,-3.716471558E0,-6.331234131E0,1.638896896E1
4.711625667E0,-7.876620483E-1,-6.564149780E0,6.282585297E0
4.731582667E0,-1.320254517E-1,-5.697302399E0,9.738748169E-1
4.751540667E0,-3.472778320E-1,-4.062402191E0,7.200027466E-2
4.771498667E0,-1.163081360E-1,-3.437152405E0,-1.383123779E-1
4.791455667E0,4.912783813E-1,-4.080215149E0,-4.324507141E-1
4.811413667E0,5.421725464E-1,-4.962480469E0,-4.143383789E-1
4.831371667E0,-1.559756470E-1,-5.417683868E0,-3.246748352E-1
4.851328667E0,-3.433859253E-1,-6.485413513E0,-3.489244080E-1
4.871286667E0,4.058061218E-1,-8.258326721E0,-2.174977112E-1
4.891244667E0,1.551972656E0,-1.033286270E1,2.816542969E0
4.911201667E0,2.082170105E0,-9.887089691E0,2.696342926E0
4.931159667E0,3.796255646E0,-1.077384567E1,4.276007996E0
4.951117667E0,6.104306030E0,-1.156285492E1,6.341412964E0
4.971074667E0,6.773264923E0,-1.163605270E1,5.525160370E0
4.991032667E0,5.133125610E0,-1.263986526E1,6.258036346E0
5.010990667E0,2.452500000E0,-1.239572296E1,2.454146576E0
5.030947667E0,-1.242416382E-2,-1.172706345E1,1.844165039E-1
5.050905667E0,-2.072889404E0,-1.146435974E1,-1.149609375E0
5.070863667E0,-2.165097656E0,-1.209948898E1,-2.975512390E0
5.090820667E0,-1.234033813E0,-1.457010132E1,-2.985242157E0
5.110778667E0,2.254611511E0,-1.708576996E1,1.585951996E0
5.130736667E0,5.575006714E0,-1.629271912E1,6.251899109E0
5.150693667E0,4.595593414E0,-1.177182037E1,4.805307312E0
5.170651667E0,2.422861633E0,-7.753276978E0,2.601589966E0
5.190609667E0,1.810036011E0,-5.217100983E0,1.763482819E0
5.210566667E0,9.487271118E-1,-4.143084412E0,1.526974640E0
5.230524667E0,-3.240760803E-1,-3.677851868E0,1.467847595E0
5.250482667E0,-1.138831787E0,-3.329675903E0,1.011895752E0
5.270439667E0,-1.354233856E0,-3.107986908E0,8.797206116E-1
5.290397667E0,-1.632505188E0,-3.410807190E0,1.418150940E0
5.310355667E0,-2.049987030E0,-5.729635162E0,2.003134460E0
5.330312667E0,-2.158211975E0,-8.855435028E0,2.825673981E0
5.350270667E0,-2.148781586E0,-1.112815887E1,3.879482574E0
5.370228667E0,-1.253792725E0,-1.297950897E1,3.834575958E0
5.390185667E0,5.709127808E-1,-1.376477600E1,3.061583405E0
5.410143667E0,1.541195068E0,-1.211415848E1,2.691852264E0
5.430101667E0,2.383493500E0,-1.036729111E1,3.198997650E0
5.450058334E0,2.686463470E0,-8.962312775E0,4.138144684E0
5.470016333E0,2.713856506E0,-8.498277740E0,3.767365723E0
5.489974333E0,2.000440063E0,-9.360933838E0,1.850002899E0
5.509932334E0,1.287772064E0,-1.003243744E1,7.027885437E-1
5.529889334E0,8.232879639E-1,-9.445957031E0,1.657054138E0
5.549847334E0,1.901046753E-2,-8.967701569E0,4.925657043E0
5.569805333E0,3.137475586E-1,-8.816965027E0,4.091292114E0
5.589762333E0,4.926255798E-1,-8.350385284E0,1.932331696E0
5.609720333E0,5.480104065E-1,-7.998616791E0,4.462220764E-1
5.629678334E0,1.030906219E0,-7.422913971E0,-7.164102173E-1
5.649635334E0,7.164102173E-1,-9.179810486E0,-1.303489380E0
5.669593333E0,5.264552307E-1,-1.291619064E1,-2.628683624E0
5.689551333E0,3.731739807E-1,-1.808254715E1,-4.332590332E0
5.709508333E0,1.107696533E0,-2.275433212E1,-4.039649506E0
5.729466334E0,2.424059143E0,-2.352088806E1,-1.137334900E0
5.749424334E0,3.160827026E0,-1.869103180E1,2.760409698E0
5.769381334E0,1.349443817E0,-1.290301804E1,4.852309570E0
5.789339333E0,8.367599487E-1,-1.094808334E1,4.523593140E-1
5.809297333E0,5.156776428E-1,-8.954379272E0,-5.517526245E-1
5.829255334E0,3.918850708E-1,-6.762487335E0,-4.745132446E-1
5.849212334E0,7.454498291E-2,-4.647385712E0,-1.002465363E0
5.869170334E0,-2.091151428E-1,-3.288661194E0,-1.111438751E0
5.889128333E0,-4.061054993E-1,-2.378553772E0,-4.990621948E-1
5.909085333E0,-2.883004761E-1,-2.509381714E0,-1.930984497E-1
5.929043334E0,-2.454895020E-1,-4.486769714E0,-6.376739502E-2
5.949001334E0,8.562194824E-2,-6.442153473E0,-7.439529419E-2
5.968958334E0,3.401376801E0,-9.870174866E0,9.449549561E0
5.988916333E0,2.379900970E0,-1.359877121E1,1.316497330E1
6.008874333E0,-1.185534668E-1,-1.184905975E1,1.832489319E0
6.028832334E0,-5.330415344E-1,-9.849368134E0,-1.831591187E0
6.048789334E0,4.599934387E-1,-8.709937592E0,-1.519490204E0
6.068747334E0,3.743714905E-1,-7.851921844E0,-1.404529266E0
6.088705333E0,5.709127808E-1,-7.486980743E0,-1.512754211E0
6.108662333E0,1.112636261E0,-8.099357300E0,-1.310375061E0
6.128620334E0,3.615431671E0,-1.007345215E1,1.650916901E0
6.148578334E0,4.639302521E0,-1.056862244E1,4.249513092E0
6.168535334E0,4.754263458E0,-1.158321259E1,4.619992676E0
6.188493333E0,5.949527893E0,-1.217687805E1,8.931476898E0
6.208451333E0,4.883744202E0,-1.052132080E1,9.291478271E0
6.228408333E0,2.806364136E0,-1.009395950E1,3.132685547E0
6.248366334E0,1.457668762E0,-9.792486420E0,-3.332070923E-1
6.268324334E0,-3.008743286E-1,-9.386530609E0,-4.831951904E-1
6.288282333E0,-1.531614990E0,-8.840166779E0,-1.562450867E0
6.308239333E0,-1.724114685E0,-1.035097504E1,-3.540287933E0
6.328197333E0,9.684860229E-2,-1.482756592E1,-1.136436768E0
6.348155334E0,4.381837921E0,-1.871617950E1,4.755460968E0
6.368112334E0,8.050259399E0,-1.734832397E1,6.834038544E0
6.388070333E0,5.250331879E0,-1.333741470E1,4.345313873E0
6.408028333E0,2.124681702E0,-9.575138397E0,1.950743408E0
6.427985333E0,1.296004944E0,-7.169191589E0,1.603166199E0
6.447943083E0,1.009949799E0,-5.589077454E0,2.205064545E0
6.467901084E0,7.620652771E-1,-3.999981995E0,2.493664398E0
6.487859083E0,1.706451416E-2,-3.634442139E0,2.049388275E0
6.507816083E0,-5.441184998E-1,-4.079766083E0,1.254391479E0
6.527774083E0,-8.785231018E-1,-4.561464386E0,1.160686340E0
6.547732084E0,-1.129850464E0,-5.219346313E0,2.012864227E0
6.567689084E0,-1.233884125E0,-5.769602051E0,2.422562256E0
6.587647084E0,-6.512956238E-1,-6.175258484E0,2.525997162E0
6.607605083E0,1.837878113E0,-7.144642639E0,3.280278625E0
6.627563084E0,2.939886475E0,-8.674611053E0,3.383563843E0
6.647520083E0,3.162473602E0,-8.965605927E0,3.529360657E0
6.667478084E0,2.798879700E0,-8.602161713E0,3.769012299E0
6.687436083E0,2.301164703E0,-7.733817444E0,3.584745483E0
6.707393084E0,1.581012268E0,-6.889573059E0,3.316952362E0
6.727351083E0,1.358425140E0,-7.416477356E0,3.787873077E0
6.747309084E0,1.403182068E0,-8.726253662E0,4.048331451E0
6.767267083E0,1.476679230E0,-9.804162140E0,4.491260376E0
6.787224084E0,1.103355560E0,-1.086306015E1,6.082451477E0
6.807182083E0,2.060165863E0,-1.036055511E1,1.816173248E0
6.827140084E0,2.699785767E0,-1.141660904E1,-2.052681427E0
6.847097083E0,2.168690186E0,-1.368364471E1,-3.549269257E0
6.867055084E0,5.233117676E-1,-1.667173096E1,-5.839057617E0
6.887013083E0,1.033750305E0,-1.813643509E1,-5.597609711E0
6.906970084E0,2.365530853E0,-1.849733459E1,-3.454366608E0
6.926928083E0,2.653831329E0,-1.848326385E1,-2.684218140E0
6.946886084E0,2.770588531E0,-1.689895844E1,-2.553539886E0
6.966844083E0,-4.066294098E0,-1.434781357E1,1.579051346E1
6.986801084E0,2.427352295E0,-1.196656540E1,1.893262939E0
7.006759083E0,1.680704956E0,-1.037881714E1,-2.123484192E0
7.026717084E0,5.303471375E-1,-7.537425842E0,-1.941612396E0
7.046674083E0,-6.661148071E-2,-5.237458649E0,-1.564845886E0
7.066632084E0,-4.254153442E-1,-3.431763611E0,-9.843530273E-1
7.086590083E0,7.993377686E-2,-3.192561035E0,9.750723267E-1
7.106548083E0,1.931283875E0,-6.032455444E0,5.654790802E0
7.126505083E0,1.513502655E0,-6.837780762E0,3.418441315E0
7.146463084E0,7.933502197E-1,-8.108188934E0,1.263372803E-1
7.166421083E0,1.448388062E0,-1.032522858E1,-9.551637268E-1
7.186378084E0,2.680924988E0,-1.230950226E1,-1.144220581E0
7.206336083E0,4.860093384E0,-1.071337143E1,7.282356262E0
7.226294084E0,3.056044922E0,-9.659562836E0,2.928809509E0
7.246252084E0,2.257156219E0,-8.239915009E0,-6.189628601E-1
7.266209084E0,1.795815582E0,-6.542444916E0,-4.023632813E-1
7.286167083E0,2.276016998E0,-7.226672058E0,8.686436462E-1
7.306125083E0,1.816622314E0,-8.893455963E0,8.843609619E-1
7.326082083E0,1.167572021E0,-9.648635559E0,8.047265625E-1
7.346040084E0,1.210981750E0,-1.100990479E1,3.372935944E0
7.365998084E0,2.095941467E0,-1.092817474E1,5.286107483E0
7.385956083E0,3.337759094E0,-9.460027771E0,5.008135529E0
