"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.724107880E3,9.120147705E0,-1.879602051E1,-3.948876953E1
1.724127971E3,9.157470703E0,-1.890682983E1,-3.951344299E1
1.724148063E3,9.025085449E0,-1.887979126E1,-3.959704590E1
1.724168154E3,9.160095215E0,-1.879548645E1,-3.968923950E1
1.724188246E3,9.225433350E0,-1.884120178E1,-3.968092346E1
1.724208337E3,9.028259277E0,-1.881042480E1,-3.942001343E1
1.724228429E3,8.935516357E0,-1.866087341E1,-3.957272339E1
1.724248520E3,8.868835449E0,-1.881977844E1,-3.963352966E1
1.724268611E3,9.096862793E0,-1.874525452E1,-3.966638184E1
1.724288702E3,9.025756836E0,-1.872892761E1,-3.990083313E1
1.724308793E3,9.103332520E0,-1.864448547E1,-3.989303589E1
1.724328885E3,9.075103760E0,-1.855076599E1,-3.970930481E1
1.724348976E3,9.017913818E0,-1.858832550E1,-3.954377747E1
1.724369068E3,8.884826660E0,-1.863857269E1,-3.973831177E1
1.724389159E3,8.883758545E0,-1.865904999E1,-3.967597961E1
1.724409251E3,9.016845703E0,-1.864348602E1,-4.001121521E1
1.724429342E3,8.943420410E0,-1.862859344E1,-3.987367249E1
1.724449434E3,8.793914795E0,-1.862665558E1,-3.954148865E1
1.724469525E3,9.097198486E0,-1.856177521E1,-3.961340332E1
1.724489617E3,8.936737061E0,-1.872507477E1,-3.947807312E1
1.724509708E3,9.065155029E0,-1.875672150E1,-3.972489929E1
1.724529799E3,8.955505371E0,-1.863054657E1,-3.944229126E1
1.724549891E3,8.964599609E0,-1.855825043E1,-3.958366394E1
1.724569982E3,8.825408936E0,-1.859900665E1,-3.945608521E1
1.724590074E3,8.941650391E0,-1.852440643E1,-3.948066711E1
1.724610165E3,8.930084229E0,-1.850775909E1,-3.980648804E1
1.724630257E3,8.862487793E0,-1.870326996E1,-3.982781982E1
1.724650348E3,8.774475098E0,-1.869950104E1,-3.995234680E1
1.724670440E3,8.809143066E0,-1.852672577E1,-3.981983948E1
1.724690531E3,8.843780518E0,-1.847376251E1,-3.990286255E1
1.724710623E3,8.877197266E0,-1.839191437E1,-3.981735229E1
1.724730714E3,8.862884521E0,-1.851346588E1,-3.973655701E1
1.724750806E3,8.685180664E0,-1.832429504E1,-3.969653320E1
1.724770897E3,8.788879395E0,-1.825915527E1,-3.982145691E1
1.724790989E3,8.872344971E0,-1.816258240E1,-3.995878601E1
1.724811080E3,8.939514160E0,-1.818403625E1,-3.974011230E1
1.724831171E3,9.009796143E0,-1.836648560E1,-3.981996155E1
1.724851263E3,9.005889893E0,-1.843447876E1,-3.997029114E1
1.724871354E3,8.931182861E0,-1.830894470E1,-3.982826233E1
1.724891446E3,9.054595947E0,-1.831427002E1,-3.984677124E1
1.724911537E3,9.000640869E0,-1.843806458E1,-3.986589050E1
1.724931629E3,8.927307129E0,-1.851388550E1,-3.978343201E1
1.724951720E3,8.902557373E0,-1.831832886E1,-3.990455627E1
1.724971812E3,8.962585449E0,-1.831304932E1,-3.975302124E1
1.724991903E3,8.970642090E0,-1.818984985E1,-3.993515015E1
1.725011995E3,8.946014404E0,-1.834648132E1,-4.001515198E1
1.725032086E3,8.905883789E0,-1.823049927E1,-3.985151672E1
1.725052178E3,8.892883301E0,-1.823999023E1,-3.976850891E1
1.725072269E3,8.948425293E0,-1.822195435E1,-3.983267212E1
1.725092361E3,9.126892090E0,-1.834490967E1,-3.994766235E1
1.725112452E3,9.123107910E0,-1.834129333E1,-4.001565552E1
1.725132543E3,9.097686768E0,-1.839147949E1,-4.002664185E1
1.725152635E3,9.041168213E0,-1.840041351E1,-3.998971558E1
1.725172726E3,8.982208252E0,-1.820034027E1,-3.985427856E1
1.725192818E3,9.068237305E0,-1.828174591E1,-4.000926208E1
1.725212909E3,8.929107666E0,-1.829026031E1,-3.985116577E1
1.725233001E3,8.869018555E0,-1.824596405E1,-3.994625854E1
1.725253092E3,8.689758301E0,-1.820526886E1,-4.017398071E1
1.725273185E3,8.877319336E0,-1.842787933E1,-4.033604431E1
1.725293276E3,8.839691162E0,-1.824236298E1,-4.000042725E1
1.725313368E3,8.765167236E0,-1.825142670E1,-3.997676086E1
1.725333459E3,8.797851562E0,-1.808615875E1,-4.024798584E1
1.725353551E3,8.739410400E0,-1.833477020E1,-4.002818298E1
1.725373642E3,8.859924316E0,-1.825356293E1,-4.002262878E1
1.725393734E3,8.927154541E0,-1.831555939E1,-4.008709717E1
1.725413825E3,8.939392090E0,-1.840033722E1,-3.998750305E1
1.725433916E3,8.808746338E0,-1.826328278E1,-3.987074280E1
1.725454008E3,8.913665771E0,-1.840859222E1,-3.987216187E1
1.725474099E3,8.919708252E0,-1.832225800E1,-3.991729736E1
1.725494191E3,8.802154541E0,-1.822853851E1,-3.980354309E1
1.725514282E3,8.757751465E0,-1.834456635E1,-3.982745361E1
1.725534374E3,8.640289307E0,-1.826909637E1,-3.979092407E1
1.725554465E3,8.911987305E0,-1.813577271E1,-3.964353943E1
1.725574557E3,8.937866211E0,-1.811517334E1,-3.984571838E1
1.725594648E3,8.974121094E0,-1.825923157E1,-3.973989868E1
1.725614740E3,8.858367920E0,-1.827328491E1,-3.960598755E1
1.725634831E3,8.759674072E0,-1.819664001E1,-3.985437012E1
1.725654923E3,8.898284912E0,-1.822132874E1,-3.987591553E1
1.725675014E3,8.850036621E0,-1.828713989E1,-3.980050659E1
1.725695106E3,8.887329102E0,-1.826916504E1,-3.973629761E1
1.725715197E3,8.624084473E0,-1.834733582E1,-3.985650635E1
1.725735288E3,8.775756836E0,-1.829934692E1,-3.985569763E1
1.725755380E3,8.754821777E0,-1.812683105E1,-3.977374268E1
1.725775471E3,8.749511719E0,-1.809391785E1,-3.989591980E1
1.725795563E3,8.904907227E0,-1.824125671E1,-3.989878845E1
1.725815654E3,8.821594238E0,-1.834753418E1,-3.991287231E1
1.725835746E3,8.879638672E0,-1.837991333E1,-3.968692017E1
1.725855837E3,8.959625244E0,-1.843537903E1,-3.986203003E1
1.725875929E3,9.017120361E0,-1.848591614E1,-3.990632629E1
1.725896020E3,8.998077393E0,-1.849322510E1,-4.008116150E1
1.725916112E3,8.904418945E0,-1.843443298E1,-3.989709473E1
1.725936203E3,8.944030762E0,-1.847987366E1,-4.000689697E1
1.725956295E3,8.902130127E0,-1.844484711E1,-3.995915222E1
1.725976386E3,8.912933350E0,-1.825635529E1,-3.986581421E1
1.725996478E3,8.967285156E0,-1.834923553E1,-3.978814697E1
1.726016569E3,8.775604248E0,-1.841996002E1,-3.982202148E1
1.726036660E3,8.815765381E0,-1.849785614E1,-3.984803772E1
1.726056752E3,8.911254883E0,-1.852672577E1,-3.982411194E1
1.726076843E3,9.071563721E0,-1.833283234E1,-3.960252380E1
1.726096935E3,9.118194580E0,-1.836676788E1,-3.983230591E1
1.726117026E3,8.872344971E0,-1.847170258E1,-3.964343262E1
1.726137118E3,8.944213867E0,-1.845717621E1,-3.984452820E1
1.726157209E3,8.953796387E0,-1.840674591E1,-4.008987427E1
1.726177301E3,8.972351074E0,-1.832831573E1,-4.000607300E1
1.726197392E3,8.827819824E0,-1.830667877E1,-3.982476807E1
1.726217484E3,8.982421875E0,-1.832776642E1,-3.998524475E1
1.726237575E3,8.796112061E0,-1.834751129E1,-3.997340393E1
1.726257667E3,8.931030273E0,-1.827252960E1,-3.998881531E1
1.726277757E3,9.051879883E0,-1.842839813E1,-4.003424072E1
1.726297849E3,8.906250000E0,-1.841054535E1,-3.982250977E1
1.726317940E3,8.960937500E0,-1.838727570E1,-3.993771362E1
1.726338031E3,8.874786377E0,-1.830138397E1,-3.990509033E1
1.726358123E3,8.964660645E0,-1.837243652E1,-3.990707397E1
1.726378214E3,9.123748779E0,-1.824964905E1,-3.977825928E1
1.726398306E3,8.983642578E0,-1.833343506E1,-3.944004822E1
1.726418397E3,8.980194092E0,-1.842692566E1,-3.979632568E1
1.726438489E3,8.918731689E0,-1.831398010E1,-3.982379150E1
1.726458580E3,9.100219727E0,-1.849232483E1,-3.979998779E1
1.726478672E3,9.123809814E0,-1.841020203E1,-3.985247803E1
1.726498763E3,8.902832031E0,-1.811968994E1,-3.970944214E1
1.726518855E3,9.131164551E0,-1.827088928E1,-3.973445129E1
1.726538946E3,9.123535156E0,-1.839349365E1,-3.959738159E1
1.726559038E3,9.063812256E0,-1.841778564E1,-3.980116272E1
1.726579129E3,9.003997803E0,-1.846865845E1,-3.979722595E1
1.726599221E3,9.019927979E0,-1.831040955E1,-3.988932800E1
1.726619312E3,9.110870361E0,-1.844293213E1,-3.984301758E1
1.726639403E3,9.010864258E0,-1.818453979E1,-3.964389038E1
1.726659495E3,8.995727539E0,-1.825170898E1,-3.983261108E1
1.726679586E3,9.098693848E0,-1.838981628E1,-3.982781982E1
1.726699678E3,9.072631836E0,-1.833178711E1,-3.993464661E1
1.726719769E3,8.946228027E0,-1.838159180E1,-4.011958313E1
1.726739861E3,9.113586426E0,-1.847795105E1,-3.970210266E1
1.726759952E3,9.126220703E0,-1.842121124E1,-3.971812439E1
1.726780044E3,9.087066650E0,-1.833660126E1,-3.972161865E1
1.726800135E3,9.026794434E0,-1.849002838E1,-3.993605042E1
1.726820227E3,8.970458984E0,-1.840956879E1,-3.980888367E1
1.726840318E3,8.938354492E0,-1.833417511E1,-3.980554199E1
1.726860410E3,9.025909424E0,-1.829232025E1,-3.980668640E1
1.726880501E3,9.080841064E0,-1.839960480E1,-3.963609314E1
1.726900593E3,9.014709473E0,-1.828961945E1,-3.982145691E1
1.726920684E3,9.128234863E0,-1.854198456E1,-3.951730347E1
1.726940776E3,9.127349854E0,-1.838941193E1,-3.995761108E1
1.726960867E3,8.975280762E0,-1.840137482E1,-3.997746277E1
1.726980958E3,8.866821289E0,-1.845127106E1,-3.984344482E1
1.727001050E3,8.913665771E0,-1.821897125E1,-3.997476196E1
1.727021141E3,8.939575195E0,-1.838864899E1,-3.982348633E1
1.727041233E3,8.943603516E0,-1.834165192E1,-3.992730713E1
1.727061324E3,8.968231201E0,-1.831783295E1,-3.989134216E1
1.727081416E3,8.993377686E0,-1.834828949E1,-3.983160400E1
1.727101507E3,8.860473633E0,-1.828842926E1,-3.992321777E1
