"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.667035583E0,8.422385559E0,-9.632469177E-1,2.121089172E0
3.686988583E0,8.644972687E0,-1.310524750E0,1.573976898E0
3.706941583E0,9.604028320E0,-1.598376160E0,1.570234680E0
3.726893583E0,1.001821701E1,-1.702709198E0,2.102677460E0
3.746846583E0,1.008048752E1,-1.342408447E0,2.482886810E0
3.766799458E0,9.944570160E0,-9.915380859E-1,2.344424744E0
3.786751458E0,9.708511047E0,-7.679031372E-1,2.237397308E0
3.806704458E0,9.296867065E0,-7.875123596E-1,1.870061188E0
3.826657458E0,9.396410065E0,-7.238946533E-1,1.641187134E0
3.846609458E0,9.334588623E0,-8.996292114E-1,1.394799500E0
3.866562458E0,9.421857147E0,-1.066831512E0,1.138083344E0
3.886515458E0,9.631121979E0,-1.036145325E0,1.258283386E0
3.906467458E0,9.745484161E0,-9.864486694E-1,1.483415222E0
3.926420458E0,9.978998566E0,-9.539662170E-1,1.694476318E0
3.946373458E0,1.005099884E1,-8.996292114E-1,1.555565186E0
3.966325458E0,1.002779709E1,-6.935078430E-1,1.372346191E0
3.986278458E0,1.001881577E1,-4.471202087E-1,1.440604248E0
4.006231458E0,9.548942871E0,-5.774990845E-1,1.684746552E0
4.026183458E0,8.944499817E0,-5.855822754E-1,1.589544525E0
4.046136458E0,8.821455688E0,-5.321434021E-1,1.623823242E0
4.066089458E0,9.434281311E0,-5.463638306E-1,1.593436432E0
4.086041458E0,1.026969406E1,-8.433462524E-1,1.705553284E0
4.105994458E0,1.066247726E1,-1.048270111E0,1.734293518E0
4.125947458E0,1.045785278E1,-1.120869141E0,1.781295776E0
4.145899458E0,9.659862213E0,-1.211730194E0,1.805245972E0
4.165852458E0,9.363029480E0,-1.265767822E0,1.562600555E0
4.185805458E0,9.434131622E0,-1.380429382E0,1.235830078E0
4.205757458E0,9.342971191E0,-1.261875916E0,1.171014862E0
4.225710458E0,9.460776215E0,-1.054257660E0,1.518442383E0
4.245663458E0,9.421857147E0,-9.153465271E-1,1.486708374E0
4.265615458E0,9.241631927E0,-8.803193665E-1,1.841770020E0
4.285568458E0,9.081315308E0,-1.120270386E0,1.949545898E0
4.305521458E0,9.228309631E0,-1.120420074E0,1.973047028E0
4.325473458E0,9.473200378E0,-1.185684357E0,1.551074524E0
4.345426458E0,9.910590820E0,-1.335223389E0,1.013392639E0
4.365379458E0,1.020892044E1,-1.513802032E0,5.843847656E-1
4.385331458E0,1.065813629E1,-1.606609039E0,4.179309082E-1
4.405284458E0,1.073477692E1,-1.653162231E0,6.373745728E-1
4.425237458E0,1.042626846E1,-1.503922577E0,1.163231049E0
4.445189458E0,1.003947281E1,-1.449585571E0,1.772913208E0
4.465142458E0,9.954000549E0,-1.415157166E0,1.802850952E0
4.485095458E0,9.551936646E0,-1.525477753E0,1.561702423E0
4.505047458E0,9.187294922E0,-1.525328064E0,1.215173035E0
4.525000458E0,8.850495300E0,-1.479822693E0,8.107141113E-1
4.544953458E0,9.167985077E0,-1.396146698E0,6.165678406E-1
4.564905458E0,9.258846130E0,-1.364113312E0,4.766088867E-1
4.584858458E0,1.004830444E1,-8.767268372E-1,6.933581543E-1
4.604811458E0,1.091634933E1,-2.505789185E-1,2.020797729E0
4.624763458E0,1.056323364E1,-1.013392639E-1,1.153201904E0
4.644716458E0,1.037552399E1,-6.122268677E-1,5.447172546E-1
4.664669458E0,1.006941055E1,-8.202941895E-1,9.632469177E-1
4.684621458E0,9.689799957E0,-5.807922363E-1,6.104306030E-1
4.704574458E0,9.424551544E0,-5.298980713E-1,6.548881531E-1
4.724527458E0,9.373058624E0,-6.821315002E-1,1.165476379E0
4.744479458E0,9.366622009E0,-6.215075684E-1,1.278042297E0
4.764432916E0,9.606573029E0,-3.338058472E-1,1.359922028E0
4.784385916E0,9.789193268E0,-5.876779175E-1,9.407936096E-1
4.804337916E0,9.887389069E0,-1.107247467E0,8.244854736E-1
4.824290916E0,9.798324280E0,-1.528321838E0,6.351292419E-1
4.844242916E0,9.636510773E0,-1.711091766E0,8.508306885E-1
4.864195916E0,9.541308746E0,-1.531614990E0,1.062490540E0
4.884148917E0,9.559271393E0,-1.195264435E0,1.435365143E0
4.904100916E0,9.585766296E0,-8.714877319E-1,1.701362000E0
4.924053917E0,9.187294922E0,-9.023236084E-1,1.821562042E0
4.944006917E0,9.404942322E0,-8.931925964E-1,1.275347900E0
4.963958917E0,9.788893890E0,-1.263672180E0,1.386267242E0
4.983911917E0,1.011147308E1,-2.249671783E0,8.728349304E-1
5.003864917E0,1.064496368E1,-2.265987854E0,2.646496582E-1
5.023816917E0,1.061831909E1,-1.952539673E0,4.343966675E-1
5.043769917E0,9.628577271E0,-1.640139313E0,1.731449432E0
5.063722916E0,8.963210907E0,-1.794767761E0,2.783461761E0
5.083674917E0,8.648265839E0,-1.605860596E0,2.073338470E0
5.103627916E0,9.381291504E0,-1.520987091E0,1.629810791E0
5.123580916E0,9.908195801E0,-1.519490204E0,1.699565735E0
5.143532916E0,9.987381134E0,-1.635049896E0,1.661844177E0
5.163485916E0,9.657317505E0,-1.669328613E0,1.739532623E0
5.183438917E0,9.517807617E0,-1.588646393E0,1.651964722E0
5.203390916E0,9.535021820E0,-1.349144440E0,1.492845612E0
5.223343917E0,9.721084900E0,-1.210382996E0,1.585502930E0
5.243296917E0,9.823022919E0,-1.174607391E0,1.747166748E0
5.263248917E0,9.582922211E0,-1.219963074E0,1.754052429E0
5.283201917E0,9.447304230E0,-1.110989685E0,1.609902191E0
5.303153917E0,9.656569061E0,-1.052760773E0,1.511407013E0
5.323106917E0,9.939181366E0,-1.020128632E0,1.448537750E0
