"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.248837499E-1,-9.353302002E0,-1.063963318E1,-3.923529053E1
8.448527500E-1,-9.030799866E0,-1.060467529E1,-3.942687988E1
8.648227500E-1,-8.711662292E0,-1.068173218E1,-3.947589111E1
8.847917500E-1,-8.679798126E0,-1.104647827E1,-3.942541504E1
9.047607500E-1,-8.409420013E0,-1.131433105E1,-3.929931641E1
9.247307500E-1,-8.127040863E0,-1.163470459E1,-3.921978760E1
9.446997500E-1,-7.938426971E0,-1.184684753E1,-3.907440186E1
9.646687501E-1,-8.000762939E0,-1.224549866E1,-3.889483643E1
9.846377498E-1,-8.246154785E0,-1.253785706E1,-3.871185303E1
1.004607750E0,-8.207435608E0,-1.297851562E1,-3.839233398E1
1.024576750E0,-8.089565277E0,-1.350950623E1,-3.823059082E1
1.044545750E0,-7.882755280E0,-1.395332336E1,-3.802886963E1
1.064515750E0,-7.941997528E0,-1.443162537E1,-3.792486572E1
1.084484750E0,-8.256607056E0,-1.528746033E1,-3.742297363E1
1.104453750E0,-8.709396362E0,-1.616769409E1,-3.698175049E1
1.124423750E0,-9.039051056E0,-1.717961121E1,-3.632415771E1
1.144392750E0,-9.342887878E0,-1.843357849E1,-3.565313721E1
1.164361750E0,-9.138851166E0,-1.972187805E1,-3.463702393E1
1.184330750E0,-9.193756104E0,-2.077287292E1,-3.354461670E1
1.204300750E0,-9.525154114E0,-2.085415649E1,-3.251275635E1
1.224269750E0,-1.119340515E1,-1.966081238E1,-3.260302734E1
1.244238750E0,-1.111454010E1,-1.874087524E1,-3.330792236E1
1.264208750E0,-1.121585846E1,-1.821366882E1,-3.299786377E1
1.284177750E0,-1.274441528E1,-1.811531067E1,-3.179766846E1
1.304146750E0,-1.385700989E1,-1.815005493E1,-3.108056641E1
1.324115750E0,-1.464853287E1,-1.828691101E1,-3.081060791E1
1.344085750E0,-1.544475937E1,-1.839132690E1,-3.115325928E1
1.364054750E0,-1.571829605E1,-1.872921753E1,-3.081951904E1
1.384023750E0,-1.546843338E1,-1.954159546E1,-3.079327393E1
1.403993750E0,-1.496952820E1,-2.069364929E1,-2.978393555E1
1.423962750E0,-1.477071762E1,-2.173742676E1,-2.834283447E1
1.443931750E0,-1.444269562E1,-2.097335815E1,-2.752673340E1
1.463900750E0,-1.406222916E1,-1.866242981E1,-2.828887939E1
1.483870750E0,-1.312366486E1,-1.656018066E1,-2.989721680E1
1.503839750E0,-1.337448883E1,-1.530186462E1,-3.054791260E1
1.523808750E0,-1.469691849E1,-1.482057190E1,-3.149566650E1
1.543778750E0,-1.338150406E1,-1.491793823E1,-3.211779785E1
1.563747750E0,-1.269642639E1,-1.570739746E1,-3.236828613E1
1.583716750E0,-1.190416718E1,-1.654447937E1,-3.255548096E1
1.603685750E0,-1.164052200E1,-1.713607788E1,-3.246820068E1
1.623655750E0,-1.121739578E1,-1.764398193E1,-3.217810059E1
1.643624750E0,-1.102121735E1,-1.792979431E1,-3.221154785E1
1.663593750E0,-1.097128296E1,-1.808364868E1,-3.210949707E1
1.683562750E0,-1.053173828E1,-1.827642822E1,-3.215814209E1
1.703532750E0,-9.906776428E0,-1.846157837E1,-3.212115479E1
1.723501750E0,-9.103683472E0,-1.831176758E1,-3.230023193E1
1.743470750E0,-8.591827393E0,-1.791174316E1,-3.250897217E1
1.763440750E0,-8.087314606E0,-1.706306458E1,-3.301953125E1
1.783409750E0,-7.934062958E0,-1.617352295E1,-3.352502441E1
1.803378750E0,-7.711280823E0,-1.535943604E1,-3.399682617E1
1.823347750E0,-7.241256714E0,-1.482818604E1,-3.464440918E1
1.843317750E0,-6.180606842E0,-1.453704834E1,-3.479132080E1
1.863286750E0,-4.388629913E0,-1.446189880E1,-3.533666992E1
1.883255750E0,-2.940742493E0,-1.467988586E1,-3.563867188E1
1.903225750E0,-2.265865326E0,-1.513050842E1,-3.583990479E1
1.923194750E0,-2.028343201E0,-1.595953369E1,-3.567498779E1
1.943163750E0,-1.799060822E0,-1.694995117E1,-3.569854736E1
1.963132750E0,-1.989513397E0,-1.772938538E1,-3.543463135E1
1.983102750E0,-2.070350647E0,-1.848275757E1,-3.483398438E1
2.003071750E0,5.603790283E-2,-1.919731140E1,-3.391204834E1
2.023040750E0,2.291477203E0,-1.916697693E1,-3.270007324E1
2.043010750E0,1.678131104E0,-1.738526917E1,-3.245367432E1
2.062979750E0,8.940467834E-1,-1.631962585E1,-3.333361816E1
2.082948750E0,8.671264648E-1,-1.578730774E1,-3.384155273E1
2.102917750E0,1.105785370E0,-1.573658752E1,-3.390118408E1
2.122887750E0,1.275550842E0,-1.604110718E1,-3.379022217E1
2.142856750E0,1.549137115E0,-1.643270874E1,-3.321148682E1
2.162825750E0,1.846622467E0,-1.706512451E1,-3.287408447E1
2.182795750E0,2.499610901E0,-1.755047607E1,-3.241790771E1
2.202764750E0,3.746646881E0,-1.781559753E1,-3.257391357E1
2.222733750E0,4.131172180E0,-1.816342163E1,-3.247894287E1
2.242702750E0,3.956287384E0,-1.867494202E1,-3.231872559E1
2.262672750E0,3.794635773E0,-1.909432983E1,-3.235388184E1
2.282641750E0,3.819335938E0,-1.955413818E1,-3.194494629E1
2.302610750E0,4.393539429E0,-1.984344482E1,-3.160491943E1
2.322580750E0,4.948715210E0,-2.014791870E1,-3.125268555E1
2.342549750E0,4.974533081E0,-2.043859863E1,-3.120257568E1
2.362518750E0,4.412006378E0,-2.055131531E1,-3.113232422E1
2.382487750E0,3.779209137E0,-2.040240479E1,-3.148822021E1
2.402457750E0,2.956119537E0,-2.006658936E1,-3.183074951E1
2.422426750E0,2.291835785E0,-1.972003174E1,-3.201342773E1
2.442395750E0,2.136371613E0,-1.944308472E1,-3.165045166E1
2.462364750E0,2.218261719E0,-1.913368225E1,-3.164117432E1
2.482334750E0,3.024127960E0,-1.852214050E1,-3.161187744E1
2.502303750E0,3.568508148E0,-1.811341858E1,-3.194366455E1
2.522272750E0,3.846851349E0,-1.786746216E1,-3.207678223E1
2.542242750E0,3.982975006E0,-1.770210266E1,-3.209808350E1
2.562211750E0,3.840728760E0,-1.778616333E1,-3.205902100E1
2.582180750E0,4.161441803E0,-1.798326111E1,-3.205450439E1
2.602149750E0,4.166526794E0,-1.846052551E1,-3.163061523E1
2.622119750E0,4.826107025E0,-1.894122314E1,-3.119976807E1
2.642088750E0,5.269618988E0,-1.919593811E1,-3.105877686E1
2.662057750E0,5.296222687E0,-1.908589172E1,-3.127197266E1
2.682027750E0,5.436664581E0,-1.883326721E1,-3.133410645E1
2.701996750E0,5.648277283E0,-1.838882446E1,-3.179687500E1
2.721965750E0,5.645347595E0,-1.785929871E1,-3.208935547E1
2.741934750E0,5.539825439E0,-1.716352844E1,-3.225494385E1
2.761904750E0,5.620555878E0,-1.660223389E1,-3.262359619E1
2.781873750E0,5.688930511E0,-1.615849304E1,-3.289465332E1
2.801842750E0,6.172122955E0,-1.595312500E1,-3.284936523E1
2.821811875E0,6.642517090E0,-1.589395142E1,-3.283679199E1
2.841781875E0,6.871604919E0,-1.604586792E1,-3.277325439E1
2.861750875E0,6.788311005E0,-1.632812500E1,-3.273107910E1
2.881719875E0,6.590839386E0,-1.688887024E1,-3.253515625E1
2.901689875E0,6.367355347E0,-1.739776611E1,-3.232708740E1
2.921658875E0,6.650459290E0,-1.811555481E1,-3.127679443E1
2.941627875E0,7.212116241E0,-1.854107666E1,-3.065045166E1
2.961596875E0,7.657966614E0,-1.846438599E1,-3.049896240E1
2.981566875E0,7.925144196E0,-1.777374268E1,-3.083856201E1
3.001535875E0,7.432540894E0,-1.713125610E1,-3.116442871E1
3.021504875E0,6.110267639E0,-1.642243958E1,-3.073913574E1
3.041473875E0,5.581310272E0,-1.601271057E1,-3.108911133E1
3.061443875E0,5.634433746E0,-1.594534302E1,-3.126818848E1
3.081412875E0,6.193393707E0,-1.600021362E1,-3.124719238E1
3.101381875E0,5.739738464E0,-1.604600525E1,-3.126080322E1
3.121351875E0,5.196941376E0,-1.617956543E1,-3.153588867E1
3.141320875E0,5.042232513E0,-1.653599548E1,-3.150067139E1
3.161289875E0,5.152797699E0,-1.698814392E1,-3.141815186E1
3.181258875E0,4.888706207E0,-1.750234985E1,-3.111621094E1
3.201228875E0,4.896293640E0,-1.777093506E1,-3.078326416E1
3.221197875E0,4.900249481E0,-1.804370117E1,-3.054986572E1
3.241166875E0,4.674686432E0,-1.806703186E1,-3.044512939E1
3.261135875E0,4.094310760E0,-1.826025391E1,-3.044744873E1
3.281105875E0,3.727485657E0,-1.864752197E1,-3.076739502E1
3.301074875E0,3.790340424E0,-1.904730225E1,-3.052374268E1
3.321043875E0,3.790081024E0,-1.937557983E1,-3.011993408E1
3.341013875E0,3.626285553E0,-1.947749329E1,-3.008984375E1
3.360982875E0,2.764533997E0,-1.941795349E1,-3.008654785E1
3.380951875E0,2.037441254E0,-1.914263916E1,-3.031524658E1
3.400920875E0,1.563625336E0,-1.898115540E1,-3.065985107E1
3.420890875E0,1.120185852E0,-1.920776367E1,-3.051770020E1
3.440859875E0,3.059692383E-1,-1.937249756E1,-3.035534668E1
3.460828875E0,6.970214844E-1,-1.915913391E1,-3.011279297E1
3.480797875E0,1.926612854E-1,-1.857540894E1,-3.014050293E1
3.500767875E0,-4.415092468E-1,-1.784986877E1,-3.081939697E1
3.520736875E0,-4.056930542E-1,-1.713426208E1,-3.126043701E1
3.540705875E0,-4.069404602E-1,-1.687541199E1,-3.139550781E1
3.560675875E0,-7.468833923E-1,-1.670075989E1,-3.161682129E1
3.580644875E0,-1.113941193E0,-1.674821472E1,-3.158135986E1
3.600613875E0,-1.404651642E0,-1.702409363E1,-3.153210449E1
3.620582875E0,-1.562816620E0,-1.733691406E1,-3.148687744E1
3.640552875E0,-1.513519287E0,-1.768005371E1,-3.111157227E1
3.660521875E0,-1.344783783E0,-1.803256226E1,-3.103723145E1
3.680490875E0,-1.055873871E0,-1.853074646E1,-3.081707764E1
3.700459875E0,-6.946792603E-1,-1.915716553E1,-3.049450684E1
3.720429875E0,-3.214721680E-1,-1.947631836E1,-3.017474365E1
3.740398875E0,-1.082420349E-1,-1.955265808E1,-3.020452881E1
3.760367875E0,-8.695602417E-2,-1.937994385E1,-3.054168701E1
3.780337875E0,1.434326172E-3,-1.903184509E1,-3.054248047E1
3.800306875E0,-1.745071411E-1,-1.876841736E1,-3.062683105E1
3.820275500E0,1.004447937E-1,-1.830061340E1,-3.073712158E1
3.840244500E0,7.757301331E-1,-1.775436401E1,-3.102758789E1
3.860214500E0,1.510158539E0,-1.731959534E1,-3.113696289E1
3.880183500E0,2.087337494E0,-1.719007874E1,-3.109008789E1
3.900152500E0,2.431320190E0,-1.731069946E1,-3.109985352E1
3.920121500E0,2.624809265E0,-1.779415894E1,-3.105822754E1
3.940091500E0,2.477607727E0,-1.850534058E1,-3.051184082E1
3.960060500E0,2.666217804E0,-1.913034058E1,-3.024389648E1
3.980029500E0,2.975246429E0,-1.984609985E1,-2.954919434E1
3.999998500E0,3.490165710E0,-2.054287720E1,-2.896014404E1
4.019968500E0,4.770969391E0,-2.084309387E1,-2.874731445E1
4.039937500E0,6.157886505E0,-2.042965698E1,-2.861791992E1
4.059906500E0,5.936431885E0,-1.982951355E1,-2.872760010E1
4.079876500E0,5.341587067E0,-1.935517883E1,-2.925073242E1
4.099845500E0,5.218151093E0,-1.894093323E1,-2.966870117E1
4.119814500E0,5.375709534E0,-1.857981873E1,-2.979718018E1
4.139783500E0,5.626281738E0,-1.853640747E1,-2.974371338E1
4.159753500E0,5.840377808E0,-1.867456055E1,-2.968041992E1
4.179722500E0,5.737339020E0,-1.898307800E1,-2.981335449E1
4.199691500E0,5.812252045E0,-1.945092773E1,-2.969915771E1
4.219660500E0,5.769603729E0,-1.996731567E1,-2.925341797E1
4.239630500E0,6.136432648E0,-2.055345154E1,-2.875708008E1
4.259599500E0,6.490180969E0,-2.108886719E1,-2.814971924E1
4.279568500E0,6.698127747E0,-2.148785400E1,-2.802075195E1
4.299538500E0,6.664836884E0,-2.170597839E1,-2.786145020E1
4.319507500E0,5.922885895E0,-2.188972473E1,-2.816955566E1
4.339476500E0,4.834087372E0,-2.212799072E1,-2.851092529E1
4.359445500E0,4.029251099E0,-2.244975281E1,-2.849279785E1
4.379415500E0,4.226097107E0,-2.279829407E1,-2.783740234E1
4.399384500E0,3.961807251E0,-2.301348877E1,-2.751806641E1
4.419353500E0,3.421154022E0,-2.283160400E1,-2.731622314E1
4.439322500E0,2.042690277E0,-2.235855103E1,-2.763793945E1
4.459292500E0,1.449104309E0,-2.197732544E1,-2.846209717E1
4.479261500E0,9.928016663E-1,-2.182646179E1,-2.884564209E1
4.499230500E0,1.156387329E0,-2.189077759E1,-2.870690918E1
4.519199500E0,9.328384399E-1,-2.208277893E1,-2.868341064E1
4.539169500E0,9.945831299E-1,-2.183216858E1,-2.857519531E1
4.559138500E0,8.133583069E-1,-2.123608398E1,-2.889654541E1
4.579107500E0,7.013206482E-1,-2.045629883E1,-2.960717773E1
4.599077500E0,9.231071472E-1,-1.974205017E1,-3.005108643E1
4.619046500E0,7.329254150E-1,-1.925329590E1,-3.033764648E1
4.639015500E0,2.439689636E-1,-1.907014465E1,-3.050067139E1
4.658984500E0,-8.603286743E-2,-1.922508240E1,-3.042437744E1
4.678954500E0,-2.051696777E-1,-1.948719788E1,-3.048101807E1
4.698923500E0,-6.879844666E-1,-2.003112793E1,-3.007769775E1
4.718892500E0,-8.725204468E-1,-2.055627441E1,-2.972454834E1
4.738861500E0,-1.040348053E0,-2.117793274E1,-2.940295410E1
4.758831500E0,-8.556404114E-1,-2.176129150E1,-2.906610107E1
4.778800500E0,-7.476959229E-1,-2.224504089E1,-2.850921631E1
4.798769500E0,-4.423599243E-1,-2.261059570E1,-2.808026123E1
4.818739000E0,-2.925300598E-1,-2.277651978E1,-2.793811035E1
4.838709000E0,-2.530632019E-1,-2.251393127E1,-2.824035645E1
4.858678000E0,-2.434997559E-1,-2.220108032E1,-2.857464600E1
4.878647000E0,-2.558135986E-2,-2.189256287E1,-2.897863770E1
4.898616000E0,1.075592041E-1,-2.138131714E1,-2.918481445E1
4.918586000E0,5.411415100E-1,-2.099101257E1,-2.946435547E1
4.938555000E0,9.455261230E-1,-2.074430847E1,-2.960601807E1
4.958524000E0,1.267543793E0,-2.070547485E1,-2.965783691E1
4.978494000E0,1.886993408E0,-2.092549133E1,-2.984643555E1
4.998463000E0,1.990745544E0,-2.121415710E1,-2.981817627E1
5.018432000E0,2.090999603E0,-2.167124939E1,-2.948175049E1
5.038401000E0,2.512908936E0,-2.223040771E1,-2.910748291E1
5.058371000E0,3.221080780E0,-2.251139832E1,-2.884375000E1
5.078340000E0,3.784324646E0,-2.257586670E1,-2.884832764E1
5.098309000E0,4.174018860E0,-2.250570679E1,-2.895605469E1
5.118278000E0,4.621948242E0,-2.236187744E1,-2.861999512E1
5.138248000E0,4.756454468E0,-2.238484192E1,-2.832641602E1
5.158217000E0,4.791679382E0,-2.234803772E1,-2.839178467E1
5.178186000E0,4.784034729E0,-2.221511841E1,-2.837396240E1
5.198155000E0,4.850517273E0,-2.193513489E1,-2.847778320E1
5.218125000E0,4.741950989E0,-2.129730225E1,-2.869152832E1
5.238094000E0,4.584377289E0,-2.057472229E1,-2.931005859E1
5.258063000E0,4.708198547E0,-1.998652649E1,-2.979522705E1
5.278032000E0,4.645984650E0,-1.972131348E1,-3.033978271E1
5.298002000E0,4.381149292E0,-1.964450073E1,-3.047747803E1
5.317971000E0,4.205760956E0,-1.976135254E1,-3.056457520E1
5.337940000E0,4.177383423E0,-2.016815186E1,-3.043872070E1
5.357910000E0,4.580398560E0,-2.047164917E1,-2.987725830E1
5.377879000E0,4.717525482E0,-2.093113708E1,-2.955816650E1
5.397848000E0,4.875732422E0,-2.123864746E1,-2.932110596E1
5.417817000E0,4.848075867E0,-2.139077759E1,-2.934039307E1
5.437787000E0,4.488353729E0,-2.150637817E1,-2.945275879E1
5.457756000E0,3.738426208E0,-2.169035339E1,-2.966333008E1
5.477725000E0,3.033752441E0,-2.186106873E1,-2.969952393E1
5.497694000E0,3.186882019E0,-2.210902405E1,-2.942364502E1
5.517664000E0,3.194129944E0,-2.209107971E1,-2.924841309E1
5.537633000E0,2.327983856E0,-2.200605774E1,-2.920111084E1
5.557602000E0,1.402759552E0,-2.181817627E1,-2.935845947E1
5.577571000E0,3.270263672E-1,-2.146813965E1,-2.970849609E1
5.597541000E0,-6.030807495E-1,-2.106394958E1,-2.982800293E1
5.617510000E0,-1.334968567E0,-2.069960022E1,-3.017199707E1
5.637479000E0,-1.755317688E0,-2.046298218E1,-3.035412598E1
5.657448000E0,-2.214309692E0,-2.041773987E1,-3.033227539E1
5.677418000E0,-2.780475616E0,-2.050386047E1,-3.037786865E1
5.697387000E0,-2.896965027E0,-2.062133789E1,-3.018572998E1
5.717356000E0,-2.696823120E0,-2.057295227E1,-3.013537598E1
5.737325000E0,-2.898895264E0,-2.032221985E1,-3.044122314E1
5.757295000E0,-2.799957275E0,-1.993141174E1,-3.070776367E1
5.777264000E0,-2.407054901E0,-1.956327820E1,-3.068084717E1
5.797233000E0,-2.741630554E0,-1.935560608E1,-3.079852295E1
5.817202625E0,-3.098251343E0,-1.922032166E1,-3.107147217E1
5.837171625E0,-3.593841553E0,-1.910466003E1,-3.142864990E1
5.857140625E0,-4.048065186E0,-1.925587463E1,-3.143554688E1
5.877109625E0,-4.316902161E0,-1.958555603E1,-3.115216064E1
5.897079625E0,-4.510120392E0,-1.995631409E1,-3.077691650E1
5.917048625E0,-4.693843842E0,-2.041078186E1,-3.044683838E1
5.937017625E0,-4.613059998E0,-2.078778076E1,-3.027770996E1
5.956986625E0,-4.643829346E0,-2.104539490E1,-3.003686523E1
5.976956625E0,-4.773380280E0,-2.132601929E1,-2.992816162E1
5.996925625E0,-4.852840424E0,-2.169181824E1,-2.974029541E1
6.016894625E0,-4.869812012E0,-2.191040039E1,-2.948669434E1
6.036863625E0,-4.659099579E0,-2.214768982E1,-2.934008789E1
6.056833625E0,-4.301265717E0,-2.222601318E1,-2.936541748E1
6.076802625E0,-4.044483185E0,-2.220661926E1,-2.937127686E1
6.096771625E0,-3.820339203E0,-2.200979614E1,-2.955676270E1
6.116740625E0,-3.451339722E0,-2.168986511E1,-2.978826904E1
6.136710625E0,-2.796398163E0,-2.137709045E1,-2.988708496E1
6.156679625E0,-2.225479126E0,-2.114151001E1,-2.999676514E1
6.176648625E0,-1.574771881E0,-2.103085327E1,-3.021240234E1
6.196617625E0,-7.033309937E-1,-2.094216919E1,-3.020532227E1
6.216587625E0,3.395957947E-1,-2.110075378E1,-3.022302246E1
6.236556625E0,1.167247772E0,-2.146269226E1,-3.011499023E1
6.256525625E0,2.017719269E0,-2.187765503E1,-2.987042236E1
6.276494625E0,2.942462921E0,-2.224943542E1,-2.933032227E1
6.296464625E0,4.146907806E0,-2.263095093E1,-2.890979004E1
6.316433625E0,5.573123932E0,-2.287507629E1,-2.862139893E1
6.336402625E0,6.763366699E0,-2.295231628E1,-2.838238525E1
6.356371625E0,7.285243988E0,-2.301484680E1,-2.810571289E1
6.376341625E0,7.573753357E0,-2.332067871E1,-2.786901855E1
6.396310625E0,7.053794861E0,-2.364326477E1,-2.747387695E1
6.416279625E0,7.165493011E0,-2.396241760E1,-2.679052734E1
6.436248625E0,8.196628571E0,-2.403041077E1,-2.633459473E1
6.456218625E0,8.997604370E0,-2.402247620E1,-2.571636963E1
6.476187625E0,9.549320221E0,-2.414378357E1,-2.532025146E1
6.496156625E0,9.947631836E0,-2.439865112E1,-2.543988037E1
6.516126625E0,1.013644791E1,-2.461843872E1,-2.529528809E1
6.536095625E0,1.098542023E1,-2.462692261E1,-2.524200439E1
6.556064625E0,1.214036560E1,-2.448561096E1,-2.506774902E1
6.576033625E0,1.287493896E1,-2.453887939E1,-2.534832764E1
6.596003625E0,1.354039383E1,-2.469966125E1,-2.516406250E1
6.615972625E0,1.378375244E1,-2.507373047E1,-2.474700928E1
6.635941625E0,1.419807816E1,-2.553144836E1,-2.415283203E1
6.655910625E0,1.469275284E1,-2.602059937E1,-2.347369385E1
6.675880625E0,1.521446228E1,-2.641122437E1,-2.257318115E1
6.695849625E0,1.577715302E1,-2.660292053E1,-2.210095215E1
6.715818625E0,1.584544373E1,-2.684443665E1,-2.187487793E1
6.735787625E0,1.530135727E1,-2.726103210E1,-2.171343994E1
6.755757625E0,1.476250076E1,-2.750268555E1,-2.165673828E1
6.775726625E0,1.471094894E1,-2.761584473E1,-2.142175293E1
6.795695625E0,1.499337769E1,-2.765074158E1,-2.128723145E1
6.815664750E0,1.494025803E1,-2.752967834E1,-2.122760010E1
6.835634750E0,1.438265991E1,-2.739814758E1,-2.133978271E1
6.855603750E0,1.392500305E1,-2.731179810E1,-2.176409912E1
6.875572750E0,1.360497665E1,-2.733193970E1,-2.239971924E1
6.895541750E0,1.343437576E1,-2.758717346E1,-2.264294434E1
6.915511750E0,1.392417908E1,-2.765655518E1,-2.227954102E1
6.935480750E0,1.416507339E1,-2.741030884E1,-2.221997070E1
6.955449750E0,1.518154907E1,-2.681773376E1,-2.237402344E1
6.975418750E0,1.509885788E1,-2.555459595E1,-2.331280518E1
6.995388750E0,1.391280746E1,-2.491383362E1,-2.450012207E1
7.015357750E0,1.361817169E1,-2.487693787E1,-2.498760986E1
7.035326750E0,1.340763474E1,-2.516911316E1,-2.492987061E1
7.055295750E0,1.351652908E1,-2.579125977E1,-2.468902588E1
7.075265750E0,1.355157852E1,-2.627902222E1,-2.394421387E1
7.095234750E0,1.323499298E1,-2.677519226E1,-2.366772461E1
7.115203750E0,1.301393890E1,-2.706388855E1,-2.335015869E1
7.135172750E0,1.338941193E1,-2.736564636E1,-2.300097656E1
7.155142750E0,1.374059677E1,-2.753683472E1,-2.249017334E1
7.175111750E0,1.445692444E1,-2.778697205E1,-2.209503174E1
7.195080750E0,1.507972336E1,-2.800985718E1,-2.164996338E1
7.215049750E0,1.558129883E1,-2.824507141E1,-2.104180908E1
7.235019750E0,1.616866302E1,-2.838740540E1,-2.042614746E1
7.254988750E0,1.693259811E1,-2.861657715E1,-1.979547119E1
7.274957750E0,1.740136337E1,-2.875900269E1,-1.928289795E1
7.294926750E0,1.791816330E1,-2.891072083E1,-1.852648926E1
7.314896750E0,1.812798691E1,-2.897865295E1,-1.779608154E1
7.334865750E0,1.873390198E1,-2.893199158E1,-1.715502930E1
7.354834750E0,1.944739151E1,-2.884297180E1,-1.652264404E1
7.374803750E0,2.010430908E1,-2.868408203E1,-1.590527344E1
7.394773750E0,2.079087448E1,-2.857402039E1,-1.556799316E1
7.414742750E0,2.143848419E1,-2.847424316E1,-1.526776123E1
7.434711750E0,2.214829254E1,-2.828334045E1,-1.464349365E1
7.454680750E0,2.275071716E1,-2.829644775E1,-1.415216064E1
7.474650750E0,2.306459808E1,-2.831965637E1,-1.340411377E1
7.494619750E0,2.297382164E1,-2.852342224E1,-1.266436768E1
7.514588750E0,2.271775818E1,-2.881568909E1,-1.177111816E1
7.534557750E0,2.267736435E1,-2.914097595E1,-1.068005371E1
7.554527750E0,2.274835587E1,-2.934658813E1,-9.678039551E0
7.574496750E0,2.307769966E1,-2.940824890E1,-8.560302734E0
7.594465750E0,2.344278908E1,-2.938409424E1,-7.587219238E0
7.614434750E0,2.380377960E1,-2.937348938E1,-6.678771973E0
7.634404750E0,2.453961372E1,-2.932980347E1,-5.574096680E0
7.654373750E0,2.492052078E1,-2.946621704E1,-4.527709961E0
7.674342750E0,2.507451820E1,-2.970823669E1,-3.313293457E0
7.694311750E0,2.482831192E1,-2.986839294E1,-1.995422363E0
7.714281750E0,2.447747231E1,-2.997547913E1,-2.405395508E-1
7.734250750E0,2.437500191E1,-3.002571106E1,1.835266113E0
7.754219750E0,2.430048370E1,-3.007632446E1,3.991027832E0
7.774188750E0,2.429474449E1,-3.011425781E1,5.967529297E0
7.794158750E0,2.428039932E1,-3.016159058E1,7.615966797E0
7.814127750E0,2.363335991E1,-3.025007629E1,9.138427734E0
7.834096792E0,2.290910721E1,-3.037963867E1,1.072479248E1
7.854065792E0,2.210991287E1,-3.025180054E1,1.228436279E1
7.874035792E0,2.133827209E1,-3.017906189E1,1.378369141E1
7.894004792E0,2.070598984E1,-3.014137268E1,1.522924805E1
7.913973792E0,2.015398788E1,-3.014291382E1,1.676391602E1
7.933942792E0,1.960718536E1,-3.007797241E1,1.834051514E1
7.953912792E0,1.898899841E1,-3.003544617E1,1.959759521E1
7.973881792E0,1.797707748E1,-3.006201172E1,2.057568359E1
7.993850792E0,1.715041733E1,-3.014755249E1,2.149865723E1
8.013819792E0,1.613108826E1,-3.019860840E1,2.266253662E1
8.033789792E0,1.538223267E1,-3.013447571E1,2.387756348E1
