"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.963318749E-1,5.034480743E0,7.923622742E0,4.166884918E0
7.163008749E-1,4.811145172E0,8.276439056E0,4.332440643E0
7.362708750E-1,4.616699524E0,8.434660034E0,3.251239014E0
7.562398750E-1,4.525090027E0,8.407117310E0,3.042572937E0
7.762088750E-1,3.595672760E0,8.173602905E0,3.504811707E0
7.961788750E-1,3.358116760E0,7.797285461E0,3.040776672E0
8.161477500E-1,3.392994232E0,7.070247345E0,3.250939636E0
8.361167500E-1,2.784659271E0,7.117548981E0,4.486919403E0
8.560857500E-1,2.843187561E0,7.511380005E0,3.851490784E0
8.760557501E-1,3.520978088E0,7.735763397E0,2.932551727E0
8.960247498E-1,3.446433105E0,7.715405731E0,2.841391296E0
9.159937499E-1,2.937940521E0,7.536378021E0,2.909799042E0
9.359637499E-1,2.906356201E0,6.778803406E0,2.843636627E0
9.559327499E-1,3.494782562E0,7.003336487E0,2.092049561E0
9.759017499E-1,3.981270905E0,7.301516418E0,1.982477417E0
9.958707499E-1,3.730093231E0,7.450606384E0,2.099983063E0
1.015840750E0,3.162922668E0,8.865763550E0,2.337688751E0
1.035809750E0,3.107687531E0,8.791667633E0,2.247725830E0
1.055778750E0,3.419638824E0,7.990234222E0,1.909579010E0
1.075748750E0,3.345842285E0,5.613925781E0,1.418600006E0
1.095717750E0,2.898123322E0,7.791746979E0,1.236578522E0
1.115686750E0,2.761607208E0,9.497599640E0,5.216651917E-1
1.135655750E0,2.874023438E0,1.360909973E1,-1.487456818E0
1.155625750E0,1.369651794E0,1.112456635E1,-1.964814148E0
1.175594750E0,-2.110311584E0,1.013856674E1,-3.202141113E0
1.195563750E0,-4.542154541E0,9.920769653E0,-4.828808441E0
1.215533750E0,2.284698944E0,7.626340942E0,2.795287170E0
1.235502750E0,2.793041840E0,6.525979156E0,9.889335022E0
1.255471750E0,-3.755690002E-1,3.134631500E0,1.155881332E1
1.275440750E0,3.238365784E0,3.078498230E0,3.610192566E0
1.295410750E0,7.588170319E0,4.597090302E0,7.408094788E-1
1.315379750E0,9.308393097E0,5.687572632E0,-7.512876892E-1
1.335348750E0,5.026547241E0,7.352111206E0,-1.913171539E0
1.355318750E0,2.116598511E0,1.107801315E1,-1.861079865E0
1.375287750E0,5.315745850E0,1.812880096E1,-5.465284882E0
1.430202750E0,-3.788621521E-1,1.908950317E1,-1.656979294E1
1.450172750E0,3.541186066E0,1.005324417E1,-4.561015320E-1
1.470141750E0,6.705156555E0,5.276527405E0,1.153950348E1
1.490110750E0,7.487280121E0,1.228794708E0,9.021290131E0
1.510080750E0,2.376592850E1,-4.786895599E0,-5.725593567E0
1.530049750E0,-8.096812592E0,7.454647980E0,6.599775696E0
1.550018750E0,-1.043180695E0,9.931397552E0,1.561702423E0
1.569987750E0,-1.154399414E0,8.994046783E0,2.292333069E0
1.589957750E0,1.560055847E0,9.527387695E0,5.164260864E-1
1.609926750E0,2.735261993E0,1.064795746E1,-8.622070313E-1
1.629895750E0,4.188140717E0,1.049976562E1,1.745370483E-1
1.649865750E0,3.182082825E0,8.410410461E0,7.327262878E-1
1.669834750E0,2.018552399E0,7.281607819E0,2.339634705E-1
1.689803750E0,2.138453064E0,7.104226685E0,9.460327148E-2
1.709772750E0,2.011966095E0,6.212980042E0,4.162843323E-1
1.729742750E0,2.021995239E0,6.018684082E0,9.663903809E-1
1.749711750E0,3.093167725E0,4.824317780E0,1.350791016E0
1.769680750E0,3.775149536E0,3.663182373E0,1.823358307E0
1.789650750E0,4.994364166E0,4.318220215E0,2.620151367E0
1.809619750E0,5.343138885E0,6.032156067E0,4.082759857E0
1.829588750E0,4.396507416E0,6.804250488E0,2.951412506E0
1.849557750E0,6.079158325E0,7.378755798E0,2.214494934E0
1.869527750E0,7.075486450E0,7.603438568E0,1.607357483E0
1.889496750E0,3.736529846E0,7.074288940E0,-1.430575104E0
1.909465750E0,-5.800437927E-1,6.301595764E0,-3.583697662E0
1.929435750E0,-4.462520142E0,7.125632172E0,-6.023474121E0
1.949404750E0,-7.670499115E0,8.703500977E0,-4.646786957E0
1.969373750E0,-1.031325348E1,1.903456741E1,2.623294830E0
2.029281750E0,1.141526184E1,1.767150192E1,6.911128235E-1
2.049250750E0,1.225441681E1,1.249017654E1,5.226381683E0
2.069219750E0,5.089117126E0,7.904312897E0,3.440445557E0
2.089189750E0,9.731263733E-1,6.296356659E0,3.043171692E0
2.109158750E0,-7.780819702E-1,5.804479523E0,3.513643341E0
2.129127750E0,-2.891986084E-1,6.027515717E0,3.619772644E0
2.149097750E0,1.780098267E0,6.093079376E0,1.741927643E0
2.169066750E0,3.129542084E0,5.341342621E0,1.268462219E0
2.189035750E0,3.852538605E0,4.309687958E0,1.993255005E0
2.209004750E0,3.337160339E0,3.695066071E0,1.856289825E0
2.228974750E0,1.555116119E0,4.277654572E0,9.325607300E-1
2.248943750E0,-2.116598511E-1,5.827531586E0,1.383123779E0
2.268912750E0,-7.000941467E-1,6.911128235E0,1.747466125E0
2.288882750E0,3.697311401E-2,7.874524841E0,1.908531189E0
2.308851750E0,6.795867920E-1,8.550070038E0,8.544232178E-1
2.328820750E0,5.909710693E-1,1.004710693E1,5.450166321E-1
2.348789750E0,4.623884583E-1,1.152902527E1,-1.055305481E-1
2.368759750E0,5.035528564E-1,1.116752701E1,-1.055006104E0
2.388728750E0,1.593137054E0,1.078103073E1,-8.861572266E-1
2.408697750E0,5.165009308E0,1.118578903E1,-7.903564453E-1
2.428667750E0,8.347840576E0,1.302740936E1,-1.573078766E0
2.448636750E0,1.169503006E1,1.641411667E1,-1.955383759E0
2.468605750E0,1.181178726E1,1.503009476E1,2.361788635E0
2.488574750E0,6.574029236E0,1.304701859E1,2.625689850E0
2.508544750E0,6.096671906E0,1.124252106E1,1.955683136E0
2.528513750E0,4.194427643E0,8.365653534E0,1.687740326E0
2.548482750E0,2.557581482E0,7.085515594E0,2.466421051E0
2.568451750E0,2.332749023E0,6.405180359E0,2.537822571E0
2.588421750E0,3.319347382E0,7.869435425E0,2.562521210E0
2.608390750E0,3.579207001E0,9.301657104E0,4.549040222E-1
2.628359750E0,3.205134888E0,8.991053009E0,-1.116079102E0
2.648329750E0,2.749781799E0,7.964188385E0,-4.631369019E-1
2.668298750E0,2.160606995E0,7.062164154E0,2.074685669E-1
2.688267750E0,2.399061127E0,6.448141022E0,3.739224243E-1
2.708236750E0,2.121987305E0,5.393883362E0,1.237027588E0
2.728206750E0,2.254012756E0,4.519401855E0,1.160237274E0
2.748175750E0,3.561843109E0,3.673211517E0,2.557731171E0
2.768144750E0,4.518354034E0,4.508474579E0,3.434008942E0
2.788114750E0,5.075645142E0,6.467600555E0,2.815195770E0
2.808083875E0,5.597310333E0,6.895410919E0,2.370470581E0
2.828052875E0,6.390660553E0,6.485563202E0,1.599423981E0
2.848021875E0,5.241200867E0,7.372019806E0,4.326004028E-2
2.867991875E0,2.465672607E0,1.064571213E1,-2.052980804E0
2.887960875E0,-3.923341370E-1,1.434781357E1,-6.258485413E-1
2.907929875E0,-2.287393341E0,1.445020065E1,1.508862305E0
2.927898875E0,9.785151672E-1,1.622655670E1,-1.561253357E-1
2.947868875E0,3.758683777E0,1.874147690E1,2.805166626E-1
2.972829875E0,4.717140656E0,1.848386261E1,4.900958405E0
2.992799875E0,6.026617584E0,1.089135132E1,3.672463074E0
3.012768875E0,4.644242249E0,8.207133179E0,2.599344635E0
3.032737875E0,4.281696167E0,8.874295807E0,3.814068604E0
3.052706875E0,3.754791870E0,9.437873840E0,4.127666473E0
3.072676875E0,3.013832703E0,8.719667358E0,2.742447052E0
3.092645875E0,2.181264038E0,7.043453064E0,2.409389648E0
3.112614875E0,2.481838989E0,5.965843964E0,3.281625824E0
3.132584875E0,1.933379517E0,4.724475403E0,2.479443970E0
3.152553875E0,1.689087524E0,4.897216187E0,1.872306519E0
3.172522875E0,1.133293304E0,5.722599792E0,1.391805725E0
3.192491875E0,2.674937439E-1,5.603148193E0,1.477727051E0
3.212461875E0,1.788780212E-1,4.955295410E0,2.067201233E0
3.232430875E0,7.857160950E-1,4.501588898E0,2.126927032E0
3.252399875E0,1.605261841E0,5.477409668E0,2.307002563E0
3.272368875E0,2.064656525E0,7.332801361E0,2.725083160E0
3.292338875E0,1.633702698E0,8.270601196E0,1.659149780E0
3.312307875E0,1.366807709E0,9.195078735E0,6.737489319E-1
3.332276875E0,1.658850403E0,9.663155365E0,8.798703003E-1
3.352246875E0,1.860630798E0,9.248667297E0,5.270539856E-1
3.372215875E0,1.643731842E0,1.001926483E1,1.450184326E0
3.392184875E0,3.617826691E0,1.253104156E1,7.214996338E-2
3.412153875E0,5.542823639E0,1.520373367E1,-3.171604614E0
3.432123875E0,9.115594025E0,1.880704056E1,-3.263663177E0
3.452092875E0,6.565946045E0,1.465527420E1,-1.228794708E0
3.472061875E0,3.229085083E0,1.170999893E1,8.125103760E-1
3.492030875E0,3.962859192E0,1.165895508E1,4.598587189E0
3.512000875E0,6.799759827E0,1.194291458E1,4.456083527E0
3.531969875E0,7.638465729E0,1.160461807E1,2.322121124E0
3.551938875E0,5.950126648E0,9.381590881E0,2.484982452E0
3.571908875E0,3.419040070E0,7.704478455E0,1.633852386E0
3.591877875E0,2.319127350E0,7.076384583E0,1.387614441E0
3.611846875E0,2.003134460E0,5.817203064E0,1.751358032E0
3.631815875E0,2.581831055E0,5.279371490E0,1.976040802E0
3.651785875E0,3.172353058E0,6.308631134E0,1.598675537E0
3.671754875E0,4.106560364E0,9.168883209E0,8.226892090E-1
3.691723875E0,4.927902374E0,1.132604736E1,-5.628295898E-2
3.711692875E0,4.774471436E0,1.007075775E1,-3.366499329E-1
3.731662875E0,3.688180389E0,7.348219299E0,-5.263055420E-1
3.751631875E0,1.899849243E0,4.517605591E0,1.564247131E-1
3.771600875E0,5.234614563E-1,2.306104431E0,1.241817627E0
3.791570875E0,4.610412598E-1,2.797831879E0,1.383273468E0
3.811539500E0,2.811453552E0,4.561913452E0,2.407892761E0
3.831508500E0,5.069208527E0,4.978347473E0,3.591930542E0
3.851477500E0,7.091503143E0,5.022805023E0,3.614383850E0
3.871447500E0,7.175179138E0,4.522844696E0,2.295027466E0
3.891416500E0,6.116879883E0,5.365741882E0,8.729846191E-1
3.911385500E0,4.112398224E0,7.251221008E0,-1.318458252E0
3.931354500E0,1.685345306E0,1.046503784E1,-2.016307068E0
3.951324500E0,-3.044668579E-1,1.431128952E1,-3.656895447E-1
3.971293500E0,-1.518143005E0,1.537886948E1,-8.030799866E-1
3.991262500E0,6.589297485E-1,1.935909256E1,-4.152365112E-1
4.046178500E0,5.363197174E0,1.531869461E1,3.770060120E0
4.066147500E0,6.227050781E0,1.136047577E1,2.039658508E0
4.086116500E0,5.548362122E0,9.623188477E0,2.638413391E0
4.106085500E0,4.825365601E0,8.377029877E0,2.855611725E0
4.126055500E0,4.042194214E0,7.196285248E0,3.609294434E0
4.146024500E0,3.386707306E0,6.465504913E0,3.646267548E0
4.165993500E0,3.086431732E0,5.959257660E0,3.132086792E0
4.185963500E0,2.322719879E0,5.308860168E0,2.281705170E0
4.205932500E0,1.432521057E0,4.945715332E0,1.712289276E0
4.225901500E0,5.013075256E-1,5.914800110E0,1.001866608E0
4.245870500E0,2.404000854E-1,6.483317871E0,9.717791748E-1
4.265840500E0,6.855743408E-1,5.884113922E0,9.201365662E-1
4.285809500E0,9.925859070E-1,5.392536163E0,9.437873840E-1
4.305778500E0,1.276246033E0,5.246889038E0,1.103205872E0
4.325747500E0,6.834786987E-1,7.175628204E0,1.210083618E0
4.345717500E0,2.697390747E-1,8.607101440E0,1.753902740E0
4.365686500E0,-7.902067566E-1,7.131769409E0,-7.200027466E-2
4.385655500E0,-8.900491333E-1,7.482190704E0,2.824626160E-1
4.405625500E0,9.520202637E-2,8.295150146E0,3.685336304E-1
4.425594500E0,1.691781921E0,8.039631500E0,2.854114838E0
4.445563500E0,2.691403198E0,7.337441711E0,3.224295044E-1
4.465532500E0,4.597090302E0,9.247619476E0,1.832938385E0
4.485502500E0,7.148235168E0,1.361224319E1,-3.815565491E-1
4.505471500E0,8.241262207E0,1.862741409E1,-4.806654510E0
4.530432500E0,7.332651672E0,1.785846313E1,-1.007704468E0
4.550402500E0,4.834496613E0,1.451456680E1,9.104067993E-1
4.570371500E0,6.214476929E0,1.472398132E1,2.816243591E0
4.590340500E0,7.599097595E0,1.144924118E1,3.481759644E0
4.610309500E0,6.556815033E0,9.351503448E0,2.648891602E0
4.630279500E0,4.236490173E0,8.303981781E0,2.543660431E0
4.650248500E0,2.577190704E0,7.545658722E0,2.836301880E0
4.670217500E0,1.458716583E0,7.078180847E0,2.612367554E0
4.690187500E0,1.938169556E0,6.760391693E0,2.195783844E0
4.710156500E0,2.899171143E0,7.184160461E0,1.467099152E0
4.730125500E0,4.100273438E0,8.112230530E0,3.153941345E-1
4.750094500E0,4.722529449E0,9.042396240E0,1.454974365E-1
4.770064500E0,4.371359711E0,9.421557770E0,1.332229614E-2
4.790033500E0,4.094136200E0,9.254205780E0,2.791694641E-1
4.810002500E0,3.669469299E0,8.152496796E0,4.111949158E-1
4.829972000E0,3.183879089E0,6.147715759E0,1.672172699E0
4.849942000E0,3.214265900E0,5.798491974E0,2.318827972E0
4.869911000E0,4.411625977E0,6.959028625E0,1.550176392E0
4.889880000E0,5.585035858E0,6.340514832E0,1.652563477E0
4.909849000E0,5.716312866E0,5.084327087E0,8.692424011E-1
4.929819000E0,4.516557770E0,3.095712433E0,1.937421112E0
4.949788000E0,2.856659546E0,1.824256439E0,1.643881531E0
4.969757000E0,2.313888245E0,2.524200897E0,1.491498413E0
4.989726000E0,2.056124268E0,4.505181427E0,7.685018921E-1
5.009696000E0,2.442021790E0,7.270830231E0,-1.688488770E-1
5.029665000E0,2.038610687E0,9.025331726E0,-1.301842804E0
5.049634000E0,1.123563538E0,1.123368942E1,-1.185684357E0
5.069604000E0,6.207591248E-1,1.398841095E1,-5.149291992E-1
5.089573000E0,5.580395508E-1,1.729668137E1,1.432670746E0
5.109542000E0,1.148860931E0,1.689806030E1,2.437381439E0
5.129511000E0,4.469854889E0,1.660975983E1,2.021246796E0
5.149481000E0,4.718487854E0,1.795186890E1,3.179837494E0
5.169450000E0,3.797303467E0,1.771371414E1,2.723735962E0
5.189419000E0,3.585344238E0,1.402268967E1,3.056194611E0
5.209388000E0,3.025508423E0,1.130853378E1,2.908451843E0
5.229358000E0,4.086651764E0,9.641600189E0,3.704346771E0
5.249327000E0,5.337301025E0,8.799152069E0,3.707041168E0
5.269296000E0,5.150489502E0,7.611671448E0,3.558549957E0
5.289265000E0,4.137545929E0,6.334826660E0,3.049757996E0
5.309235000E0,2.504741364E0,5.004243622E0,3.024011536E0
5.329204000E0,1.187929688E0,4.467759247E0,2.538720703E0
5.349173000E0,5.069956970E-1,5.454357605E0,2.400558014E0
5.369142000E0,5.812413025E-1,6.384373627E0,1.633103943E0
5.389112000E0,1.090781708E0,6.526428223E0,8.545729065E-1
5.409081000E0,1.371298370E0,5.982758789E0,9.256750488E-1
5.429050000E0,8.937913513E-1,4.953798523E0,1.513203278E0
5.449020000E0,-1.565744019E-1,5.416336670E0,2.263742523E0
5.468989000E0,1.968406677E-1,7.704628143E0,2.218835907E0
5.488958000E0,1.378483429E0,7.875872040E0,9.243278503E-1
5.508927000E0,2.147733765E0,8.140821075E0,1.022224274E0
5.528897000E0,2.676134949E0,8.955726471E0,1.945504303E0
5.548866000E0,2.552941132E0,9.438622284E0,2.766546936E0
5.568835000E0,2.495161285E0,8.443491669E0,3.189866638E0
5.588804000E0,2.549498291E0,6.859934692E0,3.542084198E0
5.608774000E0,3.202141113E0,6.907984772E0,2.517315216E0
5.628743000E0,4.190685425E0,8.657845917E0,2.982098694E0
5.648712000E0,5.360802155E0,1.169398224E1,1.514101410E0
5.668681000E0,6.585255890E0,1.504835678E1,-1.237626343E0
5.688651000E0,8.331225128E0,1.685225555E1,-9.225315857E-1
5.708620000E0,5.312752075E0,1.307291473E1,-6.230044556E-1
5.728589000E0,3.766916656E0,1.270063889E1,3.381468201E-1
5.748558000E0,7.472610626E0,1.674672501E1,2.712509308E0
5.768528000E0,8.069269867E0,1.342228821E1,1.555265808E0
5.788497000E0,5.925727386E0,9.773475952E0,2.058668976E0
5.808466000E0,2.573747864E0,7.355554047E0,2.007176056E0
5.828434625E0,-1.182540894E-2,5.843248901E0,1.822160797E0
5.848404625E0,-1.357676697E-1,5.419031067E0,1.839375000E0
5.868373625E0,1.729802856E0,7.877518616E0,5.498066711E-1
5.888342625E0,3.731290741E0,9.327104187E0,-9.340576172E-2
5.908311625E0,4.618346100E0,9.905501404E0,3.417393494E-1
5.928281625E0,4.758454742E0,9.335935822E0,5.321434021E-1
5.948250625E0,5.038672028E0,8.245453491E0,1.312321014E0
5.968219625E0,4.896916809E0,8.088430023E0,1.225950623E0
5.988189625E0,4.531826019E0,7.768844604E0,1.450034637E0
6.008158625E0,3.728596344E0,7.812853088E0,1.690285034E0
6.028127625E0,3.108136597E0,8.721164246E0,1.431772614E0
6.048096625E0,2.829416199E0,8.074958038E0,1.540446625E0
6.068066625E0,3.266207886E0,7.912994843E0,1.875000916E0
6.088035625E0,3.919449463E0,7.904612274E0,2.096091156E0
6.108004625E0,5.228327637E0,7.355254669E0,2.568209381E0
6.127973625E0,6.637048187E0,6.225404205E0,2.364632721E0
6.147943625E0,7.322472839E0,5.560486908E0,2.826871490E0
6.167912625E0,7.089557190E0,4.715045013E0,3.036286011E0
6.187881625E0,5.802683258E0,4.471800842E0,2.556084595E0
6.207850625E0,4.555027771E0,4.667144623E0,2.135159912E0
6.227820625E0,3.805686035E0,5.655090179E0,1.561403046E0
6.247789625E0,2.966531067E0,7.077432404E0,1.052910461E0
6.267758625E0,2.634970551E0,8.371790771E0,3.161425781E-1
6.287727625E0,2.524949341E0,8.126750336E0,-7.529342651E-2
6.307697625E0,2.379152527E0,7.437583466E0,-4.363426208E-1
6.327666625E0,1.920057220E0,7.529492340E0,-1.279988251E0
6.347635625E0,3.290158081E-1,9.385333099E0,-1.125210114E0
6.367604625E0,-1.182989960E0,1.397089737E1,1.692979431E-1
6.387574625E0,-1.496587830E0,1.642130173E1,2.487826538E0
6.407543625E0,8.030799866E-1,1.597163681E1,2.185006256E0
6.427512625E0,4.624034271E0,1.667053345E1,2.546504517E0
6.447481625E0,5.490731964E0,1.586416031E1,3.573219452E0
6.467451625E0,5.408103790E0,1.519205795E1,3.658242645E0
6.487420625E0,4.755161591E0,1.347452957E1,2.160756683E0
6.507389625E0,3.479065247E0,1.155641830E1,2.281705170E0
6.527358625E0,2.414179688E0,9.517508240E0,1.621128845E0
6.547328625E0,2.378104706E0,7.129224701E0,2.532733154E0
6.567297625E0,2.643053741E0,5.685476990E0,2.566413116E0
6.587266625E0,2.483036499E0,4.897964630E0,2.028431854E0
6.607235625E0,2.089804230E0,4.682861938E0,2.239942017E0
6.627205625E0,1.752555542E0,4.474644928E0,1.923200684E0
6.647174625E0,1.679956512E0,5.168601837E0,1.346300354E0
6.667143625E0,1.665287018E0,5.853727112E0,1.081650696E0
6.687113625E0,1.450184326E0,5.700595551E0,8.620573425E-1
6.707082625E0,9.946815491E-1,4.977449341E0,1.403032379E0
6.727051625E0,-6.715036011E-1,5.905818787E0,1.709145813E0
6.747020625E0,-1.540746002E0,7.814799042E0,1.177601166E0
6.766990625E0,-1.842668152E-1,8.186625824E0,4.282594299E-1
6.786959625E0,1.374142456E-1,5.922434235E0,1.216969299E-1
6.806928625E0,6.339317322E-1,4.887486420E0,1.596280518E0
6.826897750E0,4.155358887E-1,6.202651520E0,3.178340607E0
6.846867750E0,1.537452850E0,8.461454315E0,5.081932068E-1
6.866836750E0,7.379803619E0,1.607776611E1,1.856738892E0
6.886805750E0,1.120015915E1,2.095986374E1,-3.467389526E0
6.946713750E0,7.447911987E0,1.625574600E1,-3.891906738E-2
6.966682750E0,2.400258636E0,7.595205688E0,2.868634644E0
6.986651750E0,4.372407532E-1,6.035149841E0,6.418352966E0
7.006621750E0,4.739144897E-1,4.828958130E0,5.705684967E0
7.026590750E0,2.770887909E0,6.752308502E0,3.571123810E0
7.046559750E0,5.005141754E0,1.004740631E1,1.665137329E0
7.066528750E0,5.383704529E0,9.971364441E0,-6.593788147E-1
7.086498750E0,3.614383850E0,9.580527191E0,-1.121168518E-1
7.106467750E0,2.549947357E0,8.560398560E0,8.792715454E-1
7.126436750E0,3.026705933E0,6.899602203E0,1.462458801E0
7.146405750E0,3.677702179E0,6.640640717E0,1.619482269E0
7.166375750E0,4.164639587E0,7.012766876E0,1.505718842E0
7.186344750E0,4.929548950E0,8.218359833E0,1.763632507E0
7.206313750E0,5.505700836E0,8.702153778E0,1.351389771E0
7.226282750E0,5.751938782E0,8.697663116E0,9.767189026E-1
7.246252750E0,5.310656433E0,8.180787964E0,8.970845032E-1
7.266221750E0,4.803810425E0,8.274343414E0,1.137933655E0
7.286190750E0,4.299958191E0,9.084608459E0,3.441343689E-1
7.306159750E0,4.133354645E0,9.602681122E0,5.617817688E-1
7.326129750E0,3.949087830E0,9.668394470E0,8.408015442E-1
7.346098750E0,3.546425171E0,9.725276184E0,1.283730469E0
7.366067750E0,3.350482635E0,9.946516113E0,1.399140472E0
7.386036750E0,3.767066345E0,1.075199112E1,4.334985352E-1
7.406006750E0,4.990472260E0,1.165102158E1,1.444346466E0
7.425975750E0,5.043911133E0,1.114731903E1,1.552870789E0
7.445944750E0,5.102289734E0,1.014215927E1,5.340893555E-1
7.465913750E0,4.955445099E0,9.552834778E0,-4.122427368E-1
7.485883750E0,4.117188263E0,9.527088318E0,-1.147214355E0
7.505852750E0,2.276765442E0,9.505233765E0,-1.917512512E0
7.525821750E0,8.099656677E-1,9.083560638E0,-2.071542206E0
7.545790750E0,8.412506104E-2,9.210646362E0,-2.104773102E0
7.565760750E0,8.756790161E-2,9.229357452E0,-2.031575317E0
7.585729750E0,5.602848816E-1,9.477541351E0,-1.152154083E0
7.605698750E0,1.940115509E0,1.014305740E1,2.278262329E-1
7.625667750E0,3.432811432E0,9.644144897E0,1.920506287E-1
7.645637750E0,5.017416229E0,9.279353485E0,2.430944824E-1
7.665606750E0,5.229076080E0,1.021116577E1,3.141966248E-1
7.685575750E0,4.156556396E0,1.029454239E1,-1.933978271E-1
7.705544750E0,3.011737061E0,1.042252625E1,-1.302291870E-2
7.725514750E0,2.373464355E0,1.021011795E1,2.942880249E-1
7.745483750E0,2.824476471E0,9.808353424E0,3.338058472E-1
7.765452750E0,3.677552490E0,9.059460754E0,1.339714050E-1
7.785421750E0,3.958518219E0,8.172255707E0,6.578819275E-1
7.805391750E0,3.407663727E0,7.482190704E0,4.968168640E-1
7.825360792E0,2.542612610E0,7.862998810E0,2.490820312E-1
7.845329792E0,1.626068573E0,8.062234497E0,3.824546814E-1
7.865298792E0,1.130748596E0,8.195607147E0,4.402345276E-1
7.885268792E0,1.132844238E0,7.810607758E0,5.593867493E-1
7.905237792E0,1.840123444E0,7.777227173E0,8.288264465E-1
7.925206792E0,2.583178253E0,8.158933411E0,1.489103394E0
7.945175792E0,3.070714417E0,8.779692535E0,1.887125702E0
7.965145792E0,3.143014069E0,1.013287857E1,1.888472900E0
7.985114792E0,2.763553162E0,1.082563797E1,3.188070374E0
8.005083792E0,2.121089172E0,1.138337814E1,3.029550018E0
8.025052792E0,1.339863739E0,9.498198395E0,2.212249603E0
8.045022792E0,8.884025574E-1,8.318052521E0,2.260898438E0
8.064991792E0,1.323098602E0,9.147178345E0,2.002386017E0
8.084960792E0,3.006497955E0,1.217987183E1,1.347497864E0
8.104929792E0,4.213438110E0,1.538829987E1,-9.226812744E-1
8.124899792E0,4.248764648E0,1.445094910E1,-4.043092346E-1
8.144868792E0,2.706222382E0,9.759105835E0,7.828720093E-2
8.164837792E0,1.398541718E0,6.639293518E0,1.872306519E0
8.184806792E0,9.491761780E-1,5.925727386E0,2.030078430E0
8.204776792E0,2.149080963E0,6.792574768E0,2.069296875E0
8.224745792E0,3.094365234E0,7.128326569E0,1.206191711E0
8.244714792E0,3.868405609E0,8.282127228E0,9.445358276E-2
8.264683792E0,4.124672699E0,8.969348145E0,-6.262976074E-1
8.284653792E0,3.959416351E0,9.112450562E0,-1.110390930E0
8.304622792E0,3.222798157E0,8.711883545E0,-1.145268402E0
8.324591792E0,2.349214783E0,9.141041107E0,-6.105802917E-1
8.344560792E0,1.712888031E0,9.760003967E0,3.335064697E-1
8.364530792E0,1.677262115E0,1.016521133E1,1.158740387E0
8.384499792E0,2.563269653E0,1.012449600E1,1.665736084E0
8.404468792E0,3.555107117E0,9.329349518E0,1.890269165E0
8.424437792E0,4.345164185E0,8.511001282E0,1.685494995E0
8.444407792E0,4.232747955E0,7.769892426E0,2.010469208E0
8.464376792E0,3.814817047E0,7.372169495E0,1.649719391E0
8.484345792E0,3.858975220E0,8.295150146E0,7.833210754E-1
8.504314792E0,3.789669342E0,9.147777100E0,5.412744141E-1
8.524284792E0,3.517235870E0,9.624236298E0,5.004093933E-1
8.544253792E0,2.981649628E0,9.556876373E0,3.923341370E-1
8.564222792E0,2.912493439E0,9.268875275E0,3.936813354E-1
8.584191792E0,3.105442200E0,9.029523010E0,2.778222656E-1
8.604161792E0,3.338208160E0,9.118737488E0,3.806584167E-1
