"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.059906500E0,-1.001005054E0,-3.142113686E-1,2.115030587E-1
4.079876500E0,-6.992302537E-1,-3.751204908E-1,-3.535679877E-1
4.099845500E0,-2.418795079E-1,-2.574300468E-1,-6.372274160E-1
4.119814500E0,3.010430932E-2,-1.801204532E-1,-6.327217221E-1
4.139783500E0,2.847554386E-1,-1.314936429E-1,-4.223427474E-1
4.159753500E0,5.046825409E-1,8.886845410E-2,-2.793242037E-1
4.179722500E0,7.306642532E-1,2.878586054E-1,-2.760545313E-1
4.199691500E0,9.769041538E-1,3.388000727E-1,-2.397383153E-1
4.219660500E0,9.362325072E-1,3.256667256E-1,-2.022122592E-1
4.239630500E0,5.927597284E-1,2.364550084E-1,-8.549626172E-2
4.259599500E0,2.627736926E-1,1.435709447E-1,1.808861196E-1
4.279568500E0,2.488484420E-2,1.214730553E-2,5.915558338E-1
4.299538500E0,-1.197475493E-1,-1.443773508E-1,9.237613082E-1
4.319507500E0,-1.244023629E-2,-3.685799241E-1,8.228473663E-1
4.339476500E0,4.372425079E-1,-3.615412712E-1,8.641351014E-3
4.359445500E0,6.488286257E-1,-4.864962101E-1,-3.683079183E-1
4.379415500E0,2.780202627E-1,-9.068358541E-1,-3.069637120E-1
4.399384500E0,-5.426481366E-1,-1.303134918E0,-1.526594609E-1
4.419353500E0,-1.111814737E0,-1.279304504E0,-1.810582876E-1
4.439322500E0,-1.016151428E0,-1.539292812E0,-1.717557609E-1
4.459292500E0,-6.021633744E-2,-1.260946035E0,-1.821577251E-1
4.479261500E0,4.413470924E-1,-6.556988358E-1,-3.329941034E-1
4.499230500E0,7.951954007E-2,-5.793535113E-1,-4.727421105E-1
4.519199500E0,-4.176867902E-1,-4.500460997E-2,-6.605678797E-1
4.539169500E0,-1.166263819E0,-2.675239742E-1,-3.678593338E-1
4.559138500E0,-1.639731646E0,-3.487750888E-1,-8.733342588E-2
4.579107500E0,-1.100172043E0,-1.405741870E-1,-1.821991173E-3
4.599077500E0,-4.463565946E-1,1.002995968E-1,2.943753302E-1
