"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.125939159E2,3.987111747E-1,2.251880646E0,9.093369484E0
5.126139159E2,4.402745068E-1,2.220947504E0,9.149117470E0
5.126339144E2,4.635844529E-1,2.171339750E0,9.175328255E0
5.126539159E2,4.632588625E-1,2.180045128E0,9.165771484E0
5.126739144E2,4.694933593E-1,2.178819180E0,9.189625740E0
5.126939144E2,4.709777534E-1,2.162854671E0,9.134952545E0
5.127139159E2,4.619851410E-1,2.138539076E0,9.114171028E0
5.127339159E2,4.644080698E-1,2.137916803E0,9.105771065E0
5.127539144E2,5.119569302E-1,2.183923721E0,9.146615982E0
5.127739144E2,5.111620426E-1,2.163573027E0,9.174523354E0
5.127939159E2,4.602613151E-1,2.194477320E0,9.203971863E0
5.128139159E2,4.359266460E-1,2.197809935E0,9.191407204E0
5.128339144E2,4.411460161E-1,2.163860321E0,9.151807785E0
5.128539144E2,4.122240543E-1,2.196363926E0,9.128823280E0
5.128739159E2,4.215231240E-1,2.215230227E0,9.109784126E0
5.128939144E2,4.423431158E-1,2.184450388E0,9.123909950E0
5.129139159E2,4.763695002E-1,2.160776615E0,9.155091286E0
5.129339159E2,5.001391172E-1,2.165526628E0,9.203933716E0
5.129539144E2,4.614679813E-1,2.174595833E0,9.218424797E0
5.129739144E2,4.457237124E-1,2.194936991E0,9.181063652E0
5.129939144E2,4.465377629E-1,2.196354389E0,9.135478020E0
5.130139175E2,4.347487092E-1,2.197723866E0,9.113231659E0
5.130339144E2,4.383591712E-1,2.173274279E0,9.099757195E0
5.130539144E2,4.764748514E-1,2.180236578E0,9.132567406E0
5.130739159E2,5.082507133E-1,2.162433386E0,9.203033447E0
5.130939159E2,4.838010967E-1,2.185187817E0,9.223834038E0
5.131139159E2,4.522742629E-1,2.211629391E0,9.142125130E0
5.131339144E2,4.275756776E-1,2.193548441E0,9.099517822E0
5.131539159E2,4.512782693E-1,2.161446810E0,9.112111092E0
5.131739144E2,4.468058944E-1,2.149102449E0,9.199815750E0
5.131939144E2,4.495831728E-1,2.183281898E0,9.221143723E0
5.132139159E2,4.719737470E-1,2.216312408E0,9.157830238E0
5.132339159E2,4.806886315E-1,2.209752321E0,9.101548195E0
5.132539144E2,4.967680871E-1,2.184737682E0,9.070213318E0
5.132739144E2,4.858792722E-1,2.195502043E0,9.126840591E0
5.132939159E2,4.755363166E-1,2.199572086E0,9.218768120E0
5.133139159E2,4.277959466E-1,2.168849707E0,9.228105545E0
5.133339144E2,4.171656966E-1,2.186969042E0,9.174571037E0
5.133539144E2,4.463078976E-1,2.196727753E0,9.093723297E0
5.133739159E2,4.552334845E-1,2.180849552E0,9.091291428E0
5.133939159E2,4.470932186E-1,2.183339596E0,9.142315865E0
5.134139159E2,4.846151471E-1,2.188281059E0,9.181668282E0
5.134339159E2,5.192544460E-1,2.182467937E0,9.200562477E0
5.134539144E2,4.993729889E-1,2.162490845E0,9.138801575E0
5.134739144E2,5.062970519E-1,2.155499697E0,9.128956795E0
5.134939144E2,4.725579321E-1,2.188769579E0,9.121860504E0
5.135139175E2,4.741668403E-1,2.192178965E0,9.148512840E0
5.135339144E2,4.421898723E-1,2.200299978E0,9.160723686E0
5.135539144E2,4.425346553E-1,2.183674574E0,9.169993401E0
5.135739159E2,4.469112456E-1,2.191087008E0,9.162055016E0
5.135939159E2,4.432816505E-1,2.198087692E0,9.150399208E0
5.136139159E2,4.585566521E-1,2.205959797E0,9.140009880E0
5.136339144E2,4.780933261E-1,2.200261593E0,9.118240356E0
5.136539159E2,4.755363166E-1,2.174988508E0,9.141818047E0
5.136739144E2,4.895663559E-1,2.162615299E0,9.170204163E0
5.136939144E2,4.883117676E-1,2.168332577E0,9.169237137E0
5.137139159E2,4.842607975E-1,2.178991556E0,9.150140762E0
5.137339159E2,4.682004750E-1,2.169127464E0,9.157160759E0
5.137539144E2,4.618989527E-1,2.156150818E0,9.132088661E0
5.137739144E2,4.867220223E-1,2.168121815E0,9.130575180E0
5.137939159E2,5.144373178E-1,2.162222624E0,9.131561279E0
5.138139159E2,5.075132847E-1,2.153182030E0,9.159755707E0
5.138339144E2,4.996507168E-1,2.154206753E0,9.172971725E0
5.138539144E2,4.648198783E-1,2.170678854E0,9.167656898E0
5.138739159E2,4.316362441E-1,2.179978132E0,9.118872643E0
5.138939144E2,4.318756759E-1,2.227795124E0,9.112111092E0
5.139139159E2,4.207378328E-1,2.228714466E0,9.120079041E0
5.139339159E2,3.907815814E-1,2.237860203E0,9.141128540E0
5.139539144E2,4.157866240E-1,2.257234097E0,9.165166855E0
5.139739144E2,4.547163546E-1,2.241441965E0,9.160866737E0
5.139939144E2,4.930714667E-1,2.206821918E0,9.130383492E0
5.140139175E2,4.989803433E-1,2.185321808E0,9.129073143E0
5.140339144E2,4.436551332E-1,2.189755917E0,9.185948372E0
5.140539144E2,4.187746048E-1,2.144371510E0,9.214870453E0
5.140739159E2,4.615063071E-1,2.109215021E0,9.144997597E0
5.140939159E2,5.132785439E-1,2.095951080E0,9.102132797E0
5.141139159E2,5.087582469E-1,2.146200657E0,9.113432884E0
5.141339144E2,4.439424276E-1,2.224328279E0,9.179677010E0
5.141539159E2,4.451012313E-1,2.203508139E0,9.215090752E0
5.141739144E2,4.651550651E-1,2.193213224E0,9.199787140E0
5.141939144E2,4.855440855E-1,2.196680069E0,9.090688705E0
5.142139159E2,4.805354178E-1,2.212970018E0,9.081418991E0
5.142339159E2,3.991421461E-1,2.238827467E0,9.124207497E0
5.142539144E2,3.736103773E-1,2.225649834E0,9.181734085E0
5.142739144E2,4.563156664E-1,2.157702446E0,9.174331665E0
5.142939159E2,5.067183971E-1,2.106428146E0,9.163252831E0
5.143139159E2,4.609316885E-1,2.154474974E0,9.157035828E0
5.143339144E2,4.620138705E-1,2.195377588E0,9.142182350E0
5.143539144E2,5.019491315E-1,2.192858934E0,9.114274979E0
5.143739159E2,4.930523038E-1,2.164789200E0,9.134118080E0
5.143939144E2,4.387805462E-1,2.173542500E0,9.159113884E0
5.144139159E2,3.968532681E-1,2.194649696E0,9.155455589E0
5.144339175E2,4.202111065E-1,2.217116833E0,9.166593552E0
5.144539144E2,4.344709814E-1,2.239909649E0,9.144577980E0
5.144739144E2,4.068897665E-1,2.263621807E0,9.122071266E0
5.144939144E2,4.187075496E-1,2.205251217E0,9.114514351E0
5.145139175E2,4.304295778E-1,2.195195675E0,9.147506714E0
5.145339144E2,4.218104482E-1,2.189085484E0,9.212467194E0
5.145539144E2,4.068801999E-1,2.189401627E0,9.217571259E0
5.145739159E2,3.816357255E-1,2.183272362E0,9.164515495E0
5.145939159E2,4.200482965E-1,2.181893349E0,9.105522156E0
5.146139159E2,4.419217408E-1,2.167805910E0,9.128497124E0
5.146339144E2,4.820868671E-1,2.165967226E0,9.168585777E0
5.146539159E2,4.964712262E-1,2.191470146E0,9.173919678E0
5.146739144E2,5.071972609E-1,2.214607716E0,9.148743629E0
5.146939144E2,5.189000964E-1,2.230179548E0,9.135814667E0
5.147139159E2,4.525232613E-1,2.229135752E0,9.133419037E0
5.147339159E2,4.358979166E-1,2.208842516E0,9.146032333E0
5.147539144E2,4.235342741E-1,2.207204819E0,9.163722038E0
5.147739144E2,4.090445638E-1,2.242505074E0,9.176294327E0
5.147939159E2,3.575787842E-1,2.267940998E0,9.158396721E0
5.148139159E2,3.507505357E-1,2.247762680E0,9.115855217E0
5.148339144E2,3.841352761E-1,2.243242502E0,9.101413727E0
5.148539144E2,4.127507806E-1,2.233129263E0,9.145304680E0
5.148739159E2,4.401500225E-1,2.218112946E0,9.160503387E0
5.148939144E2,5.131731629E-1,2.197436571E0,9.153032303E0
5.149139159E2,5.278257132E-1,2.179393768E0,9.114284515E0
5.149339159E2,5.201355219E-1,2.204408407E0,9.124264717E0
5.149539144E2,4.921137691E-1,2.218630075E0,9.153349876E0
5.149739144E2,4.957337976E-1,2.200443745E0,9.152410507E0
5.149939144E2,4.387230873E-1,2.219855785E0,9.134032249E0
5.150139175E2,4.141585827E-1,2.252225399E0,9.138715744E0
5.150339144E2,3.748553693E-1,2.271398306E0,9.144069672E0
5.150539144E2,3.956466019E-1,2.268228292E0,9.138687134E0
5.150739159E2,4.453119338E-1,2.231242657E0,9.142154694E0
5.150939159E2,4.668884575E-1,2.205844879E0,9.163098335E0
5.151139159E2,4.590354860E-1,2.170889616E0,9.181006432E0
5.151339144E2,4.790031314E-1,2.181701899E0,9.179916382E0
5.151539159E2,4.685835540E-1,2.172316551E0,9.145294189E0
5.151739144E2,4.843086898E-1,2.186212540E0,9.136034012E0
5.151939144E2,4.645996094E-1,2.251593351E0,9.149096489E0
5.152139159E2,4.362426996E-1,2.316160202E0,9.119839668E0
5.152339159E2,4.064971209E-1,2.291777611E0,9.093111038E0
5.152539144E2,4.165623486E-1,2.206036568E0,9.137374878E0
5.152739144E2,4.280545115E-1,2.183368206E0,9.184119225E0
5.152939159E2,3.899101019E-1,2.195454121E0,9.193169594E0
5.153139159E2,3.857729137E-1,2.254715443E0,9.152381897E0
5.153339144E2,4.102895260E-1,2.258431196E0,9.087287903E0
5.153539144E2,4.566029906E-1,2.259005785E0,9.076180458E0
5.153739159E2,4.901313782E-1,2.229969025E0,9.123095512E0
5.153939144E2,5.063927770E-1,2.168016672E0,9.200169563E0
5.154139159E2,5.313212276E-1,2.146181583E0,9.224781990E0
5.154339159E2,5.018725395E-1,2.186825514E0,9.169870377E0
5.154539144E2,4.564976394E-1,2.225084782E0,9.114400864E0
5.154739144E2,4.052042663E-1,2.209704399E0,9.093225479E0
5.154939144E2,3.883107603E-1,2.199035883E0,9.141846657E0
5.155139175E2,4.297783375E-1,2.197733402E0,9.174054146E0
5.155339144E2,5.083177090E-1,2.187208414E0,9.169476509E0
5.155539144E2,5.619765520E-1,2.193318605E0,9.138543129E0
5.155739144E2,5.130965710E-1,2.238856316E0,9.156767845E0
5.155939159E2,4.226914942E-1,2.260940313E0,9.140210152E0
5.156139159E2,3.300358951E-1,2.248222351E0,9.126351357E0
5.156339144E2,3.611988425E-1,2.185542107E0,9.096788406E0
5.156539159E2,4.565359354E-1,2.161916256E0,9.151730537E0
5.156739144E2,5.395189524E-1,2.175611019E0,9.198828697E0
5.156939144E2,5.523710251E-1,2.213401079E0,9.164726257E0
5.157139159E2,4.987409115E-1,2.210700512E0,9.130125046E0
5.157339159E2,4.485871792E-1,2.206151485E0,9.114008904E0
5.157539144E2,4.138999879E-1,2.192964077E0,9.147382736E0
5.157739144E2,4.340879023E-1,2.248097897E0,9.152306557E0
5.157939159E2,3.912316859E-1,2.287908554E0,9.123239517E0
5.158139159E2,4.388763011E-1,2.245761156E0,9.127290726E0
5.158339144E2,4.897195697E-1,2.166800261E0,9.148100853E0
5.158539144E2,5.139105916E-1,2.130791426E0,9.185517311E0
5.158739159E2,5.185170174E-1,2.157041550E0,9.190229416E0
5.158939144E2,4.786583483E-1,2.219300270E0,9.144883156E0
5.159139159E2,4.528392851E-1,2.269473314E0,9.096434593E0
5.159339159E2,4.124922156E-1,2.239095688E0,9.085028648E0
5.159539144E2,4.269819260E-1,2.216800928E0,9.150733948E0
5.159739144E2,4.466909766E-1,2.189851761E0,9.207304955E0
5.159939144E2,4.605198801E-1,2.187830925E0,9.213406563E0
5.160139159E2,4.678940177E-1,2.213745832E0,9.164946556E0
5.160339144E2,4.719641805E-1,2.208689213E0,9.114964485E0
5.160539144E2,4.679898024E-1,2.205030918E0,9.098119736E0
5.160739144E2,5.023992658E-1,2.168629408E0,9.094815254E0
5.160939159E2,5.081836581E-1,2.195099831E0,9.150457382E0
5.161139159E2,4.915774763E-1,2.226262808E0,9.194204330E0
5.161339144E2,4.888480902E-1,2.246364355E0,9.170606613E0
5.161539159E2,4.529350698E-1,2.235159636E0,9.120711327E0
5.161739144E2,4.807748497E-1,2.226942778E0,9.127338409E0
5.161939144E2,4.512591064E-1,2.199035883E0,9.154335976E0
5.162139159E2,4.584321380E-1,2.203623056E0,9.169437408E0
5.162339159E2,4.672619700E-1,2.214014053E0,9.128793716E0
5.162539144E2,5.119856596E-1,2.182276487E0,9.107361794E0
5.162739144E2,4.926117659E-1,2.162854671E0,9.131274223E0
5.162939159E2,4.760822058E-1,2.164741278E0,9.168241501E0
5.163139159E2,4.892981946E-1,2.176654816E0,9.131369591E0
5.163339144E2,5.202217102E-1,2.209666014E0,9.138552666E0
5.163539144E2,4.752777517E-1,2.233703852E0,9.141396523E0
5.163739159E2,4.262540638E-1,2.228178024E0,9.181973457E0
5.163939159E2,3.670023680E-1,2.222479820E0,9.209363937E0
5.164139159E2,4.090158343E-1,2.196392775E0,9.154384613E0
5.164339159E2,4.965765774E-1,2.173580647E0,9.107102394E0
5.164539159E2,5.724344254E-1,2.205720425E0,9.152477264E0
5.164739144E2,5.299134254E-1,2.243778706E0,9.199251175E0
5.164939144E2,4.886661172E-1,2.203565598E0,9.207687378E0
5.165139175E2,4.408586919E-1,2.144227743E0,9.120442390E0
5.165339144E2,3.993432522E-1,2.159924269E0,9.079195976E0
5.165539159E2,3.825934231E-1,2.190129519E0,9.137892723E0
5.165739144E2,3.415855169E-1,2.165373325E0,9.163806915E0
5.165939159E2,3.693199754E-1,2.099436998E0,9.143963814E0
5.166139159E2,4.394988120E-1,2.076730490E0,9.195199013E0
5.166339144E2,4.506366253E-1,2.161628962E0,9.244970322E0
5.166539159E2,4.876413941E-1,2.194525242E0,9.153808594E0
5.166739144E2,5.347401500E-1,2.203948736E0,9.079109192E0
5.166939144E2,5.224913955E-1,2.168074131E0,9.114514351E0
5.167139159E2,4.658828974E-1,2.148278713E0,9.163098335E0
5.167339159E2,4.415003657E-1,2.149772882E0,9.194156647E0
5.167539159E2,4.302380383E-1,2.141010046E0,9.169974327E0
5.167739144E2,4.244727790E-1,2.135589600E0,9.125394821E0
5.167939159E2,4.149438739E-1,2.126587391E0,9.133994102E0
5.168139159E2,4.105193913E-1,2.135091543E0,9.131226540E0
5.168339144E2,4.814739525E-1,2.122938633E0,9.184425354E0
5.168539144E2,5.230468512E-1,2.121607304E0,9.181056023E0
5.168739159E2,4.853142500E-1,2.134871244E0,9.212285995E0
5.168939144E2,4.079719484E-1,2.172776222E0,9.184626579E0
5.169139159E2,3.722409010E-1,2.198557138E0,9.105006218E0
5.169339159E2,3.873626590E-1,2.183272362E0,9.072175980E0
5.169539159E2,4.046488106E-1,2.149686575E0,9.119063377E0
5.169739159E2,4.034325480E-1,2.136575937E0,9.179579735E0
5.169939144E2,4.197322726E-1,2.123436451E0,9.126295090E0
5.170139175E2,4.490085542E-1,2.163371801E0,9.095496178E0
5.170339144E2,4.353137314E-1,2.184134245E0,9.102007866E0
5.170539144E2,4.291941524E-1,2.149006605E0,9.179791451E0
5.170739144E2,4.175200164E-1,2.122814178E0,9.294664383E0
5.170939159E2,4.216380417E-1,2.137160063E0,9.252009392E0
5.171139159E2,4.137946367E-1,2.133405924E0,9.142833710E0
5.171339144E2,4.292228818E-1,2.135244846E0,9.073420525E0
5.171539159E2,4.294623137E-1,2.136978149E0,9.103405952E0
5.171739144E2,4.509718120E-1,2.159177303E0,9.176372528E0
5.171939144E2,4.838777184E-1,2.145693064E0,9.212821007E0
5.172139159E2,4.789648056E-1,2.105642796E0,9.171401024E0
5.172339159E2,4.268286824E-1,2.096985340E0,9.144798279E0
5.172539144E2,4.221073091E-1,2.134296656E0,9.130537033E0
5.172739144E2,3.842214644E-1,2.199246645E0,9.136857033E0
5.172939159E2,3.660925925E-1,2.194534779E0,9.165876389E0
5.173139159E2,3.790787160E-1,2.173666954E0,9.152449608E0
5.173339144E2,4.136893153E-1,2.149763107E0,9.143733978E0
5.173539144E2,4.362139404E-1,2.147895813E0,9.154220581E0
5.173739159E2,4.280545115E-1,2.151324272E0,9.155991554E0
5.173939144E2,4.486638010E-1,2.131021500E0,9.150466919E0
5.174139159E2,4.507228136E-1,2.155959368E0,9.178757668E0
5.174339159E2,4.653944969E-1,2.135915041E0,9.167273521E0
5.174539159E2,4.209293723E-1,2.136815310E0,9.158156395E0
5.174739144E2,4.288302362E-1,2.106753826E0,9.162466049E0
5.174939144E2,4.338867962E-1,2.114223719E0,9.147219658E0
5.175139175E2,3.946314752E-1,2.186844587E0,9.136255264E0
5.175339144E2,3.875446320E-1,2.232037544E0,9.168020248E0
5.175539159E2,3.986249864E-1,2.185226202E0,9.186005592E0
5.175739144E2,3.936258852E-1,2.130676508E0,9.219591141E0
5.175939159E2,4.337622821E-1,2.130427599E0,9.161413193E0
5.176139159E2,4.580394924E-1,2.122431040E0,9.100063324E0
5.176339144E2,4.478593469E-1,2.173867941E0,9.106510162E0
5.176539159E2,3.943824768E-1,2.199639320E0,9.173766136E0
5.176739144E2,3.770388663E-1,2.200472355E0,9.200169563E0
5.176939144E2,3.996784389E-1,2.126213789E0,9.182012558E0
5.177139159E2,4.317798913E-1,2.141057968E0,9.158070564E0
5.177339159E2,4.484722614E-1,2.140502453E0,9.154171944E0
5.177539159E2,4.282747805E-1,2.164913654E0,9.152956009E0
5.177739144E2,4.093510211E-1,2.169510603E0,9.130288124E0
5.177939159E2,3.993528187E-1,2.173082829E0,9.162838936E0
5.178139159E2,4.020343423E-1,2.135330915E0,9.178450584E0
5.178339144E2,3.968437016E-1,2.138012409E0,9.204967499E0
5.178539144E2,3.939993978E-1,2.171234369E0,9.135583878E0
5.178739159E2,4.197705686E-1,2.167911291E0,9.119849205E0
5.178939144E2,4.577617645E-1,2.147943497E0,9.111824036E0
5.179139159E2,4.191193581E-1,2.149906874E0,9.173957825E0
5.179339159E2,4.050222933E-1,2.097751617E0,9.194988251E0
5.179539159E2,4.021588266E-1,2.086958408E0,9.171709061E0
5.179739144E2,4.705851078E-1,2.107883930E0,9.127817154E0
5.179939144E2,5.084709525E-1,2.213994741E0,9.126955032E0
5.180139175E2,4.343369007E-1,2.371332169E0,9.149356842E0
5.180339144E2,2.384241670E-1,2.421294451E0,9.186100960E0
5.180539566E2,5.794925615E-2,2.331904411E0,9.184942245E0
5.180739144E2,1.192791238E-1,2.124547482E0,9.134157181E0
5.180939159E2,3.761290610E-1,2.019595146E0,9.100676537E0
5.181139159E2,6.939449906E-1,1.995538354E0,9.126573563E0
5.181339144E2,8.653602004E-1,1.980550647E0,9.194942474E0
5.181539159E2,8.452298045E-1,2.009166002E0,9.221879959E0
5.181739144E2,6.941748261E-1,2.015007973E0,9.220128059E0
5.181939144E2,4.944888353E-1,2.057270288E0,9.114352226E0
5.182139159E2,2.535842657E-1,2.166934490E0,9.056671143E0
5.182339159E2,1.289516985E-1,2.344756603E0,9.103778839E0
5.182539159E2,1.325908899E-1,2.452141285E0,9.183802605E0
5.182739144E2,2.278992683E-1,2.486924171E0,9.199701309E0
5.182939159E2,3.104896545E-1,2.367654800E0,9.155676842E0
5.183139159E2,4.065354466E-1,2.211552858E0,9.125269890E0
5.183339144E2,5.270978212E-1,2.038672209E0,9.098933220E0
5.183539144E2,6.274436116E-1,1.934763908E0,9.104603767E0
5.183739159E2,6.534925103E-1,1.973348856E0,9.120347977E0
5.183939144E2,6.214772463E-1,2.061982155E0,9.186590195E0
5.184139159E2,5.463855267E-1,2.177363634E0,9.226238251E0
5.184339159E2,3.873435259E-1,2.233991146E0,9.152036667E0
5.184539159E2,2.460951954E-1,2.241145134E0,9.099058151E0
5.184739144E2,1.449928433E-1,2.227890730E0,9.105351448E0
5.184939144E2,1.986804307E-1,2.241001368E0,9.133553505E0
5.185139175E2,3.536331654E-1,2.265058279E0,9.166920662E0
5.185339144E2,4.706904590E-1,2.232669592E0,9.209104538E0
5.185539144E2,5.985983014E-1,2.111082554E0,9.185929298E0
5.185739144E2,6.802980304E-1,1.987014890E0,9.152036667E0
5.185939159E2,6.938683391E-1,2.033060312E0,9.118996620E0
5.186139159E2,5.835818648E-1,2.163314342E0,9.120212555E0
5.186339144E2,4.180467427E-1,2.260317802E0,9.153157234E0
5.186539159E2,2.830329239E-1,2.280745268E0,9.214382172E0
5.186739144E2,2.402533442E-1,2.250702620E0,9.190564156E0
5.186939144E2,2.892961800E-1,2.204944849E0,9.086186409E0
5.187139159E2,3.390668333E-1,2.214301348E0,9.047122955E0
5.187339159E2,3.962595165E-1,2.233004808E0,9.112225533E0
5.187539159E2,4.604528546E-1,2.206620693E0,9.214795113E0
5.187739144E2,5.105012655E-1,2.146928549E0,9.202391624E0
5.187939159E2,5.415396690E-1,2.134287119E0,9.146328926E0
5.188139159E2,5.081645250E-1,2.134449959E0,9.068709373E0
5.188339144E2,4.911177754E-1,2.154379129E0,9.108146667E0
5.188539144E2,4.619659781E-1,2.178378582E0,9.177349091E0
5.188739159E2,4.185543358E-1,2.225228548E0,9.196560860E0
5.188939144E2,3.967670798E-1,2.216034651E0,9.182856560E0
5.189139159E2,3.547057509E-1,2.143739462E0,9.168067932E0
5.189339159E2,3.306967020E-1,2.128531456E0,9.137930870E0
5.189539159E2,3.678738773E-1,2.201056480E0,9.106960297E0
5.189739159E2,4.387518167E-1,2.259580374E0,9.115817070E0
5.189939144E2,4.342698753E-1,2.254878283E0,9.192566872E0
5.190139175E2,4.207952917E-1,2.231683254E0,9.196722984E0
5.190339144E2,4.609508514E-1,2.177861452E0,9.122041702E0
5.190539144E2,5.199726820E-1,2.125792503E0,9.077463150E0
5.190739144E2,5.428708196E-1,2.129393339E0,9.098359108E0
5.190939159E2,5.073217154E-1,2.198719740E0,9.156969070E0
5.191139159E2,4.321055114E-1,2.204657555E0,9.208530426E0
5.191339144E2,3.553665578E-1,2.206773996E0,9.182500839E0
5.191539159E2,3.505781591E-1,2.216187954E0,9.127701759E0
5.191739159E2,3.523594439E-1,2.228206873E0,9.112724304E0
5.191939144E2,4.014692903E-1,2.236471653E0,9.107351303E0
5.192139159E2,4.780071378E-1,2.235944986E0,9.125557899E0
5.192339159E2,5.709596276E-1,2.182640314E0,9.128449440E0
5.192539144E2,6.187862158E-1,2.141412258E0,9.174924850E0
5.192739144E2,5.542193651E-1,2.139276505E0,9.183688164E0
5.192939159E2,4.343560636E-1,2.210345984E0,9.184128761E0
5.193139159E2,3.321906924E-1,2.230313778E0,9.136905670E0
5.193339144E2,2.390179336E-1,2.255836010E0,9.109066010E0
5.193539144E2,2.526457310E-1,2.241528273E0,9.109419823E0
5.193739159E2,3.652498126E-1,2.224567652E0,9.132260323E0
5.193939144E2,4.955326915E-1,2.175764322E0,9.147354126E0
5.194139159E2,5.271648765E-1,2.189602613E0,9.163864136E0
5.194339159E2,5.561634302E-1,2.191288233E0,9.136934280E0
5.194539159E2,5.229128003E-1,2.221493483E0,9.121736526E0
5.194739144E2,4.655956030E-1,2.243002892E0,9.111441612E0
5.194939144E2,4.045913517E-1,2.250099421E0,9.131714821E0
5.195139175E2,3.500131071E-1,2.226885319E0,9.128210068E0
5.195339144E2,3.569658697E-1,2.223590851E0,9.172492981E0
5.195539144E2,4.094084799E-1,2.222996950E0,9.148253441E0
5.195739144E2,4.471315145E-1,2.240915298E0,9.146089554E0
5.195939159E2,4.493437707E-1,2.203134775E0,9.135669708E0
5.196139159E2,4.442393184E-1,2.174614906E0,9.146061897E0
5.196339144E2,4.589780271E-1,2.185973167E0,9.126784325E0
5.196539159E2,5.037112832E-1,2.158238649E0,9.090908051E0
5.196739144E2,5.021981597E-1,2.181041002E0,9.133735657E0
5.196939144E2,4.727494717E-1,2.227067232E0,9.171439171E0
5.197139159E2,4.445457757E-1,2.235332012E0,9.182730675E0
5.197339159E2,4.296251237E-1,2.210958958E0,9.118058205E0
5.197539144E2,4.212932885E-1,2.195300817E0,9.080698967E0
5.197739144E2,4.321725368E-1,2.193433523E0,9.100284576E0
5.197939159E2,4.389529228E-1,2.214377880E0,9.156021118E0
5.198139159E2,4.319714308E-1,2.232765436E0,9.159276962E0
5.198339144E2,4.675205350E-1,2.237946510E0,9.153186798E0
5.198539144E2,4.789456725E-1,2.233244181E0,9.126955032E0
5.198739159E2,4.335803390E-1,2.175266266E0,9.137317657E0
5.198939144E2,4.556069970E-1,2.167939901E0,9.147707939E0
5.199139159E2,4.376696348E-1,2.212567806E0,9.144203186E0
5.199339159E2,4.351030588E-1,2.240302324E0,9.122032166E0
5.199539175E2,4.106822014E-1,2.260815859E0,9.140142441E0
5.199739144E2,3.914232254E-1,2.242045403E0,9.133438110E0
5.199939144E2,4.339729846E-1,2.174854517E0,9.127040863E0
5.200139175E2,5.041614175E-1,2.140301228E0,9.132194519E0
5.200339144E2,5.054063797E-1,2.140626907E0,9.182606697E0
5.200539144E2,4.954656661E-1,2.176195145E0,9.176534653E0
5.200739144E2,4.534521997E-1,2.186796665E0,9.153540611E0
5.200939159E2,4.157483280E-1,2.215891123E0,9.117263794E0
5.201139159E2,3.777666986E-1,2.254744053E0,9.128114700E0
5.201339144E2,3.509325087E-1,2.249850512E0,9.140104294E0
5.201539159E2,3.882820308E-1,2.192830086E0,9.169571877E0
5.201739144E2,4.332834482E-1,2.181711435E0,9.161459923E0
5.201939144E2,5.314265490E-1,2.189257860E0,9.106249809E0
5.202139159E2,5.257954001E-1,2.230505228E0,9.093858719E0
5.202339159E2,4.398722947E-1,2.264263391E0,9.135382652E0
5.202539144E2,3.595803380E-1,2.229719877E0,9.138744354E0
5.202739144E2,3.879947364E-1,2.177555084E0,9.167417526E0
5.202939159E2,4.350838959E-1,2.174346924E0,9.141530991E0
5.203139159E2,4.584417343E-1,2.171464205E0,9.157707214E0
5.203339144E2,4.787158072E-1,2.202100515E0,9.171545029E0
5.203539144E2,4.824220538E-1,2.193318605E0,9.140486717E0
5.203739159E2,4.665820003E-1,2.202215433E0,9.094336510E0
5.203939144E2,3.858974278E-1,2.233282566E0,9.089788437E0
5.204139159E2,3.779199421E-1,2.253489494E0,9.142690659E0
5.204339159E2,3.958764374E-1,2.193739891E0,9.184138298E0
5.204539175E2,4.357351065E-1,2.179920673E0,9.186197281E0
5.204739159E2,4.981854558E-1,2.171416283E0,9.145783424E0
5.204939144E2,5.316659808E-1,2.169280767E0,9.116267204E0
5.205139175E2,5.215337276E-1,2.173982859E0,9.105464935E0
5.205339144E2,4.675684273E-1,2.196871519E0,9.124771118E0
5.205539144E2,4.139287174E-1,2.203795433E0,9.153521538E0
5.205739144E2,3.802949786E-1,2.196095705E0,9.164113045E0
5.205939159E2,3.859644532E-1,2.222259521E0,9.162686348E0
5.206139159E2,3.759566844E-1,2.244659662E0,9.128660202E0
5.206339144E2,3.841927350E-1,2.218304396E0,9.122876167E0
5.206539159E2,4.377079308E-1,2.208651066E0,9.114314079E0
5.206739144E2,4.978407025E-1,2.175342798E0,9.160253525E0
5.206939144E2,5.288982987E-1,2.164980650E0,9.168931007E0
5.207139159E2,5.453799963E-1,2.155815840E0,9.137470245E0
5.207339159E2,4.945750237E-1,2.168725252E0,9.146608353E0
5.207539144E2,4.546397328E-1,2.194304943E0,9.154614449E0
5.207739144E2,3.781497777E-1,2.201171398E0,9.143694878E0
5.207939159E2,3.496013284E-1,2.207281590E0,9.135746956E0
5.208139159E2,3.745393157E-1,2.221684933E0,9.128640175E0
5.208339144E2,4.144171476E-1,2.219175816E0,9.133648872E0
5.208539144E2,4.573882818E-1,2.215460062E0,9.173642159E0
5.208739159E2,5.076377988E-1,2.187955379E0,9.148302078E0
5.208939144E2,5.291759968E-1,2.191010475E0,9.144892693E0
5.209139159E2,4.987792373E-1,2.198662281E0,9.113424301E0
5.209339159E2,4.327758849E-1,2.209081888E0,9.123909950E0
5.209539175E2,3.760428727E-1,2.204197645E0,9.169897079E0
5.209739144E2,3.971501589E-1,2.177918911E0,9.163615227E0
5.209939144E2,4.176828265E-1,2.185044050E0,9.170577049E0
5.210139175E2,4.499183595E-1,2.157462835E0,9.141752243E0
