"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.457581042E1,2.391101094E-3,-1.117010717E-3,-5.759586347E-4
2.459581198E1,2.967059612E-3,5.393067375E-3,-4.904375412E-3
2.461581198E1,3.455751808E-3,8.185594343E-3,-1.588249579E-3
2.463581042E1,6.806783844E-3,1.308996975E-2,-1.396263397E-4
2.465581042E1,6.824237294E-3,1.562069636E-2,8.028514567E-4
2.467581199E1,8.063420653E-3,2.375393175E-2,-6.370451767E-3
2.469581042E1,2.705260413E-3,8.691739291E-3,-6.579891313E-3
2.471581199E1,1.675516134E-3,-3.089232836E-3,-5.689773243E-3
2.473581042E1,3.263765713E-3,-9.826203808E-3,-6.073745899E-3
2.475581198E1,3.595378250E-3,-1.727875904E-3,-5.515240598E-3
2.477581042E1,4.153883550E-3,-2.164208330E-3,-8.552113432E-4
2.479581042E1,1.675516134E-3,-6.946410518E-3,-6.283185212E-4
2.481581198E1,1.745329246E-5,6.806784077E-4,-5.131267942E-3
2.483581042E1,2.670353744E-3,-6.283185445E-3,-5.934119225E-3
2.485581042E1,9.599311277E-3,-4.188789986E-3,-8.901178953E-4
2.487581042E1,1.047197543E-2,4.991641734E-3,-5.567600485E-3
2.489581198E1,7.609635592E-3,2.862340072E-3,-6.335545331E-3
2.491581198E1,4.834562074E-3,1.850049011E-3,-3.420845373E-3
2.493581042E1,1.237438433E-2,8.447393775E-3,-1.012290944E-3
2.495581198E1,1.281071641E-2,1.607448235E-2,-4.886921961E-4
2.497581042E1,4.101523664E-3,1.226966456E-2,-9.023352526E-3
2.499580886E1,1.762782573E-3,1.404990070E-2,-2.251474652E-3
2.501581042E1,4.537856206E-3,7.976154797E-3,-5.742133129E-3
2.503581199E1,1.658062800E-3,1.745329246E-5,-6.161012221E-3
2.505581042E1,-4.101523664E-3,-1.500983140E-3,-3.473205259E-3
2.507581198E1,-2.303834539E-3,-2.757620299E-3,5.759586347E-4
2.509581198E1,1.570796303E-4,1.780235791E-3,1.745329246E-5
2.511581042E1,2.757620299E-3,2.094395168E-4,-1.396263397E-4
2.513581042E1,1.413716702E-3,5.078908056E-3,-3.193952609E-3
2.515581042E1,2.356194425E-3,4.886921961E-3,-4.607669078E-3
2.517581199E1,5.811946467E-3,-4.886921961E-4,-5.183627829E-3
2.519581042E1,7.522369269E-3,-5.113814492E-3,-9.250245057E-3
2.521581042E1,5.724680144E-3,-1.012290944E-3,-5.916666240E-3
2.523581042E1,1.710422686E-3,-9.250245057E-4,-4.276056774E-3
2.525581042E1,1.640609466E-3,-7.138396613E-3,3.316125658E-4
2.527581042E1,6.981316983E-5,-9.773843922E-3,-2.007128671E-3
2.529581042E1,-2.775073517E-3,-8.342674002E-3,-7.522369269E-3
2.531581198E1,-2.600540640E-3,-6.318091881E-3,-5.323254038E-3
2.533581199E1,1.047197584E-4,-9.128072299E-3,-2.478367416E-3
2.535581042E1,-4.712388909E-4,-9.843656793E-3,1.082104165E-3
2.537581042E1,-1.151917269E-3,-5.044001620E-3,-1.797689125E-3
2.539581198E1,-3.665191471E-4,2.007128671E-3,-1.151917269E-3
2.541581042E1,1.378810150E-3,3.263765713E-3,-2.024581889E-3
2.543581042E1,4.677482415E-3,-1.326450263E-3,-9.773843922E-4
2.545581198E1,4.485496320E-3,-5.410520826E-3,-1.099557383E-3
2.547581042E1,3.385938704E-3,-3.839724232E-4,-1.902408898E-3
2.549581042E1,3.420845373E-3,-4.118977115E-3,-5.619960371E-3
2.551581042E1,9.686577134E-3,-6.021386012E-3,-7.155850064E-3
2.553581199E1,1.300270297E-2,6.300638430E-3,-6.457718089E-3
2.555581042E1,1.073377486E-2,1.874483563E-2,-5.934119225E-3
2.557581042E1,1.141445339E-2,2.125811018E-2,-4.520402756E-3
2.559581198E1,1.361356769E-2,2.895501256E-2,-2.792526793E-4
2.561581198E1,1.455604564E-2,2.316051908E-2,-5.078908056E-3
2.563581042E1,1.432915311E-2,1.247910410E-2,-7.051130291E-3
2.565581042E1,1.394518092E-2,6.178465672E-3,-3.281218931E-3
2.567581199E1,2.160717547E-2,1.204277156E-3,2.932153177E-3
2.569581042E1,1.944296807E-2,1.446877979E-2,-2.094395168E-4
2.571581042E1,1.258382387E-2,2.104867063E-2,-1.239183708E-3
2.573581042E1,3.560471581E-3,1.064650808E-2,1.500983140E-3
2.575581198E1,5.288347602E-3,2.652900526E-3,8.744099177E-3
2.577581042E1,8.517206647E-3,1.989675453E-3,3.001966281E-3
2.579581042E1,1.005309634E-2,9.983283468E-3,2.373647876E-3
2.581581198E1,8.342674002E-3,1.270599663E-2,-1.832595677E-3
2.583581042E1,4.537856206E-3,9.215338156E-3,3.647738136E-3
2.585581042E1,5.672320258E-3,-7.853981806E-4,1.033234876E-2
2.587581042E1,5.550147034E-3,-1.710422686E-3,9.581857361E-3
2.589581198E1,6.422811653E-3,7.976154797E-3,-4.066617228E-3
2.591581042E1,1.151917269E-3,2.268928103E-3,-1.745329246E-5
2.593581042E1,-1.640609466E-3,-1.448623254E-3,3.612831468E-3
2.595581198E1,-4.328416660E-3,-8.342674002E-3,1.043706853E-2
2.597581198E1,-7.557275705E-3,-9.354964830E-3,9.354964830E-3
2.599580886E1,-7.452555932E-3,-5.078908056E-3,6.510077976E-3
2.601581042E1,-4.921828397E-3,-9.704031050E-3,6.597344764E-3
2.603581199E1,-4.153883550E-3,-9.145525284E-3,6.998770405E-3
2.605581042E1,-4.834562074E-3,-7.661995478E-3,6.510077976E-3
2.607581042E1,-5.323254038E-3,3.979350906E-3,-1.850049011E-3
2.609581198E1,-2.251474652E-3,5.253441166E-3,8.045967668E-3
2.611581198E1,-5.951572675E-3,1.954768784E-3,1.014036313E-2
2.613581042E1,-6.457718089E-3,-5.131267942E-3,8.866272867E-3
2.615581042E1,-1.085594762E-2,-3.822271014E-3,8.168140426E-3
2.617581199E1,-1.178097259E-2,-7.766715251E-3,9.459684603E-3
2.619581042E1,-1.284562331E-2,-1.492256485E-2,9.005898610E-3
2.621581042E1,-1.165879890E-2,-1.549852360E-2,7.138396613E-3
2.623581042E1,-1.340412907E-2,-8.255407214E-3,-2.234021435E-3
2.625581198E1,-8.936085738E-3,-2.237512171E-2,9.058258496E-3
2.627581042E1,-7.330382941E-4,-3.640756756E-2,9.424777701E-3
2.629581042E1,3.228859045E-3,-3.946189582E-2,1.239183731E-2
2.631581199E1,-2.757620299E-3,-1.754055917E-2,3.490658492E-5
2.633581042E1,-5.881759338E-3,-1.104793418E-2,6.632251316E-4
2.635581042E1,-1.780235791E-3,-9.180432186E-3,3.490658419E-4
2.637581042E1,-5.061454722E-4,-7.260569837E-3,4.677482415E-3
2.639581198E1,-5.846852902E-3,-7.330382708E-3,2.268928074E-4
2.641581042E1,-6.283185445E-3,-2.635447076E-3,-2.792526735E-3
2.643581042E1,-1.000073645E-2,-3.298672382E-3,1.343903481E-3
2.645581198E1,-1.129228063E-2,-3.804817796E-3,1.047197584E-4
2.647581042E1,-1.774999872E-2,-8.185594343E-3,-7.679448463E-4
2.649580886E1,-1.843067631E-2,-1.223475765E-2,-1.134464052E-3
2.651581042E1,-1.513200440E-2,-3.525565146E-3,8.377580671E-4
2.653581199E1,-1.022762898E-2,-9.058258496E-3,2.059488557E-3
2.655581042E1,-9.320057929E-3,-2.076941729E-2,2.024581889E-3
2.657581042E1,-9.983283468E-3,-2.090904489E-2,-1.745329209E-4
2.659580886E1,-1.117010694E-2,-1.333431527E-2,1.064650831E-3
2.661581198E1,-9.494591504E-3,-4.869468510E-3,1.083849464E-2
2.663581042E1,-1.066396199E-2,-5.829399452E-3,1.226966456E-2
2.665581042E1,-2.129301615E-2,-8.726646192E-3,1.132718660E-2
2.667581199E1,-2.120575123E-2,-8.866272867E-3,6.771877408E-3
2.669581042E1,-1.178097259E-2,-1.937315450E-3,7.976154797E-3
2.671581042E1,-1.485275198E-2,-2.588323317E-2,1.219985168E-2
2.673581042E1,-1.811651699E-2,-2.110103145E-2,9.861109778E-3
2.675581198E1,-1.785471849E-2,-1.146681327E-2,5.288347602E-3
2.677581042E1,-1.525417715E-2,-5.550147034E-3,7.504915702E-4
2.679581042E1,-1.574287005E-2,-2.679080330E-2,-5.061454722E-4
2.681581199E1,-1.288053021E-2,-2.427753061E-2,-2.513274085E-3
2.683581042E1,-1.211258490E-2,-5.934119225E-3,-3.700098023E-3
2.685581042E1,-1.504473854E-2,5.934119690E-4,-3.839724232E-3
2.687581042E1,-1.841322333E-2,-4.468042869E-3,-2.583087189E-3
2.689581198E1,-1.823868975E-2,-6.108652335E-3,-5.410520826E-4
2.691581042E1,-2.124065720E-2,-2.268928074E-4,-2.076941775E-3
2.693581042E1,-1.741838641E-2,4.747295752E-3,-7.504915702E-4
2.695581198E1,-1.487020496E-2,3.630284918E-3,6.841690745E-3
2.697581042E1,-1.385791413E-2,-5.235987483E-4,1.082104165E-3
2.699580886E1,-6.300638430E-3,1.172861271E-2,6.981316983E-5
2.701581042E1,-6.754423957E-3,9.162978269E-3,-3.385938704E-3
2.703581199E1,-7.731808349E-3,5.061454722E-4,-6.370451767E-3
2.705581042E1,-1.511455141E-2,-4.642575979E-3,-8.604473434E-3
2.707581042E1,-1.291543618E-2,-1.260127686E-2,-5.218534265E-3
2.709581042E1,-1.057669520E-2,-2.059488557E-2,-4.834562074E-3
2.711581042E1,-9.546951391E-3,-9.442231618E-3,5.235987919E-5
2.713581042E1,-9.110618383E-3,-1.738347858E-2,7.417649496E-3
2.715581042E1,-9.756390937E-3,-2.138028294E-2,5.567600485E-3
2.717581199E1,-1.117010694E-2,-2.089159191E-2,-3.106686054E-3
2.719581042E1,-1.254891697E-2,-2.127556317E-2,-1.076868176E-2
2.721581042E1,-6.928957067E-3,-1.652826741E-2,-1.628392190E-2
2.723581042E1,-1.623156248E-3,-1.698205434E-2,-1.188569237E-2
2.725581042E1,3.316125658E-4,-2.090904489E-2,-2.862340072E-3
2.727581042E1,1.431170036E-3,-9.407324716E-3,6.108652451E-4
2.729581042E1,3.543018363E-3,-1.343903481E-3,-2.932153177E-3
2.731581199E1,6.457717973E-4,0.000000000E0,-3.124139272E-3
2.733581199E1,-6.806784077E-4,1.954768784E-3,-2.722713631E-3
2.735581042E1,-5.026548170E-3,-4.293509759E-3,-1.937315450E-3
2.737581042E1,-6.632251316E-4,-7.661995478E-3,1.588249579E-3
2.739581198E1,6.248278543E-3,2.111848444E-3,6.283185445E-3
2.741581042E1,1.110029407E-2,1.384046115E-2,1.570796361E-3
2.743581042E1,6.230825558E-3,1.357866172E-2,-4.502949305E-3
2.745581198E1,4.799655639E-3,3.577925032E-3,-6.824237294E-3
2.747581042E1,7.574729156E-3,3.700098023E-3,-7.243116386E-3
2.749580886E1,1.141445339E-2,2.232276089E-2,-1.151917269E-3
2.751581042E1,1.171115879E-2,2.977531776E-2,1.605702913E-3
2.753581199E1,1.021017600E-2,2.717477642E-2,1.640609466E-3
2.755581042E1,8.953538723E-3,2.511528693E-2,1.692969352E-3
2.757581042E1,1.021017600E-2,9.180432186E-3,-7.330382941E-4
2.759581042E1,1.190314535E-2,-6.632251316E-4,-1.919862116E-3
2.761581198E1,1.167625282E-2,1.624901593E-2,-8.203047328E-4
2.763581042E1,1.347394194E-2,1.837831736E-2,-1.692969352E-3
2.765581042E1,1.321214251E-2,1.048942842E-2,-3.281218931E-3
2.767581199E1,1.076868176E-2,5.585053470E-3,-3.333578818E-3
2.769581042E1,8.988445625E-3,1.219985168E-2,-4.852015525E-3
2.771581042E1,9.686577134E-3,1.092576142E-2,-7.225662936E-3
2.773581042E1,1.239183731E-2,-1.797689125E-3,-8.395033889E-3
2.775581198E1,9.930923581E-3,8.203047328E-4,-8.831365965E-3
2.777581042E1,6.579891313E-3,5.742133129E-3,-9.005898610E-3
2.779581042E1,9.372417815E-3,-9.424777818E-4,-8.621926419E-3
2.781581199E1,4.293509759E-3,-8.726646047E-5,-8.325220086E-3
2.783581042E1,2.722713631E-3,-5.864306353E-3,-7.819075137E-3
2.785581042E1,2.652900526E-3,-2.268928103E-3,-3.944444004E-3
2.787581042E1,8.429939859E-3,3.316125658E-4,-4.869468510E-3
2.789581198E1,8.203047328E-3,9.686577134E-3,-6.143558770E-3
2.791581042E1,7.766715251E-3,-1.082104165E-3,-4.293509759E-3
2.793581042E1,6.475171540E-3,-1.747074537E-2,-4.642575979E-3
2.795581198E1,5.532693584E-3,-1.745329238E-2,-1.221730490E-3
2.797581198E1,7.138396613E-3,-1.825614460E-2,-1.605702913E-3
2.799580886E1,1.157153305E-2,-1.361356769E-2,-7.504915702E-4
2.801581042E1,1.518436428E-2,-5.567600485E-3,-4.049163777E-3
2.803581199E1,1.638864167E-2,-5.427973811E-3,-4.118977115E-3
2.805581042E1,1.132718660E-2,9.599310579E-4,-3.874630900E-3
2.807581042E1,1.141445339E-2,-6.771877408E-3,-3.612831468E-3
2.809581042E1,1.246165112E-2,-4.729842301E-3,-1.972222002E-3
2.811581198E1,9.512044489E-3,7.923794910E-3,-7.557275705E-3
2.813581042E1,7.278022822E-3,1.748819835E-2,-5.654866807E-3
2.815581042E1,1.092576142E-2,1.432915311E-2,-6.283185212E-4
2.817581199E1,1.537635084E-2,4.782202188E-3,-1.064650831E-3
2.819581042E1,1.036725566E-2,1.034980267E-2,-3.665191471E-4
2.821581042E1,8.464846760E-3,2.012364566E-2,-4.502949305E-3
2.823581042E1,1.195550524E-2,2.120575123E-2,-4.084070213E-3
2.825581042E1,1.242674422E-2,2.218313515E-2,-1.500983140E-3
2.827581042E1,8.621926419E-3,2.455678210E-2,-8.726646047E-5
2.829581042E1,7.679448463E-3,2.261946723E-2,-4.101523664E-3
2.831581199E1,9.599310579E-4,1.755801216E-2,-1.448623254E-3
2.833581042E1,-5.166174378E-3,-1.762782573E-3,8.307767101E-3
2.835581042E1,-3.682644805E-3,-1.719149388E-2,5.846852902E-3
2.837581042E1,1.239183708E-3,-4.991641734E-3,6.265731994E-3
2.839581198E1,1.431170036E-3,9.756390937E-3,4.415682983E-3
2.841581042E1,-5.689773243E-3,6.876597181E-3,2.251474652E-3
2.843581042E1,-7.557275705E-3,-9.389871731E-3,6.632251199E-3
2.845581198E1,-6.230825558E-3,-1.652826741E-2,5.899212789E-3
2.847581199E1,-6.597344764E-3,-2.153736353E-2,-2.617993741E-4
2.849580886E1,-6.038838997E-3,-2.446951531E-2,-8.901178837E-3
2.851581042E1,-1.605702913E-3,-2.380629070E-2,-1.596976258E-2
2.853581199E1,-3.403391922E-3,-2.052507177E-2,-1.415462047E-2
2.855581042E1,-6.928957067E-3,-2.167698927E-2,-1.071632188E-2
2.857581042E1,-4.031710327E-3,-1.850049011E-2,-6.789330859E-3
2.859581042E1,-1.710422686E-3,-6.859143730E-3,-1.029744279E-3
2.861581198E1,-6.981316837E-4,4.607669078E-3,-9.773843922E-4
2.863581042E1,-6.335545331E-3,-5.358160939E-3,-2.076941775E-3
2.865581042E1,-5.969026126E-3,-1.684242673E-2,-4.258603323E-3
2.867581199E1,-9.599310579E-4,-2.350958437E-2,-8.098327555E-3
2.869581042E1,0.000000000E0,-1.544616371E-2,-4.817108624E-3
2.871581042E1,1.099557383E-3,-5.794493016E-3,-4.310963210E-3
2.873581042E1,4.310963210E-3,4.118977115E-3,-2.268928074E-4
2.875581198E1,1.151917269E-3,6.736970972E-3,1.727875904E-3
2.877581042E1,-2.844886621E-3,2.565633971E-3,2.967059612E-3
2.879581042E1,-4.572762642E-3,-1.972222002E-3,2.617993858E-3
2.881581199E1,-7.330382941E-4,-6.963863503E-3,1.658062800E-3
2.883581042E1,1.937315450E-3,-6.562437862E-3,8.028514567E-4
2.885581042E1,4.817108624E-3,2.967059845E-4,9.075712296E-4
2.887581042E1,2.757620299E-3,4.101523664E-3,6.283185212E-4
2.889581198E1,3.211405827E-3,7.539822254E-3,3.316125658E-4
2.891581042E1,5.585053470E-3,1.237438433E-2,3.141592606E-4
2.893581042E1,7.470009383E-3,1.499237865E-2,-8.726646047E-5
2.895581198E1,4.572762642E-3,4.729842301E-3,4.363323096E-4
2.897581199E1,7.679448463E-4,-1.396263397E-4,5.427973811E-3
2.899580886E1,3.316125658E-4,-9.965829551E-3,7.103490178E-3
2.901581042E1,1.466076588E-3,5.410520826E-4,0.000000000E0
2.903581199E1,-8.028514567E-4,4.345869645E-3,4.293509759E-3
2.905581042E1,-1.640609466E-3,1.518436475E-3,1.745329246E-5
2.907581042E1,-3.141592722E-3,-7.644542027E-3,5.235987483E-4
2.909581042E1,-4.502949305E-3,-1.865756884E-2,1.047197584E-4
2.911581198E1,-4.276056774E-3,-1.731366664E-2,-1.012290944E-3
2.913581042E1,-3.961897455E-3,-1.014036313E-2,-7.068583276E-3
2.915581042E1,-9.581857361E-3,-1.731366664E-2,-7.190756500E-3
2.917581199E1,-6.963863503E-3,-1.535889693E-2,-7.173303049E-3
2.919581042E1,-5.375613924E-3,-1.998401992E-2,-6.579891313E-3
2.921581042E1,-6.038838997E-3,-1.696459949E-2,-3.054326167E-3
2.923581042E1,-3.979350906E-3,-9.302604944E-3,-1.256637042E-3
2.925581198E1,-3.368485486E-3,-3.752457909E-3,-1.221730490E-4
2.927581042E1,-2.007128671E-3,-3.316125600E-3,-2.792526793E-4
2.929581042E1,-1.745329209E-4,1.361356815E-3,6.283185212E-4
2.931581199E1,4.956734832E-3,6.859143730E-3,4.694935866E-3
2.933581042E1,6.684611086E-3,1.399754081E-2,6.963863503E-3
2.935581042E1,6.475171540E-3,1.839577034E-2,4.468042869E-3
2.937581042E1,9.389871731E-3,2.640683204E-2,5.323254038E-3
2.939581198E1,1.380555425E-2,2.935643867E-2,3.420845373E-3
2.941581042E1,1.530653704E-2,2.274163999E-2,8.726646192E-4
2.943581042E1,1.122246683E-2,1.610938832E-2,1.745329209E-4
2.945581198E1,1.619665511E-2,1.713913307E-2,-7.435102481E-3
2.947581199E1,6.161012221E-3,-1.535889693E-3,-1.692969352E-3
2.949580886E1,5.253441166E-3,3.804817796E-3,-1.431170036E-3
2.951581042E1,1.064650831E-3,1.029744279E-3,2.967059845E-4
2.953581199E1,-2.949606394E-3,-3.560471581E-3,-7.330382941E-4
2.955581042E1,-3.926991019E-3,-8.534659632E-3,-3.036872949E-3
2.957581042E1,-9.320057929E-3,-1.251401100E-2,-6.492624991E-3
2.959581042E1,-4.834562074E-3,-2.272418700E-2,-6.806784077E-4
2.961581198E1,-6.527531426E-3,-2.911209129E-2,7.644542027E-3
2.963581042E1,-5.829399452E-3,-2.150245570E-2,5.654866807E-3
2.965581042E1,-2.984513063E-3,-5.375613924E-3,5.078908056E-3
2.967581199E1,-3.804817796E-3,-6.806784077E-4,4.991641734E-3
2.969581042E1,4.014257283E-4,-2.617993741E-4,4.642575979E-3
2.971581042E1,3.665191471E-4,-1.867502346E-3,2.600540640E-3
2.973581042E1,8.203047328E-4,6.981316983E-5,2.164208330E-3
2.975581198E1,9.424777818E-4,7.801621687E-3,-4.363323096E-4
2.977581042E1,1.745329209E-4,5.619960371E-3,-1.518436475E-3
2.979581042E1,2.234021435E-3,8.691739291E-3,4.276056774E-3
2.981581199E1,9.075712296E-4,-2.391101094E-3,4.572762642E-3
2.983581042E1,-1.431170036E-3,-4.031710327E-3,-7.330382941E-4
2.985581042E1,-1.151917269E-3,-4.607669078E-3,-3.351032268E-3
2.987581042E1,-8.377580671E-4,-6.143558770E-3,-3.071779385E-3
2.989581198E1,2.443460980E-3,-1.797689125E-3,-4.380776547E-3
2.991581042E1,2.844886621E-3,7.731808349E-3,-3.159045940E-3
2.993581198E1,-6.981316837E-4,7.016223390E-3,2.443460980E-4
2.995581198E1,-1.884955564E-3,4.904375412E-3,4.084070213E-3
2.997581199E1,2.426007763E-3,1.034980267E-2,4.590216093E-3
2.999580886E1,-6.108652451E-4,1.343903504E-2,2.984513063E-3
3.001581042E1,-4.276056774E-3,1.919862116E-3,6.108652335E-3
3.003581199E1,7.853981806E-4,9.581857361E-3,3.577925032E-3
3.005581042E1,4.258603323E-3,9.407324716E-3,2.391101094E-3
3.007581042E1,4.869468510E-3,6.702064537E-3,2.094394993E-3
3.009581042E1,6.946410518E-3,-1.431170036E-3,3.001966281E-3
3.011581198E1,-7.504915702E-4,-1.832595677E-3,4.537856206E-3
3.013581042E1,-3.071779385E-3,3.351032268E-3,1.014036313E-2
3.015581042E1,-4.817108624E-3,-6.108652451E-4,8.674286306E-3
3.017581199E1,-4.625122529E-3,-9.250245057E-3,4.485496320E-3
3.019581042E1,-8.447393775E-3,-1.031489577E-2,0.000000000E0
3.021581042E1,-9.669124149E-3,-1.399754081E-2,-4.433136433E-3
3.023581042E1,-6.736970972E-3,-2.097885683E-2,-4.433136433E-3
3.025581042E1,-1.466076588E-3,-2.007128671E-2,-7.068583276E-3
3.027581198E1,1.239183708E-3,-1.609193534E-2,-5.061454605E-3
3.029581042E1,5.235987483E-4,-5.113814492E-3,-2.617993858E-3
3.031581199E1,-1.902408898E-3,3.926991019E-3,1.954768784E-3
3.033581042E1,-3.054326167E-3,3.769911127E-3,-5.235987919E-5
3.035581042E1,-1.308996929E-3,2.164208330E-3,2.949606394E-3
3.037581042E1,9.599310579E-4,-9.773843922E-4,3.944444004E-3
3.039581198E1,1.745329209E-4,8.552113548E-3,3.822271014E-3
3.041581042E1,2.478367416E-3,8.482299745E-3,4.433136433E-3
3.043581042E1,1.518436475E-3,7.888888009E-3,6.213372108E-3
3.045581198E1,5.585053470E-3,1.731366664E-2,5.811946467E-3
3.047581199E1,6.161012221E-3,1.893682219E-2,-6.806784077E-4
3.049580886E1,1.186823938E-3,1.050688233E-2,-4.066617228E-3
3.051581042E1,-6.806784077E-4,-3.124139272E-3,-6.283185445E-3
3.053581199E1,-5.235987919E-5,-1.092576142E-2,-4.415682983E-3
3.055581042E1,2.530727303E-3,-1.937315450E-3,-1.378810150E-3
3.057581042E1,3.228859045E-3,4.502949305E-3,-4.555309191E-3
3.059581042E1,2.303834539E-3,-6.981316983E-5,-8.621926419E-3
3.061581198E1,4.014257283E-4,-1.462585945E-2,-2.216568217E-3
3.063581042E1,-6.719517522E-3,-2.398082428E-2,-1.797689125E-3
3.065581042E1,-5.497787148E-3,-2.316051908E-2,-9.424777818E-4
3.067581199E1,-6.056292448E-3,-1.083849464E-2,-3.438298590E-3
3.069581042E1,2.967059845E-4,-1.396263397E-4,-1.256637042E-3
3.071581042E1,-4.118977115E-3,1.867502346E-3,-4.136430100E-3
3.073581042E1,-9.302604944E-3,-8.639379404E-3,3.490658477E-3
3.075581042E1,-1.298524998E-2,-1.862266287E-2,1.169370604E-3
3.077581042E1,-8.098327555E-3,-1.340412907E-2,1.518436475E-3
3.079581042E1,-2.862340072E-3,-3.368485486E-3,4.363323096E-4
3.081581199E1,1.797689125E-3,9.756390937E-3,1.169370604E-3
3.083581042E1,1.029744279E-3,9.546951391E-3,4.014257342E-3
3.085581042E1,5.044001620E-3,8.970992640E-3,5.846852902E-3
3.087581042E1,7.853982039E-3,1.663298719E-2,9.599310579E-4
3.089581198E1,7.086036727E-3,1.907644793E-2,-4.590216093E-3
3.091581042E1,1.000073645E-2,1.623156108E-2,-4.398229532E-3
3.093581042E1,7.749261800E-3,2.033308521E-2,-4.817108624E-3
3.095581198E1,8.709193207E-3,1.939060725E-2,-4.747295752E-3
3.097581199E1,7.906341925E-3,1.591740362E-2,-1.710422686E-3
3.099580886E1,8.237954229E-3,1.317723561E-2,-5.759586347E-4
3.101581042E1,1.162389293E-2,8.150687441E-3,-1.256637042E-3
3.103581199E1,1.125737373E-2,4.921828397E-3,-2.583087189E-3
3.105581042E1,1.027998887E-2,4.118977115E-3,-3.071779385E-3
3.107581042E1,6.091198884E-3,5.305801053E-3,-2.740166849E-3
3.109581042E1,1.448623254E-3,-8.831365965E-3,-6.283185212E-4
3.111581042E1,-3.316125600E-3,-2.057743259E-2,5.218534265E-3
3.113581042E1,-6.544984877E-3,-1.937315427E-2,8.552113432E-4
3.115581042E1,-2.897246508E-3,-1.160643995E-2,-2.635447076E-3
3.117581199E1,-3.054326167E-3,-4.520402756E-3,-5.585053586E-4
3.119581042E1,-2.356194425E-3,-3.909537569E-3,-8.726646047E-5
3.121581042E1,-5.742133129E-3,-1.734857261E-2,-3.316125658E-4
3.123581042E1,-9.634217247E-3,-2.558652684E-2,5.410520826E-4
3.125581198E1,-6.597344764E-3,-7.836528122E-3,-6.632251316E-4
3.127581042E1,-1.221730490E-3,1.258382387E-2,2.181661548E-3
3.129581042E1,-2.443460980E-4,-2.740166849E-3,3.769911127E-3
3.131581199E1,-1.221730490E-4,1.047197584E-4,5.672320258E-3
3.133581042E1,3.647738136E-3,1.354375482E-2,1.500983140E-3
3.135581042E1,5.061454605E-3,2.220058814E-2,3.211405827E-3
3.137581042E1,2.216568217E-3,1.047197543E-2,7.103490178E-3
3.139581198E1,-1.029744279E-3,-4.363323096E-4,1.242674422E-2
3.141581042E1,3.141592606E-4,-5.201081280E-3,1.609193534E-2
3.143581042E1,1.047197584E-4,-3.735004691E-3,1.494001877E-2
3.145581198E1,2.373647876E-3,5.445427261E-3,7.382742595E-3
3.147581199E1,7.068583276E-3,-1.745329209E-4,3.490658477E-3
3.149580886E1,6.928957067E-3,3.333578818E-3,-3.455751808E-3
3.151581042E1,9.040805511E-3,-6.457718089E-3,-9.180432186E-3
3.153581199E1,3.752457909E-3,-1.445132587E-2,-6.789330859E-3
3.155581042E1,6.632251316E-4,-4.398229532E-3,-7.627088577E-3
3.157581042E1,1.466076588E-3,7.016223390E-3,-5.427973811E-3
3.159581042E1,-1.902408898E-3,-5.218534265E-3,1.029744279E-3
3.161581198E1,-7.068583276E-3,-2.106612362E-2,8.447393775E-3
3.163581042E1,-5.724680144E-3,-2.150245570E-2,1.302015595E-2
3.165581042E1,-2.129301662E-3,-9.791296907E-3,9.075712413E-3
3.167581199E1,3.438298590E-3,7.155850180E-4,-6.789330859E-3
3.169581042E1,6.632251316E-4,-3.054326167E-3,-1.692969352E-2
3.171581042E1,4.206243437E-3,-3.839724232E-4,-1.239183731E-2
3.173581042E1,8.621926419E-3,-3.490658419E-4,-1.343903481E-3
3.175581198E1,1.251401100E-2,9.721484035E-3,2.862340072E-3
3.177581042E1,5.009094719E-3,1.773254573E-2,3.106686054E-3
3.179581042E1,6.632251316E-4,1.117010694E-2,2.338741207E-3
3.181581199E1,5.759586347E-4,4.642575979E-3,5.166174378E-3
3.183581042E1,-1.745329246E-5,1.850049011E-3,7.260569837E-3
3.185581042E1,4.014257283E-4,-3.193952609E-3,7.819075137E-3
3.187581042E1,-2.792526793E-4,-6.632251316E-4,3.682644805E-3
3.189581198E1,5.567600485E-3,6.859143730E-3,3.612831468E-3
3.191581042E1,5.270894151E-3,6.632251199E-3,2.024581889E-3
3.193581042E1,9.599310579E-4,4.118977115E-3,2.967059845E-4
3.195581198E1,5.410520826E-4,6.876597181E-3,-7.330382941E-4
3.197581199E1,1.850049011E-3,3.455751808E-3,-4.485496320E-3
3.199580886E1,3.979350906E-3,-1.239183708E-3,-4.677482415E-3
3.201581042E1,1.815142459E-3,-1.094321441E-2,-7.382742595E-3
3.203581198E1,1.815142459E-3,-2.809980186E-3,-4.660028964E-3
3.205581042E1,4.904375412E-3,1.000073645E-2,-3.455751808E-3
3.207581042E1,3.735004691E-3,1.014036313E-2,-4.537856148E-4
3.209581042E1,9.948377265E-4,1.169370604E-3,-4.363323096E-4
3.211581042E1,-9.599310579E-4,-2.007128671E-3,-4.066617228E-3
3.213581042E1,7.504915702E-4,-2.251474652E-3,-7.243116386E-3
3.215581042E1,1.675516134E-3,3.019419499E-3,-6.946410518E-3
3.217581198E1,-1.919862116E-4,6.178465672E-3,-6.894050632E-3
