"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.877433198E1,3.130466461E0,9.315838814E0,5.132880807E-1
5.879433042E1,3.024709702E0,9.246885300E0,4.733144939E-1
5.881433042E1,2.975427628E0,9.275797844E0,4.922861457E-1
5.883433199E1,3.030609131E0,9.284924507E0,5.110279918E-1
5.885433042E1,3.101075172E0,9.303254128E0,5.236980915E-1
5.887433042E1,3.013054848E0,9.308856964E0,5.177700520E-1
5.889433042E1,2.993910789E0,9.387683868E0,6.031568646E-1
5.891433199E1,3.055441856E0,9.612700462E0,4.356010258E-1
5.893433042E1,3.098709822E0,9.506484032E0,3.892971948E-2
5.895433042E1,3.036680698E0,9.274649620E0,2.571755648E-1
5.897433199E1,3.278140783E0,9.149163246E0,1.048899770E0
5.899432886E1,3.655830860E0,8.968152046E0,1.071730852E0
5.901433042E1,3.795250177E0,8.915739059E0,7.302123308E-1
5.903433042E1,3.830061674E0,8.904486656E0,8.641822934E-1
5.905433199E1,3.941851854E0,8.975909233E0,1.172689557E0
5.907433042E1,4.069204330E0,8.982863426E0,1.045624495E0
5.909433042E1,3.781746864E0,8.939201355E0,9.226965904E-1
5.911433199E1,3.388743401E0,8.869770050E0,1.035003781E0
5.913433042E1,3.472147703E0,8.628128052E0,1.034840941E0
5.915433042E1,3.802854061E0,8.489437103E0,1.111378789E0
5.917433042E1,3.971903801E0,8.822232246E0,1.198786378E0
5.919433199E1,4.261592865E0,8.941250801E0,1.134114146E0
5.921433042E1,3.905009747E0,9.184138298E0,1.314148545E0
5.923433042E1,3.709623814E0,8.846460342E0,1.113763452E0
5.925433198E1,3.524456263E0,8.755049706E0,9.234626889E-1
5.927433198E1,3.239326000E0,8.937536240E0,1.054004192E0
5.929433042E1,3.536647558E0,9.021160126E0,1.007020354E0
5.931433042E1,3.763024092E0,9.147622108E0,1.120859861E0
5.933433199E1,3.696244955E0,9.211805344E0,1.034256816E0
5.935433042E1,3.282172680E0,9.141454697E0,9.925115108E-1
5.937433042E1,3.186768532E0,8.951746941E0,1.164817333E0
5.939433042E1,3.206889391E0,8.955884933E0,1.232573271E0
5.941433199E1,3.259379864E0,8.992180824E0,1.108620644E0
5.943433042E1,3.395006657E0,8.920057297E0,1.171501994E0
5.945433042E1,3.699443817E0,8.917308807E0,1.184057236E0
5.947433199E1,3.844072580E0,9.063595772E0,1.296958208E0
5.949432886E1,3.816127539E0,9.163911819E0,1.056676030E0
5.951433042E1,3.700813293E0,9.178593636E0,7.829805613E-1
5.953433042E1,3.344306946E0,9.147793770E0,8.939661384E-1
5.955433199E1,3.264005423E0,8.986454010E0,1.092148542E0
5.957433042E1,3.454430580E0,8.826396942E0,1.190310836E0
5.959433042E1,3.659067869E0,8.767970085E0,1.254274368E0
5.961433199E1,3.711232662E0,8.972414017E0,1.228493571E0
5.963433042E1,3.646579742E0,9.103061676E0,1.144294262E0
5.965433042E1,3.547172546E0,8.954812050E0,1.204235554E0
5.967433042E1,3.509372711E0,8.835351944E0,1.195798397E0
5.969433199E1,3.529292583E0,8.817796707E0,1.314981699E0
5.971433042E1,3.589626551E0,8.978152275E0,1.247532248E0
5.973433042E1,3.600496054E0,9.168307304E0,1.084975600E0
5.975433198E1,3.425872564E0,9.316412926E0,1.004932642E0
5.977433198E1,3.187257051E0,9.242787361E0,9.447807074E-1
5.979433042E1,3.039352655E0,9.214516640E0,9.681385159E-1
5.981433042E1,3.023934126E0,9.249557495E0,9.506608248E-1
5.983433199E1,3.102042437E0,9.322705269E0,8.513014913E-1
5.985433042E1,3.191633463E0,9.484581947E0,8.008412719E-1
5.987433199E1,3.111150026E0,9.445375443E0,7.240927815E-1
5.989433042E1,3.011713982E0,9.251013756E0,7.795903683E-1
5.991433042E1,3.055767298E0,9.068469048E0,7.893874049E-1
5.993433042E1,3.120841742E0,9.049526215E0,8.780494928E-1
5.995433042E1,3.254457474E0,9.125194550E0,8.801947236E-1
5.997433199E1,3.367616892E0,9.146214485E0,8.660210371E-1
5.999432886E1,3.397889137E0,9.092344284E0,8.681662083E-1
6.001433042E1,3.429617167E0,8.975824356E0,8.611081243E-1
6.003433042E1,3.236347675E0,9.009755135E0,9.149872661E-1
6.005433199E1,3.076108456E0,9.201050758E0,9.656198025E-1
6.007433042E1,2.957336903E0,9.312716484E0,8.897235990E-1
6.009433042E1,2.934620857E0,9.417046547E0,7.611550093E-1
6.011433199E1,3.035023928E0,9.416854858E0,6.933128834E-1
6.013433042E1,3.135092020E0,9.352490425E0,7.948845029E-1
6.015433042E1,3.199716330E0,9.273596764E0,9.015509486E-1
6.017433042E1,3.167748928E0,9.154689789E0,8.157811165E-1
6.019433199E1,3.257349491E0,9.062005997E0,7.897992134E-1
6.021433042E1,3.358834982E0,8.952332497E0,1.002758622E0
6.023433042E1,3.376973391E0,8.861275673E0,1.119040251E0
6.025433198E1,3.446692705E0,8.823428154E0,1.139706969E0
6.027433198E1,3.596426010E0,8.870547295E0,1.206639290E0
6.029433042E1,3.582099199E0,9.020413399E0,1.136326432E0
6.031433042E1,3.470634699E0,9.066324234E0,1.029315114E0
6.033433199E1,3.301182747E0,9.125596046E0,9.631490111E-1
6.035433042E1,3.183205843E0,9.231466293E0,1.006819248E0
6.037433042E1,3.192773104E0,9.294156075E0,1.049445629E0
6.039433042E1,3.167270184E0,9.328068733E0,9.920422435E-1
6.041433042E1,3.134153605E0,9.318289757E0,8.950770497E-1
6.043433042E1,3.072411776E0,9.372706413E0,8.357487321E-1
6.045433042E1,3.111696005E0,9.328498840E0,8.305293918E-1
6.047433199E1,3.106620312E0,9.273901939E0,8.763927221E-1
6.049432886E1,3.107386351E0,9.219390869E0,8.482656479E-1
6.051433042E1,3.089314938E0,9.217236519E0,8.228008747E-1
6.053433042E1,3.097311497E0,9.170339584E0,8.349059820E-1
6.055433199E1,3.108774900E0,9.209067345E0,7.152150273E-1
6.057433042E1,3.128378630E0,9.246330261E0,7.857482433E-1
6.059433042E1,3.106744766E0,9.276247978E0,7.615188956E-1
6.061433199E1,3.113659143E0,9.184664726E0,6.753755212E-1
6.063433042E1,3.099112034E0,9.175298691E0,7.443956137E-1
6.065433042E1,3.087409258E0,9.222723961E0,7.157226205E-1
6.067433042E1,3.071559429E0,9.232530594E0,7.163738608E-1
6.069433199E1,3.099475861E0,9.234425545E0,6.505715847E-1
6.071433042E1,3.179538012E0,9.243083000E0,7.140083909E-1
6.073433042E1,3.303548098E0,9.215167046E0,8.054764271E-1
6.075433198E1,3.362253904E0,9.203827858E0,8.307975531E-1
6.077433198E1,3.372098923E0,9.196311951E0,7.602930665E-1
6.079433042E1,3.382566214E0,9.183391571E0,7.572380900E-1
6.081433042E1,3.384184837E0,9.159890175E0,8.242853284E-1
6.083433199E1,3.444106817E0,9.106815338E0,8.755499721E-1
6.085433042E1,3.448272705E0,9.044747353E0,8.851842284E-1
6.087433042E1,3.402371168E0,9.041731834E0,8.714989424E-1
6.089433042E1,3.358499765E0,9.044212341E0,8.970211744E-1
6.091433199E1,3.362100601E0,9.121497154E0,9.175251126E-1
6.093433042E1,3.391836643E0,9.230844498E0,9.039068818E-1
6.095433042E1,3.183636904E0,9.279312134E0,8.545575738E-1
6.097433199E1,3.220181942E0,9.189348221E0,7.870602608E-1
6.099432886E1,3.226474047E0,9.144834518E0,9.323021173E-1
6.101433042E1,3.163027525E0,9.174120903E0,9.186647534E-1
6.103433042E1,3.191499472E0,9.154718399E0,8.855289817E-1
6.105433199E1,3.447410822E0,9.098799706E0,9.163184166E-1
6.107433042E1,3.360453367E0,9.143629074E0,8.396369219E-1
6.109433042E1,3.255271435E0,9.126208305E0,9.000952840E-1
6.111433199E1,3.345848799E0,9.150140762E0,7.364755869E-1
6.113433042E1,3.573901415E0,9.247987747E0,1.079353929E0
6.115433042E1,3.521774769E0,9.234120369E0,8.922997713E-1
6.117433042E1,3.492843151E0,8.909111023E0,9.590597153E-1
6.119433199E1,3.306880713E0,8.830361366E0,1.006618142E0
6.121433042E1,3.394010544E0,8.803239822E0,1.066377401E0
6.123433042E1,3.413997412E0,8.942659378E0,1.035501719E0
6.125433198E1,3.461230278E0,9.122415543E0,9.792667627E-1
6.127433198E1,3.437451124E0,9.146615982E0,9.251673818E-1
6.129433042E1,3.338378906E0,9.107850075E0,9.756563306E-1
6.131433042E1,3.250645876E0,9.126179695E0,9.575178623E-1
6.133433199E1,3.246307611E0,9.161431313E0,9.694314003E-1
6.135433042E1,3.307081938E0,9.128439903E0,1.016874909E0
6.137433042E1,3.311985254E0,9.131149292E0,9.811151028E-1
6.139433042E1,3.258240223E0,9.100935936E0,9.595864415E-1
6.141433199E1,3.253097534E0,9.083362579E0,9.104574323E-1
6.143433042E1,3.371035814E0,9.158760071E0,9.111852646E-1
6.145433042E1,3.453348398E0,9.232569695E0,9.484581947E-1
6.147433199E1,3.492249489E0,9.215339661E0,9.634650350E-1
6.149432886E1,3.414878368E0,9.095974922E0,9.562441111E-1
6.151433042E1,3.397132635E0,9.001537323E0,9.296014309E-1
6.153433042E1,3.459755421E0,9.021265030E0,9.493967295E-1
6.155433199E1,3.440822124E0,9.066439629E0,9.239894152E-1
6.157433042E1,3.486876965E0,9.081274033E0,8.930180669E-1
6.159433042E1,3.450006247E0,9.148560524E0,8.409298062E-1
6.161433199E1,3.411861897E0,9.177951813E0,8.177826405E-1
6.163433042E1,3.336157084E0,9.216345787E0,8.154363632E-1
6.165433042E1,3.293425322E0,9.167771339E0,8.273211718E-1
6.167433042E1,3.284902096E0,9.128066063E0,8.529391289E-1
6.169433199E1,3.243645191E0,9.105187416E0,8.377694488E-1
6.171433042E1,3.242496014E0,9.144911766E0,8.021245599E-1
6.173433042E1,3.195473909E0,9.252497673E0,8.038388491E-1
6.175433042E1,3.163755417E0,9.242968559E0,7.737676501E-1
6.177433042E1,3.246010542E0,9.138543129E0,8.745156527E-1
6.179433042E1,3.348271847E0,9.035613060E0,9.828197360E-1
6.181433042E1,3.367281675E0,9.000494957E0,9.483911395E-1
6.183433199E1,3.327566624E0,9.095954895E0,9.069331288E-1
6.185433042E1,3.271954298E0,9.161939621E0,9.066075087E-1
6.187433042E1,3.270594358E0,9.160953522E0,8.541744947E-1
6.189433042E1,3.286271572E0,9.184501648E0,7.746104002E-1
6.191433199E1,3.253720045E0,9.318061829E0,7.377205491E-1
6.193433042E1,3.075543404E0,9.394263268E0,7.680598497E-1
6.195433042E1,3.023847818E0,9.328844070E0,7.630224824E-1
6.197433199E1,3.114760399E0,9.176505089E0,7.815727592E-1
6.199432886E1,3.306507349E0,9.137154579E0,8.044325709E-1
6.201433042E1,3.380334854E0,9.177397728E0,8.295621276E-1
6.203433042E1,3.312473774E0,9.227511406E0,8.044325709E-1
6.205433199E1,3.220593691E0,9.133754730E0,8.146510124E-1
6.207433042E1,3.191978216E0,9.111939430E0,7.880658507E-1
6.209433042E1,3.180045605E0,9.166901588E0,8.447413445E-1
6.211433199E1,3.070333719E0,9.275472641E0,7.492414713E-1
6.213433042E1,3.122929573E0,9.240985870E0,7.558877468E-1
6.215433042E1,3.047406912E0,9.239396095E0,7.732792497E-1
6.217433042E1,3.023962736E0,9.242843628E0,6.580319405E-1
6.219433199E1,3.126511335E0,9.241943359E0,7.532158494E-1
6.221433042E1,3.128120184E0,9.354298592E0,7.318212390E-1
6.223433042E1,3.184412718E0,9.278297424E0,7.291588783E-1
6.225432886E1,3.180620193E0,9.133955956E0,7.673703432E-1
6.227433198E1,3.140445471E0,9.089509964E0,8.308262825E-1
6.229433042E1,3.155107498E0,9.089549065E0,8.030152321E-1
6.231433042E1,3.225908995E0,8.989539146E0,7.281341553E-1
6.233433199E1,3.378160954E0,9.011448860E0,9.274657965E-1
6.235433042E1,3.550342321E0,9.073219299E0,9.959017038E-1
6.237433042E1,3.398597956E0,9.158750534E0,7.926435471E-1
6.239433042E1,3.322558165E0,9.285223007E0,7.807778716E-1
6.241433199E1,3.334098101E0,9.328374863E0,7.980257273E-1
6.243433042E1,3.319799900E0,9.214027405E0,7.679066658E-1
6.245433042E1,3.226751804E0,9.114371300E0,7.901057005E-1
6.247433199E1,3.102176666E0,9.202995300E0,7.834689617E-1
6.249432886E1,3.081940889E0,9.378939629E0,7.696400285E-1
6.251433042E1,3.005173206E0,9.489973068E0,7.946355343E-1
6.253433042E1,2.996314526E0,9.451044083E0,6.016341448E-1
6.255433199E1,2.963705540E0,9.406244278E0,5.181339383E-1
6.257433042E1,3.040578604E0,9.358868599E0,6.318297982E-1
6.259433042E1,3.096621990E0,9.238841057E0,8.440901637E-1
6.261433199E1,3.166484833E0,9.165942192E0,8.144595027E-1
6.263433198E1,3.232210398E0,9.140401840E0,7.156747580E-1
6.265433042E1,3.266026258E0,9.102869034E0,8.436017036E-1
6.267433042E1,3.331809282E0,8.981665611E0,8.692771196E-1
6.269433199E1,3.325220346E0,8.924349785E0,8.581488729E-1
6.271433042E1,3.310931921E0,9.031081200E0,8.850022554E-1
6.273433042E1,3.333293676E0,9.129732132E0,9.689621329E-1
6.275433042E1,3.275583744E0,9.114227295E0,9.818716645E-1
6.277433198E1,3.269052505E0,9.043704033E0,9.051039815E-1
6.279433042E1,3.348989964E0,9.065711021E0,9.016084671E-1
6.281433042E1,3.385707617E0,9.160943031E0,9.317945242E-1
6.283433199E1,3.387153625E0,9.206021309E0,9.821493626E-1
6.285433042E1,3.251057625E0,9.219755173E0,9.797647595E-1
6.287433042E1,3.194554567E0,9.156451225E0,9.581690431E-1
6.289433042E1,3.188549757E0,9.120529175E0,9.552098513E-1
6.291433199E1,3.196278334E0,9.127826691E0,9.295535684E-1
6.293433042E1,3.191537857E0,9.129598618E0,9.291608930E-1
6.295433042E1,3.180083990E0,9.162188530E0,9.562057853E-1
6.297433199E1,3.205184698E0,9.234215736E0,9.814885855E-1
6.299437105E1,3.227077246E0,9.167972565E0,1.067871332E0
6.301433042E1,3.247332335E0,9.128506660E0,1.012709022E0
6.303433042E1,3.311985254E0,9.123306274E0,9.136369228E-1
6.305433199E1,3.283733606E0,9.148397446E0,9.005837440E-1
6.307433042E1,3.288751841E0,9.107533455E0,9.556503296E-1
6.309433042E1,3.339652777E0,9.047907829E0,9.250237346E-1
6.311433199E1,3.399976969E0,9.048130035E0,8.931904435E-1
6.313433198E1,3.402878761E0,9.088590622E0,8.463694453E-1
6.315433042E1,3.345983028E0,9.200418472E0,8.113470674E-1
6.317433042E1,3.176569223E0,9.258167267E0,8.041548729E-1
6.319433199E1,3.104369640E0,9.213290215E0,7.841489315E-1
6.321433042E1,3.095271826E0,9.207199097E0,8.465130925E-1
6.323433042E1,3.124806643E0,9.185900688E0,8.950099945E-1
6.325433042E1,3.158813715E0,9.126926422E0,8.539638519E-1
6.327433198E1,3.131788015E0,9.107371330E0,8.820238709E-1
6.329433042E1,3.149150848E0,9.194003105E0,8.309603333E-1
6.331433042E1,3.138032198E0,9.303092003E0,8.627744913E-1
6.333433199E1,3.086537600E0,9.348858833E0,8.616731763E-1
6.335433042E1,3.126463413E0,9.281304359E0,7.639322877E-1
6.337433042E1,3.216648102E0,9.217111588E0,7.933139205E-1
6.339433042E1,3.293118954E0,9.129273415E0,8.480453491E-1
6.341433199E1,3.314379454E0,9.032949448E0,8.642588854E-1
6.343433042E1,3.336559296E0,9.027557373E0,8.795147538E-1
6.345433042E1,3.471180439E0,9.056230545E0,7.709520459E-1
6.347433199E1,3.478085279E0,9.088351250E0,7.452958226E-1
6.349432886E1,3.488361359E0,9.110292435E0,9.356156588E-1
6.351433042E1,3.668635130E0,9.034050941E0,9.049794674E-1
6.353433042E1,3.721518278E0,9.100744247E0,5.241003036E-1
6.355433199E1,3.357197285E0,9.327416420E0,2.939887941E-1
6.357433042E1,2.866998911E0,9.587292671E0,3.381187320E-1
6.359433042E1,2.805333853E0,9.552636147E0,6.405925751E-1
6.361433199E1,3.331598520E0,9.170126915E0,1.022055984E0
6.363433198E1,3.809040785E0,9.002399445E0,9.766044021E-1
6.365433042E1,3.749903917E0,9.094431877E0,7.172070146E-1
6.367433042E1,3.411986351E0,8.893894196E0,7.250504494E-1
6.369433199E1,3.265451670E0,8.678999901E0,5.478029251E-1
6.371433042E1,3.355387449E0,8.708516121E0,7.810556293E-1
6.373433042E1,3.757383347E0,8.854140282E0,1.256371617E0
6.375433042E1,3.917086124E0,9.114773750E0,9.882689714E-1
6.377433198E1,4.146393299E0,9.301129341E0,2.897654176E-1
6.379433042E1,3.871749640E0,9.269333839E0,4.408682883E-1
6.381433042E1,3.553732634E0,9.230767250E0,6.967318058E-1
6.383433199E1,3.460387468E0,8.872845650E0,6.981970668E-1
6.385433042E1,3.186490774E0,8.939078331E0,7.788625360E-1
6.387433042E1,3.285428762E0,9.265139580E0,7.134433389E-1
6.389433042E1,3.534023523E0,9.214918137E0,7.286800742E-1
6.391433199E1,3.646043539E0,9.210647583E0,5.627139807E-1
6.393433042E1,3.857604742E0,9.131188393E0,5.548993349E-1
6.395433042E1,3.853295088E0,9.067799568E0,7.088465095E-1
6.397433199E1,3.739340782E0,8.983006477E0,5.961466432E-1
6.399432886E1,3.404468536E0,8.954669952E0,7.290248275E-1
6.401433042E1,3.182075977E0,8.895225525E0,7.892820835E-1
6.403433042E1,3.187505960E0,8.976809502E0,7.123228312E-1
6.405433198E1,3.439021587E0,9.082039833E0,7.268891931E-1
6.407433042E1,3.706798792E0,9.181036949E0,7.198885083E-1
6.409433042E1,3.779515266E0,9.108739853E0,5.259103179E-1
6.411433198E1,3.851561785E0,9.021668434E0,6.490584612E-1
6.413433198E1,3.864701033E0,9.139550209E0,5.861867666E-1
6.415433042E1,3.710763454E0,9.309508324E0,1.891323477E-1
6.417433042E1,3.709078074E0,9.145870209E0,4.674151838E-1
6.419433198E1,3.534626961E0,9.132893562E0,6.663350463E-1
6.421433042E1,3.387728214E0,8.968372345E0,5.820208192E-1
6.423433042E1,3.641216755E0,8.920747757E0,3.233321309E-1
6.425433042E1,3.694530725E0,9.084558487E0,6.091998219E-1
6.427433198E1,3.580662489E0,9.247612953E0,5.280076265E-1
6.429433042E1,3.468671322E0,9.095639229E0,2.815293670E-1
6.431433042E1,3.296815634E0,9.007562637E0,3.544950783E-1
6.433433198E1,3.244143248E0,9.115874290E0,6.075142622E-1
6.435433042E1,3.148461342E0,9.230586052E0,6.686909199E-1
6.437433042E1,3.190493822E0,9.069868088E0,5.579543114E-1
6.439433042E1,3.189545870E0,9.054813385E0,5.317234397E-1
6.441433198E1,3.401164532E0,9.048090935E0,6.754425764E-1
6.443433042E1,3.570156813E0,9.089137077E0,6.651858091E-1
6.445433042E1,3.720301867E0,9.122627258E0,5.792148113E-1
6.447433198E1,3.836775064E0,9.042573929E0,4.792234004E-1
6.449432886E1,3.855804205E0,9.217465401E0,4.676833451E-1
6.451433042E1,3.583832502E0,9.234858513E0,7.336695790E-1
6.453433042E1,3.183981657E0,9.272436142E0,7.663360238E-1
6.455433198E1,3.026548624E0,9.241148949E0,7.462056279E-1
6.457433042E1,3.113994360E0,9.181935310E0,8.043080568E-1
6.459433042E1,3.322136641E0,9.167905807E0,7.371842265E-1
6.461433198E1,3.470098257E0,9.092095375E0,7.585309744E-1
6.463433198E1,3.384529591E0,9.043847084E0,8.937937617E-1
6.465433042E1,3.045012712E0,9.195534706E0,7.523155808E-1
6.467433042E1,2.703848600E0,9.408867836E0,3.246824741E-1
6.469433198E1,2.678833961E0,9.763564110E0,2.294602804E-2
6.471433042E1,3.073111057E0,9.699361801E0,3.937025070E-1
6.473433042E1,3.452572823E0,9.208942413E0,9.652271867E-1
6.475433042E1,3.380440235E0,9.024618149E0,9.418310523E-1
6.477433198E1,3.319100857E0,9.002331734E0,6.739773154E-1
6.479433042E1,3.499048948E0,9.068469048E0,5.992590785E-1
6.481433042E1,3.544615507E0,9.071717262E0,8.108873367E-1
6.483433198E1,3.358193398E0,8.896891594E0,7.627255917E-1
6.485433042E1,3.075112581E0,8.781606674E0,7.138742805E-1
6.487433042E1,3.025428057E0,8.945628166E0,5.794159174E-1
6.489433042E1,3.054426670E0,9.219141006E0,5.949686766E-1
6.491433198E1,3.074480534E0,9.458083153E0,6.262082458E-1
6.493433042E1,2.954837322E0,9.580177307E0,5.934746861E-1
6.495433042E1,2.953123093E0,9.553306580E0,5.885522366E-1
6.497433198E1,3.001150846E0,9.376344681E0,6.357563138E-1
6.499432886E1,3.075802088E0,9.234052658E0,6.832572818E-1
6.501433042E1,3.122881651E0,9.204289436E0,6.307859421E-1
6.503433042E1,3.132573366E0,9.218547821E0,6.442030072E-1
6.505433198E1,3.144036770E0,9.224802971E0,6.770706177E-1
6.507433042E1,3.065621853E0,9.253206253E0,6.494989991E-1
6.509433042E1,2.921720743E0,9.340929985E0,7.283257246E-1
6.511433198E1,2.782732725E0,9.496601105E0,5.261784792E-1
6.513433198E1,2.724859953E0,9.670582771E0,3.427155912E-1
6.515433042E1,2.827638388E0,9.619240761E0,5.517198443E-1
6.517433042E1,3.038892984E0,9.470447540E0,7.062990665E-1
6.519433198E1,3.060680389E0,9.238524437E0,6.830561161E-1
6.521433042E1,2.962450981E0,9.026206970E0,7.639226913E-1
6.523433042E1,2.788248777E0,8.960299492E0,8.486582637E-1
6.525433042E1,2.724132061E0,8.906209946E0,7.954303622E-1
6.527433198E1,2.732368231E0,9.150620461E0,5.795691609E-1
6.529433042E1,2.585278034E0,9.322590828E0,7.139604688E-1
6.531433042E1,2.706194878E0,9.494906425E0,7.033110857E-1
6.533433198E1,2.852729559E0,9.525551796E0,5.429378748E-1
6.535433042E1,3.144304991E0,9.298448563E0,6.043922305E-1
6.537433042E1,3.255280972E0,9.311998367E0,6.475166082E-1
6.539433042E1,3.057692289E0,9.390691757E0,7.275499701E-1
6.541433042E1,2.783967972E0,9.336648941E0,7.212293148E-1
6.543433042E1,2.656826258E0,9.319267273E0,5.787934661E-1
6.545433042E1,2.768913269E0,9.275002480E0,5.927181244E-1
6.547433198E1,2.835807323E0,9.251979828E0,6.437529325E-1
6.549432886E1,2.870772123E0,9.364097595E0,7.175805569E-1
6.551433042E1,2.811530113E0,9.477265358E0,6.174358726E-1
6.553433042E1,2.745670319E0,9.469411850E0,5.472857356E-1
6.555433198E1,2.646579266E0,9.399137497E0,5.959168077E-1
6.557433042E1,2.616785765E0,9.320483208E0,5.454374552E-1
6.559433042E1,2.694156647E0,9.232749939E0,6.513569355E-1
6.561433198E1,2.839139938E0,9.225807190E0,7.313519716E-1
6.563433198E1,3.032792568E0,9.227501869E0,6.968371868E-1
6.565433042E1,3.224012613E0,9.272101402E0,6.908037663E-1
6.567433042E1,3.265154600E0,9.337682724E0,6.805949211E-1
6.569433198E1,3.178714514E0,9.324430466E0,6.489148140E-1
6.571433042E1,3.031413555E0,9.205762863E0,7.386590838E-1
6.573433042E1,2.979507208E0,9.119072914E0,7.876635790E-1
6.575433042E1,3.004694223E0,9.138955116E0,8.176006675E-1
6.577433198E1,3.059626818E0,9.220157623E0,8.055339456E-1
6.579433042E1,3.122699738E0,9.264975548E0,7.507737279E-1
6.581433042E1,3.117537737E0,9.313884735E0,6.678385735E-1
6.583433198E1,3.031001806E0,9.373529434E0,7.054945827E-1
6.585433042E1,2.960564375E0,9.354087830E0,7.477474809E-1
6.587433042E1,2.991851807E0,9.274276733E0,6.520081162E-1
6.589433042E1,2.926001549E0,9.317735672E0,6.316382885E-1
6.591433198E1,2.942253590E0,9.452108383E0,5.783337355E-1
6.593433042E1,2.900048494E0,9.466960907E0,5.638440251E-1
6.595433042E1,2.882551670E0,9.405603409E0,5.868571401E-1
6.597433198E1,2.927744627E0,9.273030281E0,6.109715104E-1
6.599432886E1,2.907116175E0,9.160703659E0,5.821836591E-1
6.601433042E1,2.912536621E0,8.998578072E0,6.070929170E-1
6.603433042E1,3.017536879E0,9.054257393E0,5.946717858E-1
6.605433198E1,3.167921305E0,9.223183632E0,6.131262779E-1
6.607433042E1,3.162635088E0,9.297403336E0,6.071025133E-1
6.609433042E1,3.147158861E0,9.209537506E0,6.890416145E-1
6.611433198E1,3.127957344E0,9.175280571E0,6.822038293E-1
6.613433198E1,3.134479046E0,9.167705536E0,6.527455449E-1
6.615433042E1,3.113965750E0,9.233440399E0,6.741592884E-1
6.617433042E1,3.073292971E0,9.334589958E0,6.660572886E-1
6.619433198E1,3.058841467E0,9.382052422E0,6.517112255E-1
6.621433042E1,3.064501524E0,9.384935379E0,6.641898155E-1
6.623433042E1,3.034047127E0,9.385050774E0,5.949590802E-1
6.625433042E1,2.944312572E0,9.318692207E0,6.980246902E-1
6.627433042E1,2.931249857E0,9.244425774E0,6.605123281E-1
6.629433042E1,2.895231485E0,9.180681229E0,6.299144626E-1
6.631433042E1,2.970026255E0,9.199041367E0,6.984460950E-1
6.633433198E1,3.027199745E0,9.299213409E0,6.218795180E-1
6.635433042E1,2.988126516E0,9.295536041E0,5.681248903E-1
6.637433042E1,2.878797531E0,9.299194336E0,5.988090038E-1
6.639433042E1,2.818224192E0,9.250879288E0,6.463673711E-1
6.641433198E1,2.793046951E0,9.235393524E0,6.450553536E-1
6.643433042E1,2.793803453E0,9.318529129E0,6.285353899E-1
6.645433042E1,2.784236193E0,9.417391777E0,6.067577004E-1
6.647433198E1,2.751138687E0,9.459365845E0,5.365597606E-1
6.649432886E1,2.748016596E0,9.421317101E0,5.611433983E-1
6.651433042E1,2.799683571E0,9.439494133E0,5.774718523E-1
6.653433042E1,2.810467005E0,9.372964859E0,5.663436055E-1
6.655433198E1,2.840710640E0,9.264946938E0,5.526966453E-1
6.657433042E1,2.835922241E0,9.256385803E0,5.637483001E-1
6.659433042E1,2.892032623E0,9.249040604E0,5.826146007E-1
6.661433198E1,2.943929434E0,9.213922501E0,5.612966418E-1
6.663433198E1,3.004656076E0,9.223364830E0,6.013372540E-1
6.665433042E1,3.076702356E0,9.257881165E0,6.085007191E-1
6.667433042E1,3.118658304E0,9.292288780E0,6.347890496E-1
6.669433198E1,3.107108593E0,9.293581963E0,6.663350463E-1
6.671433042E1,3.084315777E0,9.270559311E0,6.234596968E-1
6.673433042E1,3.053871155E0,9.261586189E0,5.486360788E-1
6.675433042E1,3.027927637E0,9.238074303E0,5.475155711E-1
6.677433042E1,2.930397511E0,9.275932312E0,4.738029242E-1
6.679433042E1,2.858217001E0,9.405122757E0,4.748276472E-1
6.681433042E1,2.867717266E0,9.434678078E0,5.733442307E-1
6.683433198E1,2.923751116E0,9.371316910E0,5.102713704E-1
6.685433042E1,2.970457315E0,9.276229858E0,3.332058191E-1
6.687433042E1,2.989993811E0,9.262946129E0,4.447756112E-1
6.689433042E1,2.950441599E0,9.312994003E0,5.116217136E-1
6.691433198E1,2.898995161E0,9.317495346E0,4.487883151E-1
6.693433042E1,2.960238695E0,9.343266487E0,4.726537168E-1
6.695433042E1,3.001533985E0,9.363434792E0,5.242918730E-1
6.697433198E1,2.990262032E0,9.336993217E0,4.544481933E-1
6.699432886E1,2.907192707E0,9.303493500E0,5.100989938E-1
6.701433042E1,2.849846840E0,9.285202026E0,4.916062057E-1
6.703433042E1,2.816883564E0,9.284934998E0,4.849024415E-1
6.705433042E1,2.824765205E0,9.309632301E0,5.257379413E-1
6.707433042E1,2.929736614E0,9.320455551E0,5.789179206E-1
6.709433042E1,3.038567543E0,9.330136299E0,5.247994065E-1
6.711433198E1,3.040434837E0,9.378663063E0,4.953411520E-1
6.713433198E1,2.969413280E0,9.357335091E0,5.469505787E-1
6.715433042E1,2.857651949E0,9.265636444E0,5.882553458E-1
6.717433042E1,2.850162983E0,9.239109039E0,6.053499579E-1
6.719433198E1,2.888182878E0,9.326995850E0,5.585480928E-1
6.721433042E1,2.932111740E0,9.357631683E0,4.820677042E-1
6.723433042E1,2.908476114E0,9.391160011E0,4.360607266E-1
